X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,stateProvince,county,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,typeStatus,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.7,-20.1903,"11",2021-03-15 16:37:00-03,NY,NYBG,"00567861",PreservedSpecimen,Plantae,Magnoliophyta,Arecales,Arecaceae,Mauritia,flexuosa,Mauritia flexuosa,L.f.,H. Q. B. Fernandes,"3206","1997","05","21",South America,Brazil,NA,-47.7,-20.1903,packeted,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=617948' target='other'> <mi>dwc_moreinfo</mi></a>,NY00567861,NY00567861_01 NY00567861_02 NY00567861_03,NA,São Paulo,Buritizal,"990","990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.716111,-20.184444,"278",2020-09-16 16:42:31-03,MBML,MBML-HERBARIO,"7614",NA,Plantae,NA,NA,Palmae,Mauritia,flexuosa,Mauritia flexuosa,L.f.,"H. Q. Boudet Fernandes; et al","3206","1997","05","21",NA,Brasil,Aterro de lixo na entrada da cidade. Altitude 900 m/s.m. Mata ciliar degradada.,-47.716111,-20.184444,NA,"Planta masculina, 9m de altura. Inflorescência: raque 2.38cm, com 34 ramos secundários. Folhas não coletadas.",MBML007614,NA,NA,São Paulo,Buritizal,NA,NA,NA,NA,NA,47W42'58,20S11'4,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.716111,-20.184444,"279",2020-09-16 16:42:31-03,MBML,MBML-HERBARIO,"7625",NA,Plantae,NA,NA,Palmae,Mauritia,flexuosa,Mauritia flexuosa,L.f.,"H. Q. Boudet Fernandes; Luiz A. F. Mattes, Amauri C. Marcato e Roberto Bocaiuva","3205","1997","05","21",NA,Brasil,Aterro de lixo na entrada da cidade. Altitude 900 m/s.m. Mata ciliar degradada.,-47.716111,-20.184444,NA,"Planta feminina, adulta com caule baixo, escondido por restos foliares. Folha: 12 contemporâneas. Bainha mais pecíolo ca. 4m x 7.7 cm de largura distal. Costa 80cm. Segmentos lateral 193 x 4.9-7 cm; apical 104 x 1.2cm; basal 166 x 2.3-",MBML007625,NA,NA,São Paulo,Buritizal,NA,NA,NA,NA,NA,47W42'58,20S11'4,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.641111,-20.205,"280",2020-09-16 16:42:31-03,MBML,MBML-HERBARIO,"7628",NA,Plantae,NA,NA,Palmae,Mauritia,flexuosa,Mauritia flexuosa,L.f.,"H. Q. Boudet Fernandes; Luiz A.F. Mattes, Amauri C.Marcato e Roberto Bocaiuva","3203","1997","05","21",NA,Brasil,"Fazenda a cerca de 10 km da sede do município, a beira da rodovia para Pedregulho (lado direito). Altitude 930 m/s.m. Mata ciliar",-47.641111,-20.205,NA,"Planta feminina, arborescente. Estipe 8.5 m x 35 cm com entrenós de 10-20 cm. Folhas 14 contemporâneas (não coletadas). Inflorescência: pedúnculo 1.35m x 9 x 7cm; raque 2.8m x 9 x 6.5cm, com 41 ramos secundários; ramo secundário median",MBML007628,NA,NA,São Paulo,Buritizal,NA,NA,NA,NA,NA,47W38'28,20S12'18,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.300583,-20.182861,"333",2019-11-13 11:15:50-03,USP,SPF,"205619",PreservedSpecimen,Plantae,NA,NA,Arecaceae,Mauritia,flexuosa,Mauritia flexuosa,L.f.,"Groppo, M","1305","2007","05","17",NA,Brasil,Estreito,-47.300583,-20.182861,NA,NA,SPF00205619,NA,"Groppo, M",São Paulo,Pedregulho,"680","680","2007","05",NA,"-47.300583","-20.182861",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7000007629395,-20.1900005340576,"461",2019-11-21 09:59:32-03,IBt,SP,"316614",S,Plantae,NA,NA,Arecaceae,Mauritia,flexuosa,Mauritia flexuosa,L.f.,"Boudet Fernandes, HQ; Matthes, LAF; Marcato, AC","3205","1997","05","21",NA,Brasil,Aterro de lixo na entrada da cidade. Mata ciliar degradada,-47.7000007629395,-20.1900005340576,NA,"Planta feminina, adulta com caule baixo, escondido por restos foliares. folha 12 contemporãneas. Bainha mais pecíolo ca. 4 m x 7,7 cm de largura distal. Costa 80 cm. Segmentos laterais 193 x 4,9-7 cm; apical 104 x 1,2 cm; basal 166 x 2,3-3 cm. Inflor",NA,NA,NA,São Paulo,Buritizal,"900","900",NA,NA,NA,NA,NA,"15008",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7000007629395,-20.1900005340576,"462",2019-11-21 09:59:32-03,IBt,SP,316614a,Carpo,Plantae,NA,NA,Arecaceae,Mauritia,flexuosa,Mauritia flexuosa,L.f.,"Boudet Fernandes, HQ; Matthes, LAF; Marcato, AC","3205","1997","05","21",NA,Brasil,Aterro de lixo na entrada da cidade. Mata ciliar degradada,-47.7000007629395,-20.1900005340576,NA,"Planta feminina, adulta com caule baixo, escondido por restos foliares. folha 12 contemporãneas. Bainha mais pecíolo ca. 4 m x 7,7 cm de largura distal. Costa 80 cm. Segmentos laterais 193 x 4,9-7 cm; apical 104 x 1,2 cm; basal 166 x 2,3-3 cm. Inflor",NA,NA,NA,São Paulo,Buritizal,"900","900",NA,NA,NA,NA,NA,"15008",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7000007629395,-20.1900005340576,"463",2019-11-21 09:59:32-03,IBt,SP,"316611",S,Plantae,NA,NA,Arecaceae,Mauritia,flexuosa,Mauritia flexuosa,L.f.,"Boudet Fernandes, HQ; Matthes, LAF; Marcato, AC; Bocaiuva, R","3206","1997","05","21",NA,Brasil,Aterro do lixo na entrada da cidade. Mata ciliar degradada,-47.7000007629395,-20.1900005340576,NA,"Planta masculina, 9 m de altura. &nf;Inflorescência: raque 2,38 m, com 34 ramos secundários. Folhas não coletadas",NA,NA,NA,São Paulo,Buritizal,NA,NA,NA,NA,NA,NA,NA,"15008",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7000007629395,-20.1900005340576,"464",2019-05-22 10:05:51-03,IBt,SP,"344369",Carpo,Plantae,NA,NA,Arecaceae,Mauritia,flexuosa,Mauritia flexuosa,L.f.,"Boudet Fernandes, HQ; Matthes, LAF; Marcato, AC; Bocaiuva, R","3203","1997","05","21",NA,Brasil,"Fazenda a ca. 10 km da sede do município, à beira da rodovia para Pedregulho (lado direito)",-47.7000007629395,-20.1900005340576,NA,NA,SP056025,SP056025,NA,São Paulo,Buritizal,"930","930",NA,NA,NA,NA,NA,"15008",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
