X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,continentOcean,country,stateProvince,preparationType,occurrenceRemarks,barcode,imagecode,month,day,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,infraspecificEpithet,coordinatePrecision,geoFlag,typeStatus,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,relatedCatalogItem,fieldNumber,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.633333,-23.533333,"70",2019-10-09 11:13:56-03,UFBA,ALCB,"042933",PreservedSpecimen,Plantae,Dicotyledon,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax.,"Cordeiro, I","Jung, SL","364","1980",Southern America,Brasil,São Paulo,NA,ca de 6m de altura. Fruto tricoca verde.,ALCB050809,ALCB050809,"11","20",São Paulo,Reserva Biológica do parque estadual das fontes do Ipiranga.,-46.633333,-23.533333,NA,NA,NA,NA,NA,NA,"1987","08",NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633333,-23.533333,"71",2019-10-09 11:13:56-03,UFBA,ALCB,"042934",PreservedSpecimen,Plantae,Dicotyledon,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax.,"Cordeiro, I",Kulilmann,s/n,"1958",Southern America,Brasil,São Paulo,NA,"Subbosque da mata em estudo; Subbosque de mata",ALCB050810,ALCB050810,"11","07",São Paulo,Jardim botânico.,-46.633333,-23.533333,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633333,-23.533333,"72",2019-10-09 11:13:56-03,UFBA,ALCB,"042935",PreservedSpecimen,Plantae,Dicotyledon,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax.,"Cordeiro, I","Cordeiro, I","347","1987",Southern America,Brasil,São Paulo,NA,"Ca de 10m de altura, flores estaminadas e frutos imaturos verdes.",ALCB050812,ALCB050812,"08","15",São Paulo,"Parque estadual das fontes do Ipiranga, picada atrás do orquidário",-46.633333,-23.533333,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633333,-23.533333,"73",2019-10-09 11:13:56-03,UFBA,ALCB,"042936",PreservedSpecimen,Plantae,Dicotyledon,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax.,"Cordeiro, I","Silva, JS","349","1974",Southern America,Brasil,São Paulo,NA,"Entre 8 - 9 metros de altura, apresentando frutos.",ALCB050808,ALCB050808,"10","01",São Paulo,Reserva nativa no jardim botânico e parque do estado,-46.633333,-23.533333,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633333,-23.533333,"74",2019-10-09 11:13:56-03,UFBA,ALCB,"042937",PreservedSpecimen,Plantae,Dicotyledon,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax.,"Cordeiro, I","Hoehne, FC",s/n,"1931",Southern America,Brasil,São Paulo,NA,NA,ALCB050813,ALCB050813,"09","26",São Paulo,Parque do estado,-46.633333,-23.533333,NA,NA,NA,NA,NA,NA,"1989","06",NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.05,-22.3,"76",2021-02-08 21:32:06-03,UFBA,ALCB,"68746",PreservedSpecimen,Plantae,Dicotyledon,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax.,"Oliveira, LSD de","Pinheiro, MHO","493","1997",Southern America,Brasil,São Paulo,NA,"ca. 4,0 m alt. Frutos imaturos.",ALCB050815,ALCB050815,"10","07",Bauru,Jardim Botânico de Bauru,-49.05,-22.3,NA,NA,NA,NA,NA,NA,"2011","09",NA,"-49.05","-22.3",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"93",2020-11-04 11:07:13-03,ESALQ,ESA,"86340",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,(Muell.Arg.) Pax,"Gandolfi, S.","Gandolfi, S.",NA,"1994",NA,Brasil,São Paulo,NA,NA,ESA086340,NA,"12","08",Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"94",2020-11-04 11:07:13-03,ESALQ,ESA,"3612",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,NA,NA,"Catharino, E.L.M.",NA,"1985",NA,Brasil,São Paulo,NA,NA,ESA003612,NA,"11","14",Ipeúna,NA,-47.7099990844727,-22.4300003051758,NA,NA,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"95",2020-11-04 11:07:13-03,ESALQ,ESA,"14740",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,(Muell.Arg.) Pax,"Ivanauskas, N.M.","Ivanauskas, N.M.",NA,"1992",NA,Brasil,São Paulo,NA,NA,ESA014740,NA,"11","06",Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"96",2020-11-04 11:07:13-03,ESALQ,ESA,"119191",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,NA,NA,"Cordeiro, A.L.","22.0",NA,NA,Brasil,São Paulo,NA,NA,ESA119191,ESA119191,NA,NA,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-21.7099990844727,"97",2020-11-04 11:07:13-03,ESALQ,ESA,"51374",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,NA,NA,"Vidal, M.M.","2.0",NA,NA,Brasil,São Paulo,NA,NA,ESA051374,NA,NA,NA,Santa Rita do Passa Quatro,NA,-47.4700012207031,-21.7099990844727,NA,NA,NA,"24893",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"98",2020-11-04 11:07:13-03,ESALQ,ESA,"31840",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,NA,NA,"Cardoso-Leite, E.","438.0",NA,NA,Brasil,São Paulo,NA,NA,ESA031840,NA,NA,NA,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"102",2020-11-04 10:55:26-03,ESALQ,ESA,"141685",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Souza, V.C.","Souza, V.C.","41408.0","2018",NA,Brasil,São Paulo,NA,"Arvoreta, ca. 3 m alt.; botões verdes; flores creme.",ESA141685,NA,"12","26",Piracicaba,Godinho. Floresta Estacional Decidual,-47.6399993896484,-22.7199993133545,NA,NA,NA,"44778",auto,NA,"2018","12","26",47o39.860#?#,22o39.047#?#,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.82382,-22.77823,"103",2020-11-04 10:55:26-03,ESALQ,ESA,"133136",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Ivanauskas, N. M.","Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Ivanauskas, N. M.; Silva, D. M.","968.0","2015",NA,Brasil,São Paulo,NA,"Arbusto, ca. 2m. Frutos verde-amarelados.",ESA133136,NA,"07","08",Piracicaba,Estação Ecológica de Ibicatu. Floresta Estacional Semidecidual Aluvial. Margem de córrego.,-47.82382,-22.77823,"538","538",NA,NA,NA,NA,"2015","07","08","-47.82382","-22.77823",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"108",2020-11-04 11:07:13-03,ESALQ,ESA,"35259",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,NA,"Eymael, P.P.","Cezare, C.H.",NA,NA,NA,Brasil,São Paulo,NA,NA,ESA035259,NA,NA,NA,Brotas,NA,-48.1199989318848,-22.2800006866455,NA,NA,NA,"26585",auto,NA,"2011","06","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"109",2020-11-04 11:07:13-03,ESALQ,ESA,"10233",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,NA,"Eymael, P.P.","Salis, S.M.","22.0","1986",NA,Brasil,São Paulo,NA,NA,ESA010233,NA,"09","18",Brotas,NA,-48.1199989318848,-22.2800006866455,NA,NA,NA,"26585",auto,NA,"2011","06","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"110",2020-11-04 11:07:13-03,ESALQ,ESA,"33518",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,NA,"Eymael, P.P.","Gandolfi, S. ; Antoniolli, F.C.",NA,"1994",NA,Brasil,São Paulo,NA,NA,ESA033518,NA,"11","25",Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,"23900",auto,NA,"2011","06","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"111",2020-11-04 11:07:13-03,ESALQ,ESA,"86344",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Souza, V.C.","Gandolfi, S.",NA,"1994",NA,Brasil,São Paulo,NA,NA,ESA086344,ESA086344,"08","03",Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,"23900",auto,NA,"2012","06","07",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"112",2020-11-04 11:07:13-03,ESALQ,ESA,"35518",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,NA,"Eymael, P.P.","Cardamone, R.B. et al.","179.0","1995",NA,Brasil,São Paulo,NA,NA,ESA035518,NA,"09","12",Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,"23900",auto,NA,"2011","06","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"113",2020-11-04 11:07:13-03,ESALQ,ESA,"103977",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,NA,"Eymael, P.P.","Gorenstein, M.R.","7868.0","2005",NA,Brasil,São Paulo,NA,NA,ESA103977,NA,"06","15",Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,"23314",auto,NA,"2011","06","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8699989318848,-23.9799995422363,"114",2020-11-04 11:07:13-03,ESALQ,ESA,"108679",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,NA,"Eymael, P.P.","Cielo Filho, R.","980.0","2009",NA,Brasil,São Paulo,NA,NA,ESA108679,NA,"08","27",Itapeva,NA,-48.8699989318848,-23.9799995422363,NA,NA,NA,"42926",auto,NA,"2012","01","09",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"115",2020-11-04 11:07:13-03,ESALQ,ESA,"61640",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Souza, V.C.","Rozza, A.F.","76.0","1995",NA,Brasil,São Paulo,NA,NA,ESA061640,NA,"01","01",Matão,NA,-48.3600006103516,-21.6000003814697,NA,NA,NA,"26922",auto,NA,"2012","06","07",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3800010681152,-20.0300006866455,"116",2020-11-04 11:07:13-03,ESALQ,ESA,"20716",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,NA,"Eymael, P.P.","Souza, J.P. et al.","16.0","1994",NA,Brasil,São Paulo,NA,NA,ESA020716,NA,"10","14",Paulo de Faria,NA,-49.3800010681152,-20.0300006866455,NA,NA,NA,"29574",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"117",2020-11-04 11:07:13-03,ESALQ,ESA,"4239",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,NA,"Eymael, P.P.","Catharino, E.L.M.","882.0","1986",NA,Brasil,São Paulo,NA,NA,ESA004239,NA,"09","02",Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,"44778",auto,NA,"2011","06","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"118",2020-11-04 11:07:13-03,ESALQ,ESA,"83649",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,NA,"Eymael, P.P.","Chaddad Jr., J.","126.0","2002",NA,Brasil,São Paulo,NA,NA,ESA083649,NA,"12","20",Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,"44778",auto,NA,"2011","06","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"119",2020-11-04 11:07:13-03,ESALQ,ESA,"4240",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,NA,"Eymael, P.P.","Catharino, E.L.M. ; Débora","123.0","1984",NA,Brasil,São Paulo,NA,NA,ESA004240,NA,"08","24",Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,"44778",auto,NA,"2011","06","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9099998474121,-22.5400009155273,"120",2020-11-04 11:07:13-03,ESALQ,ESA,"20261",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Souza, V.C.","Barreto, K.D. et al.","2865.0","1994",NA,Brasil,São Paulo,NA,NA,ESA020261,ESA020261,"08","11",São Pedro,NA,-47.9099998474121,-22.5400009155273,NA,NA,NA,"19379",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.9200000762939,"121",2020-11-04 11:07:13-03,ESALQ,ESA,"134563",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Orlandini, P.","Orlandini, P.; Volet; Lima, K.; Mansur, A.L.; Santini-Jr., L.; Gios, B.R.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","159.0","2015",NA,Brasil,São Paulo,NA,"Estado vegetativo, com pouco látex",ESA134563,NA,"07","04",Mombuca,"Mata do Pinheirinho, dentro de área agrícola, com cerca de 180 hectares, pertecente à COSAN",-47.560001373291,-22.9200000762939,"584","584",NA,"13659",auto,NA,"2015","07","04",-47.66280°,-22.924215°,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"122",2020-11-04 11:07:13-03,ESALQ,ESA,"22850",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Souza, V.C.","Barreto, K.D.; Fernandes, G.D.; Fernandes, R.D.","3403.0","1994",NA,Brasil,São Paulo,NA,"Arvoreta, 2 m alt.; frutos imaturos verdes. Subosque.",ESA022850,ESA022850,"12","13",Piracicaba,Sítio Boa Vista. Mata mesófila semidecídua.,-47.6399993896484,-22.7199993133545,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"131",2019-07-26 11:39:52-03,IPA,IPA,"63689",S,Plantae,Plantae,NA,Euphorbiaceae,Actinostemon,klotzschii,Actinostemon klotzschii,(Didr.) Pax,"Cordeiro, I.","Handro, O.","63689","1931",Southern America,Brasil,São Paulo,NA,"Árvore de Mata, Flores amareladas.",IPA0063689,NA,"08","05",São Paulo,"Capital, Nativa no Parque do Estado e Jardim Botânico.",-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,"1988","08",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.042222,-22.265,"141",2021-03-01 16:29:30-03,UNICAMP,UEC,"129380",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,(Müll.Arg.) Pax,NA,"Gomes, BZ","58","2002",NA,Brazil,São Paulo,NA,Altura 7 m,UEC134345,UEC134345,"08","01",Brotas,"Horto Santa Fé 1, Transição cerradão mata ciliar",-48.042222,-22.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-48.042222","-22.265",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.388889,-22.670556,"142",2021-03-01 16:29:30-03,UNICAMP,UEC,"27595",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,(Müll.Arg.) Pax,"Webster, GL","Cesar, O",s.n.,"1981",NA,Brazil,São Paulo,NA,"flor, Altura até 7 m, DAp = 4,50 cm. Mata",UEC138844,UEC138844,"10","16",Anhembi,Fazenda Barreiro Rico,-49.388889,-22.670556,NA,NA,NA,NA,NA,NA,"1984","09",NA,"-49.388889","-22.670556",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.931944,-22.956667,"143",2021-03-01 16:29:30-03,UNICAMP,UEC,"151634",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,(Müll.Arg.) Pax,"Costa, ACM","Costa, ACM","210","2009",NA,Brazil,São Paulo,NA,"Árvore ca 6m, flores brancas - amareladas. Interior da mata",UEC134344,UEC134344,"09","20",Valinhos,"Clube de Campo Valinhos, mata ciliar",-46.931944,-22.956667,"955","955",NA,NA,NA,NA,"2009","12",NA,"-46.931944","-22.956667",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47,-22.783333,"144",2021-03-01 16:29:30-03,UNICAMP,UEC,"173240",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Actinostemon,communis,Actinostemon communis,(Müll.Arg.) Pax,"Santos, K","Santos, K; Belinello, R","1088","2000",NA,Brazil,São Paulo,NA,"Árvore perenifólia, autocórica; córtex rugoso, altura total: 4m; altura do fuste: 3m; PAP: 16cm.; Floresta Estacional Semidecidual.",UEC016083,UEC016083,"04","11",Campinas,"Mata Furnas (Fragmento P2); área total: 13,2ha.",-47,-22.783333,"658","658",NA,NA,NA,NA,NA,NA,NA,"-47","-22.783333",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
