X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,infraspecificEpithet,yearIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,class,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,typeStatus,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.238899230957,-22.8805999755859,"16",2020-11-04 10:56:24-03,ESALQ,ESA,"140323",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Eugenia,lutescens,Eugenia lutescens,Cambess.,N. Pilon,A. Ferraro,"206.0",NA,NA,NA,NA,Brasil,São Paulo,Águas de Santa Bárbara,Estação Ecológica de Águas de Santa Bárbara,-49.238899230957,-22.8805999755859,NA,NA,ESA140323,NA,NA,"2017",49º13'09.1,22º48'01.3,"645","645",NA,"18363",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"154",2021-03-04 15:45:26-03,IF,SPSF,"53865",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,sellowiana,Eugenia sellowiana,DC.,I.S. Marques,G. Durigan et al.,s/n,"1999","11","18",América do Sul,Brasil,SP,Agudos,NA,-48.9799995422363,-22.4599990844727,NA,"GEOGRAFIA: Cerrado.;",NA,NA,NA,"2019",NA,NA,NA,NA,Magnoliopsida,"52219",auto,"12","20",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7200012207031,-23.3799991607666,"155",2021-03-04 15:45:26-03,IF,SPSF,"53866",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Eugenia,sellowiana,Eugenia sellowiana,DC.,I.S. Marques,G. Durigan et al.,s/n,"2001","06","07",América do Sul,Brasil,SP,Paranapanema,NA,-48.7200012207031,-23.3799991607666,NA,"COLETA: Arbusto.; GEOGRAFIA: Cerrado.;",NA,NA,NA,"2019",NA,NA,NA,NA,Magnoliopsida,"29740",auto,"12","20",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.89,-22.01,"162",2017-09-11 17:11:14-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Eugenia,stephani,Eugenia stephani latifolia,O.Berg,NA,"Riedel, L",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,São Carlos,in campis prope S. Carlos,-47.89,-22.01,NA,Variety not clear if angustifolia or latifolia,NA,NA,latifolia,NA,NA,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.89,-22.01,"165",2017-09-11 17:11:14-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Eugenia,stephani,Eugenia stephani latifolia,O.Berg,NA,"Riedel, L",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,São Carlos,in campis prope S. Carlos,-47.89,-22.01,NA,Variety not clear if angustifolia or latifolia,NA,NA,latifolia,NA,NA,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.89,-22.01,"169",2017-09-11 17:11:14-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Eugenia,stephani,Eugenia stephani latifolia,O.Berg,NA,"Riedel, L",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,São Carlos,in campis prope S. Carlos,-47.89,-22.01,NA,Variety not clear if angustifolia or latifolia,NA,NA,latifolia,NA,NA,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.89,-22.01,"172",2017-09-11 17:11:14-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Myrtaceae,Eugenia,stephani,Eugenia stephani latifolia,O.Berg,NA,"Riedel, L",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,São Carlos,in campis prope S. Carlos,-47.89,-22.01,NA,Variety not clear if angustifolia or latifolia,NA,NA,latifolia,NA,NA,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
