X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,typeStatus,verbatimLongitude,verbatimLatitude,class,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"10",2020-11-04 11:04:12-03,ESALQ,ESA,"9202",PreservedSpecimen,Plantae,Magnoliophyta,NA,Cactaceae,Rhipsalis,dissimilis,Rhipsalis dissimilis,Schumann,"Scaramuzza, C.A.M. ; Souza, V.C.","461.0","1989","08","14",NA,Brasil,São Paulo,NA,NA,NA,ESA009202,ESA009202,"Taylor, N.P.",Itararé,-49.3400001525879,-24.1100006103516,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"11",2021-03-01 16:27:17-03,UNICAMP,UEC,"54999",S,Plantae,Magnoliopsida,NA,Cactaceae,Rhipsalis,dissimilis,Rhipsalis dissimilis,(G.Lindb.) K.Schum.,"Tamashiro, JY; Meira Neto, JAA; Bernacci, LC","21267","1987","09","14",NA,Brazil,São Paulo,Fazenda Grota Funda.,NA,"Sobre árvore de 10 metros, flores cor de creme.",UEC090994,UEC090994,"Taylor, NP",Atibaia,-46.5499992370605,-23.1100006103516,"21675",auto,"1993","12","06",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"12",2021-03-01 16:27:17-03,UNICAMP,UEC,"116152",S,Plantae,Magnoliopsida,NA,Cactaceae,Rhipsalis,dissimilis,Rhipsalis dissimilis,(G.Lindb.) K.Schum.,"Aona, LYS; Faria, AD; Singer, R","780","2000","10","22",NA,Brazil,São Paulo,"Grota Funda, afloramento dentro de mata.",NA,"Até 1m, sobre rochas, frutos róseo a vináceo, 3-4mm, achatado.",UEC090993,UEC090993,"Taylor, NP; Zappi, DC",Atibaia,-46.5499992370605,-23.1100006103516,"21675",auto,"2004","08",NA,"900","950",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"13",2021-03-01 16:27:18-03,UNICAMP,UEC,"48740",S,Plantae,Magnoliopsida,NA,Cactaceae,Rhipsalis,spinescens,Rhipsalis spinescens,Lombardi,"Hutchison, PC; Matthes, LAF","9039","1985","08","28",NA,Brazil,São Paulo,"Serra Bom Sucesso, overlooking Paraná to, overlooking Paraná to the south, near the field station of the Inst. Agron. Campinas (for potato)",NA,Tope of huge sandstone outcrops.,UEC055699,UEC055699,"Lombardi, JA",Itararé,-49.3400001525879,-24.1100006103516,"27729",auto,"1990",NA,NA,"1060","1060",holotypus,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2799987792969,-23.2000007629395,"46",2020-06-15 15:29:46-03,UNESP-RC,HRCB,"54230",PreservedSpecimen,Plantae,NA,NA,Cactaceae,Rhipsalis,dissimilis,Rhipsalis dissimilis,(G.Lindb.) K.Schum.,"Almeida, O.J.G.","15","2010","09","19",NA,Brasil,São Paulo,Parque de Lavras,NA,"Espécoe herbácea, rupícola, caule mais ou menos cilíndrico, sulcado, frutos vermelhos.",NA,NA,"Santos, L.B.",Salto,-47.2799987792969,-23.2000007629395,"11681",auto,"2010","12","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"54",2019-11-13 11:17:25-03,USP,SPF,"40070",PreservedSpecimen,Plantae,NA,NA,Cactaceae,Rhipsalis,spinescens,Rhipsalis spinescens,Lombardi,"Hutchison, PC; Matthes, LA","9039","1985","08","28",NA,Brasil,São Paulo,"Serra Bom Successo, overlooking Paraná to the south, near the field station of the Inst. Agron. Campinas (for potato). Tops of huge sandstone outcrops.",NA,NA,SPF00040070,NA,"Lombardi, JA",Itararé,-49.3400001525879,-24.1100006103516,"27729",auto,"1991",NA,NA,"1060","1060",isotype,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
