X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,infraspecificEpithet,typeStatus,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.2900009155273,-23.2600002288818,"295",2021-03-01 16:19:58-03,UNICAMP,UEC,"88877",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Silva, SM; Souza, WS","25189","1987","01","08",NA,Brazil,NA,NA,"Erva bulbosa de flores amarelas. Com frutos.; Frequente em campo cerrado.",UEC083133,Liliopsida,NA,(Klatt) Benth. & Hook.f.,"Gil, ASB",São Paulo,Itu,Área de proteção ambiental,-47.2900009155273,-23.2600002288818,NA,NA,UEC083133,NA,NA,"22309",auto,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"296",2021-03-01 16:19:58-03,UNICAMP,UEC,"100302",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Amaral, MCE; Belinello, R; Arantes, AA; et al.",97/90,"1997","04","20",NA,Brazil,NA,NA,Campo rupestre. Cerrado ao lado da Represa de Furnas.,UEC083120,Liliopsida,NA,(Klatt) Benth. & Hook.f.,"Gil, ASB",São Paulo,Pedregulho,Distrito Estreito,-47.4700012207031,-20.25,NA,NA,UEC083120,NA,NA,"27552",auto,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"297",2021-03-01 16:19:58-03,UNICAMP,UEC,"84784",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Marcondes-Ferreira, W; Belinello, R","1269","1996","01","18",NA,Brazil,NA,NA,"Flores amarelas tigrada de vinho.; Campo rupestre, solo arenoso e afloramento de quartzito.",UEC083121,Liliopsida,NA,(Klatt) Benth. & Hook.f.,"Gil, ASB",São Paulo,Pedregulho,"Estreito, Perto da Fazenda Três Irmãos",-47.4700012207031,-20.25,NA,NA,UEC083121,NA,NA,"27552",auto,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"547",2020-09-12 05:00:02-03,US,US,"2915294",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,G. M. Felippe,"2945","1962","9","13",South America - Neotropics,Brazil,NA,NA,NA,US01327799,NA,Liliales,NA,NA,São Paulo,Itirapina,"5km da rodovia Washington Luiz, na estrada Itirapina-Rio Claro.",-47.8199996948242,-22.25,NA,NA,US01327799_01,NA,NA,"22843",auto,NA,NA,NA,NA,NA,Monocotyledonae,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-46.765583,-23.454028,"647",2021-03-15 18:27:28-03,USP,SPF,"220284",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Beraldo, K","48","2013","12","07",NA,Brasil,NA,NA,"Erva de até 50 cm alt. Flor amarela com ornamentações marrons. Bulbo de cor castanha.; Campo. Solo areno-pedregoso.",SPF00220284,NA,NA,(Klatt) Benth. & Hook.f.,"Lovo, J; Beraldo, K",São Paulo,São Paulo,"Parque Estadual do Jaraguá, Região mais alta do Parque. Próximo à antena da Tv Cultura.",-46.765583,-23.454028,"1104","1104",NA,NA,NA,NA,NA,"2014","01","-46.765583","-23.454028",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"670",2019-11-13 11:20:31-03,USP,SPF,"227386",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Amaral, MCE","9790","1997","04","20",NA,Brasil,NA,NA,NA,SPF00227386,NA,NA,(Klatt) Benth. & Hook.f.,"Gil, A",São Paulo,Pedregulho,"Estreito, Ao lado da Represa de Furnas.",-47.4700012207031,-20.25,NA,NA,NA,NA,NA,"27552",auto,"2008","10",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.169767,-22.922308,"682",2019-06-24 08:12:59-03,IAC,IAC,"3106",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"A.P. Viégas; O. Zagatto & O. Guilherme et al.",s/nº,"1938","12","04",NA,Brasil,NA,NA,"Nome popular: bariricô, bariricô-amarelo, batata-de-purga, batatinha-do-campo, lirio-roxo-do-campo",NA,NA,NA,Klatt,F.C. Hoehne,São Paulo,Campinas,Fazenda Campo Grande,-47.169767,-22.922308,NA,NA,NA,NA,NA,NA,NA,"1939","09","-47.169767","-22.922308","30",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"699",2020-11-12 16:58:07-03,UEL,FUEL,"3805",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Orsi, MM","14","1986","11","15",NA,Brasil,NA,NA,NA,NA,Tracheophyta,Asparagales,(Klatt) Benth. & Hook.,"Avila, NS",São Paulo,Botucatu,Sítio do Corrego Fundo,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,NA,"40412",auto,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"700",2020-11-12 16:58:07-03,UEL,FUEL,"10778",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Marco A. de Assis; Furlan, A","1061","1997","10","29",NA,Brasil,NA,NA,NA,NA,Tracheophyta,Asparagales,(Klatt) Benth. & Hook.,"Lovo, J",São Paulo,Itirapina,Campo-cerrado,-47.8199996948242,-22.25,NA,NA,NA,NA,NA,"22843",auto,"2006","07",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.078611,-24.076667,"929",2021-03-04 15:42:03-03,IF,SPSF,"41116",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,J.B.Baitello & C.R.Lima & R.Cielo-Filho,"2212","2008","10","29",América do Sul,Brasil,NA,NA,"COLETA: Erva de flores amarelas; GEOGRAFIA: Início da trilha 2.;",NA,Magnoliophyta,Liliales,(Klatt) Benth. & Hook.,R.Cielo-Filho,SP,Itapeva,Estação Ecológica,-49.078611,-24.076667,"750","750",NA,NA,NA,NA,NA,"2008","12",NA,NA,"30",Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.067778,-24.077778,"930",2021-03-04 15:42:03-03,IF,SPSF,"41545",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,O.T. Aguiar & R.Cielo-Filho & J.B.Baitello,"1233","2008","10","29",América do Sul,Brasil,NA,NA,"COLETA: Erva, flores antiga.; GEOGRAFIA: Trilha da Vila.;",NA,Magnoliophyta,Liliales,(Klatt) Benth. & Hook.,J.B.Baitello,SP,Itapeva,Estação Ecológica,-49.067778,-24.077778,"750","750",NA,NA,NA,NA,NA,"2009","02",NA,NA,"02",Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.198889,-22.811111,"931",2021-03-04 15:42:03-03,IF,SPSF,"50281",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,F.M.Souza & G.Durigan & N.Pilon,"1269","2015","10","14",América do Sul,Brasil,NA,NA,"COLETA: Erva, 63 cm, flores amarelas; GEOGRAFIA: Cerrado, Estação Ecológica;",NA,Magnoliophyta,Liliales,(Klatt) Benth. & Hook.,G.Durigan,SP,Águas de Santa Bárbara,Estação Ecológica Água de Santa Bárbara,-49.198889,-22.811111,NA,NA,NA,NA,NA,NA,NA,"2015","10",NA,NA,"14",Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4099998474121,-23.4899997711182,"932",2021-03-04 15:42:03-03,IF,SPSF,"40948",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,G.Durigan,NA,"2008","11","04",América do Sul,Brasil,NA,NA,"COLETA: No cerrado&nf;Porte herbáceo;",NA,Magnoliophyta,Liliales,(Klatt) Benth. & Hook.,G.Durigan,SP,Angatuba,Estação Ecológica,-48.4099998474121,-23.4899997711182,NA,NA,NA,NA,NA,"29114",auto,"2008","11",NA,NA,"20",Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7200012207031,-23.3199996948242,"933",2021-03-04 15:42:03-03,IF,SPSF,"30488",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,J.B.Baitello,"1221","2002","10","09",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,Magnoliophyta,Liliales,NA,NA,SP,Franco da Rocha,P.E.Juqueri,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,"12135",auto,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7200012207031,-23.3199996948242,"934",2021-03-04 15:42:03-03,IF,SPSF,"30510",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,J.B.Baitello,"1234","2002","10","14",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo limpo/cerrado&nf;;",NA,Magnoliophyta,Liliales,NA,NA,SP,Franco da Rocha,P.E.Juqueri,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,"12135",auto,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"935",2021-03-04 15:42:03-03,IF,SPSF,"37356",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,R.T. Polisel & G.Durigan & G.A.D.C. Franco & E.Furlan & S.C.P.M.Souza & E.E.Macedo,"152","2006","09","27",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; erva, flores alaranjadas com base rajada; GEOGRAFIA: campo rupestre&nf;UTM: X=247074 Y=7764875 ZONA=23K;",NA,Magnoliophyta,Liliales,(Klatt) Benth. & Hook.,J.Lovo,SP,Pedregulho,P.E.F.B.J. Núcleo Chapadão,-47.4700012207031,-20.25,NA,NA,NA,NA,NA,"27552",auto,"2007","03",NA,NA,"23",Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7400016784668,-23.3600006103516,"936",2021-03-04 15:42:03-03,IF,SPSF,"21466",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,O.T. Aguiar,"620","1996","11","12",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Liliales,NA,NA,SP,Caieiras,P.E.Juqueri,-46.7400016784668,-23.3600006103516,NA,NA,NA,NA,NA,"9448",auto,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7200012207031,-23.3199996948242,"937",2021-03-04 15:42:03-03,IF,SPSF,"25529",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,J.B.Baitello,"862","1997","10","10",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: campo cerrado&nf;;",NA,Magnoliophyta,Liliales,NA,NA,SP,Franco da Rocha,P.E.Juqueri,-46.7200012207031,-23.3199996948242,NA,NA,NA,NA,NA,"12135",auto,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"938",2021-03-04 15:42:03-03,IF,SPSF,"36722",PreservedSpecimen,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,D.Sasaki & A.F.Sartori,"762","2003","10","31",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: campo sujo, próximo da Sede&nf;;",NA,Magnoliophyta,Liliales,NA,NA,SP,Pedregulho,P.E.Furnas do Bom Jesus,-47.4700012207031,-20.25,NA,NA,NA,NA,NA,"27552",auto,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"974",2020-07-16 10:05:37-03,IBt,SP,"288111",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Souza, VC","7326","1994","11","14",NA,Brasil,NA,NA,NA,NA,NA,NA,(Klatt) Benth. & Hook.,NA,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"975",2021-02-18 08:31:00-03,IBt,SP,"12536",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Usteri, A",s.n.,"1907","10","27",NA,Brasil,NA,NA,NA,NA,NA,NA,(Klatt) Benth. & Hook.,NA,São Paulo,Jundiaí,NA,-46.8800010681152,-23.1800003051758,NA,NA,NA,NA,NA,"17840",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"976",2021-01-21 15:29:18-03,IBt,SP,"488118",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Amaral, MCE",97/90,"1997","04","20",NA,Brasil,NA,NA,NA,NA,NA,NA,(Klatt) Benth. & Hook.,NA,São Paulo,Pedregulho,NA,-47.4700012207031,-20.25,NA,NA,NA,NA,NA,"27552",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"977",2021-02-18 08:31:00-03,IBt,SP,"7273",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Gehrt, A",s.n.,"1921","11","01",NA,Brasil,NA,NA,NA,NA,NA,NA,(Klatt) Benth. & Hook.,NA,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"978",2021-02-18 08:31:00-03,IBt,SP,"7277",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Brade, AC","5959","1912","12","22",NA,Brasil,NA,NA,NA,NA,NA,NA,(Klatt) Benth. & Hook.,NA,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7000007629395,-22.6100006103516,"979",2021-02-18 08:31:00-03,IBt,SP,"12538",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Edwall, G",s.n.,"1901","10",NA,NA,Brasil,NA,NA,NA,NA,NA,NA,(Klatt) Benth. & Hook.,NA,São Paulo,Serra Negra,NA,-46.7000007629395,-22.6100006103516,NA,NA,NA,NA,NA,"12188",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4500007629395,-23.5,"980",2019-11-21 10:07:08-03,IBt,SP,"12537",S,Plantae,Iridaceae,Trimezia,juncifolia,Trimezia juncifolia,"Loefgren, A",CGG243,"1887","10","22",NA,Brasil,NA,NA,NA,SP009343,NA,NA,(Klatt) Benth. & Hook.,Ravenna,São Paulo,Sorocaba,Comum em campo.,-47.4500007629395,-23.5,NA,NA,SP009343,NA,NA,"17154",auto,"1965","03",NA,NA,"16",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
