X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,geoFlag,identifiedBy,yearIdentified,monthIdentified,continentOcean,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,imagecode,dayIdentified,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.766667,-23.459444,"2",2019-10-09 11:10:11-03,UFBA,ALCB,"129561",PreservedSpecimen,Plantae,Dicotyledon,NA,NA,Asteraceae,Chromolaena,latisquamulosa,Chromolaena latisquamulosa,(Hieron.) R.M.King & H.Rob.,"França, VG; Beraldo, K; Borges, IA","43","2014","03","14",Brasil,São Paulo,São Paulo,Parque Estadual do Jaraguá. Solo areno-pedregoso.,-46.766667,-23.459444,NA,ALCB047158,NA,"França, VG","2014","07",Southern America,"-46.766667","-23.459444","1120","1120","ca 0,3m de altura, heliófita, população esparsa, brácteas dos capítulos verdes e lilases. Pétalas lilases na parte superior. Estigma roxo.",ALCB047158,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"21",2020-06-15 15:28:45-03,UNESP-RC,HRCB,"1809",PreservedSpecimen,Plantae,NA,NA,NA,Asteraceae,Chromolaena,latisquamulosa,Chromolaena latisquamulosa,(Hieron.) R.M. King & H. Rob.,Windisch,NA,NA,NA,NA,Brasil,São Paulo,Campos do Jordão,P.E.C.J.,-45.5900001525879,-22.7299995422363,"21048",NA,auto,R. Esteves,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
