X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,phylum,order,recordNumber,continentOcean,preparationType,occurrenceRemarks,coordinatePrecision,geoFlag,typeStatus,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-50.92,-22.53,"8",2016-11-01 14:26:00-02,NY,NYBG,"649961",PreservedSpecimen,Plantae,Poaceae,Hymenachne,donacifolia,Hymenachne donacifolia,NA,NA,W. D. Clayton,"1965","02","09",Brazil,São Paulo,Rancharia,½ km S of Agissê,-50.92,-22.53,NA,NA,"400","400",NY00649961,NY00649961_01,Magnoliophyta,Poales,"4599",South America,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=207253' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-24.7,"17",2016-11-01 14:26:00-02,NY,NYBG,"764166",PreservedSpecimen,Plantae,Poaceae,Hymenachne,donacifolia,Hymenachne donacifolia,NA,I. I. Boldrini,M. Borgo,"2000","02","09",Brazil,São Paulo,Iguape,Rio Momuna,-47.55,-24.7,NA,NA,NA,NA,NY00764166,NY00764166_01,Magnoliophyta,Poales,"621",South America,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=207244' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.109611,-24.55275,"121",2019-08-16 08:40:36-03,UTFPR,HCF,"16655",S,Plantae,Poaceae,Hymenachne,donacifolia,Hymenachne donacifolia,(Raddi) Chase,E. Barboza,M.G. Caxambu,"2015","03","28",Brasil,SP,Eldorado,Fazenda Itaipava/ Catre,-48.109611,-24.55275,"48°06'34,6 W","24°33'09,9 S","33","33",NA,NA,NA,NA,"6087",NA,NA,"erva palustre, heliófita, ca. 1,5 m, entouceirada. Sementes verdes.",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"135",2021-02-11 17:21:18-03,UFPR,UPCB,"40779",PreservedSpecimen,Plantae,Poaceae,Hymenachne,donacifolia,Hymenachne donacifolia,(Raddi) Chase,"Boldrini, I.","Borgo, M.","2000","02","09",Brasil,São Paulo,Iguape,Rio Momuna,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,UPCB0038646,UPCB0038646,NA,NA,"621",NA,NA,"Herbácea rizomatosa com inflorescências levemente vinosas, em brejo à margem do rio..","55628",auto,NA,"2000","08",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3699989318848,-20.8199996948242,"283",2020-08-01 18:19:30-03,UNESP-IBILCE,SJRP,"00983",PreservedSpecimen,Plantae,Poaceae,Hymenachne,donacifolia,Hymenachne donacifolia,(Raddi) Chase,T. Senduliy,Giorgio de Marinis,NA,NA,NA,Brasil,São Paulo,São José do Rio Preto,represa,-49.3699989318848,-20.8199996948242,NA,NA,NA,NA,NA,NA,Tracheophyta,Poales,NA,América do Sul,NA,"Até 1,5 m de altura;","20305",auto,NA,NA,NA,NA,Liliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.833333,-20.433333,"378",2021-02-08 12:53:40-03,UFRGS,ICN,"159116",S,Plantae,Poaceae,Hymenachne,donacifolia,Hymenachne donacifolia,(Raddi) Chase,NA,"Pastore, JA; et al.","1997","03","18",Brasil,SP,Barretos,região do ribeirão Anhumas 20°26' S 48°50' W,-48.833333,-20.433333,"-48.833333","-20.433333",NA,NA,NA,NA,Monocotyledon,NA,"738",América do Sul,NA,Doação do Herbário SPSF.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"387",2021-02-08 12:53:40-03,UFRGS,ICN,"119772",S,Plantae,Poaceae,Hymenachne,donacifolia,Hymenachne donacifolia,(Raddi) Chase,"Boldrini, II","Borgo, M; et al.","2000","02","09",Brasil,SP,Iguapé,Rio Momuna,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,Monocotyledon,NA,"621",América do Sul,NA,"Herbácea rizomatosa com inflorescências levemente vinosas, em brejo à margem do rio.","55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
