X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,continentOcean,country,barcode,imagecode,year,month,day,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,occurrenceRemarks,geoFlag,identifiedBy,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,typeStatus,fieldNumber,preparationType,individualCount,class,dayIdentified,order,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.3300018310547,-23.9599990844727,"16",2014-12-31 10:57:00-02,MO,MOBOT,"887221",PreservedSpecimen,Plantae,NA,Celastraceae,Salacia,mosenii,Salacia mosenii,A.C. Sm.,C.W.H. Mosen,Mosén 3355,South America,Brazil,NA,NA,"1875","1","10",São Paulo,Santos,Santos.,-46.3300018310547,-23.9599990844727,"26836",NA,auto,NA,NA,NA,NA,NA,NA,NA,Holotype,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"17",2020-06-17 15:24:59-03,UNESP-RC,HRCB,"12549",PreservedSpecimen,Plantae,NA,Celastraceae,Salacia,mosenii,Salacia mosenii,A.C. Sm.,"Romero, R.",NA,NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,"34265",NA,auto,J. A. Lombardi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"18",2020-06-17 15:24:58-03,UNESP-RC,HRCB,"10846",PreservedSpecimen,Plantae,NA,Celastraceae,Salacia,mosenii,Salacia mosenii,A.C. Sm.,"Furlan, A.",NA,NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,"34265",NA,auto,J. A. Lombardi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"19",2020-06-17 15:24:59-03,UNESP-RC,HRCB,"11380",PreservedSpecimen,Plantae,NA,Celastraceae,Salacia,mosenii,Salacia mosenii,A.C. Sm.,"Furlan, A.",NA,NA,Brasil,NA,NA,NA,NA,NA,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,"34265",NA,auto,J. A. Lombardi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.852789,-23.3525,"20",2019-11-13 11:17:46-03,USP,SPF,"116651",PreservedSpecimen,Plantae,NA,Celastraceae,Salacia,mosenii,Salacia mosenii,A.C.Sm.,"Leitão Filho, HF","34414",NA,Brasil,SPF00116651,NA,"1996","01","20",São Paulo,Ubatuba,NA,-44.852789,-23.3525,NA,NA,NA,"Lombardi, JA","-44.852789","-23.3525",NA,NA,"2014","09",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"22",2019-01-25 15:39:19-02,IAC,IAC,"55922",S,Plantae,NA,Celastraceae,Salacia,mosenii,Salacia mosenii,A.C.Sm.,M. Sanchez & F. Pedroni,"2356",NA,Brasil,NA,NA,"1993","05","22",São Paulo,Ubatuba,Picinguaba,-44.8,-23.366667,NA,"Coordenadas originais: 23°22#?#S, 44°48#?#W",NA,M. Sanchez,"-44.800000","-23.366667",NA,NA,"1993","05",NA,NA,NA,NA,NA,"22",NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"23",2021-02-23 13:22:02-03,MN,R-TIPOS,"74224",PreservedSpecimen,Plantae,NA,Celastraceae,Salacia,mosenii,Salacia mosenii,A.C. Sm.,"Mosén, C.W.H.","3355",NA,Brasil,R000074224,R000074224_001,"1875","01","10",São Paulo,Santos,NA,-46.3300018310547,-23.9599990844727,"26836",NA,auto,"Lombardi, J.A.",NA,NA,NA,NA,"1999","10",Isotypus,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"24",2021-03-04 15:42:21-03,IF,SPSF,"48071",PreservedSpecimen,Plantae,Magnoliophyta,Celastraceae,Salacia,mosenii,Salacia mosenii,A.C.Sm.,M.Sanchez & F.Pedroni,"2356",América do Sul,Brasil,NA,NA,"1993","05","22",SP,Ubatuba,Picinguaba,-44.8,-23.366667,NA,"COLETA: Árvore número 507 com 16m de altura, com frutos imaturos castanho claro com manchas rajadas; GEOGRAFIA: Mata Atlântica de encosta, margens do Rio da Fazenda;",NA,M.Sanchez,NA,NA,NA,NA,"1993","05",NA,NA,NA,NA,Magnoliopsida,"22",Aquifoliales,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"25",2021-03-04 15:42:21-03,IF,SPSF,"16775",PreservedSpecimen,Plantae,Magnoliophyta,Celastraceae,Salacia,mosenii,Salacia mosenii,NA,A.Furlan,"1134",América do Sul,Brasil,NA,NA,"1989","12","10",SP,Ubatuba,"P.E.Serra do Mar, Núcleo Picinguaba",-45.0699996948242,-23.4300003051758,"34265","COLETA: XLS: SPSFAntigo;",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Aquifoliales,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"26",2021-03-04 15:42:21-03,IF,SPSF,"16782",PreservedSpecimen,Plantae,Magnoliophyta,Celastraceae,Salacia,mosenii,Salacia mosenii,NA,R.Romero,"99",América do Sul,Brasil,NA,NA,"1990","07","27",SP,Ubatuba,"P.E.Serra do Mar, Núcleo Picinguaba",-45.0699996948242,-23.4300003051758,"34265","COLETA: XLS: SPSFAntigo;",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Aquifoliales,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"27",2021-03-04 15:42:21-03,IF,SPSF,"16783",PreservedSpecimen,Plantae,Magnoliophyta,Celastraceae,Salacia,mosenii,Salacia mosenii,NA,A.Furlan,"619",América do Sul,Brasil,NA,NA,"1988","11","06",SP,Ubatuba,"P.E.Serra do Mar, Núcleo Picinguaba",-45.0699996948242,-23.4300003051758,"34265","COLETA: XLS: SPSFAntigo;",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,Aquifoliales,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"28",2020-08-13 18:01:43-03,IBt,SP,"296217",S,Plantae,NA,Celastraceae,Salacia,mosenii,Salacia mosenii,A.C.Sm.,"Leitão Filho, HF","34414",NA,Brasil,NA,NA,"1996","01","30",São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,"34265",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
