X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,maximumElevationInMeters,dayIdentified,typeStatus,class,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5900001525879,-22.7299995422363,"2",2020-01-20 14:40:43-03,UPM,MACK,"1495",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Siphoneugena,kuhlmannii,Siphoneugena kuhlmannii,Mattos,M. Fascina,A194,"2011","07","05",NA,Brasil,SP,Campos do Jordão,"Colônia Umuarama, trilha da samanbaia.floresta ombrófila mista",-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,O. Aguiar,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"9",2020-10-01 14:24:23-03,JBB,HEPH,"11424",S,Plantae,Dicotyledon,Myrtales,Myrtaceae,Siphoneugena,kuhlmannii,Siphoneugena kuhlmannii,Mattos,"Proença, CEB","495","1985","04","12",Southern America,Brasil,São Paulo,Campos do Jordão,Parque Estadual de Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,"Proença, CEB","21048",auto,"1985",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"10",2020-10-01 14:24:23-03,JBB,HEPH,"11428",S,Plantae,Dicotyledon,Myrtales,Myrtaceae,Siphoneugena,kuhlmannii,Siphoneugena kuhlmannii,Mattos,"Proença, CEB","499","1985","04","12",Southern America,Brasil,São Paulo,Campos do Jordão,Parque Estadual de Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,"Proença, CEB","21048",auto,"1985",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5200004577637,-22.5900001525879,"20",2017-11-24 14:11:50-02,UFLA,ESAL,"9650",S,Plantae,NA,NA,Myrtaceae,Siphoneugena,kuhlmannii,Siphoneugena kuhlmannii,Mattos,"Sartori, RA",s.n.,NA,NA,NA,NA,Brasil,São Paulo,Socorro,Bairro do Jaboticabal,-46.5200004577637,-22.5900001525879,"7",NA,"árvore; 6 m; ;; floresta",NA,NA,Marcos Sobral,"17674",auto,NA,NA,NA,NA,"7",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.59,-22.74,"32",2019-11-01 15:07:00-03,UnB,UB,"168012",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Siphoneugena,kuhlmannii,Siphoneugena kuhlmannii,Mattos,"Proença, CEB","495","1985","04","12",Southern America,Brasil,São Paulo,Campos do Jordão,Parque estadual Campos do Jordão,-45.59,-22.74,NA,NA,"Árvore de 6m, flores vetustas marrons, botões verdes.",NA,NA,NA,NA,NA,NA,NA,"-45.59","-22.74",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.59,-22.74,"33",2019-11-01 15:07:00-03,UnB,UB,"168013",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Siphoneugena,kuhlmannii,Siphoneugena kuhlmannii,Mattos,"Proença, CEB","499","1985","04","12",Southern America,Brasil,São Paulo,Campos do Jordão,Parque estadual campos do Jordão,-45.59,-22.74,NA,NA,Árvore ca. 8m. Estéril.,NA,NA,NA,NA,NA,NA,NA,"-45.59","-22.74",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"40",2020-08-26 10:50:15-03,MCN-FZBRS,HAS,"87510",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Siphoneugena,rubensiana,Siphoneugena rubensiana,Mattos & N.Silveira,"Mattos, J.","16359","1973","09",NA,NA,Brasil,São Paulo,Campos do Jordão,"no Parque Estadual, perto de São José dos Alpes",-45.5900001525879,-22.7299995422363,NA,NA,"Na mata. Árvore c/ ca. 10m de alt. Casca cinzenta, melífera. Pétalas, anteras e estames brancos.",HAS0087510,NA,"Mattos, J.","21048",auto,"1976",NA,NA,NA,NA,NA,Holotypus,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"42",2019-11-21 10:12:41-03,IBt,SP,"156206",S,Plantae,NA,NA,Myrtaceae,Siphoneugena,kuhlmannii,Siphoneugena kuhlmannii,Mattos,"Mattos, J","16358","1973","09","15",NA,Brasil,São Paulo,Campos do Jordão,"Parque Estadual de Campos do Jordão, Quase em São José dos Alpes. Na borda da mata",-45.5900001525879,-22.7299995422363,NA,NA,Arvoreta ca. 2 m alt. Frutos maduros negros,SP001402,SP001402,"Proença, C","21048",auto,"1990",NA,NA,NA,NA,NA,Paratype,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"43",2019-11-21 10:12:41-03,IBt,SP,"156073",S,Plantae,NA,NA,Myrtaceae,Siphoneugena,rubensiana,Siphoneugena rubensiana,Mattos & N.Silveira,"Mattos, J","16359","1973","09","15",NA,Brasil,São Paulo,Campos do Jordão,"No Parque Estadual, quase em São José dos Alpes",-45.5900001525879,-22.7299995422363,NA,NA,"Árvore ca. 10 m alt. Melífera, pétalas brancas, estames e anteras alvas",SP001401,SP001401,"Mattos, JR","21048",auto,"1976",NA,NA,NA,NA,NA,Holotype,NA,"35",São Paulo,SP,Sudeste
