X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,month,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,scientificNameAuthorship,identifiedBy,day,stateProvince,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,county,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,class,minimumDepthInMeters,maximumDepthInMeters,individualCount,fieldNumber,infraspecificEpithet,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.5499992370605,-23.1100006103516,"226",2020-12-21 16:37:33-03,MBM,MBM,"63027",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Taroda, N.","9389","1979","03",Southern America,Brazil,Pedra Grande,NA,NA,MBM063027,MBM063027,O.Berg,"Sobral, M.","04",São Paulo,-46.5499992370605,-23.1100006103516,NA,NA,Atibaia,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"249",2020-12-21 16:37:33-03,MBM,MBM,"203698",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Souza, V.C.; et al.; et al.","2493","1993","02",Southern America,Brazil,Fazenda Santa Maria do Espinho,NA,NA,MBM203698,MBM203698,O.Berg,"Kawasaki, M.L.","15",São Paulo,-49.3400001525879,-24.1100006103516,NA,NA,Itararé,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"294",2020-12-11 11:39:36-03,UFMG,BHCB,"116925",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Torezan; Arima, LIA; Pimenta, JA; Resende, JCF; Sifuentes, DVO; Torezan, JM","700","1997","12",Southern America,Brasil,Fazenda Santa Maria,NA,Arvore crescendo em área de Cerrado,NA,NA,O.Berg,NA,"16",São Paulo,-49.1399993896484,-24.3099994659424,NA,NA,Bom Sucesso de Itararé,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"382",2021-01-09 21:48:44-03,UNICENTRO,HUCO,"3706",S,Plantae,NA,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Baitello, J.B.","214","1986","12",NA,Brasil,NA,NA,SPSF 11303,HUCO003706,NA,O. Berg,"Aguiar, O.T.","04",São Paulo,-52.1599998474121,-22.5300006866455,NA,NA,teodoro Sampaio,"2010","03","02","54606",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"443",2019-11-13 11:27:18-03,USP,SPF,"97141",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Pastore, JA","560","1994","12",NA,Brasil,Parque Estadual Morro do Diabo,NA,NA,SPF00097141,NA,O.Berg,"Kawasaki, ML","06",São Paulo,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"444",2019-11-13 11:27:18-03,USP,SPF,"46583",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Aguiar, OT",s.n.,"1984","11",NA,Brasil,Parque Estadual Morro do Diabo,NA,NA,SPF00046583,NA,O.Berg,"Kawasaki, ML","29",São Paulo,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,NA,NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.205278,-24.268333,"497",2020-11-23 11:39:24-03,IAC,IAC,"49830",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,J.L.S. Tannus,"1107","2006","01",NA,Brasil,Unidade de Pesquisa e Desenvolvimento de Itararé,NA,NA,NA,NA,O.Berg,F.F. Mazine-Capelo,"20",São Paulo,-49.205278,-24.268333,NA,NA,Itararé,"2013","05","14",NA,NA,"-49.205278","-24.268333",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.205278,-24.268333,"498",2020-11-23 11:39:24-03,IAC,IAC,"49831",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,J.L.S. Tannus,"865","2005","08",NA,Brasil,Unidade de Pesquisa e Desenvolvimento de Itararé,NA,NA,NA,NA,O.Berg,F.F. Mazine-Capelo,"26",São Paulo,-49.205278,-24.268333,NA,NA,Itararé,"2011","04","26",NA,NA,"-49.205278","-24.268333",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.871944,-23.078611,"500",2020-11-23 11:39:24-03,IAC,IAC,"56118",S,Plantae,NA,NA,Myrtaceae-2.Myrtoideae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"C.F. Nardin; J.F. Benedito & L.C. Bernacci","239","2014","05",NA,Brasil,Fragmento A,NA,"coordenadas originais: 23°04#?#43S, 46°52#?#19W",NA,NA,O.Berg,O.T. Aguiar,"14",São Paulo,-46.871944,-23.078611,NA,NA,Louveira,"2015","02","25",NA,NA,"-46.871944","-23.078611",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.68,-22.68,"571",2019-11-01 15:06:40-03,UnB,UB,"168223",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Kuhlmann, M","235",NA,NA,Southern America,Brasil,Estação experimental,NA,NA,NA,NA,O. Berg,"Souza, MC",NA,São Paulo,-46.68,-22.68,NA,NA,Monte Alegre do Sul,"2012","12",NA,NA,NA,"-46.68","-22.68",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.925472,-23.466667,"618",2019-11-01 15:06:40-03,UnB,UB,"168268",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Souza, VC; Sakuragui, CM; Scaramuzza, CAM; Fina, BG; Rolim, GS; Shimabukuro, MT","2493","1993","02",Southern America,Brasil,Faz. Santa Maria do espinho,NA,"Arbusto, ca. 20cm de altura. Flores creme.",NA,NA,O. Berg,"Kawasaki, ML","15",São Paulo,-47.925472,-23.466667,NA,NA,Itararé,"1993",NA,NA,NA,NA,"-47.925472","-23.466667",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"628",2019-10-03 10:04:20-03,UFSCar,SORO,"1377",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,NA,"114","2002","12",NA,Brasil,"Bairro de Godinhos, Guadra de mata dentro do canavial",NA,"Arvore 3,0m de altura",NA,NA,O.Berg,NA,"20",São Paulo,-47.6399993896484,-22.7199993133545,NA,NA,Piracicaba,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.068056,-24.080833,"650",2021-03-04 15:45:37-03,IF,SPSF,"41828",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,R.Cielo-Filho & O.T. Aguiar & R.S.Almeida & C.R.Lima,"914","2008","11",América do Sul,Brasil,Estação Ecológica,NA,"COLETA: Árvore 4m. Frutos vermelhos.; GEOGRAFIA: Trilha do Rio Pirituba.;",NA,NA,O.Berg,O.T.Aguiar,"25",SP,-49.068056,-24.080833,NA,NA,Itapeva,"2016","06","22",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.068333,-24.079722,"651",2021-03-04 15:45:37-03,IF,SPSF,"41858",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,O.T. Aguiar & J.B.Baitello & R.Cielo-Filho,"1255","2008","10",América do Sul,Brasil,Estação Ecológica,NA,"COLETA: Arbusto 0,8m; fruto verde a maduro.; GEOGRAFIA: Trilha da Vila.;",NA,NA,O.Berg,O.T.Aguiar,"28",SP,-49.068333,-24.079722,"700","700",Itapeva,"2013","06","18",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.073333,-24.045833,"652",2021-03-04 15:45:37-03,IF,SPSF,"44741",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,J.B.Baitello & R.Cielo-Filho & C.R.Lima,"2516","2010","12",América do Sul,Brasil,Estação Experimental,NA,"COLETA: Arbusto 0,8m, flores em botão; GEOGRAFIA: Cerradinho próximo a ponte antiga;",NA,NA,O.Berg,O.T. Aguiar,"07",SP,-49.073333,-24.045833,NA,NA,Itapeva,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.073333,-24.045833,"653",2021-03-04 15:45:37-03,IF,SPSF,"44751",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,J.B.Baitello & C.R.Lima & R.Cielo-Filho,"2526","2010","12",América do Sul,Brasil,Estação Experimental,NA,"COLETA: Árvore 3m, fruto maduro negro.; GEOGRAFIA: Cerradinho próximo a ponte antiga;",NA,NA,O.Berg,O.T. Aguiar,"07",SP,-49.073333,-24.045833,NA,NA,Itapeva,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.054444,-24.079167,"654",2021-03-04 15:45:37-03,IF,SPSF,"44856",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,C.R.Lima & J.B.Baitello & R.Cielo-Filho,"367","2010","12",América do Sul,Brasil,Estação Experimental,NA,"COLETA: Arbusto 1,5m, fruto veremelho.; GEOGRAFIA: Borda Cerrado / Campo Cerrado;",NA,NA,O.Berg,O.T. Aguiar,"09",SP,-49.054444,-24.079167,NA,NA,Itapeva,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.004167,-22.110556,"655",2021-03-04 15:45:37-03,IF,SPSF,"53858",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,G. Durigan et al.,s/n,"2000","01",América do Sul,Brasil,NA,NA,NA,NA,NA,O.Berg,G.A.D.C.Franco,"06",SP,-49.004167,-22.110556,NA,NA,Arealva,"2001","07","31",NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"656",2021-03-04 15:45:37-03,IF,SPSF,"20915",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,V.C.Souza,"2493","1993","02",América do Sul,Brasil,"fazenda Santa Maria do Espinho, corrego do Peão",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,O.T. Aguiar,"15",SP,-49.3400001525879,-24.1100006103516,NA,NA,Itararé,"2016","06","22","27729",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"657",2021-03-04 15:45:37-03,IF,SPSF,"08831",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,O.T. Aguiar & J.A.Pastore,NA,"1984","11",América do Sul,Brasil,P.E.Morro do Diabo,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,O.Berg,O.T.Aguiar,"29",SP,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,"2010","03","02","54606",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"658",2021-03-04 15:45:37-03,IF,SPSF,"11301",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,J.A.Pastore,"202","1986","12",América do Sul,Brasil,P.E.Morro do Diabo,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Bosque Natural;",NA,NA,O.Berg,O.T. Aguiar,"04",SP,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,"2010","03","02","54606",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"659",2021-03-04 15:45:37-03,IF,SPSF,"11303",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,J.B.Baitello,"214","1986","12",América do Sul,Brasil,P.E.Morro do Diabo,NA,"COLETA: XLS: SPSFAntigo&nf;Tronco liso, manchas claras.; GEOGRAFIA: Bosque natural;",NA,NA,O.Berg,O.T. Aguiar,"04",SP,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,"2016","06","22","54606",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"660",2021-03-04 15:45:37-03,IF,SPSF,"12240",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,J.Y.Tamashiro & A.C.Gabrielli & F.A.M.Santos & R.R.Rodrigues,"18827","1986","12",América do Sul,Brasil,P.E.Morro do Diabo,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 3m; botões jovens verdes.;",NA,NA,O.Berg,O.T.Aguiar,"02",SP,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,"2010","03","02","54606",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"661",2021-03-04 15:45:37-03,IF,SPSF,"17829",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,J.A.Pastore,"560","1994","12",América do Sul,Brasil,P.E.Morro do Diabo,NA,"COLETA: XLS: SPSFAntigo&nf;Arvoreta 2-3m; botões florais jovens; GEOGRAFIA: Estrada para o Cladeirão, margem do caminho.;",NA,NA,O.Berg,O.T. Aguiar,"06",SP,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,"2010","03","02","54606",auto,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.925472,-23.466667,"787",2019-11-21 10:12:30-03,IBt,SP,"304834",S,Plantae,NA,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Souza, VC; et al.","2493","1993","02",NA,Brasil,"Fazenda Santa maria. do Espinho, córrego Peão.",NA,"Arbusto ca. 20cm alt., flores creme.",NA,NA,O.Berg,"Kawasaki, ML","15",São Paulo,-47.925472,-23.466667,NA,NA,Itararé,"1993","11","19",NA,NA,"-47.925472","-23.466667",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.263056,-24.261667,"789",2019-11-21 10:12:30-03,IBt,SP,"288203",S,Plantae,NA,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Souza, VC; et al.","7381","1994","11",NA,Brasil,"Estrada Itararé-Bonsucesso, Fazenda Santa Maria do Espinho, campo natural com banhado e mata ciliar adjacentes",NA,"Subarbusto ca. 10cm alt., frutos maduros vermelhos, campo",NA,NA,O.Berg,"Kawasaki, ML","14",São Paulo,-49.263056,-24.261667,NA,NA,Itararé,"1995",NA,NA,NA,NA,"-49.263056","-24.261667",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"799",2019-11-21 10:12:30-03,IBt,SP,"102195",S,Plantae,NA,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Mattos, JR",s.n.,"1966","10",NA,Brasil,"A 15km de Itararé, na rodovia Itararé-Bom Sucesso. No campo limpo.",NA,"Subarbusto ca. 10cm alt., estéril.",NA,NA,O.Berg,"Mattos, JR","20",São Paulo,-49.3400001525879,-24.1100006103516,NA,NA,Itararé,"1967",NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-52.1599998474121,-22.5300006866455,"800",2020-12-03 09:40:45-03,IBt,SP,"306576",S,Plantae,NA,NA,Myrtaceae,Myrciaria,cuspidata,Myrciaria cuspidata,NA,"Pastore, JA","560","1994","12",NA,Brasil,"Parque Estadual Morro do Diabo, Estrada do Caldeirão, na margem do caminho",NA,"Arvoreta 2-3m alt., botões florais jovens",NA,NA,O.Berg,"Kawasaki, ML","06",São Paulo,-52.1599998474121,-22.5300006866455,NA,NA,Teodoro Sampaio,"1995",NA,NA,"54606",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
