X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,identifiedBy,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,typeStatus,coordinatePrecision,geoFlag,individualCount,fieldNumber,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.3199996948242,-22.6800003051758,"57",2021-01-14 15:21:34-03,MN,R,"165156",PreservedSpecimen,Plantae,NA,NA,Apocynaceae,Mandevilla,fragrans,Mandevilla fragrans,(Stadelm.) Woodson,"Palma, M.",NA,"1883","02","01",NA,Brasil,São Paulo,Socavão,NA,Herb. J. de Saldanha | Gabinete de Botanica da Escola Polytechnica número 6990,NA,NA,Bananal,-44.3199996948242,-22.6800003051758,NA,NA,"Sales, M.F.","1992","06","25",NA,NA,NA,NA,"26795",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9700012207031,-22.0499992370605,"104",2019-11-21 09:58:44-03,IBt,SP,"296267",S,Plantae,NA,NA,Apocynaceae,Mandevilla,fragrans,Mandevilla fragrans,(Stadelm.) Woodson,"Kinoshita, LS; Sartori, A",94-23,"1994","11","07",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,Aguaí,-46.9700012207031,-22.0499992370605,NA,NA,"Kinoshita, LS","1994",NA,NA,NA,NA,NA,NA,"25812",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
