X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,recordNumber,continentOcean,preparationType,typeStatus,coordinatePrecision,geoFlag,class,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.8199996948242,-22.4300003051758,"50",2019-11-21 10:15:56-03,IBt,SP,"246019",S,Plantae,Poaceae,Merostachys,fistulosa,Merostachys fistulosa,Döll,"Vinicius Silva, R","2017","06","29","Catharino, ELM","1987","12","21",Brasil,São Paulo,Itapira,NA,-46.8199996948242,-22.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,s.n.,NA,NA,NA,"19933",auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"51",2019-11-21 10:15:56-03,IBt,SP,"425859",S,Plantae,Poaceae,Merostachys,fistulosa,Merostachys fistulosa,Döll,"Vinicius Silva, R","2017","06","29","Shirasuna, RT; Chiea, SAC","2010","10","29",Brasil,São Paulo,Mogi Guaçu,Fazenda Campininha,-46.9421997070312,-22.372200012207,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2901",NA,NA,NA,"39309",auto,NA,NA,"35",São Paulo,SP,Sudeste
