X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,locality,class,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,individualCount,typeStatus,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"11",2021-04-05 09:59:35-03,UNESP-IBILCE,SJRP-PTERIDOPHYTA,"03732",S,Plantae,Tracheophyta,Salviniales,Marsileaceae,Regnellidium,diphyllum,Regnellidium diphyllum,Lindm.,Grigor,Grigor,"4","1965","07","23",América do Sul,Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"GEOGRAFIA: coletada no hidrofitotério - água rasa - raízes impregnadas de grande quantidade de barro;",NA,NA,Parque do Estado,Polypodiopsida,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"12",2021-03-30 12:50:59-03,EAO,IAN,"55389",PreservedSpecimen,Plantae,Fern,NA,Marsileaceae,Regnellidium,diphyllum,Regnellidium diphyllum,Lindau,"Gehrt, A","Viégas, AP","5164","1939","10","20",Southern America,Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,Herbáceo.,IAN055389,NA,Estufa Inst. Agronomico.,NA,"23900",auto,"1942","04",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"13",2021-03-30 12:50:59-03,EAO,IAN,"125552",PreservedSpecimen,Plantae,Fern,NA,Marsileaceae,Regnellidium,diphyllum,Regnellidium diphyllum,Lindau,NA,"Viégas, AP","5164","1939",NA,NA,Southern America,Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,IAN125552,NA,I.A.,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"24",2020-11-04 11:13:12-03,ESALQ,ESA,"4867",PreservedSpecimen,Plantae,Magnoliophyta,NA,Marsileaceae,Regnellidium,diphyllum,Regnellidium diphyllum,Lindmann,NA,"Viegas, A.P. ; Santoro, J.",NA,"1939","10","20",NA,Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,ESA004867,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"93",2020-12-20 21:18:17-03,UFV,VIC,"46647",PreservedSpecimen,Plantae,NA,NA,Marsileaceae,Regnellidium,diphyllum,Regnellidium diphyllum,Lindm.,"Gehrt, A.","Viegas, A.P.; Santoro, J.",s.n.,"1939","10","20",NA,Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,"Herbácea, aquática, estufa do IAC",VIC046647,VIC046647,NA,NA,"23900",auto,"1942","04","28",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"97",2019-11-21 14:52:57-03,UFJF,CESJ,"69446",PreservedSpecimen,Plantae,Polypodiopsida,NA,Marsileaceae,Regnellidium,diphyllum,Regnellidium diphyllum,Lindm.,A. Gehrt,"A.P. Viegas; J. Santoro",s.n.,"1939","10","20",América do Sul,Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,"Plantaherbácea, aquática.",CESJ069446,NA,NA,NA,"23900",auto,"1992","04","28",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"130",2020-09-29 14:53:31-03,UFPR,UPCB,"92399",PreservedSpecimen,Plantae,Polypodiophyta,NA,Marsileaceae,Regnellidium,diphyllum,Regnellidium diphyllum,Lindm.,"Gehrt, A.","Viegas, A.P. | Santoro, J.",s.n.,"1939","10","20",NA,Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,"Herbáceo, aquática..",UPCB0033655,UPCB0033655,Estufa do IAC.,NA,"23900",auto,"1942","04","28",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"156",2019-01-25 15:42:32-02,IAC,IAC,"5164",S,Plantae,NA,NA,Marsileaceae,Regnellidium,diphyllum,Regnellidium diphyllum,Lindm.,A. Gehrt,A.P. Viégas & J. Santoro,s/nº,"1939","10","20",NA,Brasil,São Paulo,Campinas,-47.0608,-22.9056,NA,NA,NA,NA,NA,NA,IAC,NA,NA,NA,"1942","04","28","-47.0608","-22.9056",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"159",2020-11-12 17:03:00-03,UEL,FUEL,"16276",PreservedSpecimen,Plantae,Tracheophyta,Salviniales,Marsileaceae,Regnellidium,diphyllum,Regnellidium diphyllum,Lindm.,"Gehrt, A","Viégas, AP; Santoro, J",s.n.,"1939","10","20",NA,Brasil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,OK,NA,estufa do IAC,NA,"23900",auto,"1942","04","28",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
