X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,stateProvince,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,year,month,day,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,county,yearIdentified,class,coordinatePrecision,geoFlag,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,infraspecificEpithet,fieldNumber,individualCount,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.680519,-20.042864,"143",2020-12-11 11:39:26-03,UFMG,BHCB,"149153",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Mansur, T; Pena, FSR; Mota, RC da","208",Southern America,Brasil,Minas Gerais,NA,"Transição entre o campo rupestre sobre canga couraçada e a floresta estacional semidecidual, arbustivo (o,9m)",NA,NA,NA,"2011","02","24","Serra Gandarela, Projeto Mina Apolo",-49.680519,-20.042864,"1568","1568",Santa Bárbara,"2011",NA,NA,NA,"03",NA,"-49.680519","-20.042864",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.893072,-22.441956,"144",2020-12-11 11:39:26-03,UFMG,BHCB,"118748",PreservedSpecimen,Plantae,Dicotyledon,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Meireles, LD; Nunes, JA; Neto, JOC","2555",Southern America,Brasil,Minas Gerais,NA,"Arbusto com frutos enegrescidos.; Campo de Nifelina",BHCB049940,NA,NA,"2006","09","12","Serra Fina, Campim Amarelo",-44.893072,-22.441956,"1974","2037",Passa Quatro,"2008",NA,NA,NA,NA,NA,"-44.893072","-22.441956",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.45,-22.716667,"161",2020-08-31 09:08:01-03,INPA,INPA,"161251",S,Plantae,Dicotyledon Com-Clade,Myrtales,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Ururahy, JCC","19",Southern America,Brasil,São Paulo,NA,NA,INPA0161251,INPA0161251 INPA0161251_e,"Amorim, BS","1980","08","16",Parque Estadual de Campos do Jordão,-45.45,-22.716667,"1900","1900",NA,"2017",NA,NA,NA,"01",NA,"-45.45","-22.716667",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"162",2021-03-04 11:05:53-03,UFRB,HURB,"3622",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Gomidesia,kunthiana,Gomidesia kunthiana,Berg.,NA,"Arzolla, F.A.R.D.P.; et al.","417",NA,Brasil,São Paulo,NA,NA,HURB000003622,NA,O.T.Aguiar,"2004","01","25","São José dos Alpes;",-45.5900001525879,-22.7299995422363,"1900","1900",Campos do Jordão,"2004",NA,"21048",auto,"02","06",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"170",2021-03-01 11:49:35-03,UFPE,UFP,NA,PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Câmbess,NA,"Cardoso, CMV",s.n.,NA,Brasil,São Paulo,NA,"Arbusto,1,5m de altura.; cerrado.",NA,NA,"Amorim, BS","2001","02","10",NA,-47.8199996948242,-22.25,NA,NA,Itirapina,"2017",NA,"22843",auto,"02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"171",2021-03-01 11:49:35-03,UFPE,UFP,"82691",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Câmbess,NA,"Cardoso, CMV",s.n.,NA,Brasil,São Paulo,NA,"Arbusto,1,5m de altura.; cerrado.",UFP082691,NA,"Amorim, BS","2001","02","10",NA,-47.8199996948242,-22.25,NA,NA,Itirapina,"2017",NA,"22843",auto,"02",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"219",2019-11-01 15:06:18-03,UnB,UB,"200838",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Amaral Júnior, A; et al.",13296-8,Southern America,Brasil,São Paulo,NA,"Arbusto 1m., com botões; Borda da mata",NA,NA,"Lima, DF","1996","02","13",NA,-45.5900001525879,-22.7299995422363,NA,NA,Campos do Jordão,"2014",NA,"21048",auto,"09","07",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"220",2019-11-01 15:06:18-03,UnB,UB,"200837",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Amaral Júnior, A; et al.",13296-25,Southern America,Brasil,São Paulo,NA,"Arbusto, heliófita, com botões; Campo de altitude",NA,NA,"Lima, DF","1996","02","13",NA,-45.5900001525879,-22.7299995422363,NA,NA,Campos do Jordão,"2014",NA,"21048",auto,"09","07",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"221",2019-11-01 15:06:18-03,UnB,UB,"145970",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Robin, MJ; Carvalho, JPM","8393",Southern America,Brasil,São Paulo,NA,"Arbusto de 1m de altura. Flores perfumadas e brancas.; Mata Latifoliada - São J. dos Alpes.",NA,NA,"Jennings, L","1984","02","22",Parque Est. de Campos do Jordão - Instituto Florestal-SP,-45.5900001525879,-22.7299995422363,NA,NA,Campos do Jordão,"2008",NA,"21048",auto,"12",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"222",2019-10-03 10:04:18-03,UFSCar,SORO,"3724",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Amaral Jr., A; Bicudo, L.R.H.; Campos, C.J.","44",NA,Brasil,São Paulo,NA,Arbusto 2m de altura com frutos avermelhados.,NA,NA,NA,"1992","02","04","Cidade e arredores do Pico de Itapeva +/- 1900 m.s.m., afloramento de rocha com muitos liquens e musgos. Vegetação campestre.",-45.5900001525879,-22.7299995422363,NA,NA,Campos do Jordão,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"223",2019-10-03 10:04:18-03,UFSCar,SORO,"4712",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Caliari, C.P.; Santos, M.F.; Bunger, M.O.","3048",NA,Brasil,São Paulo,NA,"Arbusto ca. 2,5 m, botões com sépalas esverdeadas e algumas mais escurecidas arrouxeadas pétalas alvas.",NA,NA,NA,"2012","03","08","Parque Estadual de Campos de Jordão, estrada para São José dos Alpes topo do morro onde acaba a mata e vira um pastão do lado direito da estrada (na faz. Céu estrelado).",-45.5900001525879,-22.7299995422363,NA,NA,Campos do Jordão,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.469194,-22.712389,"224",2019-10-03 10:04:18-03,UFSCar,SORO,"4713",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Caliari, C.P.; Santos, M.F.; Bunger, M.O.","3046",NA,Brasil,São Paulo,NA,"Arbusto, ca. 2,5 m, fim de floração castanho acizentado e início de frutificação esverdeado.",NA,NA,NA,"2012","03","08","Parque Estadual de Campos de Jordão, estrada para São José dos Alpes (estrada de pedrinhas aproximadamente 300 m antes da Fazenda Céu Estrelado)",-45.469194,-22.712389,NA,NA,Campos do Jordão,NA,NA,NA,NA,NA,NA,"45°28'09,1W","22°42'44,6S",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"230",2021-03-04 15:45:33-03,IF,SPSF,"08393",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrcia,montana,Myrcia montana,NA,NA,M.J.Robim & J.P.M. Carvalho,NA,América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,O.T. Aguiar,"1984","02","22",P.E. de Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,Campos do Jordão,"2016",Magnoliopsida,"21048",auto,"07","08",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"231",2021-03-04 15:45:33-03,IF,SPSF,"13085",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,O.T. Aguiar,"320",América do Sul,Brasil,SP,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,O.T. Aguiar,"1989","06","19",P.E. de Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,Campos do Jordão,"2016",Magnoliopsida,"21048",auto,"07","22",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"247",2019-11-21 10:12:12-03,IBt,SP,"156202",S,Plantae,NA,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Mattos, JR","16333",NA,Brasil,São Paulo,NA,"Na mata, arbusto.",NA,NA,"Caliari, CP","1973","09","15",Quase em São José dos Alpes.,-45.5900001525879,-22.7299995422363,NA,NA,Campos do Jordão,"2012",NA,"21048",auto,"07",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"248",2019-11-21 10:12:12-03,IBt,SP,"340301",S,Plantae,NA,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Nicolau, SA; Barbosa, AC; Pagoto, A; Faria, VB; Uehara, MP","1648",NA,Brasil,São Paulo,NA,NA,NA,NA,"Sobral, M","1998","01","23","Fazenda São Sebastião do Ribeirão Grande, São José dos Alpes",-45.4599990844727,-22.9200000762939,NA,NA,Pindamonhangaba,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"249",2019-11-21 10:12:12-03,IBt,SP,"340354",S,Plantae,NA,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Nicolau, SA; Barbosa, AC; Pagoto, A; Faria, VB","1580",NA,Brasil,São Paulo,NA,NA,NA,NA,"Sobral, M","1998","01","22","Fazenda São Sebastião do Ribeirão Grande, São José dos Alpes.",-45.4599990844727,-22.9200000762939,NA,NA,Pindamonhangaba,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"250",2019-11-21 10:12:12-03,IBt,SP,"340546",S,Plantae,NA,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Nicolau, SA; Barbosa, AC; Pagoto, A; Faria, VB; Uehara, MP","1650",NA,Brasil,São Paulo,NA,NA,NA,NA,"Sobral, M","1998","01","23","Fazenda São Sebastião do Ribeirão Grande, São José dos Alpes, borda de mata.",-45.4599990844727,-22.9200000762939,NA,NA,Pindamonhangaba,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"251",2019-11-21 10:12:12-03,IBt,SP,"340547",S,Plantae,NA,NA,Myrtaceae,Myrcia,montana,Myrcia montana,Cambess.,NA,"Nicolau, SA; Barbosa, AC; Pagoto, A; Faria, VB; Uehara, MP","1651",NA,Brasil,São Paulo,NA,NA,NA,NA,"Sobral, M","1998","01","23","Fazenda São Sebastião do Ribeirão Grande, São José dos Alpes, borda de mata.",-45.4599990844727,-22.9200000762939,NA,NA,Pindamonhangaba,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
