X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,infraspecificEpithet,yearIdentified,monthIdentified,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,typeStatus,relatedCatalogItem,dayIdentified,individualCount,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.9799995422363,-22.7000007629395,"65",2020-11-19 10:22:44-03,CPAP,CPAP,"13165",PreserverdSpecimen,Plantae,NA,NA,Araceae,Wolffia,brasiliensis,Wolffia brasiliensis,Wedd.,"Ferreira, C. J. A.","48","1996","04","01",NA,Brasil,NA,"Erva aquática flutuante livre. FLOR: estéril. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Tanque velho, 40cm profundidade. SUBSTRATO: água de chuva e matéria orgânica no fundo. RELEVO: plano.",NA,NA,V. J. Pott,SP,Jáguariuna,"CNPMA/Embrapa, SP 340, KM 127,5",-46.9799995422363,-22.7000007629395,NA,"1996","04",NA,NA,NA,NA,"12963",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9799995422363,-22.7000007629395,"167",2019-11-21 09:59:18-03,IBt,SP,299215B,S,Plantae,NA,NA,Araceae,Wolffia,brasiliensis,Wolffia brasiliensis,Wedd.,"Ferreira, CJA","48","1996","04","01",NA,Brasil,NA,NA,SP049926,SP049926,"Pott, VJ",São Paulo,Jaguariúna,"CNPMA/EMBRAPA, SP-340, km 127,5. Tanque velho (40cm de profundidade).",-46.9799995422363,-22.7000007629395,NA,"1996","04",NA,NA,NA,NA,"12963",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6800003051758,-22.6800003051758,"168",2019-11-21 09:59:18-03,IBt,SP,"50151",S,Plantae,NA,NA,Araceae,Wolffia,brasiliensis,Wolffia brasiliensis,Wedd.,"Kuhlmann, M","920","1943","08","26",NA,Brasil,NA,NA,NA,NA,"Pott, VJ",São Paulo,Monte Alegre do Sul,Margem do Rio Camanducaia.,-46.6800003051758,-22.6800003051758,NA,"1993","03",NA,NA,NA,NA,"11114",auto,NA,NA,NA,"17",NA,NA,"35",São Paulo,SP,Sudeste
