X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,day,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,dayIdentified,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.533472,-24.033917,"51",2021-03-01 16:37:57-03,UNICAMP,UEC,"179875",S,Plantae,Magnoliopsida,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz et Pav.,"Delfini, C; Rigon, J; Diaz, DC; Oliveira, DB; Rodrigues, RR; Souza, VC;","810","2013","03",NA,Brazil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores.",-47.533472,-24.033917,NA,"Arbusto, ca. 1,5m alt.; espigas verdes.; Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",UEC031474,UEC031474,"Colletta, GD","26","480","480","-47.533472","-24.033917","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.846667,-23.356944,"52",2021-03-01 16:37:57-03,UNICAMP,UEC,"67461",S,Plantae,Magnoliopsida,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz et Pav.,"Koschnitzke, C; et al.","29163","1993","11",NA,Brazil,São Paulo,Ubatuba,"Núcleo de Picinguaba, Trilha da Farinha. Planície.",-44.846667,-23.356944,NA,"Arbusto ca. 0,80 m altura, inflorescência imaturas.",UEC149927,UEC149927,NA,"09",NA,NA,"-44.846667","-23.356944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.847667,-24.807389,"53",2019-08-16 08:40:33-03,UTFPR,HCF,"10643",S,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,M.G. Caxambu,"4072","2012","04",NA,Brasil,SP,Pariquera-Açu,Propriedade do Sr. Flávio,-47.847667,-24.807389,NA,"arbusto ca. 0,80 m. Espigas de cor verde clara.",NA,NA,J. Cordeiro,"29","30","30","47°50'51,6 W","24°48'26,6 S","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.316111,-24.020278,"55",2020-12-21 16:39:44-03,MBM,MBM,"391143",PreservedSpecimen,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Delfini, C.; Rigon, J.; Diaz, D.C.; Oliveira, D.B.; Rodrigues, R.R.; Souza, V.C.; Rigon, J.; Diaz, D.C.; Oliveira, D.B.; Rodrigues, R.R.; Souza, V.C.","810","2013","03",Southern America,Brazil,São Paulo,Tapiraí,"Reserva Natural de Votorantim (CBA), UHE Barra Trilha da Vila dos Moradores em direção à caixa d-água (aprox. 2Km)",-47.316111,-24.020278,NA,"Arbusto, ca. 1,5m alt., espigas verdes.; Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",MBM391143,MBM391143,"Colleta, G.D.","26","480","480","-47.316111","-24.020278","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.533472,-24.033917,"58",2020-12-11 11:40:13-03,UFMG,BHCB,"171310",PreservedSpecimen,Plantae,Dicotyledon,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Delfini, C; Rigon, J; Diaz, DC; Oliveira, DB; Souza, VC de; Rodrigues, RR; Tamashiro, JY; I","810","2013","03",Southern America,Brasil,São Paulo,Tapiraí,"Reserva particular da Votorantim., UHE da Barra, trilha da caixa d'água para a vila de moradores. Floresta ombrófila densa com perturbação antrópica.",-47.533472,-24.033917,NA,"Arbusto, ca. 1,5m alt. espigas verdes.",BHCB015866,NA,NA,"26",NA,NA,"-47.533472","-24.033917","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"186",2020-09-12 05:00:02-03,US,US,"2646922",PreservedSpecimen,Plantae,NA,Piperales,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,O. Handro,"2178","1971","11",South America - Neotropics,Brazil,São Paulo,São Paulo,"Agua Funda, nativa no Jardim Botânico",-46.6300010681152,-23.5400009155273,NA,NA,US01330725,US01330725_01,NA,"4",NA,NA,NA,NA,NA,NA,"53584",auto,Dicotyledonae,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"187",2020-09-12 05:00:02-03,US,US,"2857627",PreservedSpecimen,Plantae,NA,Piperales,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,A. Gehrt,s.n.,"1939","12",South America - Neotropics,Brazil,São Paulo,São Paulo,Pirajussára.,-46.6300010681152,-23.5400009155273,NA,NA,US01330726,US01330726_01,NA,"17",NA,NA,NA,NA,NA,NA,"53584",auto,Dicotyledonae,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-44.852789,-23.3525,"190",2019-11-13 11:28:26-03,USP,SPF,"116772",PreservedSpecimen,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Leitão Filho, HF","34511","1996","01",NA,Brasil,São Paulo,Ubatuba,Estrada da Casa da Farinha,-44.852789,-23.3525,NA,NA,SPF00116772,SPF00116772,Anônimo,"30",NA,NA,"-44.852789","-23.3525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.846667,-23.356944,"191",2019-11-13 11:28:26-03,USP,SPF,"97250",PreservedSpecimen,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Koschnitzke, C","29163","1993","11",NA,Brasil,São Paulo,Ubatuba,Núcleo de Picinguaba,-44.846667,-23.356944,NA,NA,SPF00097250,SPF00097250,Anônimo,"09",NA,NA,"-44.846667","-23.356944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"192",2019-11-13 11:28:26-03,USP,SPF,"15621",PreservedSpecimen,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Hoehne, W",s.n.,"1941","12",NA,Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,SPF00015621,SPF00015621,"Callejas, R","02",NA,NA,NA,NA,"1984","01","53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"193",2019-11-13 11:28:26-03,USP,SPF,"61571",PreservedSpecimen,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Handro, O","2178","1971","11",NA,Brasil,São Paulo,São Paulo,"Água Funda, nativa no Jardim Botânico.",-46.6300010681152,-23.5400009155273,NA,NA,SPF00061571,SPF00061571,"Handro, O","04",NA,NA,NA,NA,"1971","11","53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"194",2019-11-13 11:28:26-03,USP,SPF,"13488",PreservedSpecimen,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Hoehne, W",s.n.,"1947","11",NA,Brasil,São Paulo,São Paulo,"Parque do Estado, Pouso dos Urubus.",-46.6300010681152,-23.5400009155273,NA,NA,SPF00013488,SPF00013488,"Callejas, R","24",NA,NA,NA,NA,"1984","01","53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"195",2019-11-13 11:28:26-03,USP,SPF,"61592",PreservedSpecimen,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Gehrt, A",s.n.,"1939","12",NA,Brasil,São Paulo,São Paulo,Pirajussara,-46.6300010681152,-23.5400009155273,NA,NA,SPF00061592,SPF00061592,"Yuncker, TG","17",NA,NA,NA,NA,"1961",NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"223",2021-03-04 15:45:46-03,IF,SPSF,"15375",PreservedSpecimen,Plantae,Magnoliophyta,Piperales,Piperaceae,Piper,lanceolatum,Piper lanceolatum,C.DC.,O.T. Aguiar & L.Marino,"444","1992","10",América do Sul,Brasil,SP,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"16",NA,NA,NA,NA,NA,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.764444,-23.475278,"224",2021-03-04 15:45:46-03,IF,SPSF,"40205",PreservedSpecimen,Plantae,Magnoliophyta,Piperales,Piperaceae,Piper,lanceolatum,Piper lanceolatum,C.DC.,F.M.Souza & R.C.Sousa & J.B.Silva & A.N.Oliveira,"163","2007","08",América do Sul,Brasil,SP,São Paulo,Parque Estadual do Jaraguá,-46.764444,-23.475278,NA,"COLETA: Arbusto, 1,65m.; GEOGRAFIA: Trilha das Garças;",NA,NA,G.Dalla Coleta,"06","794","794",NA,NA,"2009","02",NA,NA,Magnoliopsida,NA,NA,NA,"18",NA,"35",São Paulo,SP,Sudeste
-47.533333,-24.033889,"225",2021-03-04 15:45:46-03,IF,SPSF,"48432",PreservedSpecimen,Plantae,Magnoliophyta,Piperales,Piperaceae,Piper,lanceolatum,Piper lanceolatum,C.DC.,C. Delfini & J. Rigon & D.C. Diaz & D.B. Oliveira & R.R.Rodrigues & V.C.Souza & J.Y.Tamashiro & N.M.Ivanauskas,"810","2013","03",América do Sul,Brasil,SP,Tapiraí,Reserva Particular da Votorantim (CBA),-47.533333,-24.033889,NA,"COLETA: Arbusto com aprox. 1,5m de altura; espigas verdes; GEOGRAFIA: UHE da Barra, trilha da caixa dágua para a vila de moradores.&nf;Floresta Ombrófila Densa com perturbação antrópica (presença de plantas exóticas como Nêspera, Citrus e Araucária).;",NA,NA,G.D.Colletta,"26","480","480",NA,NA,"2013","03",NA,NA,Magnoliopsida,NA,NA,NA,"26",NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"230",2019-11-21 10:14:25-03,IBt,SP,"271245",S,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Godoi, JV; Marzola, ELC","658","1994","10",NA,Brasil,São Paulo,São Bernardo do Campo,"Parque Caminhos do Mar, Margem do rio Pereque",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"231",2019-11-21 10:14:25-03,IBt,SP,"302142",S,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Chiea, SAC","849","1996","10",NA,Brasil,São Paulo,São Bernardo do Campo,"Parque Caminhos do Mar, Margem do rio Pereque",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"232",2019-11-21 10:14:25-03,IBt,SP,"44790",S,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Hoehne, W",s.n.,"1940","11",NA,Brasil,São Paulo,São Paulo,Cidade Jardim.,-46.6300010681152,-23.5400009155273,NA,NA,SP011237,SP011237,"Yuncker, TG",NA,NA,NA,NA,NA,"1961",NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"233",2019-11-21 10:14:25-03,IBt,SP,"41867",S,Plantae,NA,NA,Piperaceae,Piper,lanceolatum,Piper lanceolatum,Ruiz & Pav.,"Gehrt, A",s.n.,"1939","12",NA,Brasil,São Paulo,São Paulo,Pirajussára.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Yuncker, TG","17",NA,NA,NA,NA,"1961",NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
