X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,occurrenceRemarks,phylum,monthIdentified,dayIdentified,coordinatePrecision,imagecode,geoFlag,class,order,minimumElevationInMeters,maximumElevationInMeters,continentOcean,typeStatus,fieldNumber,preparationType,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.883333,-23.183333,"20",2016-07-05 11:14:14-03,FFCLRP,LBMBP,"439",S,Plantae,Orchidaceae,Capanemia,thereziae,Capanemia thereziae,Barb. Rodr.,E.R. Pansarin,NA,E.R. Pansarin,NA,NA,NA,NA,Brasil,São Paulo,Jundiaí,NA,-46.883333,-23.183333,46°53'W,23°11'S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.883333,-23.183333,"21",2016-07-05 11:14:14-03,FFCLRP,LBMBP,"440",S,Plantae,Orchidaceae,Capanemia,thereziae,Capanemia thereziae,Barb. Rodr.,E.R. Pansarin,NA,E.R. Pansarin,NA,NA,NA,NA,Brasil,São Paulo,Jundiaí,NA,-46.883333,-23.183333,46°53'W,23°11'S,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"27",2019-08-20 10:00:37-03,UNICAMP,UEC,"110435",S,Plantae,Orchidaceae,Capanemia,thereziae,Capanemia thereziae,Barb.Rodr.,"Pansarin, ER","2006","Pansarin, ER","424","1999","03","27",Brazil,São Paulo,Jundiaí,"Serra do Japi, Sentido Bairro Eloy Chaves, próximo à represa do DAE.",-46.8800010681152,-23.1800003051758,NA,NA,UEC064647,Projeto Família Orchidaceae na Serra do Japi.,Liliopsida,"09",NA,"17840",UEC064647,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.8800010681152,-23.1800003051758,"44",2017-11-24 14:11:52-02,UFLA,ESAL,"14547",S,Plantae,Orchidaceae,Capanemia,thereziae,Capanemia thereziae,Barb.Rodr.,Ricardo A. Lourenço,NA,"Lourenço, RA","320",NA,NA,NA,Brasil,São Paulo,Jundiaí,Sítio Castanho,-46.8800010681152,-23.1800003051758,NA,NA,NA,"; 2,5; amarela;; floresta",NA,NA,NA,"17840",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
