X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,individualCount,occurrenceRemarks,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,imagecode,geoFlag,locality,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,minimumElevationInMeters,maximumElevationInMeters,continentOcean,typeStatus,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-25.0100002288818,"7",2021-03-01 16:18:54-03,UNICAMP,UEC,"15971",S,Plantae,Liliopsida,NA,NA,Amaryllidaceae,Hippeastrum,blossfeldiae,Hippeastrum blossfeldiae,(Traub & L.J.Doran) Van Scheepen,NA,Flor alaranjada.,"Dutilh, JHA","Shepherd, GJ","8800","1978","10","15",Brazil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,"37574",UEC090159,UEC090159,auto,"Ilha do Cardoso, Entre as pedras à beira da mata.",NA,NA,"1997","12",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"8",2021-03-01 16:18:54-03,UNICAMP,UEC,"136555",S,Plantae,Liliopsida,NA,NA,Amaryllidaceae,Hippeastrum,blossfeldiae,Hippeastrum blossfeldiae,(Traub & L.J.Doran) Van Scheepen,NA,"Tépalas alaranjadas, fauce esverdeadas, filetes laranjas, estilete verde na base laranja em direção ao ápice.; Próx. do mar, sobre solo pedregoso.","Meyer, F","Kirizawa, M","1508","1985","10","29",Brazil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,"37574",UEC000403,UEC000403,auto,"Parque Estadual da Ilha do Cardoso.&nf;Morro de captação de água do mar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"9",2019-08-20 09:58:56-03,UNICAMP,UEC,"89799",S,Plantae,Liliopsida,NA,NA,Amaryllidaceae,Hippeastrum,blossfeldiae,Hippeastrum blossfeldiae,(Traub & L.J.Doran) Van Scheepen,NA,"flor, Erva","Dutilh, JHA","Martins, E","29402","1993","11","10",Brazil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,"34265",UEC090422,UEC090422,auto,Picinguaba,NA,NA,"2001","08",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"24",2019-11-21 09:58:06-03,IBt,SP,"205401",S,Plantae,NA,NA,NA,Amaryllidaceae,Hippeastrum,blossfeldiae,Hippeastrum blossfeldiae,(Traub & J.L.Doran) van Scheepen,NA,NA,"Dutilh, JHA","Kirizawa, M","1508","1985","10","29",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,"37574",NA,NA,auto,Parque Estadual da Ilha do Cardoso,NA,NA,"2000",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
