X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,barcode,imagecode,phylum,order,recordNumber,continentOcean,preparationType,occurrenceRemarks,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,coordinatePrecision,geoFlag,class,dayIdentified,typeStatus,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"81",2019-11-19 14:08:53-03,UFRPE,PEUFR,"543",PreservedSpecimen,Plantae,Poaceae,Paspalum,yaguaronense,Paspalum yaguaronense,Henrard,Chase,B. Pickel,"1940","01","01",Brasil,São Paulo,São Paulo,Bosque. No aluvião da estrada.,-46.6300010681152,-23.5400009155273,NA,NA,PEUFR000543,NA,NA,NA,"5158",NA,NA,NA,NA,NA,"1941","03","53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.881694,-24.802083,"82",2019-08-16 08:40:39-03,UTFPR,HCF,"10561",S,Plantae,Poaceae,Paspalum,glaucescens,Paspalum glaucescens,Hack.,J. Cordeiro & G. Felitto,M.G. Caxambu,"2012","04","28",Brasil,SP,Pariquera-Açu,Propriedade do Sr. Flávio,-47.881694,-24.802083,"47°52'54,1 W","24°48'07,5 S",NA,NA,NA,NA,"3990",NA,NA,"erva entouceirada, ereta, heliófita, ca. 0,80 m. Sementes esverdeadas.","31","31","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.221666,-24.287777,"261",2020-09-02 16:37:19-03,Cenargen,CEN,"21923",PreservedSpecimen,Plantae,Poaceae,Paspalum,glaucescens,Paspalum glaucescens,Hack.,G. H. Rua,Vinícius Castro Souza,"1993","05","19",Brasil,SP,ITARARE,Estação do IAC. Campo p-49.,-49.221666,-24.287777,"-49.221666","-24.287777",CEN00021923,CEN00021923,NA,NA,"3717",NA,Exsicatas,Doação da Universidade de São Paulo. Escola Superior de Agricultura Luiz de Queiroz - ESALQ. Departamento de Botânica - Herbário ESA (9462). Piracicaba.,NA,NA,"2007","04",NA,NA,NA,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"294",2020-09-02 16:37:19-03,Cenargen,CEN,"65466",PreservedSpecimen,Plantae,Poaceae,Paspalum,glaucescens,Paspalum glaucescens,Hack.,G. H. Rua,João Luís Sanches Tannus,"2005","08","29",Brasil,SP,PEDREGULHO,Usina Hidrelétrica de Estreito.,-47.4700012207031,-20.25,"-47295555.0","-20153055.0",CEN00065466,CEN00065466,NA,NA,"889",NA,Exsicatas,"Inflorescência esverdeada. Solo saturado. Doação do Herbário Rioclarense - HRCB - Rio Claro, São Paulo.",NA,NA,"2006","12","27552",auto,NA,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"295",2020-09-02 16:37:19-03,Cenargen,CEN,"37933",PreservedSpecimen,Plantae,Poaceae,Paspalum,glaucescens,Paspalum glaucescens,Hack.,R. C. Oliveira,José Bento Pickel,"1941","12","22",Brasil,SP,SAO PAULO,Alto Ipiranga.,-46.6300010681152,-23.5400009155273,NA,NA,CEN00037933,CEN00037933,NA,NA,"5562",NA,Exsicatas,Doação do IPA- Herbarium - 9014,NA,NA,"2001","07","53584",auto,NA,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"296",2020-09-02 16:37:19-03,Cenargen,CEN,"37934",PreservedSpecimen,Plantae,Poaceae,Paspalum,glaucescens,Paspalum glaucescens,Hack.,R. C. Oliveira,José Bento Pickel,"1941","01","01",Brasil,SP,SAO PAULO,Bosque,-46.6300010681152,-23.5400009155273,NA,NA,CEN00037934,CEN00037934,NA,NA,"5149",NA,Exsicatas,Doação do IPA- Herbarium- 9009,NA,NA,"2001","07","53584",auto,NA,NA,NA,NA,NA,"1","35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"297",2020-09-02 16:37:19-03,Cenargen,CEN,"25503",PreservedSpecimen,Plantae,Poaceae,Paspalum,glaucescens,Paspalum glaucescens,Hack.,R. C. Oliveira &. J. F. M. Valls,Wilson Hoehne,"1948","12","16",Brasil,SP,SAO PAULO,Brooklin Paulista,-46.6300010681152,-23.5400009155273,NA,NA,CEN00025503,CEN00025503 CEN00025503_1,NA,NA,"2913",NA,Exsicatas,Doação do Herbário SPF. (SPF 12.143),NA,NA,"1999",NA,"53584",auto,NA,NA,NA,NA,NA,"2","35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"300",2019-11-13 11:28:58-03,USP,SPF,"12141",PreservedSpecimen,Plantae,Poaceae,Paspalum,glaucescens,Paspalum glaucescens,Hack.,"Oliveira, RC","Hoehne, W","1948","12","16",Brasil,São Paulo,São Paulo,Brooklyn Paulista.,-46.6300010681152,-23.5400009155273,NA,NA,SPF00012141,SPF00012141,NA,NA,"2914",NA,NA,NA,NA,NA,"1999",NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1547,-24.1542,"335",2019-11-01 15:16:51-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Paspalum,glaucescens,Paspalum glaucescens,Hack.,"Oliveira, RC","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","1994","11","14",Brasil,São Paulo,Itararé,Estrada Itararé - Bonsucesso. Fazenda Santa Maria do Espinho,-49.1547,-24.1542,"-49.1547","-24.1542",UB0022835,UB0022835,Monocotyledonae,NA,"7365",Southern America,NA,"Erva, espiguetas verdes; Campo natural com banhado e mata ciliar adjacentes",NA,NA,"2000","12",NA,NA,NA,"24",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1318,-24.1716,"338",2019-11-01 15:16:51-03,UnB,UB,NA,PreservedSpecimen,Plantae,Poaceae,Paspalum,glaucescens,Paspalum glaucescens,Hack.,"Oliveira, RC","Souza, VC; Scaramuzza, CAM; Shimabukuro, MT","1993","05","19",Brasil,São Paulo,Itararé,Estação do IAC. P-49,-49.1318,-24.1716,"-49.1318","-24.1716",UB0022837,UB0022837,Monocotyledonae,NA,"3717",Southern America,NA,"Erva, ca. 50cm de altura; Campo",NA,NA,"2000","12",NA,NA,NA,"24",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"436",2019-11-21 10:16:26-03,IBt,SP,299035A,S,Plantae,Poaceae,Paspalum,glaucescens,Paspalum glaucescens,Hack.,"Valls, JF","Hoehne, W","1948","12","16",Brasil,São Paulo,São Paulo,Brooklin Paulista.,-46.6300010681152,-23.5400009155273,NA,NA,SP036918,SP036918,NA,NA,"2913",NA,NA,NA,NA,NA,"2001",NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
