X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,identifiedBy,yearIdentified,monthIdentified,dayIdentified,individualCount,occurrenceRemarks,phylum,class,order,infraspecificEpithet,scientificNameAuthorship,country,stateProvince,recordedBy,recordNumber,year,month,day,continentOcean,county,locality,decimalLongitude,decimalLatitude,preparationType,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.63,-23.54,"5",2021-03-15 16:37:00-03,NY,NYBG,"414823",PreservedSpecimen,Plantae,Orchidaceae,Cattleya,labiata,Cattleya labiata vera,F. C. Hoehne,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=21788' target='other'> <mi>dwc_moreinfo</mi></a>,Magnoliophyta,NA,Asparagales,vera,J.H.Veitch,Brazil,São Paulo,A. Gehrt,"27091","1928","04","15",South America,Sao Paulo,"Piñeiros, Sao Paulo",-46.63,-23.54,sheet,NY00414823,NY00414823_01,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"47",2019-08-20 10:00:37-03,UNICAMP,UEC,"140344",S,Plantae,Orchidaceae,Cattleya,labiata,Cattleya labiata,NA,NA,NA,NA,NA,Data de floração: 05/VI/04. Cultivado no Orquidário da ESALQ (doação).,Liliopsida,NA,NA,NA,Lindl.,Brazil,São Paulo,s/ coletor,s.n.,NA,NA,NA,NA,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,UEC064609,UEC064609,NA,NA,"44778",auto,NA,NA,NA,"35",São Paulo,SP,Sudeste
