X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,year,identifiedBy,month,day,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,previousCatalogNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.916667,-22.916667,"37",2021-02-18 09:29:44-03,UNESP-IBB,BOTU,"30965",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Bicudo, L.R.H.","1796",NA,Brasil,São Paulo,"Mata do Moro da Igreja de Santo Antonio Rubião, distrito de Rubião Júnior",NA,NA,BOTU030965,NA,"1996",NA,"03","27",Botucatu,-48.916667,-22.916667,NA,NA,NA,NA,48°55'w,22°55's,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"45",2019-12-12 15:31:41-03,UFABC,HUFABC,"002233",PreservedSpecimen,Plantae,Angiospermas,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"M. Keiller; J. H. L. El Ottra","44",NA,Brasil,São Paulo,"Parque CIENTEC, Em frente à tenda.",NA,Árvore ca. 4 m. Frutos jovens verdes. Folhas discolores.,HUFABC002233,NA,"2019",Pirani,"09","20",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,"2019","10",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.633333,-21.533333,"61",2019-10-09 11:16:27-03,UFBA,ALCB,"58783",PreservedSpecimen,Plantae,Dicotyledon,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vog.,NA,"Kirizawa, M","3622",Southern America,Brasil,São Paulo,"na encosta da Serra da Mantiqueira, beira da estrada, nas cercanias da represa de Caconde",NA,"encosta do morro, desmatada. ca. 9 m alt., isolada, em frutificação. Fruto sâmara, algumas com ala apical seca.",ALCB031602,ALCB031602 ALCB031602_1,"2008","Rossi, L","04","12",Caconde,-46.633333,-21.533333,"835","835",NA,NA,"-46.633333","-21.533333","2008","04",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.27937,-22.76544,"73",2020-11-04 10:55:48-03,ESALQ,ESA,"133494",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","41.0",NA,Brasil,São Paulo,Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradado,NA,"Árvores, 18 m, coletada na borda da mata.",ESA133494,NA,"2015","Rodrigues, R. R.","07","07",Nova Odessa,-47.27937,-22.76544,"590","590",NA,NA,"-47.27937","-22.76544","2015","07","07",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1699981689453,-21.7900009155273,"75",2020-11-04 11:09:58-03,ESALQ,ESA,"46848",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Hoehne, W.",NA,NA,Brasil,São Paulo,NA,NA,NA,ESA046848,ESA046848,"1951",NA,"11","29",Araraquara,-48.1699981689453,-21.7900009155273,NA,NA,"29178",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.28548,-22.75644,"79",2020-11-04 10:55:48-03,ESALQ,ESA,"133639",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Scatigna, A.V.; Correa, L. S.; Cota, M. M. T.; Gissi, D. S.; Silva, D. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","835.0",NA,Brasil,São Paulo,Instituto de Zootecnia. Interior de fragmento de Floresta Estacional Semidecidual degradada.,NA,"Árvore, ca. 15m.",ESA133639,NA,"2015","Rodrigues, R. R.","06","30",Nova Odessa,-47.28548,-22.75644,"588","588",NA,NA,"-47.28548","-22.75644","2015","06","30",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5499992370605,-23.0200004577637,"80",2020-11-04 11:09:58-03,ESALQ,ESA,"3680",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Silva, A.",NA,NA,Brasil,São Paulo,NA,NA,NA,ESA003680,ESA003680,"1987",NA,"01","28",Taubaté,-45.5499992370605,-23.0200004577637,NA,NA,"25704",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"81",2020-11-04 11:09:58-03,ESALQ,ESA,"62590",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Albuquerque, J.E.","1843.0",NA,Brasil,São Paulo,NA,NA,NA,ESA062590,ESA062590,"1999",NA,"01","01",Botucatu,-48.439998626709,-22.8799991607666,NA,NA,"40412",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"82",2020-11-04 11:09:58-03,ESALQ,ESA,"10827",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Barreto, K.D.","614.0",NA,Brasil,São Paulo,NA,NA,NA,ESA010827,ESA010827,"1993",NA,"06","02",Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,"2001","06","02",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9099998474121,-22.5400009155273,"83",2020-11-04 11:09:58-03,ESALQ,ESA,"12766",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Souza, V.C. et al.","4876.0",NA,Brasil,São Paulo,NA,NA,NA,ESA012766,ESA012766,"1993",NA,"12","04",São Pedro,-47.9099998474121,-22.5400009155273,NA,NA,"19379",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.1800003051758,"84",2020-11-04 11:09:58-03,ESALQ,ESA,"32023",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Souza, V.C.; Rodrigues, R.R.; Souza, J.P.; Sanches, I.D.; Astorino, A.; Magossi, R.; Petrini, M.; Tavares Jr., J.E.","11143.0",NA,Brasil,São Paulo,"Estrada em torno da Represa Atibainha. 23*08'33, 4S, 46*21'28, 4W. 800 m.s.m. Mata mesófila semidecídua.",NA,"Árvore, ca. 5 m alt.; frutos imaturos verde-amarelados.",ESA032023,ESA032023,"1996",NA,"06","01",Nazaré Paulista,-46.3899993896484,-23.1800003051758,"800","800","18850",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"85",2020-11-04 11:09:58-03,ESALQ,ESA,"10590",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Ivanauskas, N.M.",NA,NA,Brasil,São Paulo,NA,NA,NA,ESA010590,ESA010590,"1991",NA,"08","09",Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,"1991","08","09",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5200004577637,-23.2099990844727,"86",2020-11-04 11:09:58-03,ESALQ,ESA,"69008",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,NA,NA,"Bufo, L.V.B. ; Sabadim, P.C.","60.0",NA,Brasil,São Paulo,NA,NA,NA,ESA069008,ESA069008,NA,NA,NA,NA,Porto Feliz,-47.5200004577637,-23.2099990844727,NA,NA,"19715",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5200004577637,-23.2099990844727,"87",2020-11-04 11:09:58-03,ESALQ,ESA,"63922",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Bufo, L.V.B.","60.0",NA,Brasil,São Paulo,NA,NA,NA,ESA063922,ESA063922,NA,NA,NA,NA,Porto Feliz,-47.5200004577637,-23.2099990844727,NA,NA,"19715",auto,NA,NA,"1997","01","01",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"88",2020-11-04 11:09:48-03,ESALQ,ESA,"119475",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,NA,NA,"Carreira, D.",NA,NA,Brasil,São Paulo,Bacia do Corumbataí,NA,Árvore. Porte aproximado de 8m.,ESA119475,NA,"2012","Carreira, D.","01","10",Rio Claro,-47.560001373291,-22.4099998474121,NA,NA,"21773",auto,NA,NA,"2012","07","05",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-21.9500007629395,"89",2020-11-04 11:09:58-03,ESALQ,ESA,"129148",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,NA,NA,"Colletta, G.D.","1564.0",NA,Brasil,São Paulo,Mata do Viveiro Camará,NA,"Árvore, frutos imaturos verdes",ESA129148,NA,"2014","Colletta, G.D. & Flores, T.B.","05","19",Ibaté,-47.9900016784668,-21.9500007629395,NA,NA,"17490",auto,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"90",2020-11-04 11:09:58-03,ESALQ,ESA,"3534",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Mantovani, W.",NA,NA,Brasil,São Paulo,NA,NA,NA,ESA003534,ESA003534,"1985",NA,"08","16",Ipeúna,-47.7099990844727,-22.4300003051758,NA,NA,"12906",auto,NA,NA,"1985","08","16",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.439998626709,-22.7900009155273,"91",2020-11-04 11:09:48-03,ESALQ,ESA,"114848",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,NA,NA,"Moreira, C.",NA,NA,Brasil,São Paulo,NA,NA,NA,ESA114848,ESA114848,"2002","Ferreira, M.F.P.","07","05",Pedra Bela,-46.439998626709,-22.7900009155273,NA,NA,"10848",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"92",2020-11-04 11:09:58-03,ESALQ,ESA,"2569",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Maranhão, M.","82.0",NA,Brasil,São Paulo,NA,NA,NA,ESA002569,ESA002569,"1912",NA,"01","01",Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,"1991","04","04",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"93",2020-11-04 11:09:58-03,ESALQ,ESA,"10293",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Barreto, K.D.","359.0",NA,Brasil,São Paulo,NA,NA,NA,ESA010293,ESA010293,"1993",NA,"04","28",Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,"1993","05","07",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"94",2020-11-04 11:09:58-03,ESALQ,ESA,"2126",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,NA,NA,NA,NA,NA,Brasil,São Paulo,NA,NA,NA,ESA002126,ESA002126,"1941",NA,"10","17",Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5200004577637,-23.2099990844727,"95",2020-11-04 11:09:58-03,ESALQ,ESA,"63921",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,NA,NA,"Bufo, L.V.B. ; Sabadim, P.C.","59.0",NA,Brasil,São Paulo,NA,NA,NA,ESA063921,ESA063921,NA,NA,NA,NA,Porto Feliz,-47.5200004577637,-23.2099990844727,NA,NA,"19715",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9099998474121,-22.5400009155273,"96",2020-11-04 11:09:58-03,ESALQ,ESA,"19933",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Barreto, K.D.","2531.0",NA,Brasil,São Paulo,NA,NA,NA,ESA019933,ESA019933,"1994",NA,"05","24",São Pedro,-47.9099998474121,-22.5400009155273,NA,NA,"19379",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"97",2020-11-04 11:09:58-03,ESALQ,ESA,"26851",PreservedSpecimen,Plantae,Magnoliophyta,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Cardoso-Leite, E.","302.0",NA,Brasil,São Paulo,NA,NA,NA,ESA026851,ESA026851,"1993",NA,"12","03",São Roque,-47.1300010681152,-23.5200004577637,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9099998474121,-22.5400009155273,"98",2020-11-04 10:55:48-03,ESALQ,ESA,"132700",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,NA,NA,"Souza, V.C.",NA,NA,Brasil,São Paulo,"Cerca de 1 km do portal do Alto da Serra em direção a Itirapina. Fragmento de Floresta Estacional Semidecidual, na borda da estrada.",NA,"Árvore, ca. 5 m alt.; frutos imaturos verdes.",ESA132700,NA,"2013",NA,"07","01",São Pedro,-47.9099998474121,-22.5400009155273,NA,NA,"19379",auto,"-47,914,639","-2,249,825",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.4099998474121,-23.4899997711182,"107",2021-01-14 15:29:46-03,MN,R,"131803",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Emmerich, M.","3286",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,"1968","Rudd, V.E.","02","07",Angatuba,-48.4099998474121,-23.4899997711182,NA,NA,"29114",auto,NA,NA,"1975","11",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"129",2019-02-22 11:46:47-03,IPA,IPA,"9543",S,Plantae,Plantae,NA,Leguminosae-Pap.,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Koscinski, M.","1939",Southern America,Brasil,São Paulo,"Horto Florestal, No parque do serviço florestal",NA,NA,IPA0009543,NA,NA,NA,NA,NA,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"130",2019-02-22 11:46:47-03,IPA,IPA,"9544",S,Plantae,Plantae,NA,Leguminosae-Pap.,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Pickel, B.","4912",Southern America,Brasil,São Paulo,Les Oiseaux,NA,Árvore com flores brancas e depois escuras. Cultivada,IPA0009544,NA,"1942","Pickel, B.","01","01",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.96525,-23.091111,"146",2020-02-27 16:43:55-03,UFSC,CTBS,"4704",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Menezes, H.F. & Pastore, J.F.B.","448",NA,Brasil,São Paulo,Estrada entre Boavista e Cunha - Área de construção de calçamento,NA,Árvore 6m de altura. Fruto seco.,NA,NA,"2019","Menezes, H.F.","11","06",Cunha,-44.96525,-23.091111,NA,NA,NA,NA,44°57'54.9W,23°05'28S,"2019",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.189998626709,-22.6399993896484,"160",2019-11-21 14:36:52-03,UFJF,CESJ,"28213",PreservedSpecimen,Plantae,Angiosperma,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,J.Vinicius,CESJ28213,América do Sul,Brasil,São Paulo,NA,NA,"Árvore, coletada na Fazenda São Francisco da Cia. Rhodia.N.V: Jacarandá preto.",CESJ028213,NA,"1956",D.Dedecca,"09","26",Cosmópolis,-47.189998626709,-22.6399993896484,NA,NA,"10436",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.189998626709,-22.8099994659424,"170",2019-11-21 14:36:52-03,UFJF,CESJ,"69964",PreservedSpecimen,Plantae,Angiosperma,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,D.C. Cavalcanti,"306",América do Sul,Brasil,São Paulo,Reserva Florestal da Escola de Especialistas de Ae,NA,"Mata de planalto. Árvore ca. 14m, frutos verdes imaturos, látex vermelho escuro",CESJ069964,NA,"1996",D.C. Cavalcanti,"05","28",Guaratinguetá,-45.189998626709,-22.8099994659424,NA,NA,"27040",auto,NA,NA,"1996","08",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"186",2021-04-07 11:44:21-03,UFMS,CGMS,"43968",PreservedSpecimen,Plantae,NA,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"S.M. Salis; J.R. Spigolon",NA,NA,Brasil,São Paulo,Rio Jacaré-Pepira-Mirim.,NA,Papilionoideae. Flor ausente. 19249 Habitat: Mata Ciliar. Habito: Árvore. 9m de altura.,CGMS1073935,NA,"1987",NA,"03","30",Brotas,-48.1199989318848,-22.2800006866455,NA,NA,"26585",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.513683,-23.317764,"189",2021-04-01 14:00:33-03,UNICAMP,UEC,"115105",S,Plantae,Magnoliopsida,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Cardoso-Leite, E","408",NA,Brazil,São Paulo,Reserva Biológica Municipal da Serra do Japi,NA,10m.,UEC089023,UEC089023,"1998","Sartori, ALB","03","10",Jundiaí,-47.513683,-23.317764,NA,NA,NA,NA,"-47.513683","-23.317764",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.975278,-23.252778,"199",2019-09-16 10:29:45-03,UNICAMP,UEC,"133609",S,Plantae,Magnoliopsida,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Guillaumon, JR",s.n.,NA,Brazil,São Paulo,"Estância Marambaia, Rua Pereira Barreto, área verde, mata natural.",NA,"Árvore 8m altura, flores cor verde escuro.",UEC170983,UEC170983,"2001",NA,"12","25",Vinhedo,-46.975278,-23.252778,NA,NA,NA,NA,"-46.975278","-23.252778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.388889,-22.265,"200",2019-08-20 10:14:09-03,UNICAMP,UEC,"129338",S,Plantae,Magnoliopsida,NA,Fabaceae,Machaerium,villosum,Machaerium villosum,Vogel,NA,"Gomes, BZ","108",NA,Brazil,São Paulo,Horto Santa Fé 1,NA,"fruto, Planta de 11 m de altura. Formação estudada: transição cerradão-mata ciliar.",UEC170980,UEC170980,"2002","Tamashiro, JY","08","14",Brotas,-48.388889,-22.265,NA,NA,NA,NA,"-48.388889","-22.265",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
