X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,monthIdentified,dayIdentified,phylum,order,typeStatus,continentOcean,preparationType,infraspecificEpithet,coordinatePrecision,geoFlag,class,relatedCatalogItem,individualCount,fieldNumber,eventTime,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8800010681152,-24.7099990844727,"103",2020-11-04 11:14:57-03,ESALQ,ESA,"39436",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,O.Berg,NA,NA,"Rodrigues, R.R. et al.","33397.0","1995","02","12",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA039436,ESA039436,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"106",2020-11-04 11:14:57-03,ESALQ,ESA,"15482",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,O.Berg,"Kawasaki, M.L.",NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1219.0","1993","09","22",Brasil,São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,ESA015482,ESA015482,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"107",2020-11-04 11:14:57-03,ESALQ,ESA,"34262",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,O.Berg,"Lucas, E.",NA,"Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.",NA,"1996","12","14",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,ESA034262,ESA034262,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"108",2020-11-04 11:14:57-03,ESALQ,ESA,"104481",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,NA,"Aguiar, O.T.","2002","Aguiar, O.T.","1025.0","2002","03","14",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA104481,ESA104481,"03","17",Magnoliophyta,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9099998474121,-22.5400009155273,"109",2020-11-04 11:14:57-03,ESALQ,ESA,"49281",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,O.Berg,"Sobral, M. & Mazine, F.F.",NA,"Marques, C.","1.0","1997","11","25",Brasil,São Paulo,São Pedro,NA,-47.9099998474121,-22.5400009155273,NA,NA,NA,NA,NA,ESA049281,ESA049281,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,"19379",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"110",2020-11-04 11:14:57-03,ESALQ,ESA,"109840",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29366.0",NA,NA,NA,Brasil,São Paulo,Sete Barras,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,ESA109840,ESA109840,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.71,-21.93,"113",2015-07-02 14:03:19-03,JBP,HPL,"5628",S,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,Kiaersk,G.F. Arbocz,"1996",G.F. Arbocz,"2113","1996","01","06",Brasil,SP,Águas da Prata,Coletado nas proximidades da cidade.,-46.71,-21.93,NA,NA,NA,NA,NA,NA,NA,"01","06",NA,NA,NA,NA,NA,NA,"13435",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.71,-21.93,"114",2015-07-02 14:03:19-03,JBP,HPL,"9137",S,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,O. Berg.,M.L. Kawasaki,"1993",H. Lorenzi,"171","1993","03","25",Brasil,SP,Águas da Prata,Coletado no Bosque de Águas da Prata.,-46.71,-21.93,NA,NA,NA,NA,NA,NA,NA,"03","25",NA,NA,NA,NA,NA,NA,"13435",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.1700000762939,"174",2020-12-20 21:18:38-03,UFV,VIC,"10901",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,aethusa,Myrcia aethusa,(O.Berg) N.Silveira,NA,NA,"Silva, A.F.",s.n.,"1985","10","08",Brasil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista,-45.8800010681152,-23.1700000762939,NA,NA,NA,NA,"Árvore de ca 5 m, casca lisa, botões creme, flores brancas, fortemente aromáticas.",VIC010901,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39297",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"175",2020-12-20 21:18:38-03,UFV,VIC,"7450",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,aethusa,Myrcia aethusa,(O.Berg) N.Silveira,NA,NA,"Tamashiro, J.Y.; et al.",s.n.,"1979","10","16",Brasil,São Paulo,Ubatuba,Estação Experimental,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,"Arbor gracilis ca 7 m, flores brancas muito aromáticas",VIC007450,VIC007450,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"177",2020-12-20 21:18:38-03,UFV,VIC,"12862",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,oligantha,Myrcia oligantha,O.Berg,NA,NA,"Queiroz, L.P.; et al.","2688","1990","10","06",Brasil,São Paulo,Campos do Jordão,"Reserva do instituto florestal, caminho da choeira",-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"Arvoreta de ca 2 m, frutos carnosos, vermelhos, em solo pedregoso.",VIC012862,VIC012862,NA,NA,NA,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.7167,-22.7667,"184",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0056136,PreservedSpecimen,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,Kiaersk.,M. Sobral (specieslink at MBM),NA,C. Marques,"1","1997","11","25",Brazil,Sao Paulo,NA,Municipio de Sao Pedro.,-49.7167,-22.7667,NA,NA,NA,NA,"Arbusto; flores roseas.",NA,NA,NA,NA,Magnoliophyta,Myrtales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"197",2021-03-01 16:36:31-03,UNICAMP,UEC,"172403",S,Plantae,Myrtaceae,Myrcia,aethusa,Myrcia aethusa,(O.Berg) N.Silveira,"Lima, DF","2016","Sanchez, M; Pedroni, F","1504","1997","02","05",Brazil,São Paulo,Ubatuba,"Brasil, São paulo, Ubatuba, Picinguaba.",-44.8,-23.366667,"-44.8","-23.366667","100","100","Mata Atlântica de Encosta, margens do Rio da Fazenda, árvore 402 fp com 7m de altura, vegetativo.",UEC016604,UEC016604,"06",NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"199",2021-03-01 16:36:31-03,UNICAMP,UEC,"40105",S,Plantae,Myrtaceae,Myrcia,aethusa,Myrcia aethusa,(O.Berg) N.Silveira,"Lima, DF","2016","Tamashiro, JY; Leitão Filho, HF","18019","1985","12","04",Brazil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,"Árvore, cerca de 18m, flores brancas.; Mata Restinga",UEC108281,UEC108281,"06",NA,Magnoliopsida,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"200",2021-03-01 16:36:31-03,UNICAMP,UEC,"50267",S,Plantae,Myrtaceae,Myrcia,aethusa,Myrcia aethusa,(O.Berg) N.Silveira,"Lima, DF","2016","Leitão Filho, HF; Pagano, SN","20811","1988","10","04",Brazil,São Paulo,Cubatão,Mata preservada do Vale do Rio Pilões.,-46.4199981689453,-23.8899993896484,NA,NA,NA,NA,"Árvore até 5m, flores brancas.",UEC103421,UEC103421,"06",NA,Magnoliopsida,NA,NA,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"201",2021-03-01 16:36:31-03,UNICAMP,UEC,"60878",S,Plantae,Myrtaceae,Myrcia,aethusa,Myrcia aethusa,(O.Berg) N.Silveira,"Lima, DF","2016","Tamashiro, JY; Silva, AF","219","1979","10","16",Brazil,São Paulo,Ubatuba,Estação Experimental de Ubatuba (IAC).,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,Arbor gracilis com cerca 7m de alt. com flores brancas muito aromáticas.,UEC107306,UEC107306,"06",NA,Magnoliopsida,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"202",2021-03-01 16:36:31-03,UNICAMP,UEC,"21291",S,Plantae,Myrtaceae,Myrcia,aethusa,Myrcia aethusa,(O.Berg) N.Silveira,"Lima, DF","2016","Tamashiro, JY; Silva, AF","219","1979","10","16",Brazil,São Paulo,Ubatuba,Estação Experimental de Ubatuba (IAC).,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,Arbor gracilis com cerca 7m de alt. com flores brancas muito aromáticas.,UEC103419,UEC103419,"06",NA,Magnoliopsida,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.866667,-22.916667,"204",2021-03-01 16:36:44-03,UNICAMP,UEC,"168428",S,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,(O.Berg) Kiaersk.,"Sobral, M",NA,"Santos, K; Belinello, R","3897","2001","01","19",Brazil,São Paulo,Itatiba,"Mata da Fazenda Malabar (Fragmento M3); área total: 20ha.",-46.866667,-22.916667,"-46.866667","-22.916667","717","717","Árvore zoocórica; altura total: 7m; altura do fuste: 3m; PAP: 19cm. 01-25% da copa infestada por lianas.; Floresta Estacional Semidecidual.",UEC091105,UEC091105,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.85,-22.9,"205",2021-03-01 16:36:44-03,UNICAMP,UEC,"168420",S,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,(O.Berg) Kiaersk.,"Sobral, M",NA,"Santos, K; Belinello, R","3318","2000","08","23",Brazil,São Paulo,Itatiba,"Mata da Fazenda Malabar (Fragmento M2); área total: 21ha.",-46.85,-22.9,"-46.85","-22.9","777","777","Árvore zoocórica; altura total: 8m; altura do fuste: 2m; PAP: 38cm.01-25% da copa infestada por lianas.; Floresta Estacional Semidecidual.",UEC091101,UEC091101,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.880417,-24.613889,"206",2021-03-01 16:36:44-03,UNICAMP,UEC,"072622",S,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,(O.Berg) Kiaersk.,NA,NA,"Rodrigues, RR; et al.","33397","1995","02","12",Brazil,São Paulo,Pariquera-Açu,Estação IAC.,-47.880417,-24.613889,"-47.880417","-24.613889",NA,NA,"Árvore 8m, frutos imaturos verdes claros.; Mata Atlântica de Planície.",UEC108624,UEC108624,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.042222,-22.265,"207",2021-03-01 16:36:44-03,UNICAMP,UEC,"129375",S,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,(O.Berg) Kiaersk.,"Sobral, M",NA,"Gomes, BZ","64","2002","08","06",Brazil,São Paulo,Brotas,Horto Santa Fé 1,-48.042222,-22.265,"-48.042222","-22.265",NA,NA,"Altura 4m.; Transição Mata Ciliar.",UEC108634,UEC108634,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9,-22.9,"211",2021-03-01 16:36:44-03,UNICAMP,UEC,"168419",S,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,(O.Berg) Kiaersk.,"Sobral, M",NA,"Santos, K; Belinello, R","2449","2000","06","28",Brazil,São Paulo,Campinas,"Mata da Fazenda Santa Helena (Fragmento P1); área total: 12,4 ha.",-46.9,-22.9,"-46.9","-22.9","887","887","Árvore zoocórica; altura total: 6m; altura do fuste: 3m; PAP: 21 cm; Floresta Estacional Semidecidual.",UEC091103,UEC091103,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.084167,-23.366667,"212",2021-03-01 16:36:44-03,UNICAMP,UEC,"178218",S,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,(O.Berg) Kiaersk.,"Sobral, M","2008","Rochelle, ALC",J251,NA,NA,NA,Brazil,São Paulo,Ubatuba,Fazenda Capricórnio- Bairro Taquaral.,-45.084167,-23.366667,"-45.084167","-23.366667","450","450","Indivíduo J 251 da Parcela J do Projeto Temático BIOTA- Gradiente Funcional.; Floresta Ombrófila Densa Submontana.",UEC041674,UEC041674,"03",NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.833333,-24.533333,"213",2021-03-01 16:36:44-03,UNICAMP,UEC,"85455",S,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,(O.Berg) Kiaersk.,"Souza, MC","2005","Souza, VC; Capellari Jr, L; Miyagi, P; Ivanauskas, NM; Pereira, VF; et al.","5946","1994","04","23",Brazil,São Paulo,Iporanga,Caminho entre a Estrada Apiaí-Iporanga e a Caverna da Lage Branca.,-48.833333,-24.533333,"-48.833333","-24.533333","500","700","Arbusto, ca. 3m alt.; frutos imaturos verdes. Subosque.; Mata Atlântica.",UEC108637,UEC108637,"07",NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"216",2021-03-01 16:36:44-03,UNICAMP,UEC,"145062",S,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,(O.Berg) Kiaersk.,"Aguiar, OT",NA,"Cielo-Filho, R","266","2000","10","20",Brazil,São Paulo,Campinas,Distrito de Sousas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"Árvore de aproximadamente 5m de altura, casca esfoliante, flores em botão brancos.; Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia)",UEC108636,UEC108636,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"217",2021-03-01 16:36:44-03,UNICAMP,UEC,"36254",S,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,(O.Berg) Kiaersk.,Turma pós-92,"1992","Kinoshita, LS; Taroda, N","16500","1984","09","22",Brazil,São Paulo,Campos do Jordão,Estrada entre Reserva Inst. Florestal a S. José dos Alpes +/- 5m.,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,"Árvore pequena +/- 3 metros alt. Frutos jovens.; Em Mata de Encosta.",UEC108623,UEC108623,"09","18",Magnoliopsida,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"338",2020-12-21 16:37:24-03,MBM,MBM,"287542",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana,(Berg) Kiaersk.,"Sobral, M.",NA,"Marques, C.","1","1997","11","25",Brazil,São Paulo,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM287542,MBM287542,NA,NA,NA,NA,NA,Southern America,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"396",2020-12-21 16:37:24-03,MBM,MBM,"189684",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana fenzliana,(O.Berg) D.Legrand,"Aguiar, O.T.",NA,"Robim, M.J.","468","1987","09",NA,Brazil,São Paulo,Campos do Jordão,Parque Estadual,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,MBM189684,MBM189684,NA,NA,NA,NA,NA,Southern America,NA,fenzliana,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"434",2020-12-21 16:37:24-03,MBM,MBM,"189684",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana fenzliana,(O.Berg) D.Legrand,"Aguiar, O.T.",NA,"Robim, M.J.","468","1987","09",NA,Brazil,São Paulo,Campos do Jordão,Parque Estadual,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,MBM189684,MBM189684,NA,NA,NA,NA,NA,Southern America,NA,fenzliana,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"469",2020-12-11 11:39:29-03,UFMG,BHCB,"97162",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,oligantha,Myrcia oligantha,O.Berg,NA,"2005","Arzolla, FARDP","987","2005","09","07",Brasil,São Paulo,Campos do Jordão,"São José dos Alpes, Floresta ombrófila densa alto-montana.",-45.5900001525879,-22.7299995422363,NA,NA,"185","185","Árvore, 6 metros de altura, frutos imaturos vermelhos.",BHCB013103,BHCB013103,NA,NA,Dicotyledon,NA,NA,Southern America,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"470",2020-12-11 11:39:29-03,UFMG,BHCB,"97163",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,oligantha,Myrcia oligantha,O.Berg,NA,"2005","Arzolla, FARDP","986","2005","09","07",Brasil,São Paulo,Campos do Jordão,"São José dos Alpes, Floresta ombrófila densa alto-montana.",-45.5900001525879,-22.7299995422363,NA,NA,"185","185","Árvore, 4 metros de altura, flores brancas.",BHCB013104,BHCB013104,NA,NA,Dicotyledon,NA,NA,Southern America,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4599990844727,-22.9200000762939,"480",2021-02-11 17:20:43-03,UFPR,UPCB,"94502",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,aethusa,Myrcia aethusa,(O.Berg) N. Silveira,"Lima, D.F.","2018","Nicolau, S.A. | Guedes Souza, H. | Tomasulo, P.L.B.","716","1993","12","02",Brasil,São Paulo,Pindamonhangaba,Fazenda São Sebastião do Ribeirão Grande,-45.4599990844727,-22.9200000762939,NA,NA,NA,NA,"Beira de curso d'água. Árvore ca. 12 m alt. Pétalas e filetes alvos, perfumadas",UPCB0042425,UPCB0042425,NA,NA,NA,NA,NA,NA,NA,NA,"24176",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"569",2020-09-12 05:00:02-03,US,US,"1954362",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,richardiana,Myrcia richardiana fenzliana,O. Berg,NA,NA,D. Amaro van Emelen,"1488",NA,NA,NA,Brazil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,US01892769,US01892769_01 US01892769_02,NA,NA,NA,Myrtales,NA,South America - Neotropics,NA,fenzliana,"53584",auto,Dicotyledonae,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
