X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,typeStatus,class,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.55755,-24.16651,"50",2020-11-04 11:17:56-03,ESALQ,ESA,"128675",PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,"Flores, T.B.","1836.0","2013","03","28",NA,Brasil,NA,NA,NA,ESA128675,Magnoliophyta,NA,NA,NA,São Paulo,Tapirai,"Trilha da casa da pedra, UHE do Juquiá, Serraria, Floresta Ombrófila Densa.",-47.55755,-24.16651,NA,NA,ESA128675_1 ESA128675_2,NA,NA,NA,"-47.55755","-24.16651",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"52",2020-11-04 11:17:56-03,ESALQ,ESA,"109864",PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30243.0",NA,NA,NA,NA,Brasil,NA,NA,NA,ESA109864,Magnoliophyta,NA,NA,NA,São Paulo,Sete Barras,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,-47.9199981689453,-24.3799991607666,NA,NA,ESA109864,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"53",2020-11-04 11:17:56-03,ESALQ,ESA,"109619",PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29241.0",NA,NA,NA,NA,Brasil,NA,NA,NA,ESA109619,Magnoliophyta,NA,NA,NA,São Paulo,Sete Barras,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,-47.9199981689453,-24.3799991607666,NA,NA,ESA109619,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"55",2020-11-04 11:17:56-03,ESALQ,ESA,"29459",PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,"Ivanauskas, N.M. et al.","1014.0","1996","10","01",NA,Brasil,NA,NA,NA,ESA029459,Magnoliophyta,NA,NA,NA,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,ESA029459,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"60",2021-03-01 16:38:42-03,UNICAMP,UEC,"160418",S,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,"Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","474","2011","01","25",NA,Brazil,NA,NA,"Material vegetativo. Cerca de 11 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.",UEC009944,Magnoliopsida,NA,Engl.,"Marchiori, NM",São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,"999","999",UEC009944,"2011","05",NA,"-45.945278","-23.330333",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"61",2021-03-01 16:38:42-03,UNICAMP,UEC,"200144",S,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,"Padgurschi, MCG; Belinello, R",M589,"2009",NA,NA,NA,Brazil,NA,NA,Parcela M - Projeto Biota-FAPESP. Árvore com 8.5 metros de altura. Frequência da espécie na parcela: n=6,UEC177652,Magnoliopsida,NA,Engl.,NA,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"990","1045",UEC177652,NA,NA,NA,"-45.183333","-23.4",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.876944,-24.675833,"62",2021-03-01 16:38:42-03,UNICAMP,UEC,"91344",S,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,"Ivanauskas, NM","572","1995","11","22",NA,Brazil,NA,NA,"Árvore de 5m. Folhas jovens vermelhas. Flores em botão.; Floresta atlântica.",UEC178047,Magnoliopsida,NA,Engl.,"Ivanauskas, NM",São Paulo,Pariquera-Açu,Propriedade de Antonio Povinski,-47.876944,-24.675833,NA,NA,UEC178047,"1995","11","22","-47.876944","-24.675833",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"63",2019-08-20 10:23:42-03,UNICAMP,UEC,"87303",S,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,"Kirizawa, M; Lopes, EA","3303","1996","10","15",NA,Brazil,NA,NA,NA,UEC021391,Magnoliopsida,NA,Engl.,"Kirizawa, M",São Paulo,Santo André,NA,-46.5299987792969,-23.6599998474121,NA,NA,UEC021391,"1996","10","21",NA,NA,"27258",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"132",2020-09-12 05:00:02-03,US,US,"2891913",PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,"J. R. de Mattos, A. F. Mattos & C. Moura","12770",NA,NA,NA,South America - Neotropics,Brazil,NA,NA,NA,US01880088,NA,Theales,Engl.,NA,São Paulo,Santo André,"(via férrea São Paulo-Santos), Estação Biológica",-46.5299987792969,-23.6599998474121,NA,NA,US01880088_01 US01880088_02,NA,NA,NA,NA,NA,"27258",auto,NA,Dicotyledonae,NA,NA,"1","35",São Paulo,SP,Sudeste
-47.885,-24.608333,"148",2019-11-13 11:27:35-03,USP,SPF,"103014",PreservedSpecimen,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"Leitão Filho, HF","33361","1995","02","10",NA,Brasil,NA,NA,NA,SPF00103014,NA,NA,Engl.,"Souza, FO",São Paulo,Pariquera-Açu,NA,-47.885,-24.608333,NA,NA,NA,"2003","10",NA,"-47.885","-24.608333",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"150",2019-11-13 11:27:35-03,USP,SPF,"171641",PreservedSpecimen,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"Castro, ER","332","2004","01","26",NA,Brasil,NA,NA,NA,SPF00171641,NA,NA,Engl.,"Castro, ER",São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,"2005","02",NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-22,"158",2019-06-11 12:40:22-03,F,FMNH-SEEDPLANTS,NA,PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,O. Handro,"39799","1938","10","24",South America,Brazil,NA,NA,NA,NA,Spermatophyta,NA,NA,RRC ID Flag,São Paulo,NA,NA,-49,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dicotyledoneae,NA,"39799",NA,"35",São Paulo,SP,Sudeste
-47.883333,-24.6,"159",2019-01-25 15:43:38-02,IAC,IAC,"40294",S,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,H.F. Leitão Filho et al.,"33361","1995","02","10",NA,Brasil,NA,NA,NA,NA,NA,NA,Engl.,H.F. Leitão Filho,São Paulo,Pariquera-Açu,"IAC, Estação Experimental",-47.883333,-24.6,NA,NA,NA,"1995","02","10","-47.883333","-24.600000",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.079622,-23.381058,"160",2019-01-25 15:43:38-02,IAC,IAC,"49139",S,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"E. Ramos; H.R. Gonçalves & S. Santos","350","2007","01","06",NA,Brasil,NA,NA,Subparcela 9 indivíduo F0097,NA,NA,NA,Engl.,E. Ramos et al.,São Paulo,Ubatuba,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",-45.079622,-23.381058,NA,NA,NA,"2007","01","06","-45.079622","-23.381058",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"161",2019-01-25 15:43:38-02,IAC,IAC,"51953",S,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"E. Ramos; M. Eltink; J.F. Benedito & S. Santos","633","2009","11","08",NA,Brasil,NA,NA,"Parcela F, subparcela 6, indivíduo n°97",NA,NA,NA,Engl.,E. Ramos et al.,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Fazenda Capricórnio",-45.0711,-23.4339,NA,NA,NA,"2009","11","08","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"178",2020-11-12 17:01:14-03,UEL,FUEL,"39490",PreservedSpecimen,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"Ivanauskas, NM; et al.","6021","2005","02","17",NA,Brasil,NA,NA,NA,FUEL012755,Tracheophyta,Malpighiales,Engl.,"Ivanauskas, NM",São Paulo,Ubatuba,Parque Estadual da Serra do Mar,-45.0699996948242,-23.4300003051758,NA,NA,NA,"2005","05",NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.368889,-22.807778,"186",2021-03-04 15:44:47-03,IF,SPSF,"45461",PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,N.M.Ivanauskas & E.Rocha & D.Souza & F.M.Souza & S.Alves,"6397","2011","09","01",América do Sul,Brasil,NA,NA,"COLETA: Árvore 2,5m altura; flores amarelas;",NA,Magnoliophyta,Malpighiales,Engl.,G.A.D.C. Franco,SP,Bananal,Estação Ecológica de Bananal,-44.368889,-22.807778,"1115","1115",NA,"2012","01","30",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.743611,-24.546111,"187",2021-03-04 15:44:47-03,IF,SPSF,"47289",PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,F.A.R.D.P.Arzolla & C.Moura & F.E.S.P.Vilela & N.M.Ivanauskas & A.A.de Oliveira,"1583","2013","02","20",América do Sul,Brasil,NA,NA,"COLETA: Árvore com frutos maduros de coloração laranja.; GEOGRAFIA: Floresta Ombrófila Densa Montana.;",NA,Magnoliophyta,Malpighiales,Engl.,N.M.Ivanauskas,SP,Iporanga,Erva de Bicho,-48.743611,-24.546111,"610","610",NA,"2013","02","27",NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"188",2021-03-04 15:44:47-03,IF,SPSF,"34389",PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,N.M.Ivanauskas & F.M.Souza & R.Cielo-Filho & C.O.Araújo & D.Souza,"6021","2005","02","17",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: Sertão da Praia do Puruba, Fazenda Cambucá, Trilha Cambucá-Cunha.&nf;UTM: X=507222 Y=7423996 ZONA=23;",NA,Magnoliophyta,Malpighiales,NA,NA,SP,Ubatuba,Parque Estadual da Serra do Mar - Núcleo Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"191",2021-03-04 15:44:47-03,IF,SPSF,"24923",PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,S.A.Nicolau,"959","1995","11","23",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Malpighiales,NA,NA,SP,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"192",2021-03-04 15:44:47-03,IF,SPSF,"35392",PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,J.A.Pastore & J.B.Baitello & F.T.Rocha,"1356","1999","03","30",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Água Branca, mata&nf;;",NA,Magnoliophyta,Malpighiales,NA,NA,SP,Ilhabela,P.E.Serra do Mar,-45.3499984741211,-23.7700004577637,NA,NA,NA,NA,NA,NA,NA,NA,"23719",auto,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"193",2021-03-04 15:44:47-03,IF,SPSF,"33640",PreservedSpecimen,Plantae,Quiinaceae,Quiina,glaziovii,Quiina glaziovii,R.F.Lorza & D.Souza,NA,"2004","10","28",América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: gleba 6&nf;;",NA,Magnoliophyta,Malpighiales,NA,NA,SP,Sete Barras,bairro Rio Preto,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"197",2019-11-28 09:18:18-03,IBt,SP,"244459",S,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"Melo, MMRF; Corrêa, JA","733","1989","10","20",NA,Brasil,NA,NA,NA,NA,NA,NA,Engl.,"Souza, FO",São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Morro da captação de água",-47.9199981689453,-25.0100002288818,NA,NA,NA,"2006","02",NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"198",2020-08-27 12:20:00-03,IBt,SP,"309281",S,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"Melo, MMRF","1211","1994","07","15",NA,Brasil,NA,NA,NA,NA,NA,NA,Engl.,NA,São Paulo,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"199",2019-11-21 10:12:45-03,IBt,SP,"290593",S,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"Cordeiro, I; et al.","959","1995","11","23",NA,Brasil,NA,NA,"Árvore ca. 18,0m alt., botões amarelo esverdeados",NA,NA,NA,Engl.,"Souza, FO",São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Planície trilha em direção a Cachoeira do Salto",-47.5499992370605,-24.7000007629395,NA,NA,NA,"2001","04","18",NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"200",2020-11-26 10:01:02-03,IBt,SP,"382732",S,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"Ivanauskas, NM","996","1996","01","25",NA,Brasil,NA,NA,NA,NA,NA,NA,Engl.,NA,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"201",2020-11-26 10:01:02-03,IBt,SP,"369656",S,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"Ivanauskas, NM","1014","1996","10","01",NA,Brasil,NA,NA,NA,NA,NA,NA,Engl.,NA,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"202",2020-11-26 10:01:02-03,IBt,SP,"369655",S,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"Ivanauskas, NM","476","1995","10","18",NA,Brasil,NA,NA,NA,NA,NA,NA,Engl.,NA,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"203",2020-08-13 18:02:46-03,IBt,SP,"300328",S,Plantae,Ochnaceae,Quiina,glaziovii,Quiina glaziovii,"Kirizawa, M","3303","1996","10","15",NA,Brasil,NA,NA,NA,NA,NA,NA,Engl.,NA,São Paulo,Santo André,NA,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
