X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,occurrenceRemarks,identifiedBy,yearIdentified,monthIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,individualCount,geoFlag,recordNumber,continentOcean,preparationType,barcode,imagecode,dayIdentified,class,typeStatus,fieldNumber,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,relatedCatalogItem,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.63,-23.5403,"3",2021-03-15 16:37:00-03,NY,NYBG,"374868",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Chrysophyllum,imperiale,Chrysophyllum imperiale,(Linden ex K.Koch) Benth. & Hook.f.,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=358850' target='other'> <mi>dwc_moreinfo</mi></a>,T. D. Pennington,NA,NA,M. A. Cunha,"1959","11","23",Brazil,São Paulo,Sao Paulo,Horto Florestal,-46.63,-23.5403,NA,NA,NA,"4",South America,sheet,NY00374868,NY00374868_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"13",2020-12-21 16:44:46-03,MBM,MBM,"171558",PreservedSpecimen,Plantae,NA,NA,Sapotaceae,Chrysophyllum,imperiale,Chrysophyllum imperiale,(Lindl.) Benth.,NA,"Pennington, T.D.",NA,NA,"Cunha, M.A.",NA,NA,NA,Brazil,São Paulo,São Paulo,Horto Fllorestal,-46.6300010681152,-23.5400009155273,"53584",NA,auto,"4",Southern America,NA,MBM171558,MBM171558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.67041,-23.53024,"24",2019-01-25 16:05:12-02,IAC,IAC,"21108",S,Plantae,NA,NA,Sapotaceae-3.Chrysophylloideae,Chrysophyllum,imperiale,Chrysophyllum imperiale,(Linden ex K.Koch & Fintelm.) Benth. & Hook.f.,"Identificação confirmada por L.F. Lima, 10/10/2016",H.F. Leitão Filho,"1969","06",H.M. Souza & A. Daniel,"1969","06","20",Brasil,São Paulo,São Paulo,Parque da Água Branca,-46.67041,-23.53024,NA,NA,NA,s/nº,NA,NA,NA,NA,"20",NA,NA,NA,"-46.67041","-23.53024",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-22.7700004577637,"31",2020-11-12 16:59:09-03,UEL,FUEL,"53606",PreservedSpecimen,Plantae,Tracheophyta,Ericales,Sapotaceae,Chrysophyllum,imperiale,Chrysophyllum imperiale,(Linden ex K.Koch & Fintelm.) Benth. & Hook. f.,NA,"Faria, AD","2014","12","Faria, AD","2014","12","18",Brasil,São Paulo,Nova Odessa,Coleção in vivo do Jardim Botânico Plantarum,-47.2900009155273,-22.7700004577637,"8440",NA,auto,2014/24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"32",2021-03-04 15:42:57-03,IF,SPSF,"05292",PreservedSpecimen,Plantae,Magnoliophyta,Ericales,Sapotaceae,Chrysophyllum,imperiale,Chrysophyllum imperiale,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,M.A. Cunha,"1959","11","23",Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,"53584",NA,auto,NA,América do Sul,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"34",2020-08-13 18:02:59-03,IBt,SP,"298410",S,Plantae,NA,NA,Sapotaceae,Chrysophyllum,imperiale,Chrysophyllum imperiale,(Linden ex K.Koch & Fintelm.) Benth. & Hook.f.,NA,NA,NA,NA,"Souza, HM","1969","06","20",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,"53584",NA,auto,s.n.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
