X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,dayIdentified,class,typeStatus,relatedCatalogItem,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.1300010681152,-23.5200004577637,"24",2020-11-04 11:14:22-03,ESALQ,ESA,"26948",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,"Mazine, F.F.","Cardoso-Leite, E. ; Oliveira, A.","260.0","1993","10","28",NA,Brasil,São Paulo,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,ESA026948,ESA026948,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0833,-22.9,"25",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0009448,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,NA,Kuhlmann,s/n,"1936","10","27",NA,Brazil,Sao Paulo,Sao Paulo,Pirituba.,-47.0833,-22.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3947,-24.6475,"29",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0009445,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,NA,"R.R. Rodriguez; V.C. Souza, F.A.R.P. Arzolla, N.M. Ivanuaskas, J.P. Souza, V.R. Scalon, F.T. Farah, F.F. Mazine, I.D. Sanches, G.A. Paiva, L.M. Campos, A.S. Dias, V. Pereira, L.E. Codeiro, A.G. Rodrigues, M. Guskuma.","183","1995","9","3",NA,Brazil,Sao Paulo,Eldorado,Nucleo da Cuerna do Diablo. Trilha do rolado,-48.3947,-24.6475,NA,"Arvore 7m alto, Botoes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3947,-24.6475,"30",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0009446,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,NA,"R.R. Rodriguez; V.C. Souza, F.A.R.P. Arzolla, N.M. Ivanuaskas, J.P. Souza, V.R. Scalon, F.T. Farah, F.F. Mazine, I.D. Sanches, G.A. Paiva, L.M. Campos, A.S. Dias, V. Pereira, L.E. Codeiro, A.G. Rodrigues, M. Guskuma.","138","1995","9","3",NA,Brazil,Sao Paulo,Eldorado,Nucleo da Cuerna do Diablo. Trilha do rolado,-48.3947,-24.6475,NA,"Arvore, 5m al., tronco descamante en tiras. Flores em batao.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3947,-24.6475,"31",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0009444,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,"L.R. Landrum, 1997.","R.R. Rodriguez; V.C. Souza, F.A.R.P. Arzolla, N.M. Ivanuaskas, J.P. Souza, V.R. Scalon, F.T. Farah, F.F. Mazine, I.D. Sanches, G.A. Paiva, L.M. Campos, A.S. Dias, V. Pereira, L.E. Codeiro, A.G. Rodrigues, M. Guskuma.","9135","1995","9","3",NA,Brazil,Sao Paulo,Eldorado,Nucleo da Cuerna do Diablo. Trilha do rolado,-48.3947,-24.6475,NA,"Arvore, ca. 8m alto, botoes verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.35,-23.6333,"33",2018-03-08 09:18:16-03,ASU,ASU-PLANTS,NA,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,"L.R. Landrum, 1983.",M. Kuhlman,s/n,"1936","10","27",NA,Brazil,Sao Paulo,Pirituba,None,-47.35,-23.6333,NA,Coor from www.fallingrain.com/world,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3333,-24.0167,"34",2018-03-08 09:13:18-03,ASU,ASU-PLANTS,ASU0009443,PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O. Berg) Nied.,L. R. Landrum & M. L. Kawasaki,S. Romaniuc Neto,"1027","1988","11","8",NA,Brazil,Sao Paulo,Capao Bonito,Fazenda Intervales.,-48.3333,-24.0167,NA,"Coor from www.fallingrain.com/world; Arvore, ca. 2.5m alto. Flores com petalas brancas, estames crème e ovario vinaceo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.883611,-23.648333,"42",2021-03-01 16:36:06-03,UNICAMP,UEC,"162774",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Franco, GADC","Ivanauskas, NM; Souza, FM; Polisel, RT; Santos, VS","6121","2005","12","14",NA,Brazil,São Paulo,Embu das Artes,"Almenat, fundo do hotel Remanescente de mata. (Datum Córrego Alegre, zona 23 K).",-46.883611,-23.648333,NA,Árvore de 7 m. Inicio de frutificação.,UEC038063,UEC038063,"2006","01","-46.883611","-23.648333",NA,NA,"01",NA,NA,NA,"885","885",NA,NA,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"43",2021-03-01 16:36:06-03,UNICAMP,UEC,"160368",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","127","2011","01","05",NA,Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.945278,-23.330333,NA,"Material vegetativo. Cerca de 9,5 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.",UEC039488,UEC039488,"2011","05","-45.945278","-23.330333",NA,NA,NA,NA,NA,NA,"999","999",NA,NA,"35",São Paulo,SP,Sudeste
-47.683333,-23.383333,"44",2021-03-01 16:36:06-03,UNICAMP,UEC,"105493",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Tozzi, AMGA; Moreira, JLA; Santos, K; Filliettaz, AM; Mendonça Filho, CV; Galvão, JC","385","1998","12","04",NA,Brazil,São Paulo,Iperó,"Fazenda Ipanema, porteira da Fepasa.",-47.683333,-23.383333,NA,Árvore 4m alt.. Frutos imaturos verdes com lobos verdes.,NA,NA,"2010","03","-47.683333","-23.383333",NA,NA,NA,NA,NA,NA,"520","520",NA,NA,"35",São Paulo,SP,Sudeste
-46.95,-22.8,"45",2021-03-01 16:36:06-03,UNICAMP,UEC,"168445",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Sobral, M","Santos, K; Belinello, R","3589","2000","11","02",NA,Brazil,São Paulo,Campinas,"Mata da Fazenda Espírito Santo (Fragmento P3); área total: 13,4 ha, Floresta estacional semidecidual.",-46.95,-22.8,NA,"Árvore semidecídua, zoocórica; cortéx esfoliante, madeira pesada; altura total: 9 m; altura do fuste: 6 m; PAP: 79 cm. 26-50 % da copa infestada por lianas.",UEC091169,UEC091169,NA,NA,"-46.95","-22.8",NA,NA,NA,NA,NA,NA,"675","675",NA,NA,"35",São Paulo,SP,Sudeste
-46.933333,-22.783333,"46",2021-03-01 16:36:06-03,UNICAMP,UEC,"168446",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Sobral, M","Santos, K; Belinello, R","3792","2001","01","16",NA,Brazil,São Paulo,Campinas,"Mata do Macuco (Fragmento G1); área total: 41,8 ha, Floresta estacional semidecidual.",-46.933333,-22.783333,NA,"Árvore semidecídua, zoocórica; cortéx esfoliante, madeira pesada; altura total: 5m; altura do fuste: 3 m; PAP: 21 cm. 01-25 % da copa infestada por lianas.",UEC091163,UEC091163,NA,NA,"-46.933333","-22.783333",NA,NA,NA,NA,NA,NA,"739","739",NA,NA,"35",São Paulo,SP,Sudeste
-46.9,-22.9,"47",2021-03-01 16:36:06-03,UNICAMP,UEC,"168447",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Sobral, M","Santos, K; Belinello, R","2229","2000","06","16",NA,Brazil,São Paulo,Campinas,"Mata da Fazenda Santa Helena (Fragmento P1); área total: 12,4 ha, Floresta estacional semidecidual.",-46.9,-22.9,NA,"Árvore semidecídua, zoocórica; cortéx esfoliante, madeira pesada; altura total: 8 m; altura do fuste: 3 m; PAP: 36 cm.",UEC091158,UEC091158,NA,NA,"-46.9","-22.9",NA,NA,NA,NA,NA,NA,"887","887",NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"48",2021-03-01 16:36:06-03,UNICAMP,UEC,"168448",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Sobral, M","Santos, K; Belinello, R","737","1999","11","29",NA,Brazil,São Paulo,Campinas,"Mata Ribeirão Cachoeira (Área C3); área total: 244,9 ha, Floresta estacional semidecidual.",-46.916667,-22.816667,NA,"Árvore semidecídua, zoocórica; cortéx esfoliante, madeira pesada; altura total: 8 m; altura do fuste: 1,8 m; PAP: 50 cm. 01-25 % da copa infestada por lianas.",UEC091157,UEC091157,NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,"756","756",NA,NA,"35",São Paulo,SP,Sudeste
-46.916667,-22.816667,"49",2021-03-01 16:36:06-03,UNICAMP,UEC,"168449",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Sobral, M","Santos, K; Belinello, R","949","1999","12","28",NA,Brazil,São Paulo,Campinas,"Mata Ribeirão Cachoeira (Área C3); área total: 244,9 ha, Floresta estacional semidecidual.",-46.916667,-22.816667,NA,"Árvore semidecídua, zoocórica; cortéx esfoliante, madeira pesada; altura total: 9 m; altura do fuste: 6 m; PAP: 36 cm.",UEC091161,UEC091161,NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,"660","660",NA,NA,"35",São Paulo,SP,Sudeste
-48.394722,-24.6475,"50",2021-03-01 16:36:06-03,UNICAMP,UEC,"88408",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Rodrigues, RR; Souza, VC; Souza, JP; Ivanauskas, NM; Arzolla, FARDP; et al.","183","1995","09","03",NA,Brazil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do rolado",-48.394722,-24.6475,NA,"Árvore, 7m alt.. Botões.; Mata Atlântica",NA,NA,"2010","03","-48.394722","-24.6475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.394722,-24.6475,"51",2021-03-01 16:36:06-03,UNICAMP,UEC,"88603",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Rodrigues, RR; Souza, VC; Souza, JP; Ivanauskas, NM; Arzolla, FARDP; et al.","138","1995","09","03",NA,Brazil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do rolado",-48.394722,-24.6475,NA,"Árvore, 5m alt., tronco descamante em tiras. Flores em botão.; Mata Atlântica",NA,NA,"2010","03","-48.394722","-24.6475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1125,-23.523889,"52",2021-03-01 16:36:06-03,UNICAMP,UEC,"84352",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Cardoso-Leite, E; Oliveira, A","260","1993","10","28",NA,Brazil,São Paulo,São Roque,Mata da Câmara,-47.1125,-23.523889,NA,"Gabiroba, 3,5m alt., flores brancas",UEC119301,NA,"2011","10","-47.1125","-23.523889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.076944,-24.335278,"53",2021-03-01 16:36:06-03,UNICAMP,UEC,"45507",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Marcondes-Ferreira, W; Tombolato, AFC","17906","1985","10","27",NA,Brazil,São Paulo,Apiaí,NA,-49.076944,-24.335278,NA,"Árvore ca. 3-8m alt., flores brancas, em mata.",NA,NA,"2010","03","-49.076944","-24.335278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.403611,-24.630833,"54",2021-03-01 16:36:06-03,UNICAMP,UEC,"90543",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; et al.","9135","1995","09","04",NA,Brazil,São Paulo,Eldorado,"Parque Estadual de Jacupiranga, Núcleo CAverna do Diabo. Arredores do alojamento e da Caverna do Diabo.",-48.403611,-24.630833,NA,"Árvore, ca. 8m al.; botões verdes. Beira de Mata Atlântica",NA,NA,"1996",NA,"-48.403611","-24.630833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"56",2021-03-01 16:36:06-03,UNICAMP,UEC,"11650",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Matthes, LAF","7724","1977","10","31",NA,Brazil,São Paulo,Campinas,Bosque dos Jequitibás,-47.060001373291,-22.8999996185303,NA,Coleção Bosque dos Jequitibás nº 108-F.,NA,NA,"2010","03",NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"57",2019-08-20 10:20:58-03,UNICAMP,UEC,"25205",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Matthes, LAF","11649","1980","11","10",NA,Brazil,São Paulo,Campinas,Bosque Jardim Nova Europa,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"2010","03",NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"58",2021-03-01 16:36:06-03,UNICAMP,UEC,"40546",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Webster, GL; Tamashiro, JY","25376","1984","10","08",NA,Brazil,São Paulo,Campinas,Reserva Florestal de Santa Genebra,-47.060001373291,-22.8999996185303,NA,"slender shrub 3.5m high; fls. white, fragant.",NA,NA,"2010","03",NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"59",2021-03-01 16:36:06-03,UNICAMP,UEC,"97766",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Santos, K","151","1996","11","11",NA,Brazil,São Paulo,Campinas,Sub-Distrito de Sousas,-47.060001373291,-22.8999996185303,NA,"Interios da mata. árvore, 6,5m alt. PAP 50cm, flores brancas e grandes.&nf;&nf;; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"60",2019-08-20 10:20:58-03,UNICAMP,UEC,"71511",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Santin, DA","31132","1993","09","23",NA,Brazil,São Paulo,Campinas,"UEC, Instituto de Matemática",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"1997",NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"61",2019-08-20 10:20:58-03,UNICAMP,UEC,"71512",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Santin, DA","31131","1993","07","22",NA,Brazil,São Paulo,Campinas,"UEC, Parque Ecológico - Arboreto",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"1997",NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"62",2021-03-01 16:36:06-03,UNICAMP,UEC,"71513",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Santin, DA","31130","1993","05","18",NA,Brazil,São Paulo,Campinas,"UEC, Parque Ecológico - Arboreto",-47.060001373291,-22.8999996185303,NA,Flores brancas.,NA,NA,"2010","03",NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"63",2019-08-20 10:20:58-03,UNICAMP,UEC,"71514",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Kawasaki, ML","Santin, DA","31129","1992","10","22",NA,Brazil,São Paulo,Campinas,"UEC, Parque Ecológico - Arboreto curva 3, rua 6,7 e 8.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,"1997",NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"64",2021-03-01 16:36:06-03,UNICAMP,UEC,"63851",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Torres, RB; Tombolato, AFC; Azevedo, C","24077","1990","11","09",NA,Brazil,São Paulo,Iporanga,PETAR,-48.5900001525879,-24.5799999237061,NA,"Árvore, 3,5m, frutos jovens verdes, beira do rio.",NA,NA,"2010","03",NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"65",2021-03-01 16:36:06-03,UNICAMP,UEC,"63850",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,"Ibrahim, M","Torres, RB; Tombolato, AFC; Azevedo, C","24076","1990","11","09",NA,Brazil,São Paulo,Iporanga,PETAR,-48.5900001525879,-24.5799999237061,NA,"Árvore, 4m, flores com corola branca, suavemente perfumadas, beira do rio.",NA,NA,"2010","03",NA,NA,"38740",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.2900009155273,-23.2600002288818,"66",2021-03-01 16:36:06-03,UNICAMP,UEC,"139536",S,Plantae,Magnoliopsida,NA,Myrtaceae,Campomanesia,neriiflora,Campomanesia neriiflora,(O.Berg) Nied.,NA,"Ribeiro, W",s.n.,"2000","03","20",NA,Brazil,São Paulo,Itu,Campo antrópico,-47.2900009155273,-23.2600002288818,NA,Árvore com porte arbórea +6m de al.,NA,NA,NA,NA,NA,NA,"22309",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
