X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,typeStatus,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,geoFlag,verbatimLongitude,verbatimLatitude,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.7700004577637,-22.5300006866455,"1",2021-03-01 16:39:29-03,UNICAMP,UEC,"100512",S,Plantae,Magnoliopsida,Rubiaceae,Galium,shepherdii,Galium shepherdii,Jung-Mend.,"Jung-Mendaçolli, SL","2011","11","07",holotypus,"Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV",97-51,"1997","02","18",Brazil,São Paulo,Queluz,Crista da montanha vizinha à Pedra da Mina. Entre 22º25#?#53 e 22º26#?#08S e entre 44º50#?#03 e 44º50#?#05W,-44.7700004577637,-22.5300006866455,"14382","2500","2660","herbácea rasteira, flores amarelo-esverdeadas.; vegetação subarbustiva e herbácea entre pedras.",UEC029043,UEC029043,auto,NA,NA,"35",São Paulo,SP,Sudeste
-44.7739,-22.5369,"2",2020-02-20 14:37:25-03,IAC,IAC,"36995",S,Plantae,NA,Rubiaceae-215.Rubioideae-Rubieae,Galium,shepherdii,Galium shepherdii,Jung-Mend.,S.L. Jung-Mendaçolli,"2011","11","07",NA,"G.J. Shepherd; R. Goldenberg; R. Belinelo & J.C. Galvão","51","1997","02","18",Brasil,São Paulo,Queluz,Crista da montanha vizinha à Pedra da Mina,-44.7739,-22.5369,NA,NA,NA,"Isótipo&nf;Acta Botanica Brasilica 17(4): 605-608, 2003",NA,NA,NA,"-44.7739","-22.5369","35",São Paulo,SP,Sudeste
-44.834167,-22.431389,"4",2019-11-21 10:17:58-03,IBt,SP,"312703",S,Plantae,NA,Rubiaceae,Galium,shepherdii,Galium shepherdii,Jung-Mend.,"Jung Mendaçolli, SL","2007",NA,NA,Isotype,"Shepherd, GJ; Goldenberg, R; Belinello, R; Galvão, JC; Santos, MV",97-51,"1997","02","18",Brasil,São Paulo,Queluz,Crista da montanha vizinha à Pedra da Mina. Vegetação subarbustiva e herbácea sobre pedras.,-44.834167,-22.431389,NA,"2500","2660","Herbácea rasteira, flores amarelo-esverdeadas",SP001550,SP001550,NA,"-44.834167","-22.431389","35",São Paulo,SP,Sudeste
