X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,class,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,eventTime,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.96175,-24.071,"11",2020-02-08 09:35:19-03,NBC,NL-BOTANY,L.3883805,PreservedSpecimen,Plantae,NA,Laurales,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,NA,NA,Moraes PLR de,NA,"2001","01","09",Southern America,Brazil,NA,NA,"Parque Estadual Carlos Botelho, Sao Miguel Arcanjo.",-47.96175,-24.071,NA,<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3883805 target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NL-L3883805,NL-L3883805,Magnoliopsidae,"-47.96175","-24.071",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.155083,-23.343167,"12",2020-02-08 09:35:19-03,NBC,NL-BOTANY,L.3883806,PreservedSpecimen,Plantae,NA,Laurales,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,NA,NA,Moraes PLR de,NA,"2001","08","09",Southern America,Brazil,NA,NA,"Parque Estadual da Serra do Mar, Nucleo Santa Virginia, Trilha Salto Grande, Sao Luiz do Paraitinga.",-45.155083,-23.343167,NA,<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3883806 target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NL-L3883806,NL-L3883806,Magnoliopsidae,"-45.155083","-23.343167",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"14",2020-11-04 11:11:51-03,ESALQ,ESA,"76807",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",Paratypus,"Moraes, P.L.R.","2536.0","2002","02","10",NA,Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,ESA076807,NA,NA,NA,NA,"2006",NA,NA,"38855",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"15",2020-11-04 11:11:51-03,ESALQ,ESA,"68424",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",NA,"Moraes, P.L.R.","2325.0","2001","01","09",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA068424,NA,NA,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"16",2020-11-04 11:11:51-03,ESALQ,ESA,"68428",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",NA,"Moraes, P.L.R.","2326.0","2001","01","09",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA068428,NA,NA,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"17",2020-11-04 11:11:51-03,ESALQ,ESA,"68427",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",NA,"Moraes, P.L.R.","2324.0","2001","01","09",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA068427,NA,NA,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"18",2020-11-04 11:11:51-03,ESALQ,ESA,"68114",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",Paratypus,"Moraes, P.L.R.","2311.0","2000","12","19",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA068114,ESA068114,NA,NA,NA,"2018","09","21","27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"19",2020-11-04 11:11:51-03,ESALQ,ESA,"68429",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",Paratypus,"Moraes, P.L.R.","2327.0","2001","01","09",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA068429,ESA068429,NA,NA,NA,"2018","09","21","27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"23",2020-11-04 11:11:51-03,ESALQ,ESA,"96253",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",NA,"Moraes, P.L.R.","2481.0","2001","08","09",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,ESA096253,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"24",2020-11-04 11:11:51-03,ESALQ,ESA,"68117",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",NA,"Moraes, P.L.R.","2316.0","2000","12","19",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA068117,ESA068117,NA,NA,NA,"2018","09","21","27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"25",2020-11-04 11:11:51-03,ESALQ,ESA,"68669",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",Paratypus,"Moraes, P.L.R.","2329.0","2001","01","10",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA068669,ESA068669,NA,NA,NA,"2018","09","21","27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"26",2020-11-04 11:11:51-03,ESALQ,ESA,"104266",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,NA,"Baitello, J.B.",NA,"Aguiar, O.T.","1096.0","2002","03","13",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA104266,ESA104266,NA,NA,NA,"2002","03","13","27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"27",2020-11-04 11:11:51-03,ESALQ,ESA,"68426",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",Isotypus,"Moraes, P.L.R.","2323.0","2001","01","09",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA068426,NA,NA,NA,NA,"2006",NA,NA,"27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"28",2020-11-04 11:11:51-03,ESALQ,ESA,"69814",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",Paratypus,"Moraes, P.L.R.","2408.0","2001","03","25",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA069814,ESA069814,NA,NA,NA,"2018","09","21","27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"29",2020-11-04 11:11:51-03,ESALQ,ESA,"68119",PreservedSpecimen,Plantae,Magnoliophyta,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R. Moraes,"Moraes, P.L.R.",NA,"Moraes, P.L.R.","2313.0","2000","12","19",NA,Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,ESA068119,NA,NA,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.991556,-24.136306,"31",2021-03-01 16:32:22-03,UNICAMP,UEC,"129140",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2408","2001","03","25",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.991556,-24.136306,NA,"Árvore 20 m, DAP 54, 11 CM, frutos imaturos verdes.",UEC055550,UEC055550,NA,"-47.991556","-24.136306","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.155083,-23.343167,"32",2021-03-01 16:32:22-03,UNICAMP,UEC,"129143",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2481","2001","08","09",NA,Brazil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Santa Virginia, Trilha Salto Grande, São Luiz do Paraitinga",-45.155083,-23.343167,NA,"Árvore 20 m. DAP 31,51 cm. Frutos imaturos verdes.",UEC055547,UEC055547,NA,"-45.155083","-23.343167","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.965833,-24.070778,"33",2021-03-01 16:32:22-03,UNICAMP,UEC,"129125",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2329","2001","01","10",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.965833,-24.070778,NA,"Árvore 20 m, flores amarelas, árvore no. 360",UEC055542,UEC055542,NA,"-47.965833","-24.070778","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.96175,-24.071,"34",2021-03-01 16:32:22-03,UNICAMP,UEC,"129132",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2327","2001","01","09",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.96175,-24.071,NA,"Árvore 20 m. Flores amarelas, árvore numero 358",UEC055553,UEC055553,NA,"-47.96175","-24.071","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.963,-24.066083,"35",2021-03-01 16:32:22-03,UNICAMP,UEC,"129133",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2326","2001","01","09",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.963,-24.066083,NA,"Árvore 20 m. Flores amarelas, árvore numero 362",UEC055555,UEC055555,NA,"-47.963","-24.066083","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.962833,-24.062722,"36",2021-03-01 16:32:22-03,UNICAMP,UEC,"129134",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",isotypus,"Moraes, PLR","2323","2001","01","09",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.962833,-24.062722,NA,"Árvore 18 m. Flores amarelas, árvore numero 3278",UEC055558,UEC055558,NA,"-47.962833","-24.062722","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.965278,-24.065056,"37",2021-03-01 16:32:22-03,UNICAMP,UEC,"129135",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2325","2001","01","09",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.965278,-24.065056,NA,"Árvore 20 m. Flores amarelas, árvore numero 364",UEC055543,UEC055543,NA,"-47.965278","-24.065056","2006",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.155083,-23.343167,"38",2021-03-01 16:32:22-03,UNICAMP,UEC,"129126",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2481","2001","08","09",NA,Brazil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Santa Virginia, Trilha Salto Grande, São Luiz do Paraitinga",-45.155083,-23.343167,NA,"Árvore 20 m. DAP 31,51 cm. Frutos imaturos verdes.",UEC055544,UEC055544,NA,"-45.155083","-23.343167","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.155083,-23.343167,"39",2021-03-01 16:32:22-03,UNICAMP,UEC,"129139",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2483","2001","08","09",NA,Brazil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Santa Virgínia, Trilha Salto Grande, São Luiz do Paraitinga",-45.155083,-23.343167,NA,"Árvore 20 m, DAP 35,97 cm, frutos imaturos verdes",UEC055546,UEC055546,NA,"-45.155083","-23.343167","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9685,-24.064083,"40",2021-03-01 16:32:22-03,UNICAMP,UEC,"129141",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2313","2000","12","19",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.9685,-24.064083,NA,"Árvore 20 m. Botões florais esverdeados, árvore no. 363",UEC055548,UEC055548,NA,"-47.9685","-24.064083","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.965278,-24.065,"41",2021-03-01 16:32:22-03,UNICAMP,UEC,"129142",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2311","2000","12","19",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.965278,-24.065,NA,"Árvore 20 m. Botões florais esverdeados, árvore numero 364",UEC055551,UEC055551,NA,"-47.965278","-24.065","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.962833,-24.062722,"42",2021-03-01 16:32:22-03,UNICAMP,UEC,"141156",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",holotypus,"Moraes, PLR","2323","2001","01","09",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.962833,-24.062722,NA,"Árvore 18 m. Flores amarelas, árvore numero 3278",UEC055557,UEC055557,NA,"-47.962833","-24.062722","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9685,-24.064083,"43",2021-03-01 16:32:22-03,UNICAMP,UEC,"142501",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2324","2001","01","09",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.9685,-24.064083,NA,"Árvore 20 m, flores amarelas, árvore no. 363",UEC055541,UEC055541,NA,"-47.9685","-24.064083","2006",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.965278,-24.065056,"44",2021-03-01 16:32:22-03,UNICAMP,UEC,"142502",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2325","2001","01","09",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.965278,-24.065056,NA,"Árvore 20 m. Flores amarelas, árvore numero 364",UEC055549,UEC055549,NA,"-47.965278","-24.065056","2006",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.96175,-24.071,"45",2021-03-01 16:32:22-03,UNICAMP,UEC,"142580",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2316","2000","12","19",NA,Brazil,São Paulo,São Miguel Arcanjo,"Parque Estadual Carlos Botelho, trilha Vale",-47.96175,-24.071,NA,"Árvore 20 m. Botões florais esverdeados, árvore numero 358",UEC055552,UEC055552,NA,"-47.96175","-24.071","2005",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.965278,-24.065056,"46",2021-03-01 16:32:22-03,UNICAMP,UEC,"142785",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Moraes, PLR",paratypus,"Moraes, PLR","2570","2006","03","18",NA,Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.965278,-24.065056,NA,"Árvore 20 m, frutos imaturos, árvore no. 364",UEC055540,UEC055540,NA,"-47.965278","-24.065056","2006",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.8,-23.366667,"47",2021-03-01 16:32:22-03,UNICAMP,UEC,"173619",S,Plantae,Magnoliopsida,NA,Lauraceae,Cryptocarya,botelhensis,Cryptocarya botelhensis,P.L.R.Moraes,"Sanchez, M",NA,"Sanchez, M; Belinello, R; Pedroni, F; Laps, RR","2376","1997","05","30",NA,Brazil,São Paulo,Ubatuba,Parque Estadual daPincinguaba - SP,-44.8,-23.366667,NA,"Árvore 333 com 22 m de altura, vegetativo.; Mata Atlântica de Encosta. Morro do Corisco.",UEC089702,UEC089702,NA,"-44.8","-23.366667",NA,NA,NA,NA,NA,"1000","1000",NA,NA,"35",São Paulo,SP,Sudeste
