X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,yearIdentified,monthIdentified,individualCount,county,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,sex,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.5299987792969,-23.6599998474121,"6",2019-11-13 11:27:45-03,USP,SPF,"65141",PreservedSpecimen,Plantae,NA,NA,Orchidaceae,Habenaria,brachyplectron,Habenaria brachyplectron,Hoehne & Schltr.,NA,syntype,"Gehrt, A",s.n.,"1921","03","07",NA,Brasil,São Paulo,Estação Biológica do Alto da Serra,NA,"Campo, beira da mata. Flor verde-clara.",SPF00065141,SPF00065141,NA,NA,NA,Santo André,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"7",2019-11-21 10:13:23-03,IBt,SP,"28885",S,Plantae,NA,NA,Orchidaceae,Habenaria,brachyplectron,Habenaria brachyplectron,Hoehne & Schltr.,"Hoehne, FC",NA,"Edwall, G",CGG4058,"1899","02",NA,NA,Brasil,São Paulo,"Alto da Serra, campo úmido.",NA,NA,SP009551,SP009551,"1935",NA,NA,Santo André,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"8",2019-11-21 10:13:23-03,IBt,SP,"28912",S,Plantae,NA,NA,Orchidaceae,Habenaria,brachyplectron,Habenaria brachyplectron,Hoehne & Schltr.,NA,NA,"Lemos, C",s.n.,"1926","02","21",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,NA,NA,NA,NA,NA,NA,Santo André,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"9",2019-11-21 10:13:23-03,IBt,SP,"3020",S,Plantae,NA,NA,Orchidaceae,Habenaria,brachyplectron,Habenaria brachyplectron,Hoehne & Schltr.,"Handro, O",Isosyntype,"Hoehne, FC",s.n.,"1918","03","04",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,NA,SP002105,SP002105,"1985","09",NA,Santo André,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"10",2019-11-21 10:13:23-03,IBt,SP,"3072",S,Plantae,NA,NA,Orchidaceae,Habenaria,brachyplectron,Habenaria brachyplectron,Hoehne & Schltr.,"Handro, O",Isosyntype,"Hoehne, FC",s.n.,"1919","03","14",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,NA,SP002104,SP002104,"1985","09",NA,Santo André,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"11",2019-11-21 10:13:23-03,IBt,SP,"5262",S,Plantae,NA,NA,Orchidaceae,Habenaria,brachyplectron,Habenaria brachyplectron,Hoehne & Schltr.,"Handro, O",Isosyntype,"Hoehne, FC",s.n.,"1921","02","10",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,Flor esverdeada,SP002103,SP002103,"1985","09",NA,Santo André,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"12",2019-11-21 10:13:23-03,IBt,SP,"9769",S,Plantae,NA,NA,Orchidaceae,Habenaria,brachyplectron,Habenaria brachyplectron,Hoehne & Schltr.,NA,NA,"Havlasa, E",s.n.,"1922","02","13",NA,Brasil,São Paulo,E.B. do Alto da Serra de Paranapiacaba,NA,NA,NA,NA,NA,NA,NA,Santo André,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"13",2019-11-21 10:13:23-03,IBt,SP,"5369",S,Plantae,NA,NA,Orchidaceae,Habenaria,brachyplectron,Habenaria brachyplectron,Hoehne & Schltr.,"Handro, O",Isosyntype,"Gehrt, A",s.n.,"1921","03","07",NA,Brasil,São Paulo,"E.B. do Alto da Serra de Paranapiacaba, Campo, beira da mata",NA,"Campo, beira da mata, flor verde clara",SP002106,SP002106,"1985","09",NA,Santo André,-46.5299987792969,-23.6599998474121,"27258",auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"14",2019-11-21 10:13:23-03,IBt,SP,"5355",S,Plantae,NA,NA,Orchidaceae,Habenaria,brachyplectron,Habenaria brachyplectron,Hoehne & Schltr.,"Batista, JAN",NA,"Gehrt, A",s.n.,"1921","01",NA,NA,Brasil,São Paulo,Butantan,NA,NA,NA,NA,"1998","09",NA,São Paulo,-46.6300010681152,-23.5400009155273,"53584",auto,NA,NA,"35",São Paulo,SP,Sudeste
