X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,locality,phylum,order,continentOcean,preparationType,infraspecificEpithet,coordinatePrecision,geoFlag,typeStatus,class,fieldNumber,individualCount,minimumDepthInMeters,maximumDepthInMeters,relatedCatalogItem,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.540301,-22.687374,"94",2021-03-15 16:37:00-03,NY,NYBG,"478337",PreservedSpecimen,Plantae,Melastomataceae,Leandra,dispar,Leandra dispar,(Gardner) Cogn.,F. C. Hoehne,NA,NA,NA,F. C. Hoehne,"8726","1923","09","15",Brazil,São Paulo,Campos do Jordao,-45.540301,-22.687374,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=332169' target='other'> <mi>dwc_moreinfo</mi></a>,NY00478337,NY00478337_01,Campos do Jordao,Magnoliophyta,Myrtales,South America,sheet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.48067,-22.690526,"96",2021-03-15 16:37:00-03,NY,NYBG,"520792",PreservedSpecimen,Plantae,Melastomataceae,Leandra,tristis,Leandra tristis,Cogn.,J. J. Wurdack,NA,NA,NA,R. L. Barbieri,"8743","1992","10","28",Brazil,São Paulo,Campos do Jordao,-45.48067,-22.690526,NA,NA,"1650","1650",<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=196524' target='other'> <mi>dwc_moreinfo</mi></a>,NY00520792,NY00520792_01,Horto Municipal,Magnoliophyta,Myrtales,South America,sheet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.233333,-23.416667,"97",2021-02-08 11:09:23-03,UNESP-IBB,BOTU,"25144",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Matsumoto, K.",NA,NA,NA,"Pilla, M.A.C.","141","2005","03","20",Brasil,São Paulo,Natividade da Serra,-45.233333,-23.416667,45°14'w,23°25's,NA,NA,NA,BOTU025144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.783333,-24.166667,"100",2021-02-08 11:09:25-03,UNESP-IBB,BOTU,"17344",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Chiea, S.A.C.","1997","08",NA,"Carmello, S.M.","2","1987","10","03",Brasil,São Paulo,Itanhaem,-46.783333,-24.166667,46°47'w,24°10's,NA,NA,NA,BOTU017344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.25,-23.75,"102",2021-02-08 11:09:23-03,UNESP-IBB,BOTU,"13117",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Chiea, S.A.C.","1997","08",NA,"Amaral Jr., A.","18","1985","04","26",Brasil,São Paulo,Santo André,-46.25,-23.75,46°15'w,23°45's,NA,NA,NA,BOTU013117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"117",2020-01-20 14:40:35-03,UPM,MACK,"3339",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,NA,NA,NA,NA,A. Buccaran,"113","2011","04","29",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,Trilha das Sete Quedas,"HMACK00003339-A.Buccaran113-29/4/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,Colônia de Férias Mackenzie - Umuarama,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"118",2020-01-20 14:40:35-03,UPM,MACK,"3425",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,F. L. Credidio,NA,NA,NA,"F. L. Credidio; et al.","11","2011","04","28",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,"HMACK00003425-F.L.Credidio11-28/4/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,Colônia de Férias Mackenzie - Umuarama,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"119",2020-01-20 14:40:35-03,UPM,MACK,"3338",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,NA,NA,NA,NA,A. Buccaran,"82","2011","04","28",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,Trilha das Samambaias,"HMACK00003338-A.Buccaran82-28/4/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,Colônia de Férias Mackenzie - Umuarama,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"120",2020-01-20 14:40:35-03,UPM,MACK,"3337",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,NA,NA,NA,NA,A. Buccaran,"5","2011","03","26",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,Trilha das Samambaias,"HMACK00003337-A.Buccaran5-26/3/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,Colônia de Férias Mackenzie - Umuarama,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"121",2020-01-20 14:40:35-03,UPM,MACK,"3336",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,NA,NA,NA,NA,A. Buccaran,"2","2011","03","26",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,Trilha das Samambaias,"HMACK00003336-A.Buccaran2-26/3/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,Colônia de Férias Mackenzie - Umuarama,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"122",2020-01-20 14:40:35-03,UPM,MACK,"3335",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,NA,NA,NA,NA,A. Buccaran,"64","2011","04","17",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,Trilha das Samambaias,"HMACK00003335-A.Buccaran64-17/4/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,Colônia de Férias Mackenzie - Umuarama,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"123",2020-01-20 14:40:35-03,UPM,MACK,"3334",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,NA,NA,NA,NA,A. Buccaran,"58","2011","04","17",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,Trilha das Samambaias,"HMACK00003334-A.Buccaran58-17/4/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,Colônia de Férias Mackenzie - Umuarama,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"124",2020-01-20 14:40:35-03,UPM,MACK,"3333",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,NA,NA,NA,NA,A. Buccaran,"49","2011","04","17",Brasil,SP,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,Trilha das Samambaias,"HMACK00003333-A.Buccaran49-17/4/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,Colônia de Férias Mackenzie - Umuarama,NA,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"125",2019-12-12 15:31:46-03,UFABC,HUFABC,"001251",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) cogn.,NA,NA,NA,NA,"Barreto, EHP","636","2016","01","06",Brasil,São Paulo,São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"Doação do herbário municipal (Pq do Ibirapuera).; arvoreta 2m alt., flores lilases",HUFABC001251,NA,"Parrelheiros, Sítio Zé Toco , borda de mata.",Angiospermas,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.7299995422363,-22.6800003051758,"152",2020-11-04 11:13:28-03,ESALQ,ESA,"21882",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Chiea, S.A.C.",NA,NA,NA,"Tamashiro, J.Y. et al.","806.0","1995","04","13",Brasil,São Paulo,São Bento do Sapucaí,-45.7299995422363,-22.6800003051758,NA,NA,NA,NA,NA,ESA021882,NA,NA,Magnoliophyta,NA,NA,NA,NA,"18089",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"153",2020-11-04 11:13:28-03,ESALQ,ESA,"26915",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Chiea, S.A.C.",NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","222.0","1993","10","02",Brasil,São Paulo,São Roque,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,ESA026915,ESA026915,NA,Magnoliophyta,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"156",2020-11-04 11:13:28-03,ESALQ,ESA,"63120",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,Cogn.,NA,NA,NA,NA,"Souza, J.P. et al.","835.0","1996","12","13",Brasil,São Paulo,Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,ESA063120,ESA063120,NA,Magnoliophyta,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"157",2020-11-04 11:13:28-03,ESALQ,ESA,"28286",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Chiea, S.A.C.",NA,NA,NA,"Souza, V.C.; Sakuragui, C.M.; Souza, J.P.; Sanches, C.D.; Wongtschowski, M.; Scalon, V.R.; Farah, F.T.","8829.0","1995","08","19",Brasil,São Paulo,Bom Sucesso de Itararé,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,"Arbusto, ca. 1m alt.; corola alva. Subosque.",ESA028286,ESA028286,Estrada Itararé - Bom Sucesso de Itararé. Descida da serra entre a Pedreira Cobastalco e Bom Sucesso de Itararé. Mata perturbada.,Magnoliophyta,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"158",2020-11-04 11:13:28-03,ESALQ,ESA,"37742",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Goldenberg, R.",NA,NA,NA,"Chung, F. et al.","144.0","1997","12","15",Brasil,São Paulo,Bom Sucesso de Itararé,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,NA,ESA037742,NA,NA,Magnoliophyta,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"159",2020-11-04 11:13:28-03,ESALQ,ESA,"37740",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Goldenberg, R.",NA,NA,NA,"Chung, F. et al.","144.0","1997","12","15",Brasil,São Paulo,Bom Sucesso de Itararé,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,NA,ESA037740,NA,NA,Magnoliophyta,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"160",2020-11-04 11:13:28-03,ESALQ,ESA,"37741",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Goldenberg, R.",NA,NA,NA,"Chung, F. et al.","144.0","1997","12","15",Brasil,São Paulo,Bom Sucesso de Itararé,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,NA,ESA037741,NA,NA,Magnoliophyta,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"161",2020-11-04 11:13:28-03,ESALQ,ESA,"14888",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Chiea, S.A.C.",NA,NA,NA,"Barreto, K.D. et al.","1090.0","1993","08","27",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,NA,NA,ESA014888,NA,NA,Magnoliophyta,NA,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"162",2020-11-04 11:13:28-03,ESALQ,ESA,"63121",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,Cogn.,NA,NA,NA,NA,"Bertani, D.F. et al.","8.0","1996","12","13",Brasil,São Paulo,Cunha,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,ESA063121,ESA063121,NA,Magnoliophyta,NA,NA,NA,NA,"38855",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"163",2020-11-04 11:13:28-03,ESALQ,ESA,"51577",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,NA,NA,NA,NA,NA,Degasperi et al.,NA,"2005","09","17",Brasil,São Paulo,Itirapina,-47.8199996948242,-22.25,NA,NA,NA,NA,NA,ESA051577,ESA051577,NA,Magnoliophyta,NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"164",2020-11-04 11:13:28-03,ESALQ,ESA,"28359",PreservedSpecimen,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Chiea, S.A.C.",NA,NA,NA,"Miyagi, P.H. ; Souza, V.C.; Souza, J.P.; Scalon, V.R.","635.0","1995","05","27",Brasil,São Paulo,Bom Sucesso de Itararé.,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,"Arbusto, ca. 1,2 m alt.; pétalas e filetes alvos; anteras róseas.",ESA028359,ESA028359,Fazenda São Nicolau. Mata mesófila semidecídua.,Magnoliophyta,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"167",2020-11-04 11:13:28-03,ESALQ,ESA,"16313",PreservedSpecimen,Plantae,Melastomataceae,Leandra,dispar,Leandra dispar,Cogn.,"Chiea, S.A.C.","1995","01","01","Souza, V.C. et al.","6192.0","1994","06","04",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,NA,ESA016313,NA,NA,Magnoliophyta,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.1699981689453,-22.6100006103516,"168",2020-11-04 11:13:29-03,ESALQ,ESA,"33819",PreservedSpecimen,Plantae,Melastomataceae,Leandra,sublanata,Leandra sublanata,Cogn.,"Chiea, S.A.C.",NA,NA,NA,"Koch, I. et al.","591.0","1996","05","25",Brasil,São Paulo,Piquete,-45.1699981689453,-22.6100006103516,NA,NA,NA,NA,NA,ESA033819,ESA033819,NA,Magnoliophyta,NA,NA,NA,NA,"13434",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"180",2019-02-15 11:45:38-02,IPA,IPA,"50562",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(DC.) Cogn.,"Baumgratz, J.F.","1981","10","09","Barreto, R.A.A.","249","1981","04","27",Brasil,São Paulo,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"1900","1900","Arbusto 2,5m, flor branca.; Floresta ombrófila densa.",IPA0050562,NA,Parque Estadual,Plantae,NA,Southern America,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.300278,-23.026667,"200",2021-03-01 16:34:12-03,UNICAMP,UEC,"185293",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(A.DC.) Cogn.,"Gonçalves, HR","2007","09",NA,"Silva, SMP; Barros, LCP; Matos, VA; Ferreira, MI; Silva, AM","153","2006","04","28",Brazil,São Paulo,Piquete,-45.300278,-23.026667,"-45.300278","-23.026667","645","645","Árvore 2,5m alt.; flores esverdeadas.",UEC011048,UEC011048,"Brasil; São Paulo, Município de Piquete; Estrada São Francisco - Campos do Jordão. Divisa Piquete/ Wenceslau Braz. Sobre serrapilhadeira. Beira de estrada.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-22.566667,"201",2021-03-01 16:34:12-03,UNICAMP,UEC,"89858",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(A.DC.) Cogn.,"Goldenberg, R","2012",NA,NA,"Barreto, KD; Fernandes, GD; Vitti, FX",s.n.,"1993","08","25",Brazil,São Paulo,Campos do Jordão,-47.55,-22.566667,"-47.55","-22.566667",NA,NA,"Arbusto, 1,00 m. alt. subosque, frutificação, sadia, tronco liso, sem latex, fruto verde imaturo.",UEC050875,UEC050875,Parque da Ferradura Mata de altitude.,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.258889,-22.6225,"202",2021-03-01 16:34:12-03,UNICAMP,UEC,"151734",S,Plantae,Melastomataceae,Leandra,carassana,Leandra carassana,(A.DC.) Cogn.,"Caddah, MK","2009","06",NA,"Caddah, MK; Guimarães, PJF","456","2009","05","12",Brazil,Rio de Janeiro,Resende,-45.258889,-22.6225,"-45.258889","-22.6225","1835","1835",Coleta em sílica.,UEC022677,UEC022677,"Parque Nacional do Itatiaia, Estrada para Pico das Agulhas Negras.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
