X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,minimumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,class,monthIdentified,dayIdentified,maximumElevationInMeters,typeStatus,fieldNumber,verbatimLongitude,verbatimLatitude,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"41",2020-09-12 05:00:02-03,US,US,"2615241",PreservedSpecimen,Plantae,NA,Myrtales,Melastomataceae,Leandra,quinquenodis,Leandra quinquenodis,Cogn.,J. R. de Mattos & N. Mattos,"8939","1961","4","29",South America - Neotropics,Brazil,São Paulo,Ubatuba,Horto Florestal,-45.0699996948242,-23.4300003051758,NA,NA,US01902393,US01902393_01 US01902393_02,NA,NA,"34265",auto,NA,Dicotyledonae,NA,NA,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-46.4099998474121,-23.7099990844727,"55",2020-09-12 05:00:02-03,US,US,2591287A,PreservedSpecimen,Plantae,NA,Myrtales,Melastomataceae,Leandra,quinquenodis,Leandra quinquenodis,Cogn.,F. R. Fosberg,"43354","1962","10","28",South America - Neotropics,Brazil,São Paulo,Ribeirão Pires,Serra do Moji. 1/2 to 1 km West of above Santos. alto da Serra,-46.4099998474121,-23.7099990844727,NA,NA,US01902351,US01902351_01 US01902351_02,NA,"760","10581",auto,NA,Dicotyledonae,NA,NA,"840",NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-44.88,-22.4564,"75",2020-09-12 05:00:02-03,US,US,"3496655",PreservedSpecimen,Plantae,NA,Myrtales,Melastomataceae,Leandra,quinquenodis,Leandra quinquenodis,Cogn.,"R. Goldenberg, L. Macias & V. Mansano","335","1996","6","13",South America - Neotropics,Brazil,São Paulo,Lavrinhas,"12km ao NOrte de Lavrinhas, vale do Ribeirão do Braço",-44.88,-22.4564,NA,NA,US01902344,US01902344_01 US01902344_02,NA,NA,NA,NA,NA,Dicotyledonae,NA,NA,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
