X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,continentOcean,country,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,year,month,day,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,class,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,relatedCatalogItem,dayIdentified,fieldNumber,typeStatus,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.5499992370605,-23.1100006103516,"6",2021-04-05 09:59:21-03,UNESP-IBILCE,SJRP-PTERIDOPHYTA,"01250",S,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Doryopteris,rediviva,Doryopteris rediviva,NA,"Gromboni, M.T.",11/53,América do Sul,Brasil,NA,"GEOGRAFIA: Rupícola com folhas carnosas, nervuras conspícuas mais claras em ambas superfícies, crescendo onde se acumulam materiais em decomposição em local alagado.;",NA,NA,NA,"1987","06","02",São Paulo,Atibaia,NA,-46.5499992370605,-23.1100006103516,NA,NA,Polypodiopsida,"21675",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5499992370605,-23.1100006103516,"27",2021-03-01 16:43:57-03,UNICAMP,UEC,"47748",S,Plantae,Pteridophyta,NA,Pteridaceae,Doryopteris,rediviva,Doryopteris rediviva,Fée,"Bernacci, LC; Grombone-Guaratini, MT; Meira Neto, JAA; Leitão Filho, HF; Tamashiro, JY","19676",NA,Brazil,NA,"Herbáceo, rupícola, folhas carnosas, nervuras conspícuas mais claras em ambas superfícies.; Crescendo onde se acumulam materiais em decomposição.",UEC076345,UEC076345,"Windisch, PG","1987","06","02",São Paulo,Atibaia,Fazenda Grota Funda - Pedra Grande,-46.5499992370605,-23.1100006103516,NA,NA,NA,"21675",auto,"1988","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"68",2015-09-03 16:32:20-03,MNHN,RECOLNAT_MNHN_P,P01248068,PreservedSpecimen,NA,NA,NA,Pteridophyta,Doryopteris,rediviva,Doryopteris rediviva,Fée,"Lansty, L.",NA,NA,Brasil,hb,<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01248068' target='other'> <mi>dwc_moreinfo</mi></a>,P01248068,P01248068_01,NA,"1937","4","1",São Paulo,Campos do Jordão,NA,-45.5900001525879,-22.7299995422363,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,"33218",NA,NA,"35",São Paulo,SP,Sudeste
-44.359056,-22.792278,"120",2019-12-19 16:21:03-03,UFMG,BHCB-SL,"62793",PreservedSpecimen,Plantae,NA,NA,Pteridaceae,Doryopteris,rediviva,Doryopteris rediviva,Fée,"Salino, A","7461",América,Brasil,NA,Sobre rocha humosa na margem do rio.,BHCB051698,NA,"Oliveira, AGS","2001","09","10",São Paulo,Bananal,"Estação Ecológica de Bananal, Sétima queda do Rio das Cobras",-44.359056,-22.792278,"1200","1200",NA,NA,NA,"2019","09","-44.359056","-22.792278",NA,"18",NA,NA,NA,"35",São Paulo,SP,Sudeste
