X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,occurrenceRemarks,geoFlag,phylum,order,continentOcean,preparationType,class,relatedCatalogItem,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.6300010681152,-23.5400009155273,"211",2019-11-13 11:23:45-03,USP,SPF,"83458",PreservedSpecimen,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,"Hoehne, FC","Hoehne, FC",s.n.,"1931","10","15",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SPF00083458,NA,NA,NA,NA,"53584",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.083511,-23.367009,"221",2019-01-25 15:42:01-02,IAC,IAC,"50524",S,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,J.A.M.A. Gomes et al.,"J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos & M.B. Carvalho","624","2009","02","10",Brasil,São Paulo,Ubatuba,"Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.083511,-23.367009,"-45.083511","-23.367009",NA,NA,NA,NA,"2009","02","10",NA,indivíduo I 0441,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0711,-23.4339,"222",2019-01-25 15:42:01-02,IAC,IAC,"50606",S,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,J.A.M.A. Gomes et al.,"J.A.M.A. Gomes; O.A. Santos & S. Santos","733","2007","01","07",Brasil,São Paulo,Ubatuba,"Fazenda Capricórnio (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",-45.0711,-23.4339,"-45.0711","-23.4339",NA,NA,NA,NA,"2007","01","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.001944,-24.3425,"248",2021-03-04 15:43:35-03,IF,SPSF,"45873",PreservedSpecimen,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,((Mart.)) (Vell.),C Moura,B.G.C.Lins & C.Moura,"406","2012","08","15",Brasil,SP,Itanhaém,Estação Ecológica de Juréia-Itatins,-47.001944,-24.3425,NA,NA,NA,NA,NA,NA,"2012","08","17",NA,"COLETA: Planta rupicola.&nf;Fruto drupa globosa, imaturos verdes e maduros alaranjados.; GEOGRAFIA: Afloramento rochoso, Beira da Estrada do Guaraú.&nf;Floresta Ombrófila densa, Submontana.;",NA,Magnoliophyta,Gentianales,América do Sul,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"249",2021-03-04 15:43:35-03,IF,SPSF,"15488",PreservedSpecimen,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,NA,NA,M. Kirizawa & M.Sugiyama,"2702","1992","09","22",Brasil,SP,Sete Barras,Parque Estadual Carlos Botelho,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34059","COLETA: XLS: SPSFAntigo;",auto,Magnoliophyta,Gentianales,América do Sul,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"250",2021-03-04 15:43:35-03,IF,SPSF,"03166",PreservedSpecimen,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,NA,NA,J.P.Coelho,NA,"1947","12","23",Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","COLETA: XLS: SPSFAntigo;",auto,Magnoliophyta,Gentianales,América do Sul,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"267",2019-11-21 10:07:42-03,IBt,SP,"237987",S,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,NA,"Cordeiro, I; et al.","619","1989","10","24",Brasil,São Paulo,Cananéia,Ilha do Cardoso,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"268",2019-11-21 10:07:42-03,IBt,SP,"237998",S,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,"Zappi, DC","Catharino, ELM; et al.","1333","1987","11","19",Brasil,São Paulo,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,"2002","07",NA,"55628","Arbusto escandente, flores creme, beira de mata baixa da restinga",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"269",2019-05-22 10:12:05-03,IBt,SP,"269444",Carpo,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,NA,"Sugiyama, M; Anunciação, EA","1178","1994","05","19",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Serra da Juréia, trilha da Figueira",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","Frutos verdes, ramo derrubado por inseto serra-pau",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"270",2019-11-21 10:07:42-03,IBt,SP,"253072",S,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,NA,"Cordeiro, I; et al.","895","1992","03","10",Brasil,São Paulo,Iguape,"Estação Ecológica Juréia-Itatins, Trilha para a Figueira",-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628",Frutos imaturos verdes,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.5900001525879,-24.5799999237061,"271",2019-11-21 10:07:42-03,IBt,SP,"13163",S,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,"Krukoff, BA","Loefgren, A; Edwall, G",CGG2813,"1894","10","29",Brasil,São Paulo,Iporanga,"Capoeira , Ribeira.",-48.5900001525879,-24.5799999237061,NA,NA,NA,NA,SP006652,SP006652,"1978",NA,NA,"38740","Scand. lign. fortissima, fol. rig. cor.fr. specifico, flavo.",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"272",2020-10-15 10:09:13-03,IBt,SP,"340678",S,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,NA,"Nicolau, SA","1410","1997","02","10",Brasil,São Paulo,Mogi das Cruzes,NA,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"273",2019-11-21 10:07:42-03,IBt,SP,272578a,Carpo,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,"Zappi, DC","Melo, MMRF; et al.","1103","1994","06","24",Brasil,São Paulo,Peruíbe,"Estação Ecológica Juréia-Itatins, Guarauzinho, trilha dos Caçadores, mata pluvial tropical de encosta",-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,"2002","07",NA,"21922","Liana, frutos imaturos verdes, casca da raiz usada para malária e dor de cabeça",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"274",2019-11-21 10:07:42-03,IBt,SP,"272578",S,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,"Zappi, DC","Melo, MMRF; et al.","1103","1994","06","24",Brasil,São Paulo,Peruíbe,"Estação Ecológica Juréia-Itatins, Guarauzinho, trilha dos Caçadores, mata pluvial tropical de encosta",-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,"2002","07",NA,"21922","Liana, frutos imaturos verdes, casca da raiz usada para malária e dor de cabeça",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8800010681152,-23.3899993896484,"275",2019-11-21 10:07:42-03,IBt,SP,"13169",S,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,"Krukoff, BA","Loefgren, A",CGG5795,"1901","10","17",Brasil,São Paulo,Santa Branca,NA,-45.8800010681152,-23.3899993896484,NA,NA,NA,NA,SP006653,SP006653,"1978",NA,NA,"14390",Scandens in silva segunda.,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5299987792969,-23.6599998474121,"276",2021-01-21 15:29:18-03,IBt,SP,"488724",S,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,NA,"Simão Bianchini, R","1845","2011","02","17",Brasil,São Paulo,Santo André,NA,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"277",2020-04-15 17:20:07-03,IBt,SP,"256170",S,Plantae,Loganiaceae,Strychnos,trinervis,Strychnos trinervis,(Vell.) Mart.,NA,"Kirizawa, M","2702","1992","09","22",Brasil,São Paulo,São Miguel Arcanjo,Carlos Botelho,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27904",NA,auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
