X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,typeStatus,recordedBy,recordNumber,year,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,scientificNameAuthorship,identifiedBy,month,day,stateProvince,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,verbatimLongitude,verbatimLatitude,monthIdentified,dayIdentified,class,relatedCatalogItem,eventTime,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.6399993896484,-22.7199993133545,"59",2020-11-04 11:04:59-03,ESALQ,ESA,"10284",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Barreto, K.D. et al.","279.0","1993",NA,Brasil,NA,NA,NA,ESA010284,ESA010284,(Griseb.) Lillo,"Rodrigues, R.R. & Capellari Jr., L.","04","15",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"60",2020-11-04 11:04:59-03,ESALQ,ESA,"32431",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"van den Berg, C. et al.","134.0","1994",NA,Brasil,NA,NA,NA,ESA032431,NA,(Griseb.) Lillo,"Rodrigues, R.R.","11","02",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"61",2020-11-04 11:04:59-03,ESALQ,ESA,"5129",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Pereira, D.L.C.",NA,"1984",NA,Brasil,NA,NA,NA,ESA005129,ESA005129,(Griseb.) Lillo,"Rodrigues, R.R.","09","05",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"62",2020-11-04 11:04:59-03,ESALQ,ESA,"27072",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"van den Berg, C. et al.","134.0","1994",NA,Brasil,NA,NA,NA,ESA027072,NA,NA,NA,"11","02",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"63",2020-11-04 11:04:59-03,ESALQ,ESA,"10422",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Barreto, K.D. et al.","65.0","1993",NA,Brasil,NA,NA,NA,ESA010422,NA,NA,NA,"03","10",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"64",2020-11-04 11:04:59-03,ESALQ,ESA,"8290",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Catharino, E.L.M.","918.0","1986",NA,Brasil,NA,NA,NA,ESA008290,ESA008290,(Griseb.) Lillo,"Teixeira, J. & Marquete, N.","09","16",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.28142,-22.76742,"65",2020-11-04 10:55:24-03,ESALQ,ESA,"133529",PreservedSpecimen,Plantae,NA,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Toledo, C.A.P.; Rodrigues, M. C.; Vidal, C. Y.; Bochorny, T.; Pereira, L. C. S. M.; Souza, V.C.; Rodrigues, R.R.; Tamashiro, J.Y.; Ivanauskas, N.M.","76.0","2015",NA,Brasil,Instituto de Zootecnia. Fragmento de Floresta Estacional Semidecidual degradado,NA,"Árvore, 5 m, coletada na borda da mata.",ESA133529,NA,(Griseb.) Lillo,"Bochorny, T.","07","07",São Paulo,Nova Odessa,-47.28142,-22.76742,"584","584",NA,NA,"2015","-47.28142","-22.76742","07","07",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3300018310547,-22.1399993896484,"68",2020-11-04 11:04:59-03,ESALQ,ESA,"102126",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Bertoncini, A.P.","1037.0","1999",NA,Brasil,NA,NA,NA,ESA102126,ESA102126,NA,"Bertoncini, A.P.","08","13",São Paulo,Avaí,-49.3300018310547,-22.1399993896484,NA,NA,"23140",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"69",2020-11-04 11:04:59-03,ESALQ,ESA,"3512",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Catharino, E.L.M.",NA,"1985",NA,Brasil,NA,NA,NA,ESA003512,NA,NA,NA,"08","29",São Paulo,Ipeúna,-47.7099990844727,-22.4300003051758,NA,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"70",2020-11-04 11:04:59-03,ESALQ,ESA,"5961",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Catharino, E.L.M.",NA,"1985",NA,Brasil,NA,NA,NA,ESA005961,ESA005961,(Griseb.) Lillo,"Mantovani, W.","10","03",São Paulo,Ipeúna,-47.7099990844727,-22.4300003051758,NA,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"71",2020-11-04 11:04:59-03,ESALQ,ESA,"8017",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Rodrigues, R.R.",NA,"1985",NA,Brasil,NA,NA,NA,ESA008017,ESA008017,(Griseb.) Lillo,"Mantovani, W.","08","29",São Paulo,Ipeúna,-47.7099990844727,-22.4300003051758,NA,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"72",2020-11-04 11:04:59-03,ESALQ,ESA,"30663",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Rozza, A.F.","112.0","1995",NA,Brasil,NA,NA,NA,ESA030663,ESA030663,(Griseb.) Lillo,"Rozza, A.F.","09","20",São Paulo,Matão,-48.3600006103516,-21.6000003814697,NA,NA,"26922",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.5699996948242,-22.4099998474121,"73",2020-11-04 11:04:59-03,ESALQ,ESA,"6920",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Goldenberg, R.","6.0","1991",NA,Brasil,NA,NA,NA,ESA006920,ESA006920,(Griseb.) Lillo,"Teixeira, J. & Marquete, N.","10","19",São Paulo,Paraguaçu Paulista,-50.5699996948242,-22.4099998474121,NA,NA,"36102",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"74",2020-11-04 11:04:59-03,ESALQ,ESA,"8289",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Catharino, E.L.M.","387.0","1985",NA,Brasil,NA,NA,NA,ESA008289,NA,(Griseb.) Lillo,NA,"09","05",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"75",2020-11-04 11:04:59-03,ESALQ,ESA,"14983",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Ivanauskas, N.M.",NA,"1992",NA,Brasil,NA,NA,NA,ESA014983,ESA014983,(Griseb.) Lillo,"Ivanauskas, N.M.","11","06",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"76",2020-11-04 11:04:59-03,ESALQ,ESA,"14998",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Ivanauskas, N.M.","300.0","1992",NA,Brasil,NA,NA,NA,ESA014998,NA,NA,NA,"11","06",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"77",2020-11-04 11:04:59-03,ESALQ,ESA,"8288",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Catharino, E.L.M. ; Débora",NA,"1984",NA,Brasil,NA,NA,NA,ESA008288,ESA008288,(Griseb.) Lillo,"Catharino, E.L.M.","08","24",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"78",2020-11-04 11:04:59-03,ESALQ,ESA,"8291",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Catharino, E.L.M.","957.0","1986",NA,Brasil,NA,NA,NA,ESA008291,NA,(Griseb.) Lillo,NA,"09","30",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"79",2020-11-04 11:04:59-03,ESALQ,ESA,"10468",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Barreto, K.D. et al.","591.0","1993",NA,Brasil,NA,NA,NA,ESA010468,NA,NA,NA,"05","28",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"80",2020-11-04 11:04:59-03,ESALQ,ESA,"8287",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Catharino, E.L.M.","409.0","1985",NA,Brasil,NA,NA,NA,ESA008287,NA,(Griseb.) Lillo,"Teixeira, J. & Marquete, N.","09","24",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"81",2020-11-04 11:04:59-03,ESALQ,ESA,"23154",PreservedSpecimen,Plantae,Magnoliophyta,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1579.0","1993",NA,Brasil,Bairro Godinho.,NA,"Árvore, 6 m alt.; frutos imaturos verdes. Área perturbada.",ESA023154,ESA023154,NA,"Rodrigues, R.R. & Souza, V.C.","11","12",São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,"44778",auto,"1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"88",2015-07-02 14:01:28-03,JBP,HPL,"12110",S,Plantae,NA,NA,Combretaceae,Terminalia,reitzii,Terminalia reitzii,NA,E. Franco,"72","2009",NA,Brasil,"Coletado e cultivado no Instituto Agronômico de Campinas (IAC, Fazenda Santa Elisa).",NA,NA,NA,NA,NA,E. Franco,"09","01",SP,Campinas,-47.06,-22.9,NA,NA,"23900",auto,"2009",NA,NA,"09","01",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"89",2015-07-02 14:01:28-03,JBP,HPL,"9388",S,Plantae,NA,NA,Combretaceae,Terminalia,reitzii,Terminalia reitzii,NA,R. Tsuji,"2098","2007",NA,Brasil,"Coletado no Instituto Agronômico de Campinas (IAC), Fazenda Santa Elisa/Monjolinho, Bosque do Foster.",NA,NA,NA,NA,NA,R. Tsuji,"09","03",SP,Campinas,-47.06,-22.9,NA,NA,"23900",auto,"2007",NA,NA,"09","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.17,-22.33,"90",2015-07-02 14:01:28-03,JBP,HPL,"2384",S,Plantae,NA,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,E.R. Salviani & H. Lorenzi,"1586","2000",NA,Brasil,"Próximo a Tujuguaba, em mata ciliar.",NA,NA,NA,NA,Lillo,E.R. Salviani & H. Lorenzi,"09","13",SP,Conchal,-47.17,-22.33,NA,NA,"16903",auto,"2000",NA,NA,"09","13",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.235278,-22.8375,"100",2020-12-20 21:16:41-03,UFV,VIC,"34115",PreservedSpecimen,Plantae,NA,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Guerin, N.; et al.","248","2008",NA,Brasil,"E. Ec. Águas de Santa Bárbara, Cerradão com Pinus.",NA,"Arvoreta, c.a. de 2,5 metros de altura. Frutos alados.",VIC034115,VIC034115,(Griseb.) Lillo,"Durigan, G.","09","24",São Paulo,Águas de Santa Bárbara,-49.235278,-22.8375,NA,NA,NA,NA,"2008","-49.235278","-22.8375","09","24",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1125,-23.523889,"118",2021-03-01 16:28:32-03,UNICAMP,UEC,"80523",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Cardoso-Leite, E; Oliveira, A","132","1993",NA,Brazil,Mata da Câmara,NA,"12m; mata mesófila semidecídua",UEC127519,UEC127519,(Griseb.) Lillo,"Marquete, N","07","26",São Paulo,São Roque,-47.1125,-23.523889,NA,NA,NA,NA,"2001","-47.1125","-23.523889","10",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7099990844727,-21.9300003051758,"120",2021-03-01 16:28:32-03,UNICAMP,UEC,"69563",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Toledo Filho, DV; Bertoni, JEA","25974","1990",NA,Brazil,Reserva Estadual de Águas da Prata,NA,"árvore 7-8m; mata mesófila semidecídua",UEC127518,UEC127518,(Griseb.) Lillo,"Marquete, N","03","12",São Paulo,Águas da Prata,-46.7099990844727,-21.9300003051758,NA,NA,"13435",auto,"2001",NA,NA,"10",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.9799995422363,-22.4599990844727,"121",2021-03-01 16:28:32-03,UNICAMP,UEC,"92954",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Assis, PF; Hernández, VAN","258","1996",NA,Brazil,fazenda Santa Rita,NA,"árvore 9m, caule rugoso escuro, fruto verde claro, folhas jovens com pilosidade branca na nervura central; mata",UEC127528,UEC127528,(Griseb.) Lillo,NA,"09","17",São Paulo,Agudos,-48.9799995422363,-22.4599990844727,NA,NA,"52219",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"122",2021-03-01 16:28:32-03,UNICAMP,UEC,"25150",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Leitão Filho, HF; et al.","12933","1981",NA,Brazil,mata ciliar às margens do Rio Batalha,NA,"árvore até 15m, flores creme, frutos imaturos verde-claros; planta muito ornamental; mata ciliar",UEC127527,UEC127527,(Griseb.) Lillo,"Marquete, N","09","09",São Paulo,Bauru,-49.060001373291,-22.3099994659424,NA,NA,"29186",auto,"2001",NA,NA,"10",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"123",2021-03-01 16:28:32-03,UNICAMP,UEC,"82855",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Bernacci, LC; Metzger, JP; Goldenberg, R","34909","1993",NA,Brazil,"margem do rio Jacaré-Pepira, próximo à confluência com o ribeirão do Peixe",NA,"árvore, esteril; floresta ripária",UEC127514,UEC127514,(Griseb.) Lillo,"Marquete, N","04","16",São Paulo,Brotas,-48.1199989318848,-22.2800006866455,NA,NA,"26585",auto,"2001",NA,NA,"10",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"124",2021-03-01 16:28:32-03,UNICAMP,UEC,"46763",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Salis, SM","19225","1986",NA,Brazil,mata ciliar do rio Jacaré-Pepira-Mirim,NA,árvore com 4m,UEC127525,UEC127525,(Griseb.) Lillo,"Marquete, N","09","18",São Paulo,Brotas,-48.1199989318848,-22.2800006866455,NA,NA,"26585",auto,"2001",NA,NA,"10",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"125",2019-08-20 10:10:07-03,UNICAMP,UEC,"133828",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Toniato, MTZ","33654","1995",NA,Brazil,"Altura Km 139 da Rod. D. Pedro I, Mata de Brejo",NA,NA,UEC001015,UEC001015,(Griseb.) Lillo,NA,"04","30",São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"126",2021-03-01 16:28:32-03,UNICAMP,UEC,"103691",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Gandolfi, S; Coletti-Junior, R; Cruz, AT",s.n.,"1995",NA,Brazil,"Reserva Municipal de Santa Genebra&nf;Área 3, nº 693",NA,Floresta mesófila semidecídua,UEC108698,UEC108698,(Griseb.) Lillo,"Gandolfi, S","06","28",São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,"23900",auto,"1996",NA,NA,"08","30",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"127",2021-03-01 16:28:32-03,UNICAMP,UEC,"103693",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Catharino, ELM",s.n.,"1985",NA,Brazil,NA,NA,"Árvore de 8m de altura, frutos verdes.",UEC107478,UEC107478,(Griseb.) Lillo,"Mantovani, W","10","03",São Paulo,Ipeúna,-47.7099990844727,-22.4300003051758,NA,NA,"12906",auto,"1985",NA,NA,"10","03",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-22.4300003051758,"128",2019-08-20 10:10:07-03,UNICAMP,UEC,"103689",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Rodrigues, RR; Zandoval, JA","1274",NA,NA,Brazil,Remanescente Florestal do Rio Passa Cinco,NA,NA,UEC108696,UEC108696,(Griseb.) Lillo,"Rodrigues, RR",NA,NA,São Paulo,Ipeúna,-47.7099990844727,-22.4300003051758,NA,NA,"12906",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"129",2021-03-01 16:28:32-03,UNICAMP,UEC,"077890",S,Plantae,Magnoliopsida,NA,Combretaceae,Terminalia,triflora,Terminalia triflora,NA,"Durigan, G","30565","1991",NA,Brazil,"Estação Experimental de Marília, Mata ciliar.",NA,"Árvore, folhas claras, terreno úmido.",UEC001019,UEC001019,(Griseb.) Lillo,NA,"09","13",São Paulo,Marília,-49.939998626709,-22.2099990844727,NA,NA,"38865",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
