X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,imagecode,recordNumber,locality,minimumElevationInMeters,maximumElevationInMeters,phylum,order,infraspecificEpithet,continentOcean,preparationType,class,coordinatePrecision,geoFlag,fieldNumber,individualCount,typeStatus,relatedCatalogItem,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.7799987792969,-24.1800003051758,"37",2020-11-04 10:56:24-03,ESALQ,ESA,"141451",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,eugenioides,Marlierea eugenioides,(Berg) Legrand,"Souza, V.C.","2018","10","12","Souza, V.C.","2018","10","12",Brasil,São Paulo,Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,"Árvore, ca. 4 m alt.; botões verdes.",ESA141451,NA,"41174.0",Suarão. Borda de floresta de restinga,NA,NA,NA,NA,NA,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9333333,-24.25,"77",2012-10-19 13:17:00-03,MO,MOBOT,"308286",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,eugenioides,Marlierea eugenioides,(Cambess.) D. Legrand,M.F. Santos,NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","4",Brazil,São Paulo,NA,-46.9333333,-24.25,NA,NA,NA,NA,NA,Gentry 59002,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 9","560.00000000",NA,NA,NA,NA,South America,NA,NA,NA,NA,87-207,"3",NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9333333,-24.25,"78",2012-10-19 13:16:00-03,MO,MOBOT,"308302",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,eugenioides,Marlierea eugenioides,(Cambess.) D. Legrand,NA,NA,NA,NA,"Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","1987","9","4",Brazil,São Paulo,NA,-46.9333333,-24.25,NA,NA,NA,NA,NA,Gentry 59009,"Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 10","560.00000000",NA,NA,NA,NA,South America,NA,NA,NA,NA,87-208,"3",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"109",2019-02-27 14:02:58-03,UFSJ,HUFSJ,"6990",S,Plantae,Myrtaceae,Marlierea,eugenioides,Marlierea eugenioides,(Cambess.) D.Legrand,"Sobral, M","2014",NA,NA,"Barros, F de","1982","08","17",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,Árvore da mata. Frutos maduros pretos.,HUFSJ006990,NA,"768",Ilha do Cardoso.,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"110",2019-02-27 14:02:58-03,UFSJ,HUFSJ,"6986",S,Plantae,Myrtaceae,Marlierea,eugenioides,Marlierea eugenioides,(Cambess.) D.Legrand,"Sobral, M","2014",NA,NA,"Custodio Filho, A; Kirizawa, M; Lopes, EA","1982","08","04",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,"Árvore de 3m de altura, flores brancas.",HUFSJ006986,NA,"743",Ilha do Cardoso.,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"111",2019-02-27 14:02:58-03,UFSJ,HUFSJ,"6989",S,Plantae,Myrtaceae,Marlierea,eugenioides,Marlierea eugenioides,(Cambess.) D.Legrand,"Sobral, M","2014",NA,NA,"Barros, F de","1990","05","09",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,"Arvoreta, ca. 5m de altura. Frutos verdes a arroxeados.",HUFSJ006989,NA,"1834","Ilha do Cardoso, base do Morro Três Irmãos, na trilha da captação para Ipanema.",NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"112",2019-12-09 10:46:05-03,UFSJ,HUFSJ,"6984",S,Plantae,Myrtaceae,Marlierea,eugenioides,Marlierea eugenioides,(Cambess.) D.Legrand,"Sobral, M","2014",NA,NA,"Toledo, CB; Melo, MMRF; Barros, F de","1985","03","06",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,"Fruto jovem, verde, 10m de altura, cálice marrom.",HUFSJ006984,NA,"50","Ilha do Cardoso. Morro das Pedras, Cachoeira do Salto.",NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"113",2019-02-27 14:02:58-03,UFSJ,HUFSJ,"6988",S,Plantae,Myrtaceae,Marlierea,eugenioides,Marlierea eugenioides,(Cambess.) D.Legrand,"Sobral, M","2014",NA,NA,"Toledo, CB; Melo, MMRF; Barros, F de","1985","03","07",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,"Ca. 2m de altura. Fruto jovem verde, cálice acastanhado.",HUFSJ006988,NA,"58","Parque Estadual da Ilha do Cardoso, Morro Tucuruçá.",NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.750556,-24.135833,"125",2019-11-01 15:05:54-03,UnB,UB,"200719",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,eugenioides,Marlierea eugenioides,(Cambess.) D. Legrand,"Ivanauskas, NM","2013",NA,NA,"Delfini, C; et al.","2013","03","27",Brasil,São Paulo,Tapiraí,-47.750556,-24.135833,"-47.750556","-24.135833","Árvore 2m. Frutos imaturos verdes; Floresta ombrófila densa",NA,NA,"834",Trilha entre a UHE Alecrim e UHE Porto Raso,"331","331",Dicotyledoneae,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.860278,-24.173056,"128",2019-11-01 15:05:54-03,UnB,UB,"200716",PreservedSpecimen,Plantae,Myrtaceae,Marlierea,eugenioides,Marlierea eugenioides,(Cambess.) D. Legrand,"Ivanauskas, NM","2013","04",NA,"Bettinardi, ML; et al.","2013","04","01",Brasil,São Paulo,Tapiraí,-47.860278,-24.173056,"-47.860278","-24.173056",Árvore 5m. Fruto verde,NA,NA,"6","Reserva Particular da Votorantim (CBA). UHE da Barra, UHE Alecrim trilha da Chaminé","254","254",Dicotyledoneae,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
