X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,typeStatus,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,decimalLongitude,decimalLatitude,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,class,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.4301,-24.5137,"8",2020-11-24 17:10:54-03,UTFPR,DVPR,"3165",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Plinia,hatschbachii,Plinia hatschbachii,(Mattos) Sobral,NA,"Brotto, ML; Silva, JM; Mello, MCH","1771","2014","08","27",NA,Brasil,Paraná,Adrianópolis,Parque Estadual das Lauráceas,NA,"Árvore 5 m, flores brancas e frutos.; Floresta Ombrófila Densa Montana",DVPR003165,NA,"Barboza, E",-48.4301,-24.5137,NA,NA,"2014","09","09","-48.4301","-24.5137","950","950",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.29368,-24.01288,"11",2020-11-04 11:15:04-03,ESALQ,ESA,"128489",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Plinia,hatschbachii,Plinia hatschbachii,(Mattos) Sobral,NA,"Delfini, C.","889.0","2013","03","30",NA,Brasil,São Paulo,Tapiraí,"Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.",NA,"Individuo jovem, até 1m alt.",ESA128489,NA,"Mazine, F.F.",-47.29368,-24.01288,NA,NA,NA,NA,NA,"-47.29368","-24.01288","410","410",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"13",2020-11-04 11:15:04-03,ESALQ,ESA,"123738",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Plinia,hatschbachii,Plinia hatschbachii,(Mattos) Sobral,NA,"Colletta, G.D. ; Ferreira, M.A.P.","1126.0","2013","05","01",NA,Brasil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA), UHE Fumaça, trilha do Chagas.",NA,"Árvore, 8m",ESA123738,NA,"Mazine, F.F.",-47.5,-23.9599990844727,"41034",auto,"2018","06","01",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.414889,-24.962361,"33",2019-11-13 11:27:21-03,USP,SPF,"103059",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Plinia,hatschbachii,Plinia hatschbachii,(Mattos) Sobral,NA,"Leitão Filho, HF","33532","1995","02","14",NA,Brasil,São Paulo,Barra do Turvo,Parque Estadual de Jacupiranga,NA,NA,SPF00103059,NA,"Faria, JEQ",-48.414889,-24.962361,NA,NA,"2012","10",NA,"-48.414889","-24.962361",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.407778,-24.634722,"47",2021-03-04 15:45:38-03,IF,SPSF,"36382",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Plinia,hatschbachii,Plinia hatschbachii,A.H.Gentry,NA,M.Carboni,"143","2005","03","27",América do Sul,Brasil,SP,Eldorado,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,NA,-48.407778,-24.634722,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
-48.414722,-24.962222,"49",2021-02-08 12:44:16-03,UFRGS,ICN,"119335",S,Plantae,Dicotyledon,NA,Myrtaceae,Plinia,hatschbachii,Plinia hatschbachii,(Mattos) Sobral,NA,"Leitão-Filho, HF; et al.","33532","1995","02","14",América do Sul,Brasil,SP,Barra do Turvo,Parque Estadual de Jacupiranga - Núcleo Cedro 24° 57' 44 5'' S 48° 24' 53 6'' W,NA,"Mata de encosta, 4m de altura, flores brancas;em sub bosque.",NA,NA,"Ribeiro, CL",-48.414722,-24.962222,NA,NA,"2019","05","23","-48.414722","-24.962222",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.414889,-24.962361,"51",2019-11-21 10:12:34-03,IBt,SP,"321785",S,Plantae,NA,NA,Myrtaceae,Plinia,hatschbachii,Plinia hatschbachii,(Mattos) Sobral,NA,"Leitão Filho, HF; Rodrigues, RR; Rozza, A; Sposito, T; Santos, K; Vieira, AP","33532","1995","02","14",NA,Brasil,São Paulo,Barra do Turvo,"Parque Estadual de Jacupiranga, Núcleo Cedro, mata de encosta",NA,"Subosque, 4m alt., flores brancas",NA,NA,"Sobral, M",-48.414889,-24.962361,NA,NA,"2013",NA,NA,"-48.414889","-24.962361",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
