X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,day,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.560001373291,-22.4099998474121,"109",2019-12-04 15:25:48-03,PUCPR,HUCP,"23651",S,Plantae,Eudicotiledonea,NA,Rutaceae,Pilocarpus,microphyllus,Pilocarpus microphyllus,Stapf ex Wardlew.,"Dunaiski, A","2140","2003","09",NA,Brasil,São Paulo,Rio Claro,NA,-47.560001373291,-22.4099998474121,NA,NA,HUCP00018233,HUCP00018233,"Dunaiski, A","09",NA,NA,"21773",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.06,-22.9,"132",2015-07-02 14:04:07-03,JBP,HPL,"7158",S,Plantae,NA,NA,Rutaceae,Pilocarpus,microphyllus,Pilocarpus microphyllus,NA,H. Lorenzi,"995","1996","04",NA,Brasil,SP,Campinas,Coletado na Universidade Estadual de Campinas (UNICAMP) - CPQBA.,-47.06,-22.9,NA,NA,NA,NA,H. Lorenzi,"09",NA,NA,"23900",auto,NA,NA,"1996","04","09",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"138",2021-03-01 16:40:30-03,UNICAMP,UEC,"150316",S,Plantae,Magnoliopsida,NA,Rutaceae,Pilocarpus,microphyllus,Pilocarpus microphyllus,Stapf ex Wardleworth,"Sawaya, ACHF",s.n.,"2009","02",NA,Brazil,São Paulo,Campinas,Unicamp,-47.060001373291,-22.8999996185303,NA,"Arbusto, ca. 1m.",UEC042407,NA,"Tamashiro, JY","10",NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"186",2020-08-31 09:09:53-03,INPA,INPA,"196625",S,Plantae,Dicotyledon Com-Clade,Sapindales,Rutaceae,Pilocarpus,microphyllus,Pilocarpus microphyllus,Stapf ex Wardlew.,"Muniz, FH",B1253,"1996","04",Southern America,Brasil,São Paulo,Rio Claro,"MA, Buriticupu, Reserva Florestal da CVRD.",-47.560001373291,-22.4099998474121,NA,NA,INPA0196625,INPA0196625 INPA0196625_e,NA,"17",NA,NA,"21773",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1500015258789,-22.7600002288818,"283",2019-11-21 10:18:46-03,IBt,SP,"319399",S,Plantae,NA,NA,Rutaceae,Pilocarpus,microphyllus,Pilocarpus microphyllus,Stapf ex Wardlew.,"Calago, K","314","1994","04",NA,Brasil,São Paulo,Paulínia,"Betel, CPQBA.",-47.1500015258789,-22.7600002288818,NA,NA,SP048784,SP048784,NA,"05",NA,NA,"11851",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
