X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,imagecode,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.4,-24,"9",2021-03-15 16:37:00-03,NY,NYBG,"687344",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,A. O. S. Vieira,"418","1992","04","20",South America,Brazil,São Paulo,Praia Grande,"Rodovia Pedro Taques, retorno para Itanhaem",-46.4,-24,NA,NA,NA,NA,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=874286' target='other'> <mi>dwc_moreinfo</mi></a>,NY00687344,Magnoliophyta,Asterales,L.f.,A. O. S. Vieira,NY00687344_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"11",2021-03-15 16:37:00-03,NY,NYBG,"2422672",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,J. R. Pirani,"6499","2014","06","20",South America,Brazil,São Paulo,Itanhaém,"Jardim Ivoty, praça no final da Rua Manoel Joaquim do Nascimento (antiga Rua Argentina)",-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2670193' target='other'> <mi>dwc_moreinfo</mi></a>,NY02422672,Magnoliophyta,Asterales,L.f.,NA,NY02422672_01,"26998",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.99,-24.32,"12",2021-03-15 16:37:00-03,NY,NYBG,"565196",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,T. M. Pedersen,"10317","1973","02","27",South America,Brazil,São Paulo,Peruíbe,NA,-46.99,-24.32,NA,NA,NA,NA,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=647875' target='other'> <mi>dwc_moreinfo</mi></a>,NY00565196,Magnoliophyta,Asterales,L.f.,T. M. Pedersen,NY00565196_01,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"16",2020-11-04 11:04:13-03,ESALQ,ESA,"5880",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Vieira, A.O.S.","235.0","1988","10","09",NA,Brasil,São Paulo,Praia Grande,NA,-46.4000015258789,-24,NA,NA,NA,NA,NA,NA,NA,ESA005880,Magnoliophyta,NA,L.f.,"Vieira, A.O.S.",ESA005880,"22363",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"17",2020-11-04 11:04:13-03,ESALQ,ESA,"79348",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Pastore, J.A. ; Moura, C.","1152.0","2002","03","01",NA,Brasil,São Paulo,São Vicente,NA,-46.3899993896484,-23.9599990844727,NA,NA,NA,NA,NA,NA,NA,ESA079348,Magnoliophyta,NA,L. f.,"Souza, V.C.",ESA079348,"25482",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"18",2020-11-04 11:04:13-03,ESALQ,ESA,"25075",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Souza, V.C.; Souza, J.P. et al.","9262.0","1995","10","08",NA,Brasil,São Paulo,Itanhaém,Fazenda São Luís.,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,NA,"Erva, até 15 cm alt.; flores róseas. Latescente. Invasora em canteiros.",ESA025075,Magnoliophyta,NA,L.f.,"Vieira, A.O.S.",ESA025075,"26998",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"19",2019-10-04 15:01:07-03,IAP,PACA-AGP,"118213",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Vieira, A.O.S","235","2014","08","27",NA,Brasil,SP,Praia Grande,"rod. Pedro taques, vila caiçara - pedro taques",-46.4000015258789,-24,NA,NA,NA,NA,NA,NA,"50cm. Flores lilases com guias de nectarios lilás-escuro, crescendo entre graminea, solo arenoso na baira de restinga perturbada. Material citologico&nf;fuel: 5788 Habitat: herbacea",PACA118213,Magnoliophyta,Campanulales,L. F.,"Coelho, G. P.",NA,"22363",auto,"2014","10","03",Magnoliatae,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"20",2020-12-20 21:16:31-03,UFV,VIC,"11428",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Vieira, A.O.S.","235","1988","10","09",NA,Brasil,São Paulo,Praia Grande,"Rodovia Pedro Taques - Vila Caiçara, Solo arenoso na beira de Restinga.",-46.4000015258789,-24,NA,NA,NA,NA,NA,NA,"Herbácea com até 50 cm de altura; flores lilazes com guias de nectário lilás-escuro crescendo entre gramíneas.",VIC011428,NA,NA,L. f.,NA,VIC011428,"22363",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.526389,-23.8,"21",2021-03-01 16:27:38-03,UNICAMP,UEC,"88375",S,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Souza, VC; Souza, JP; Scalon, VR; Astorino, A","10735","1996","01","27",NA,Brazil,São Paulo,Angatuba,"Bairro Santo Inácio, Estrada para Itatinga, ca. 29Km de Angatuba.",-48.526389,-23.8,"-48.526389","-23.8","610","610",NA,NA,"Erva, até 15cm alt.; corola violeta com lábio inferior com duas faixas alvas.; Brejo.",UEC094825,Magnoliopsida,NA,L.f.,"Vieira, AOS",UEC094825,NA,NA,"1997","05","23",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.95,-21.816667,"22",2019-08-20 10:09:10-03,UNICAMP,UEC,"107639",S,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Koehler, S; Barbosa, A; Faria, AD; Filliettaz, AM; Pansarin, ER; Belinello, R","9944","1999","06","12",NA,Brazil,São Paulo,Vargem Grande Do Sul,Grande Alagado.,-46.95,-21.816667,"-46.95","-21.816667",NA,NA,NA,NA,NA,UEC094827,Magnoliopsida,NA,L.f.,"Vieira, AOS",UEC094827,NA,NA,"2004",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.7700004577637,-22.1900005340576,"25",2021-03-01 16:27:38-03,UNICAMP,UEC,"54206",S,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Spiromelo, W; Vieira, MF; Vieira, MAS; Franco, ALM; Buzato, S; Egler, S; Regina.","22285","1989","11","27",NA,Brazil,São Paulo,Boracéia,NA,-48.7700004577637,-22.1900005340576,NA,NA,NA,NA,NA,NA,"Herbácea, 30cm, flores lilás e frutos verdes.; Mata restinga.",UEC094830,Magnoliopsida,NA,L.f.,"Vieira, AOS",UEC094830,"10241",auto,"1995",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.25,-23.9899997711182,"26",2021-03-01 16:27:38-03,UNICAMP,UEC,"25055",S,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Shepherd, GJ","12849","1980","12","27",NA,Brazil,São Paulo,Guarujá,"Praia de Pernambuco, Em lugar sombreado.",-46.25,-23.9899997711182,NA,NA,"5","5",NA,NA,"Erva ereta ou decimbenta até 20cm, corola rosa clara c/ lista + escuras.",UEC094832,Magnoliopsida,NA,L.f.,"Vieira, AOS",UEC094832,"18989",auto,"1988",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.25,-23.9899997711182,"27",2021-03-01 16:27:38-03,UNICAMP,UEC,"53916",S,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Shepherd, GJ","12849","1980","12","27",NA,Brazil,São Paulo,Guarujá,"Praia de Pernambuco, Em lugar sombreado.",-46.25,-23.9899997711182,NA,NA,"5","5",NA,NA,"Erva ereta ou decimbenta até 20cm, corola rosa clara c/ lista + escuras.",UEC094831,Magnoliopsida,NA,L.f.,"Vieira, AOS",UEC094831,"18989",auto,"1988",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"28",2021-03-01 16:27:38-03,UNICAMP,UEC,"76637",S,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Souza, VC; Souza, JP","9262","1995","10","08",NA,Brazil,São Paulo,Itanhaém,Fazenda São Luís,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,NA,"Erva, até 15cm, alt, flores róseas. Latescente. Invasora em canteiros.",UEC094834,Magnoliopsida,NA,L.f.,"Vieira, AOS",UEC094834,"26998",auto,"1996",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"40",2020-12-21 16:19:54-03,MBM,MBM,"140045",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Vieira, A.O.S.","235","1988","10","09",Southern America,Brazil,São Paulo,Praia Grande,"Rodovia Pedro Taques, Vila Caiçara,",-46.4000015258789,-24,NA,NA,NA,NA,NA,NA,NA,MBM140045,NA,NA,L.,"Vieira, A.O.S.",MBM140045,"22363",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"52",2020-06-15 15:29:46-03,UNESP-RC,HRCB,"22401",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Souza, V.C.","9262","1995","12","08",NA,Brasil,São Paulo,Itanhaém,Fazenda São Luís,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,NA,"erva até 15 cm alt., flores róseas. Latescente",NA,NA,NA,L.f.,"Vieira, A.O.S.",NA,"26998",auto,"1997","03","31",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4000015258789,-24,"53",2020-06-15 15:29:46-03,UNESP-RC,HRCB,"13225",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Vieira, A.O.S.","235","1988","12","09",NA,Brasil,São Paulo,Praia Grande,NA,-46.4000015258789,-24,NA,NA,NA,NA,NA,NA,"herbácea até 0,5 m, flores lilazes com guias de nectário lilaz escuro",NA,NA,NA,L.f.,"Vieira, A.O.S.",NA,"22363",auto,"1997","03","31",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.232777,-23.545,"72",2020-09-02 16:30:32-03,Cenargen,CEN,"98268",PreservedSpecimen,Plantae,Lobeliaceae,Lobelia,anceps,Lobelia anceps,Guilherme de M. Antar,"900","2015","12","31",NA,Brasil,SP,UBATUBA,Maranduba. Rio Maranduba. Rua do Ouro. Próximo ao Condomínio Jequitibá.,-45.232777,-23.545,"-45.232777","-23.545","1","1",Exsicatas,NA,"Erva tenra ca. 30 cm alt. Raízes creme. látex branco presente. Cálice verde, corola rosada, estames negros. Doação Universidade de São Paulo. Herbário SPF.",CEN00098268,NA,NA,L.f.,G. M. Antar,CEN00098268,NA,NA,"2016","05",NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-45.232778,-23.545,"73",2021-03-15 18:26:24-03,USP,SPF,"224264",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Antar, GM","900","2015","12","31",NA,Brasil,São Paulo,Ubatuba,Maranduba. Rio Maranduba. Rua do Ouro. Próximo ao Condomínio Jequitibá.,-45.232778,-23.545,"-45.232778","-23.545","1","1",NA,NA,"Erva tenra ca. 30 cm alt. Raízes crème. Látex branco presente. Cálice verde, corola rosada, estames negros.; Solo organo-argiloso úmido.",SPF00224264,NA,NA,L.f.,"Antar, GM",SPF00224264,NA,NA,"2016","05",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"75",2019-11-13 11:17:31-03,USP,SPF,"108101",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Souza, VC","9262","1995","10","08",NA,Brasil,São Paulo,Itanhaém,NA,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,NA,NA,SPF00108101,NA,NA,L.f.,"Vieira, AOS",SPF00108101,"26998",auto,"1997","03","13",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"76",2021-03-15 18:26:24-03,USP,SPF,"211999",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Pirani, JR","6499","2014","06","20",NA,Brasil,São Paulo,Itanhaém,"Jardim Ivoty, praça no final da Rua Manoel Joaquim do Nascimento (antiga Rua Argentina).",-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,NA,"Ervas formando pequenas touceiras em gramado úmido, ao sol. Ramos ascendentes. Inflorescências ascendentes. Flores com cálice verde-claro e corola alva levemente rosada.",SPF00211999,NA,NA,L.f.,"Cordeiro, I",SPF00211999,"26998",auto,"2014",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"77",2019-11-13 11:17:31-03,USP,SPF,"43506",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Joly, AB",s.n.,"1948","02","29",NA,Brasil,São Paulo,São Vicente,NA,-46.3899993896484,-23.9599990844727,NA,NA,NA,NA,NA,NA,NA,SPF00043506,NA,NA,L.f.,"Vieira, AOS",SPF00043506,"25482",auto,"1997","03","14",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"78",2019-11-13 11:17:31-03,USP,SPF,"15453",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Hoehne, W",s.n.,"1955","01","23",NA,Brasil,São Paulo,São Vicente,NA,-46.3899993896484,-23.9599990844727,NA,NA,NA,NA,NA,NA,NA,SPF00015453,NA,NA,L.f.,"Vieira, AOS",SPF00015453,"25482",auto,"1997","11","14",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"93",2019-11-01 14:56:02-03,UnB,UB,NA,PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Pirani, JR; Cordeiro, I","6499","2014","06","20",Southern America,Brasil,São Paulo,Itanhaém,"Itanhaém: Jardim Ivoty, praça no final da Rua Manoel Joaquim do Nascimento (antiga Rua Argentina)",-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,NA,"Ervas formando pequenas touceiras em gramado úmido, ao sol. Ramos ascendentes. Inflorescências ascendentes. Flores com cálice verde-claro e corola alva levemente rosada",NA,Dicotyledoneae,NA,L.f.,"Cordeiro, I",NA,"26998",auto,"2014",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"95",2021-03-04 15:42:44-03,IF,SPSF,"29449",PreservedSpecimen,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,J.A.Pastore & C.Moura,"1152","2002","03","01",América do Sul,Brasil,SP,São Vicente,P.E.Xixová-Japuí,-46.3899993896484,-23.9599990844727,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Herbácea flores lilases quase brancas, centro pintalgado de roxo; GEOGRAFIA: praia de Paranapua&nf;;",NA,Magnoliophyta,Campanulales,NA,J.A.Pastore,NA,"25482",auto,"2003","04","26",Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"98",2021-01-07 09:33:28-03,IBt,SP,"465140",S,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Pirani, JR","6499","2014","06","20",NA,Brasil,São Paulo,Itanhaém,NA,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L.f.,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"99",2020-07-02 08:39:46-03,IBt,SP,"286667",S,Plantae,Campanulaceae,Lobelia,anceps,Lobelia anceps,"Souza, VC","9262","1995","10","08",NA,Brasil,São Paulo,Itanhaém,NA,-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,L.f.,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
