X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,typeStatus,infraspecificEpithet,fieldNumber,individualCount,class,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"17",2019-08-20 10:00:12-03,UNICAMP,UEC,"63066",S,Plantae,Liliopsida,NA,Dioscoreaceae,Dioscorea,rumicoides,Dioscorea rumicoides,Griseb.,"Kirizawa, M","Bernacci, LC","25944","1990","02","01",NA,Brazil,São Paulo,"Fazenda São Vicente, Mata mesófila semidecídua. Interior da mata.",NA,NA,NA,"Liana, folhas arroxeadas no lado inferior; flores verdes.",UEC092786,UEC092786,Campinas,-47.060001373291,-22.8999996185303,"1996","06","16",NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"54",2019-11-21 10:03:36-03,IBt,SP,"246866",S,Plantae,NA,NA,Dioscoreaceae,Dioscorea,rumicoides,Dioscorea rumicoides,Griseb.,NA,"Grotta, AS; et al.",s.n.,"1966","04","30",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,NA,Caraguatatuba,-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,"30093",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"55",2021-01-21 15:29:17-03,IBt,SP,"488213",S,Plantae,NA,NA,Dioscoreaceae,Dioscorea,rumicoides,Dioscorea rumicoides,Griseb.,NA,"Kirizawa, M","3861","2016","11","12",NA,Brasil,São Paulo,NA,NA,NA,NA,NA,NA,NA,Itirapina,-47.8199996948242,-22.25,NA,NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
