X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,typeStatus,class,yearIdentified,monthIdentified,dayIdentified,fieldNumber,individualCount,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.3400001525879,-24.1100006103516,"4",2020-11-04 11:21:00-03,ESALQ,ESA,"63742",PreservedSpecimen,Plantae,Magnoliophyta,NA,Xyridaceae,Xyris,rigida,Xyris rigida,Kunth,NA,"Scaramuzza, C.A.M. ; Souza, V.C.",NA,"1993","01","01",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA063742,ESA063742,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"5",2020-11-04 11:21:00-03,ESALQ,ESA,"9653",PreservedSpecimen,Plantae,Magnoliophyta,NA,Xyridaceae,Xyris,rigida,Xyris rigida,Kunth,"Wanderley, M.G.L.","Souza, V.C. et al.","2479.0","1993","02","20",NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,ESA009653,ESA009653,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3,-23.26,"70",2017-09-11 16:28:55-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Xyridaceae,Xyris,rigida,Xyris rigida euxyris,Kunth,NA,"Sellow, F",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,Itú,NA,-47.3,-23.26,NA,"in campis altis prope Ytú et Socrocaba.; HABITAT: in campis altis prope Ytú et Socrocaba.",NA,NA,"-47.3","-23.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,euxyris,"35",São Paulo,SP,Sudeste
-47.3,-23.26,"71",2017-09-11 16:28:55-03,UnB,HBVIRTFLBRAS,NA,O,Plantae,NA,NA,Xyridaceae,Xyris,rigida,Xyris rigida euxyris,Kunth,NA,"Martius, CFP",s.n.,NA,NA,NA,Southern America,Brazil,São Paulo,Itú,NA,-47.3,-23.26,NA,"in campis altis prope Ytú et Socrocaba.; HABITAT: in campis altis prope Ytú et Socrocaba.",NA,NA,"-47.3","-23.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,euxyris,"35",São Paulo,SP,Sudeste
