X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,country,county,barcode,imagecode,identifiedBy,yearIdentified,recordedBy,year,month,day,stateProvince,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,recordNumber,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,phylum,order,continentOcean,locality,preparationType,coordinatePrecision,geoFlag,class,monthIdentified,dayIdentified,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.1399993896484,-24.3099994659424,"35",2020-11-04 11:17:57-03,ESALQ,ESA,"37710",PreservedSpecimen,Plantae,Rosaceae,Acaena,eupatoria,Acaena eupatoria,NA,Brasil,Bom Sucesso de Itararé,ESA037710,ESA037710,NA,NA,"Chung, F.; Matos, J.; Schmidt, M.; Gandara, F.; Ivanauskas, N.M.; Vanini, A.; Souza, J.P.; Souza, V.C.; Tamashiro, J.Y.; Rodrigues, R.R.","1997","12","13",São Paulo,-49.1399993896484,-24.3099994659424,NA,NA,"123.0",NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.077222,-24.335278,"82",2021-03-01 16:38:46-03,UNICAMP,UEC,"97911",S,Plantae,Rosaceae,Acaena,eupatoria,Acaena eupatoria,Cham. & Schltdl.,Brazil,Apiaí,NA,NA,"Rodrigues, RR; Souza, VC","1997","Chung, F; Matos, J; Schmidt, M; Gandara, F; Ivanauskas, NM; Vanini, A; et al.","1997","12","13",São Paulo,-49.077222,-24.335278,"-49.077222","-24.335278","123",NA,NA,"Erva de 30cm, inflorescência em espiga.; Floresta Ombrófila Mist, Floresta de Araucária",Magnoliopsida,NA,NA,"Estrada do Pinhalzinho, 11 Km de Bom Sucesso de Itararé",NA,NA,NA,NA,"12",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.0666667,-24.3333333,"256",2019-01-25 15:45:35-02,IAC,IAC,"36458",S,Plantae,Rosaceae-2.Rosoideae,Acaena,eupatoria,Acaena eupatoria,Cham. & Schltdl.,Brasil,Apiaí,NA,NA,R.R. Rodrigues & V.C. Souza,"1997",F. Chung et al.,"1997","12","13",São Paulo,-49.0666667,-24.3333333,"-49.0666667","-24.3333333","123",NA,NA,Coordenadas do material: 24°20#?#S 49°04#?#W,NA,NA,NA,"estrada do Pinhalzinho, 11 km de Bom Sucesso de Itararé",NA,NA,NA,NA,"12","13",NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.2166667,-24.3166667,"257",2019-01-25 15:45:35-02,IAC,IAC,"36608",S,Plantae,Rosaceae-2.Rosoideae,Acaena,eupatoria,Acaena eupatoria,Cham. & Schltdl.,Brasil,Bom Sucesso de Itararé,NA,NA,V.C. Souza & R.R. Rodrigues,"1998",J.M. Torezan et al.,"1997","12","15",São Paulo,-49.2166667,-24.3166667,"-49.2166667","-24.3166667","660",NA,NA,Coordenadas do material: 24°19#?#S 49°13#?#W,NA,NA,NA,"Estrada Bom Sucesso de Itararé, 2 km antes da Mineração São Judas",NA,NA,NA,NA,"01","15",NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8400001525879,-24.5,"259",2020-11-12 17:02:57-03,UEL,FUEL,"21664",PreservedSpecimen,Plantae,Rosaceae,Acaena,eupatoria,Acaena eupatoria,Cham. & Schltdl.,Brasil,Apiaí,FUEL017153,NA,"Souza, VC; Rodrigues, RR","1997","Chung, F; et al.","1997","07","13",São Paulo,-48.8400001525879,-24.5,NA,NA,"123",NA,NA,NA,Tracheophyta,Rosales,NA,"Estrada Pinhalzinho/Apiaí 11 Km B. Sucesso de Ita, Apiaí 11 Km B. Sucesso de Itararé",NA,"37738",auto,NA,"12",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"260",2020-11-12 17:02:57-03,UEL,FUEL,"21623",PreservedSpecimen,Plantae,Rosaceae,Acaena,eupatoria,Acaena eupatoria,Cham. & Schltdl.,Brasil,Bom Sucesso de Itararé,FUEL017154,NA,"Souza, VC; Rodrigues, RR","1998","Torezan, JMD; et al.","1997","12","15",São Paulo,-49.1399993896484,-24.3099994659424,NA,NA,"660",NA,NA,NA,Tracheophyta,Rosales,NA,"Estrada B. Sucesso de Itararé-2 Km antes Min. S. J, 2 Km antes Min. S. Judas",NA,"14955",auto,NA,"01",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"277",2021-03-04 15:45:56-03,IF,SPSF,"23023",PreservedSpecimen,Plantae,Rosaceae,Acaena,eupatoria,Acaena eupatoria,NA,Brasil,São Paulo,NA,NA,NA,NA,F.Chung,"1997","12","13",SP,-46.6300010681152,-23.5400009155273,NA,NA,"123",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila mista&nf;;",Magnoliophyta,Rosales,América do Sul,Apiai,NA,"53584",auto,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"314",2021-02-25 09:38:42-03,IBt,SP,"298009",S,Plantae,Rosaceae,Acaena,eupatoria,Acaena eupatoria,Cham. & Schltdl.,Brasil,Bom Sucesso de Itararé,NA,NA,NA,NA,"Souza, VC","1993","10","30",São Paulo,-49.1399993896484,-24.3099994659424,NA,NA,"4565",NA,NA,NA,NA,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
