X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,coordinatePrecision,geoFlag,class,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.4099998474121,-23.4899997711182,"176",2019-11-21 10:01:23-03,IBt,SP,"65013",S,Plantae,NA,NA,Asteraceae,Stenachaenium,megapotamicum,Stenachaenium megapotamicum,Baker,"Campos, SM","104","1959","11","21",NA,Brasil,São Paulo,Angatuba,Fazenda Boa Vista,-48.4099998474121,-23.4899997711182,NA,NA,NA,NA,SP033005,SP033005,"Monge, M","2016","07",NA,NA,NA,"29114",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"177",2019-11-21 10:01:23-03,IBt,SP,"41832",S,Plantae,NA,NA,Asteraceae,Stenachaenium,megapotamicum,Stenachaenium megapotamicum,Baker,"Handro, O","12","1948","11","26",NA,Brasil,São Paulo,São Paulo,Jabaquara,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP033076,SP033076,"Robinson, H",NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"178",2019-11-21 10:01:23-03,IBt,SP,"17078",S,Plantae,NA,NA,Asteraceae,Stenachaenium,megapotamicum,Stenachaenium megapotamicum,Baker,"Usteri, A",s.n.,"1905","11","24",NA,Brasil,São Paulo,São Paulo,Vila Mariana,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP033004,SP033004,"Monge, M","2016","07",NA,NA,NA,"53584",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
