X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,minimumElevationInMeters,maximumElevationInMeters,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.6399993896484,-22.7199993133545,"52",2020-11-04 11:07:43-03,ESALQ,ESA,"70777",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Zacarias, M.S.",NA,"1998","09","30",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,ESA070777,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"53",2020-11-04 11:07:43-03,ESALQ,ESA,"70776",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Zacarias, M.S.","55.0","1998","06","26",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,ESA070776,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"54",2020-11-04 11:07:43-03,ESALQ,ESA,"70773",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Zacarias, M.S.","53.0","1998","09","30",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,ESA070773,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"55",2020-11-04 11:07:43-03,ESALQ,ESA,"719",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,"Santos, P.M.O.",NA,"1933","04","25",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,ESA000719,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"56",2020-11-04 11:07:43-03,ESALQ,ESA,"1206",PreservedSpecimen,Plantae,Magnoliophyta,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Santos, P.M.O.",NA,"1933","04","25",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,ESA001206,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"63",2019-02-15 11:39:52-02,IPA,IPA,"9699",S,Plantae,Plantae,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Pickel, B.","Pickel, B.","4834","1939","09","30",Southern America,Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,#?#Árvore.,IPA0009699,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"67",2019-07-26 11:39:57-03,IPA,IPA,"9698",S,Plantae,Plantae,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Koscinski, M.","9698","1930","09",NA,Southern America,Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,Fruto em maio.,IPA0009698,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"68",2019-07-26 11:39:57-03,IPA,IPA,"9697",S,Plantae,Plantae,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Pickel, B.","9697","1939","09","30",Southern America,Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,Árvore da mata.,IPA0009697,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.349722,-23.121389,"88",2021-03-01 16:29:41-03,UNICAMP,UEC,"172918",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Garcia, LC","Garcia, LC","20","2008","11","15",NA,Brazil,São Paulo,Cosmópolis,Usina Ester.,-47.349722,-23.121389,NA,"Árvore plantada, início de frutificação.; Mata ciliar em processo de restauração desde 1955, Mata Atlântica Florestal Estacional Semidecídua.",UEC016267,UEC016267,NA,NA,"652","652","-47.349722","-23.121389",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.626389,-22.712778,"89",2019-08-20 10:11:29-03,UNICAMP,UEC,"75334",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Linnaeus, C; Capellari Jr, L","Barreto, KD; Fernandes, GD","14936","1993","07","26",NA,Brazil,São Paulo,Piracicaba,Parque da ESALQ,-47.626389,-22.712778,NA,"flor, Árvore, 8 m alt. areas abertas, floração, sadia, tronco LISO, sem latex flor botão verde",UEC153949,UEC153949,NA,NA,NA,NA,"-47.626389","-22.712778","1993","08",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.626389,-22.712778,"90",2019-08-20 10:11:29-03,UNICAMP,UEC,"75415",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Linnaeus, C; Capellari Jr, L","Barreto, KD; Fernandes, GD","948","1993","07","26",NA,Brazil,São Paulo,Piracicaba,Parque da ESALQ,-47.626389,-22.712778,NA,"flor, Árvore, 8 m alt. areas abertas, floração, sadia, tronco LISO, sem latex flor botão verde",UEC153950,UEC153950,NA,NA,NA,NA,"-47.626389","-22.712778","1993","08",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"94",2019-08-20 10:11:29-03,UNICAMP,UEC,"4873",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Matthes, LAF","7637",NA,NA,NA,NA,Brazil,São Paulo,Campinas,Bosque dos Jequitibás,-47.060001373291,-22.8999996185303,NA,"flor, Coleção Bosque dos Jequitibás nº 1067F",UEC153954,UEC153954,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"95",2019-08-20 10:11:29-03,UNICAMP,UEC,"71649",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Santin, DA","30949","1993","07","27",NA,Brazil,São Paulo,Campinas,"UEC, Parque Ecológico Arboreto curva 03",-47.060001373291,-22.8999996185303,NA,"flor, Arboreto curva 03 rua 06",UEC153952,UEC153952,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.8699989318848,-22.9699993133545,"96",2019-08-20 10:11:29-03,UNICAMP,UEC,"24585",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Assumpção, CT",s.n.,"1981","04","09",NA,Brazil,São Paulo,Ourinhos,Faz. Lageadinho,-49.8699989318848,-22.9699993133545,NA,"ori, Fruta-de-cavalo, purgante-de-animal. Tree ~ 15 m. end of fruition. See fruit + seed in separate un a separate plastic bag",UEC153947,UEC153947,"14099",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"97",2019-08-20 10:11:29-03,UNICAMP,UEC,"111761",S,Plantae,Magnoliopsida,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Hoehne, FC","Gehrt, A",s.n.,"1922","08","21",NA,Brazil,São Paulo,São Paulo,Butantan,-46.6300010681152,-23.5400009155273,NA,"flor, Árvore. Cultivado no Horto e nos Bosques de Butantan, flores alvas",UEC153953,UEC153953,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"101",2019-11-19 14:06:58-03,UFRPE,PEUFR,"606",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,Pickel,B. Pickel,"4834","1939","09","30",NA,Brasil,São Paulo,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,Árvore,PEUFR000606,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"173",2020-10-01 14:22:20-03,JBB,HEPH,"29040",S,Plantae,Dicotyledon,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Garcia, RJF","Pereira, FG","93","2010","09","24",Southern America,Brasil,São Paulo,São Paulo,São Paulo - SP - Parque Lions Clube Tucuruvi.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.441389,-22.8875,"194",2020-09-08 15:06:56-03,UNIOESTE,UNOP,"10698",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Sabino, G.","Biral, L.","1697","2019","07","30",NA,Brasil,São Paulo,Botucatu,"Cultivada na praça do Bosque, marco zero da cidade.",-48.441389,-22.8875,NA,"Árvore de grande porte, folíolos membranáceos, corola creme.",NA,NA,NA,NA,"800","800","-48.441389","-22.8875","2019","07","30",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"225",2020-06-15 15:30:28-03,UNESP-RC,HRCB,"4453",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Furlan, A.","Furlan, A.","188","1984","08","13",NA,Brasil,São Paulo,Rio Claro,Campus UNESP Bela Vista,-47.560001373291,-22.4099998474121,NA,Árvore até 6m. Flores branco-amareladas,NA,NA,"21773",auto,NA,NA,NA,NA,"1984","08","13",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3300018310547,-22.7299995422363,"226",2020-06-15 15:30:28-03,UNESP-RC,HRCB,"5842",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Cesar, O. & Monteiro, R.","Cordeiro, L.","52","1985","07","31",NA,Brasil,São Paulo,Americana,Km 123 sentido São Paulo interior,-47.3300018310547,-22.7299995422363,NA,"Árvore até 10m. Flores branco-amareladas, com frutos. O fruto está registrado na Carpoteca sob o n° 373. Apreseta látex",NA,NA,"13346",auto,NA,NA,NA,NA,"1985","08","01",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"228",2020-06-15 15:30:28-03,UNESP-RC,HRCB,"1",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Cordeiro, I.","Monteiro, R.",s.n.,"1979","09","04",NA,Brasil,São Paulo,Rio Claro,Horto Florestal Navarro de Andrade,-47.560001373291,-22.4099998474121,NA,"Árvore até 15m., flores creme <ll>dwc_commonname:</ll> Andá-assú",NA,NA,"21773",auto,NA,NA,NA,NA,"1984","04",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"231",2017-11-24 14:10:41-02,UFLA,ESAL,"1037",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,Augusto Gabriel,s.n.,NA,NA,NA,NA,Brasil,São Paulo,Marília,Bosque Rangel Pietraróia,-49.939998626709,-22.2099990844727,NA,"; ; ;; floresta",NA,NA,"38865",auto,"6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.433942,-22.883861,"233",2021-03-17 14:34:32-03,UTFPR-SL,SHPR,"561",PreservedSpecimen,Plantae,Anthophyta,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Biral, L.","1697","2019","07","30",América do Sul,Brasil,São Paulo,Botucatu,Praça do Bosque.,-48.433942,-22.883861,exsicata,"Árvore de grande porte, folíolos membranáceos, corola creme.Habitat: Cultivada na praça do Bosque, marco zero da cidade.",SHPR000561,SHPR000561_v1,NA,NA,NA,NA,48º26'2.19W,22º53'1.90 S,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.957778,-22.431944,"301",2015-08-20 11:24:21-03,CPQBA,CPMA,"1169",S,Plantae,Magnoliophyta,Euphorbiales,Euphorbiaceae¹,Joannesia,princeps,Joannesia princeps,Vell,NA,Narciso,NA,"1983","05","03",NA,Brasil,SP,Mogi Mirim,NA,-46.957778,-22.431944,NA,NA,NA,NA,NA,NA,NA,NA,46º 57' 28 W,22º 25' 55 S,NA,NA,NA,Magnoliopsida,NA,CPQBA 732,NA,"35",São Paulo,SP,Sudeste
-49.6500015258789,-22.2099990844727,"329",2021-03-15 18:27:11-03,USP,SPF,"17710",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Pirani, JR; Cordeiro, I","Panizza, S",s.n.,"1973","09","12",NA,Brasil,São Paulo,Garça,NA,-49.6500015258789,-22.2099990844727,NA,Ornamental.,SPF00017710,NA,"25763",auto,NA,NA,NA,NA,"1981","07","29",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"330",2021-03-15 18:27:11-03,USP,SPF,"32613",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Cordeiro, I","Monteiro, R",s.n.,"1979","09","04",NA,Brasil,São Paulo,Rio Claro,Horto Florestal Edmundo Navarro de Andrade,-47.560001373291,-22.4099998474121,NA,Árvore até 15 m. Flores creme.,SPF00032613,NA,"21773",auto,NA,NA,NA,NA,"1984","05","25",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"331",2021-03-15 18:27:11-03,USP,SPF,"225240",PreservedSpecimen,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,Anônimo,"Gagliardi, K","6","2014","03","12",NA,Brasil,São Paulo,São Paulo,"Cidade Universitária Armando de Salles Oliveira, Jardim do Instituto de Biociências da USP. Atrás da guarita da entrada do Jardim.",-46.6300010681152,-23.5400009155273,NA,"Árvore cultivada, ca. 15 m alt. Folhas digitadas. Glândulas conspícuas na base dos pecíolos. Frutos tricocas.",SPF00225240,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"345",2019-01-25 15:34:51-02,IAC,IAC,"7693",S,Plantae,NA,NA,Euphorbiaceae-3.Crotonoideae,Joannesia,princeps,Joannesia princeps,Vell.,F.C. Hoehne,M. Koscinski,s/nº,"1936","09","15",NA,Brasil,São Paulo,São Paulo,Horto Florestal,-46.6361,-23.5475,NA,Material obtido do pelo sr. bento pickel em fevereiro de 1945,NA,NA,NA,NA,NA,NA,"-46.6361","-23.5475","1936","09","15",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6361,-23.5475,"347",2019-01-25 15:34:51-02,IAC,IAC,"15385",S,Plantae,NA,NA,Euphorbiaceae-3.Crotonoideae,Joannesia,princeps,Joannesia princeps,Vell.,B.J. Pickel,B.J. Pickel,"43","1954",NA,NA,NA,Brasil,São Paulo,São Paulo,NA,-46.6361,-23.5475,NA,do serviço florestal do estado,NA,NA,NA,NA,NA,NA,"-46.6361","-23.5475","1954","06","30",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"349",2019-01-25 15:34:51-02,IAC,IAC,"24186",S,Plantae,NA,NA,Euphorbiaceae-3.Crotonoideae,Joannesia,princeps,Joannesia princeps,Vell.,J.R. Mattos (1),M. Donalisio,s/nº,"1964","10","19",NA,Brasil,São Paulo,Campinas,"IAC, Fazenda Santa Elisa",-47.077171,-22.870251,NA,NA,NA,NA,NA,NA,NA,NA,"-47.077171","-22.870251","1965","06","19",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.0608,-22.9056,"351",2020-01-27 18:24:45-03,IAC,IAC,"25544",S,Plantae,NA,NA,Euphorbiaceae-3.Crotonoideae,Joannesia,princeps,Joannesia princeps,Vell.,Savina,Savina,"304","1985","07","26",NA,Brasil,São Paulo,Campinas,"Parque Portugal, Lagoa do Taquaral",-47.0608,-22.9056,NA,"nomes populares: andá-assu, coco-de-purga",NA,NA,NA,NA,NA,NA,"-47.0608","-22.9056","1985","07","26",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.042331,-22.801017,"352",2020-01-27 18:24:45-03,IAC,IAC,"46580",S,Plantae,NA,NA,Euphorbiaceae-3.Crotonoideae,Joannesia,princeps,Joannesia princeps,Vell.,J.A.M.A. Gomes & J. Pena Filho,J.A.M.A. Gomes & J. Pena Filho,"165","2005","12","15",NA,Brasil,São Paulo,Campinas,Bosque dos Jequitibás,-47.042331,-22.801017,NA,ind. fitossoc. nº 397,NA,NA,NA,NA,NA,NA,"-47.042331","-22.801017","2005","12","15",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"377",2020-11-04 17:29:04-03,UEM,HUEM,"10878",S,Plantae,NA,NA,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Carpanezzi, AA","Carpanezzi, AA; Reis, A","141","1991","07",NA,NA,Brasil,São Paulo,Itirapina,Instituto Florestal,-47.8199996948242,-22.25,NA,"Exótica; cultivada.",HUEM000004192,HUEM000004192,"22843",auto,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.3800010681152,-22,"382",2020-11-12 17:01:04-03,UEL,FUEL,"6159",PreservedSpecimen,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,NA,"Meirelles, JF",s.n.,"1988","06","28",NA,Brasil,São Paulo,Herculândia,Fazenda Boa Esperança,-50.3800010681152,-22,NA,NA,NA,NA,"21984",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8199996948242,-22.25,"383",2020-11-12 17:01:04-03,UEL,FUEL,"27343",PreservedSpecimen,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,Vell.,"Carpanezzi, AA","Carpanezzi, AA","141",NA,NA,NA,NA,Brasil,São Paulo,Itirapina,Instituto Florestal,-47.8199996948242,-22.25,NA,NA,NA,NA,"22843",auto,NA,NA,NA,NA,"1991",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"396",2021-03-04 15:44:39-03,IF,SPSF,"06530",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,M.Koscinski,NA,NA,NA,NA,América do Sul,Brasil,SP,São Paulo,Horto Florestal,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"397",2021-03-04 15:44:39-03,IF,SPSF,"01947",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,NA,D.Bento Pickel,NA,"1944","09","25",América do Sul,Brasil,SP,São Paulo,Parada Sete,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"398",2021-03-04 15:44:39-03,IF,SPSF,"34257",PreservedSpecimen,Plantae,Magnoliophyta,Malpighiales,Euphorbiaceae,Joannesia,princeps,Joannesia princeps,NA,J.A.Pastore,J.B. Vazquez,s.n.,"2005","03","28",América do Sul,Brasil,SP,São Paulo,Parque da Juventude,-46.6300010681152,-23.5400009155273,NA,"COLETA: XLS: SPSFNovo; Árvore 12m, frutos recolhidos no chão;",NA,NA,"53584",auto,NA,NA,NA,NA,"2005","03","31",Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
