X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,continentOcean,country,stateProvince,locality,preparationType,occurrenceRemarks,barcode,imagecode,month,day,county,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,identifiedBy,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,typeStatus,verbatimLongitude,verbatimLatitude,class,infraspecificEpithet,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.5900001525879,-22.7299995422363,"66",2020-12-21 16:36:57-03,MBM,MBM,"212023",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Mattos, J.","15778","1974",Southern America,Brazil,São Paulo,Campos do Jordão,NA,NA,MBM212023,MBM212023,"04","23",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Landrum, L.R.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"67",2020-12-21 16:36:57-03,MBM,MBM,"212024",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Mattos, J.","15800","1974",Southern America,Brazil,São Paulo,Campos do Jordão,NA,NA,MBM212024,MBM212024,"04","23",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Mattos, J.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"68",2020-12-21 16:36:57-03,MBM,MBM,"189627",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Robim, M.J.","436","1987",Southern America,Brazil,São Paulo,Parque Estadual do Instituto Florestal,NA,NA,MBM189627,NA,"01","22",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Aguiar, O.T.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"69",2020-12-21 16:36:57-03,MBM,MBM,"66318",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Landrum, L.R.","2831","1977",Southern America,Brazil,São Paulo,Reserva Florestal de Campos do Jordão,NA,NA,MBM066318,MBM066318,"12","05",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"70",2020-12-21 16:36:57-03,MBM,MBM,"66028",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Landrum, L.R.","2824","1977",Southern America,Brazil,São Paulo,Reserva Florestal de Campos do Jordão,NA,NA,MBM066028,MBM066028,"12","05",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Landrum, L.R.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"77",2020-12-21 16:36:57-03,MBM,MBM,"212027",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Landrum, L.R.","2831","1977",Southern America,Brazil,São Paulo,Reserva Florestal,NA,NA,MBM212027,MBM212027,"12","05",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Landrum, L.R.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"111",2019-11-13 11:26:54-03,USP,SPF,"110191",PreservedSpecimen,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Robim, MJ","436","1987",NA,Brasil,São Paulo,Parque Estadual de Campos do Jordão,NA,NA,SPF00110191,NA,"01","22",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Aguiar, OT","21048",auto,"1990",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.456111,-22.725556,"134",2019-11-13 16:04:53-03,UNISANTA,HUSC,"10112",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.",s.n.,"1993",NA,Brasil,São Paulo,Horto Florestal,NA,"Arvoreta, 2,5m alt., borda de mata, frutificação, sadia, tronco liso, sem látex, flor ausente, frutos verdes imaturos; Mata de altitude",NA,NA,"09","21",Campos do Jordão,-45.456111,-22.725556,NA,NA,"Kawasaki, M.L.",NA,NA,"1993","09","17",NA,"-45.456111","-22.725556",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5225,-22.765278,"149",2019-11-01 15:05:56-03,UnB,UB,"180025",PreservedSpecimen,Plantae,Dicotyledoneae,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Carvalho-Silva, M; Aedo, C; Fernández-Alonso, JL; Amorim, PRF","1231","2012",Southern America,Brasil,São Paulo,NA,NA,"Plantas colectadas en alcohol; arbolillo 4 m; borde de camino y restos de bosque secundario",NA,NA,"05","05",Campos do Jordão,-45.5225,-22.765278,"1875","1875","Meireles, LD",NA,NA,"2017","10",NA,NA,"-45.5225","-22.765278",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"165",2021-03-04 15:45:28-03,IF,SPSF,"09603",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,M.J.Robim,"384","1986",América do Sul,Brasil,SP,Parque Estadual,NA,"COLETA: Arvoreta; flores perfumadas; cor creme.; GEOGRAFIA: Inst. Florestal, na Trilha do Rio Sapucai.;",NA,NA,"01","16",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,L. Meireles,"21048",auto,"2013","10","10",NA,NA,NA,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
-45.883333,-23.266667,"166",2021-03-04 15:45:28-03,IF,SPSF,"47521",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,((D.Legrand) & (Kausel) & (DC.),T.E.Barreto,"56","2013",América do Sul,Brasil,SP,Fazenda Prana,NA,"COLETA: Árvore; GEOGRAFIA: FOD Altomontana/PEMCJ - FOM/FOD Altomontana;",NA,NA,"03","25",Campos do Jordão,-45.883333,-23.266667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"169",2021-03-04 15:45:28-03,IF,SPSF,"09411",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,((Kausel) & (D.Legrand)) (DC.),M.J.Robim & R.Yassuda,"302","1985",América do Sul,Brasil,SP,Parque Estadual,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 5m altura; frutos verdes.; GEOGRAFIA: Região de São José dos Alpes.;",NA,NA,"08","14",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,F.F.Mazine,"21048",auto,"2011","04","18",NA,NA,NA,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"170",2021-03-04 15:45:28-03,IF,SPSF,"10861",PreservedSpecimen,Plantae,Magnoliophyta,Myrtales,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,NA,M.J.Robim,"436","1987",América do Sul,Brasil,SP,P.E. de Campos do Jordão,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"01","22",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,NA,"21048",auto,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,"35",São Paulo,SP,Sudeste
-45.45,-22.716667,"176",2021-02-08 12:44:03-03,UFRGS,ICN,"087927",S,Plantae,Dicotyledon,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) Legr. et Kausel,"Collares, JER","25","1980",América do Sul,Brasil,SP,Parque Estadual de Campos do Jordão,NA,"Árvore 12m, DAP 40cm, cálice verde, corola branca.; Floresta nebular.",NA,NA,"08","16",Campos do Jordão,-45.45,-22.716667,"1900","1900","Molz, M",NA,NA,"2017","08","14",NA,"-45.45","-22.716667",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"181",2020-08-26 10:50:06-03,MCN-FZBRS,HAS,"75982",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Mattos, J.","14348","1966",NA,Brasil,São Paulo,"Fazenda da Guarda, Horto Florestal",NA,arbusto de 2m de altura na mata,HAS0075982,NA,"12",NA,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Molz, M.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"182",2020-08-26 10:50:06-03,MCN-FZBRS,HAS,"75966",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC) D.Legrand & Kausel,"Mattos, J.",s.n.,"1966",NA,Brasil,São Paulo,"Fazenda da Guarda, Horto Florestal",NA,NA,HAS0075966,NA,"12",NA,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Molz, M.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"183",2020-08-26 10:50:06-03,MCN-FZBRS,HAS,"75952",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Mattos, J.","16024","1975",NA,Brasil,São Paulo,no Parque Estadual em S. José dos Alpes,NA,"na borda da mata; árvore com ca. de 5 m de altura; frutos em desenvolvimento.",HAS0075952,NA,"10",NA,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Molz, M.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"184",2020-08-26 10:50:06-03,MCN-FZBRS,HAS,"75953",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Mattos, J.","16338","1973",NA,Brasil,São Paulo,no Parque Estadual em S. José dos Alpes,NA,"na borda da mata; arvoreta.",HAS0075953,NA,"09",NA,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Molz, M.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"185",2020-08-26 10:50:06-03,MCN-FZBRS,HAS,"76734",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC) D.Legrand & Kausel,"Mattos, J.",s.n.,"1968",NA,Brasil,São Paulo,Parque Estadual Campos do Jordão - Fazenda da Guarda - Pedra Chorona,NA,"Na mata. Arbusto com cerca de 2,5m de alt.",HAS0076734,NA,NA,NA,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Molz, M.","21048",auto,"2017","09","19",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"186",2020-08-26 10:50:06-03,MCN-FZBRS,HAS,"75951",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Mattos, J.","15892","1974",NA,Brasil,São Paulo,Parque Estadual de Campos do Jordão,NA,"na mata; árvore com ca. de 7 m de altura, frutos imaturos.",HAS0075951,NA,"10",NA,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Molz, M.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"187",2020-08-26 10:50:06-03,MCN-FZBRS,HAS,"75955",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Mattos, J.","16028","1975",NA,Brasil,São Paulo,Parque Estadual de Campos do Jordão,NA,"na mata da várzea; árvore de cerca de 9m alt., casca cinzenta.",HAS0075955,NA,"09",NA,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Molz, M.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"188",2020-08-26 10:50:06-03,MCN-FZBRS,HAS,"75954",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Mattos, J.",s.n.,"1974",NA,Brasil,São Paulo,Parque Estadual de Campos do Jordão/ Fazenda da Guarda,NA,"Na mata, no vale, árvore.",HAS0075954,NA,"10",NA,Campos do Jordão,-45.5900001525879,-22.7299995422363,"911","911","Molz, M.","21048",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"189",2020-08-26 10:50:06-03,MCN-FZBRS,HAS,"90398",PreservedSpecimen,Plantae,Magnoliophyta,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Mattos, J.","15905","1974",NA,Brasil,São Paulo,Parque Estadual de Campos do Jordão/ Fazenda da Guarda -Pedra Chorona,NA,Na mata virgem. Pequena árvore com ca. De 3m alt. Frutos em desenvolvimento.,HAS0090398,NA,"10",NA,Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Molz, M.","21048",auto,"2017","10","18",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"190",2019-11-21 10:11:54-03,IBt,SP,"158048",S,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Landrum, LR","2817","1977",NA,Brasil,São Paulo,"Reserva Florstal de Campos do Jordão. Forest of Araucaria ,Podocaepus, and Myrtaceae. Along road and stream about 1-2km past administration and nursely into the Reserva.",NA,Small tree 3m tall.,SP057510,SP057510,"12","05",Campos do Jordão,-45.5,-22.75,"1600","1600","Kawasaki, ML",NA,NA,NA,NA,NA,NA,"-45.5","-22.75",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"191",2019-11-21 10:11:54-03,IBt,SP,"158056",S,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Landrum, LR","2798","1977",NA,Brasil,São Paulo,"Hillside north of Capivari. Forest of Araucaria, Podocarpus and Myrtaceae surrounded by campo..",NA,"Small tree 3 m tall, pubescence yellowish.",SP057511,SP057511,"12","04",Campos do Jordão,-45.5,-22.75,"1600","1600","Kawasaki, ML",NA,NA,NA,NA,NA,NA,"-45.5","-22.75",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"192",2019-11-21 10:11:54-03,IBt,SP,"158058",S,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Landrum, LR","2819","1977",NA,Brasil,São Paulo,"Reserva Florstal de Campos de Jordão. Forst of Araucaria, Podocarpus and Myrtaceae. Along road and stream about 1-2km past administratiom and nursery into the Reserva.",NA,Small tree 3m tall.,SP057509,SP057509,"12","05",Campos do Jordão,-45.5,-22.75,"1600","1600","Sobral, M",NA,NA,"1991",NA,NA,NA,"-45.5","-22.75",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"193",2019-11-21 10:11:54-03,IBt,SP,"158062",S,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Landrum, LR","2825","1977",NA,Brasil,São Paulo,"Reserva Florstal de Campos de Jordão. Forst of Araucaria, Podocarpus and Myrtaceae. Along road and stream about 1-2km past administratiom and nursery into the Reserva.",NA,Small tree 2m tall.,SP057508,SP057508,"12","05",Campos do Jordão,-45.5,-22.75,"1600","1600","Landrum, LR",NA,NA,NA,NA,NA,NA,"-45.5","-22.75",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"194",2019-11-21 10:11:54-03,IBt,SP,"158063",S,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Landrum, LR","2824","1977",NA,Brasil,São Paulo,"Reserva Florstal de Campos de Jordão. Forst of Araucaria, Podocarpus and Myrtaceae. Along road and stream about 1-2km past administratiom and nursery into the Reserva.",NA,Small tree 3m tall.,SP057507,SP057507,"12","05",Campos do Jordão,-45.5,-22.75,"1600","1600","Landrum, LR",NA,NA,NA,NA,NA,NA,"-45.5","-22.75",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-22.75,"195",2019-11-21 10:11:54-03,IBt,SP,"158093",S,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Landrum, LR","2831","1977",NA,Brasil,São Paulo,"Reserva Florstal de Campos de Jordão. Forst of Araucaria, Podocarpus and Myrtaceae. Along road and stream about 1-2km past administratiom and nursery into the Reserva.",NA,Small tree 4m tall.,SP057504,SP057504,"12","05",Campos do Jordão,-45.5,-22.75,"1600","1600","Landrum, LR",NA,NA,NA,NA,NA,NA,"-45.5","-22.75",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.45625,-22.725694,"196",2019-11-21 10:11:54-03,IBt,SP,"304825",S,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Barreto, KD; et al.","1207","1993",NA,Brasil,São Paulo,"Horto Florestal, mata de altitude",NA,"Arvoreta 2,5m alt., borda de mata, frutificação sadia, tronco liso, sem látex, flor ausente, fruto verde imaturo",SP057501,SP057501,"09","17",Campos do Jordão,-45.45625,-22.725694,NA,NA,"Kawasaki, ML",NA,NA,"1997",NA,NA,NA,"-45.45625","-22.725694",NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"200",2019-11-21 10:11:54-03,IBt,SP,"115833",S,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Mattos, J; Mattos, N","14348","1966",NA,Brasil,São Paulo,"Fazenda da Guarda, Horto Florestal. Na mata.",NA,Arbusto 2m alt.,SP057512,SP057512,"12","15",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Landrum, LR","21048",auto,"1980",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5900001525879,-22.7299995422363,"201",2021-02-18 08:31:02-03,IBt,SP,"146238",S,Plantae,NA,NA,Myrtaceae,Myrceugenia,bracteosa,Myrceugenia bracteosa,(DC.) D.Legrand & Kausel,"Mattos, J","15800","1974",NA,Brasil,São Paulo,"Parque Estadual;",NA,NA,SP057506,SP057506,"04","23",Campos do Jordão,-45.5900001525879,-22.7299995422363,NA,NA,"Landrum, LR","21048",auto,"1980",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
