X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,locality,identifiedBy,recordNumber,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,coordinatePrecision,geoFlag,continentOcean,preparationType,previousCatalogNumber,phylum,order,class,relatedCatalogItem,infraspecificEpithet,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.583333,-22.633333,"131",2020-02-08 10:38:51-03,NBC,NL-BOTANY,U.1772836,PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,Bamps PRJ,"1976","03","24",Brazil,NA,NA,-44.583333,-22.633333,"-44.583333","-22.633333",NA,NA,NL-U1772836,NL-U1772836,"San Jose de Barreiro, est. Sao Paulo, formation marecageuse en bordure de riviere.",NA,NA,NA,NA,NA,<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1772836 target=other class=eLink> <mi>dwc_moreinfo</mi></a>,NA,NA,Southern America,NA,NA,NA,Zingiberales,Magnoliopsidae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.39,-23.46,"187",2020-11-04 11:21:01-03,ESALQ,ESA,"79110",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,Koening,"Souza, J.P.; Mendes, J.C.T.; Ferraz, K.M.B.; Ferraz, S.F.B.; Silva, E.V.; Valente, R.; Rocha, E.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2000","04","23",Brasil,São Paulo,São Sebastião,-45.39,-23.46,"-45.39","-23.46","10","10",ESA079110,NA,"Praia da Baleia, Rua Olavo Pazzanesi, 100 m da antiga Rio - Santos, remanescente margeando loteamentos. Interior de Caxetal com perturbação.","Souza, V.C.","3419.0",NA,NA,NA,"Erva, 1,5m alt.; inflorescências passadas",NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55923,-24.16624,"193",2020-11-04 11:21:01-03,ESALQ,ESA,"128331",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,NA,"Cabral, F.N.","2013","03","28",Brasil,São Paulo,Juquiá,-47.55923,-24.16624,"-47.55923","-24.16624",NA,NA,ESA128331,NA,"Trilha da Casa da Pedra, UHE da Serraria, Floresta Ombrófila Densa","Souza, V.C.","854.0","2013","03","28",Com flor com pétala creme e um estaminódio enorme.,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55923,-24.16624,"195",2020-11-04 11:21:01-03,ESALQ,ESA,"123406",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,NA,"Cabral, F.N.","2013","03","28",Brasil,São Paulo,Juquiá,-47.55923,-24.16624,"-47.55923","-24.16624","480","480",ESA123406,NA,"Trilha da Casa da Pedra, UHE da Serraria, Floresta Ombrófila Densa","Souza, V.C.","854.0","2013","03","28",Com flor com pétala creme e um estaminódio enorme.,NA,NA,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"200",2020-11-04 11:21:01-03,ESALQ,ESA,"93272",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. König,"Oriani, A. et al.","2005","03","22",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,ESA093272,NA,NA,"Rodrigues, R.R.","468.0",NA,NA,NA,NA,"38804",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"201",2020-11-04 11:21:01-03,ESALQ,ESA,"31533",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Köning,"Souza, V.C. et al.","1996","01","26",Brasil,São Paulo,Itararé,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA031533,NA,NA,"Souza, V.C.","10587.0",NA,NA,NA,NA,"27729",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"202",2020-11-04 11:21:01-03,ESALQ,ESA,"77389",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,Koening,"Godoy, J.R.L. et al.","1999","01","07",Brasil,São Paulo,Pariquera-açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,ESA077389,NA,NA,NA,"27.0",NA,NA,NA,NA,"17990",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"203",2020-11-04 11:21:01-03,ESALQ,ESA,"10156",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,NA,"Barreto, K.D. et al.","1993","02","03",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA010156,NA,NA,NA,"4.0",NA,NA,NA,NA,"44778",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"204",2020-11-04 11:21:01-03,ESALQ,ESA,"6075",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,Koening,"Capellari Jr., L.","1990","03","21",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA006075,NA,NA,"Capellari Jr., L.",NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"205",2020-11-04 11:21:01-03,ESALQ,ESA,"14940",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,Koening,"Barreto, K.D. et al.","1993","06","15",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA014940,NA,NA,"Rodrigues, R.R. et al.","726.0",NA,NA,NA,NA,"44778",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"206",2020-11-04 11:21:01-03,ESALQ,ESA,"111727",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,NA,"Capellari Jr., L.","1990","03","21",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA111727,NA,NA,"Capellari Jr., L.",NA,"1990","03","21",NA,"44778",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"207",2020-11-04 11:21:01-03,ESALQ,ESA,"1896",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,NA,"Yara, R.",NA,NA,NA,Brasil,São Paulo,São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,NA,ESA001896,NA,NA,NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"208",2020-11-04 11:21:01-03,ESALQ,ESA,"27755",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Köning,"Leitão Filho, H.F. et al.","1996","01","31",Brasil,São Paulo,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,ESA027755,NA,NA,NA,"34527.0",NA,NA,NA,NA,"34265",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"209",2020-11-04 11:21:01-03,ESALQ,ESA,"82530",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,Koening,"Barreto, K.D. ; Fernandes, G.D.","1993","02","03",Brasil,São Paulo,Piracicaba,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA082530,NA,Mata da ESALQ (lado direito da ponte),NA,"4.0",NA,NA,NA,"Erva de 1m de alt., touceira, flores brancas com perfume","44778",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-22.75,"213",2021-03-31 13:41:44-03,MN,R,"162293",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J. Koenig,"Gentry, A. 49277; Zardini, E.","1985","01","06",Brasil,São Paulo,NA,-47.5,-22.75,47º30'W,22º45'S,"550","550",R010065501,R010065501,NA,"Braga, J.M.A.",NA,"1994","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-24.7,"237",2015-07-02 14:04:34-03,JBP,HPL,"8793",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,NA,E. R. Salviani,"2000","02","23",Brasil,SP,Iguape,-47.55,-24.7,NA,NA,NA,NA,NA,NA,"Coletado ca. 13km de Iguape, sentido Biguá.",E. R. Salviani,"1202","2000","02","23",NA,"55628",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.405556,-23.848611,"264",2020-10-20 14:18:23-03,UFOPA,HSTM,"7941",PreservedSpecimen,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.Koenig,"Garcia, R.J.F.; Texeira, V.A.S.; Martini, R.A.A","2005","02","15",Brasil,São Paulo,Cubatão,-46.405556,-23.848611,46º24'20''W,23º50'55''S,NA,NA,HSTM007941,HSTM007941,Indústria COPEBRÁS. Trilha 1 (10 a 100 m.s.m.). Capoeira.,"Indriunas, A.","2369","2005","09","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.852789,-23.3525,"291",2019-08-20 10:01:57-03,UNICAMP,UEC,"106934",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Leitão Filho, HF; Rodrigues, RR; Lisboa, MLG; Grecco, MDN; Cardoso-Leite, E; Goldenberg, R","1996","01","30",Brazil,São Paulo,Ubatuba,-44.852789,-23.3525,"-44.852789","-23.3525",NA,NA,UEC000475,UEC000475,"Estrada da casa da Farinha, Mata de planície, beira de estrada.",NA,"34527",NA,NA,NA,"Altura 1,5 m; flores brancas.",NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.89,-24.956944,"292",2019-08-20 10:01:57-03,UNICAMP,UEC,"115678",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Hanazaki, N; Peroni, N; Veríssimo, MM","1998","11","16",Brazil,São Paulo,Cananéia,-47.89,-24.956944,"-47.89","-24.956944",NA,NA,UEC000482,UEC000482,"São Paulo Bagre, Quintal.","Tamashiro, JY","43",NA,NA,NA,Arbusto. Uso medicinal. Nativa.,NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.665083,-23.774361,"293",2019-08-20 10:01:57-03,UNICAMP,UEC,"116609",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Souza, JP; Mendes, JCT; Ferraz, KMB; Ferraz, SFB","2000","04","23",Brazil,São Paulo,São Sebastião,-45.665083,-23.774361,"-45.665083","-23.774361","10","10",UEC000472,UEC000472,"Praia da baleia, Rua Olavo Pazzanesi, 100 m da antiga Rio-Santos, remanescente margeando loteamentos. Caxetal com perturbação. Interior do caxetal.","Souza, VC","3419","2000","04",NA,"Erva com 1,5 m de altura, inflorescências passadas.",NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.413889,-24.267778,"294",2019-08-20 10:01:57-03,UNICAMP,UEC,"134995",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Viani, RAG; Souza, SCPM; Gusson, E; Cavallari Neto, M; Melo, ACG; Paula-Souza, J","2003","04","15",Brazil,São Paulo,Ribeirão Grande,-48.413889,-24.267778,"-48.413889","-24.267778","810","810",UEC000477,UEC000477,"Parque Estadual Intervales, Trilha Auto-guiada. Capoeira, geomorfologia morros e morrotes cársticos do planalto de Guapiara.","Souza, VC","108",NA,NA,NA,"Erva 1,5 m, flores brancas e frutos alaranjados com sementes vermelhas.",NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.137389,-23.470444,"295",2019-08-20 10:01:57-03,UNICAMP,UEC,"146902",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Brigitte, PA; Belinello, R; Joly, CA; Giachini, NGS","2006","06","03",Brazil,São Paulo,Ubatuba,-45.137389,-23.470444,"-45.137389","-23.470444",NA,NA,UEC000488,UEC000488,"Parque Estadual da Serra do Mar., Núcleo Picinguaba, brejo",NA,"1",NA,NA,NA,"espécie herbácea, rizomatoza, altura de 1,5 a 2m, Flor zigomorfa, bastante perfumadas, inflorescências terminais brancas trímeras, ovário ínfero e triloculado.",NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-22.75,"296",2021-03-01 16:20:52-03,UNICAMP,UEC,"183842",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Faria, AD; Antonio, JC","1995","06","03",Brazil,São Paulo,Americana,-47.5,-22.75,"-47.5","-22.75",NA,NA,UEC106617,UEC106617,"brejo no lado esquerdo da estrada Americana- Nova Odessa, próximo a sp304",NA,95/01,NA,NA,NA,"1,2 m alt",NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.559167,-24.166111,"297",2021-03-01 16:20:52-03,UNICAMP,UEC,"180540",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Cabral, FN; Potascheff, CM; Liboni, AP; Fagundes, IC; Sousa, VC; Rodrigues, RR","2013","03","28",Brazil,São Paulo,Juquiá,-47.559167,-24.166111,"-47.559167","-24.166111",NA,NA,UEC047955,UEC047955,"Trilha da Casa de Pedra, UHE da Serraria.","Souza, VC","854","2013","03","28","Com flor com pétala creme e um estaminódio enorme.; Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.233333,-23.333333,"298",2019-08-20 10:01:57-03,UNICAMP,UEC,"24368",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Cerantola, B","1981","02","21",Brazil,São Paulo,Guareí,-48.233333,-23.333333,"-48.233333","-23.333333",NA,NA,UEC000478,UEC000478,"Sarandi, Sobre rocha Sarandim.","Silva, ERP","59","1981","11",NA,"Arbustivo, freq. junto aos córregos, 2 m de alt., com flor. Planta freq. em brejos. Mata.",NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.137389,-23.470444,"300",2019-08-20 10:01:57-03,UNICAMP,UEC,NA,S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Brigitte, PA; Belinello, R; Joly, CA; Giachini, NGS","2006","06","03",Brazil,São Paulo,Ubatuba,-45.137389,-23.470444,"-45.137389","-23.470444",NA,NA,UEC000485,NA,"Parque Estadual da Serra do Mar., Núcleo Picinguaba, brejo",NA,"1",NA,NA,NA,"espécie herbácea, rizomatoza, altura de 1,5 a 2m, Flor zigomorfa, bastante perfumadas, inflorescências terminais brancas trímeras, ovário ínfero e triloculado.",NA,NA,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"303",2019-08-20 10:01:57-03,UNICAMP,UEC,"62689",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Bernacci, LC","1990","01","12",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC000471,UEC000471,"Fazenda São Vicente, Beira de rio, em local alagado, próximo à mata.",NA,"25571",NA,NA,NA,"Erva ca. 2 m alt.; flores odoríferas, tépalos brancas, a superior com mancha amarela no centro.","23900",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"304",2019-08-20 10:01:57-03,UNICAMP,UEC,"100115",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Andrade, PRP","1996","02",NA,Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC092562,UEC092562,Margem da Lagoa do Jambeiro,"Andrade, PRP","59",NA,NA,NA,NA,"23900",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"305",2021-03-01 16:20:52-03,UNICAMP,UEC,"163701",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Santos, BCB","2010",NA,NA,Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC092208,UEC092208,UNICAMP. Cultivada no Instituto de Química.,"Tamashiro, JY",s.n.,"2010","03",NA,Material coletado para estudo Fitoquímica e ensaios biológicos de óleos essenciais de Hedychium coronarium da Mata Atlântica do Estado de São Paulo.,"23900",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"306",2019-08-20 10:01:57-03,UNICAMP,UEC,"148097",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Santos, BCB","2008","07","10",Brazil,São Paulo,Campinas,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC000481,UEC000481,"Unicamp, Instituto de Biologia","Santos, BCB",s.n.,NA,NA,NA,Arbusto 2m de altura.,"23900",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"307",2019-08-20 10:01:57-03,UNICAMP,UEC,"147994",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Santos, BCB; Urbanetz, C","2008","04","25",Brazil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,UEC000483,UEC000483,Fazenda Folha Larga,"Santos, BCB",s.n.,"2008","04",NA,Arbusto aproximadamente 2m de altura.,"37574",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"308",2019-08-20 10:01:57-03,UNICAMP,UEC,"32123",S,Plantae,Zingiberaceae,Hedychium,coronarium,Hedychium coronarium,J.König,"Vasconcellos, MB; Vasconcelos, JM","1981","06","19",Brazil,São Paulo,Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,UEC000486,UEC000486,Cabeceira do rio Perupava,"Maas, PJM","12605","1992",NA,NA,"ori, Inflorescência amarelo-alaranjada. À beira de riacho.","55628",auto,NA,NA,NA,Liliopsida,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
