X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,county,decimalLongitude,decimalLatitude,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,coordinatePrecision,geoFlag,fieldNumber,individualCount,relatedCatalogItem,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.924722,-25.074722,"26",2021-01-14 15:26:06-03,MN,R,"224216",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Tillandsia,polystachia,Tillandsia polystachia,(L.) L.,"Couto, D.R.","Couto, D.R. 2731; Leite, V.R.",NA,"2014","05","19",NA,Brasil,Rio de Janeiro,Triunfo,NA,NA,NA,NA,R010009272,NA,Campos dos Goytacazes,-47.924722,-25.074722,"2014","05","19",47°55'29W,25°04'29S,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"89",2019-08-20 09:59:14-03,UNICAMP,UEC,"63733",S,Plantae,Liliopsida,NA,Bromeliaceae,Tillandsia,polystachia,Tillandsia polystachia,(L.) L.,"Leme, EMC","Sazima, M; Sazima, I","31028","1994","01","30",NA,Brazil,São Paulo,"Fazenda Atalaia, Souzas.",NA,NA,NA,NA,UEC043609,UEC043609,Campinas,-47.060001373291,-22.8999996185303,"1999","03",NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"90",2021-03-01 16:19:09-03,UNICAMP,UEC,"86431",S,Plantae,Liliopsida,NA,Bromeliaceae,Tillandsia,polystachia,Tillandsia polystachia,(L.) L.,"Leme, EMC","Sazima, I","35348","1995","09",NA,NA,Brazil,São Paulo,"Fazenda Atalaia, Souzas.",NA,NA,NA,"Epífita a 1,0 - 4,0 m. Flores roxas.",UEC043610,UEC043610,Campinas,-47.060001373291,-22.8999996185303,"1999","03",NA,NA,NA,NA,"23900",auto,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.459069,-22.926061,"170",2020-06-15 15:29:41-03,UNESP-RC,HRCB,"61775",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Tillandsia,polystachia,Tillandsia polystachia,(L.) L.,"Favoreto, F.","Marcusso, G.M.","285","2013","10","31",NA,Brasil,São Paulo,Escola do Meio Ambiente,"850","850",NA,Holoepífita,NA,NA,Botucatu,-48.459069,-22.926061,NA,NA,NA,48º27'32.65W,22º55'33.82S,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.458636,-22.925589,"171",2020-06-15 15:29:41-03,UNESP-RC,HRCB,"63652",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Tillandsia,polystachia,Tillandsia polystachia,(L.) L.,"Marcusso, G.M.","Marcusso, G.M.","603","2014","09","04",NA,Brasil,São Paulo,Escola do Meio Ambiente,"850","850",NA,Holoepífita,NA,NA,Botucatu,-48.458636,-22.925589,"2014","10",NA,48º27'31.09W,22º55'32.12S,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.458636,-22.925589,"172",2020-06-15 15:29:41-03,UNESP-RC,HRCB,"63668",PreservedSpecimen,Plantae,NA,NA,Bromeliaceae,Tillandsia,polystachia,Tillandsia polystachia,(L.) L.,"Marcusso, G.M.","Marcusso, G.M.","619","2014","10","03",NA,Brasil,São Paulo,Escola do Meio Ambiente,"850","850",NA,Holoepífita,NA,NA,Botucatu,-48.458636,-22.925589,"2014","10",NA,48º27'31.09W,22º55'32.12S,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
