X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,typeStatus,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,class,coordinatePrecision,geoFlag,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.378167,-23.215861,"63",2019-11-21 10:15:50-03,IBt,SP,"441294",S,Plantae,NA,NA,Poaceae,Leersia,ligularis,NA,Leersia ligularis,Trin.,"Shirasuna, RT","Shirasuna, RT; Colmanetti, M; OrtIz, P","2976","2011","06","03",NA,Brasil,São Paulo,Nazaré Paulista,Área de restauração ecológica do Rodoanel - Trecho Sul.,-46.378167,-23.215861,"832","832",NA,NA,SP034057,SP034057,NA,NA,NA,NA,"-46.378167","-23.215861",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"65",2019-11-21 10:15:50-03,IBt,SP,"49581",S,Plantae,NA,NA,Poaceae,Leersia,ligularis,grandiflora,Leersia ligularis grandiflora,(Döll) Pyrah,"Longhi Wagner, HM","Kuhlmann, M","317","1943","03","25",NA,Brasil,São Paulo,Amparo,Monte Alegre,-46.7599983215332,-22.7000007629395,NA,NA,NA,NA,SP034059,SP034059,NA,"1999","07","30",NA,NA,NA,"18036",auto,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"66",2019-11-21 10:15:50-03,IBt,SP,"3975",S,Plantae,NA,NA,Poaceae,Leersia,ligularis,grandiflora,Leersia ligularis grandiflora,(Döll) Pyrah,"Longhi Wagner, HM",s.col.,s.n.,"1920","05","13",NA,Brasil,São Paulo,São Paulo,Cantareira.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP034058,SP034058,NA,"1999","07","30",NA,NA,NA,"53584",auto,NA,NA,"35",São Paulo,SP,Sudeste
