X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"103",2021-03-01 16:26:43-03,UNICAMP,UEC,"96478",S,Plantae,Magnoliopsida,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) A.DC.,NA,"Furlan, A; et al.","785","1989","03","13",NA,Brazil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,"árvore 8m, DAP 15cm; botões creme amarelados, flores brancas, ligeiramente amarelas internamente; trilha ao lado do Rio Picinguaba, mangue doce",UEC148308,UEC148308,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"104",2021-03-01 16:26:43-03,UNICAMP,UEC,"151720",S,Plantae,Magnoliopsida,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) A.DC.,"Fonseca, LHM","Silva, JS; Martins, MV; Moura, TM","850","2010","03","03",NA,Brazil,São Paulo,Ubatuba,"Picinguaba, estrada para a Casa da Farinha. Mata Atlântica - beira da estrada. Solo arenoso",-45.0699996948242,-23.4300003051758,NA,Árvore com 4m de altura. Corola branca com o interior amarelo. Cálice esverdeado.,UEC148325,UEC148325,NA,NA,"2014","06",NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"105",2021-03-01 16:26:43-03,UNICAMP,UEC,"831",S,Plantae,Magnoliopsida,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) A.DC.,"Rodrigues, RR","Joly, CA","10381","1979","09","08",NA,Brazil,São Paulo,Ubatuba,praia do Saco da Ribeira,-45.0699996948242,-23.4300003051758,NA,"árvore ca. 5m, flores branco-amarelo; brejo",UEC148314,UEC148314,NA,NA,"1982","07",NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"106",2021-03-01 16:26:43-03,UNICAMP,UEC,"89806",S,Plantae,Magnoliopsida,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) A.DC.,NA,"Lobo, PC; et al.","29054","1993","11","09",NA,Brazil,São Paulo,Ubatuba,"trilha do Corisco, Picinguaba",-45.0699996948242,-23.4300003051758,NA,"árvore 6m, flores brancas",UEC148307,UEC148307,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3663889,-23.8255556,"108",2020-10-14 09:59:45-03,FURB,FURB,"61441",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Santos, F.T.S.","Santos, F.T.S.",NA,"2018","10","23",NA,Brasil,São Paulo,Ilhabela,NA,-45.3663889,-23.8255556,NA,flor branca e centro amarelado Habitat: área alagada Habito: árvore,FURB61441,FURB61441,NA,NA,"2018","10","-45.3663889","-23.8255556","23",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.07,-23.43,"156",2013-04-01 09:20:03-03,IPT,BCTW,"5914",S,Plantae,Magnoliophyta,NA,NA,Tabebuia,cassinoides,Tabebuia cassinoides,de Candolle,IPT,NA,NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,NA,-45.07,-23.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,Magnoliopsida,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"185",2020-12-21 16:18:33-03,MBM,MBM,"52631",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Hatschbach, G.","Gibbs, P.E.; et al.; et al.","3499","1976","11","09",Southern America,Brazil,São Paulo,Ubatuba,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,MBM052631,MBM052631,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"191",2020-12-21 16:18:33-03,MBM,MBM,"220315",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Assis, M.A. de","Assis, M.A. de",s.n.,"1994","10","28",Southern America,Brazil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,MBM220315,MBM220315,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"192",2020-12-21 16:18:33-03,MBM,MBM,"101768",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Gentry, A.","Gentry, A.; Zardini, E.; Zardini, E.","49295","1985","01","08",Southern America,Brazil,São Paulo,Ubatuba,Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,MBM101768,MBM101768,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"220",2020-12-11 11:34:04-03,UFMG,BHCB,"10534",PreservedSpecimen,Plantae,Dicotyledon,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,NA,"Hoehne, W","2320","1946","11","13",Southern America,Brasil,São Paulo,São Paulo,próximo a interlagos,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.03333,-24.36666,"276",2013-08-11 05:37:00-03,MO,MOBOT,"1042651",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,NA,Marques,Marques 50,"1979","2","11",South America,Brazil,São Paulo,NA,"Peruibe, Guarau.",-47.03333,-24.36666,NA,NA,NA,NA,"15.00000000","20.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.03333,-24.36666,"287",2008-05-27 22:02:00-03,MO,MOBOT,"1042757",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,NA,SARMIENTO,SARMIENTO 2,"1979","11","2",South America,Brazil,São Paulo,NA,"Peruibe, Guarau.",-47.03333,-24.36666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.55,-24.7,"299",2012-09-11 15:24:00-03,MO,MOBOT,"1048295",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,NA,STUBBLEBINE,STUBBLEBINE 13228,"1981","12","11",South America,Brazil,São Paulo,NA,"Iguape, Restinga de Grajau.",-47.55,-24.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-48,-25.16666,"308",2008-05-27 22:02:00-03,MO,MOBOT,"1051848",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,NA,GRANDE,GRANDE 359,"1979","12","10",South America,Brazil,São Paulo,NA,"Cananeia, Ilha do Cardoso, sitio Barreirinho.",-48,-25.16666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.15,-23.85,"319",2015-03-04 20:51:00-03,MO,MOBOT,"3048571",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,L.G. Lohmann 30/VIII/01,Ilse S. Gottsberger|Gerhard K. Gottsberger,Gottsberger 22-201272,"1972","12","20",South America,Brazil,São Paulo,NA,"Bertioga, 1 km N of the town. Restinga forest",-46.15,-23.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.08333,-23.5,"320",2008-05-27 22:02:00-03,MO,MOBOT,"480207",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Susan O. Grose, June",Alwyn H. Gentry|Elsa M. Zardini,Gentry 49295,"1985","1","8",South America,Brazil,São Paulo,NA,UBATUBA: Swamps at edge of town.,-45.08333,-23.5,NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85-18,"8",NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"329",2020-06-17 15:24:57-03,UNESP-RC,HRCB,"10093",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,R. M. Brozek,"Furlan, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"330",2020-06-17 15:24:57-03,UNESP-RC,HRCB,"11055",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,Assis,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"331",2020-06-17 15:24:57-03,UNESP-RC,HRCB,"13263",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,Assis,"Furlan, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"332",2020-06-17 15:24:57-03,UNESP-RC,HRCB,"15992",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,Assis,"Assis, M. A. de",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"333",2020-06-17 15:24:57-03,UNESP-RC,HRCB,"17447",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,Marco A. de Assis,"Assis, M. A. de",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"334",2020-06-17 15:24:57-03,UNESP-RC,HRCB,"51268",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,E. M. B. Prata,"Prata, E. M. B.",s/n,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"335",2020-06-17 15:24:57-03,UNESP-RC,HRCB,"8411",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,R. M. Brozek,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"336",2020-06-17 15:24:57-03,UNESP-RC,HRCB,"8698",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,R. M. Brozek,"Costa, R.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"337",2020-06-17 15:24:57-03,UNESP-RC,HRCB,"9266",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,R. M. Brozek,"Garcia, F. C. P.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"338",2020-06-17 15:24:57-03,UNESP-RC,HRCB,"9877",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,Marco A. de Assis,"Garcia, F. C. P.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5400009155273,-24.7399997711182,"339",2020-06-15 15:29:13-03,UNESP-RC,HRCB,"36663",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Carrasco, P.G.","Carrasco, P.G.","49","1999","10","10",NA,Brasil,São Paulo,Ilha Comprida,Pedrinhas,-47.5400009155273,-24.7399997711182,NA,"Arbóreo, flor branca, fruto verde. <ll>dwc_commonname:</ll> caxeta branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49747",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8400001525879,-24.4799995422363,"340",2020-06-15 15:29:13-03,UNESP-RC,HRCB,"22721",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Miyagi, P.H. & Souza, J.P.","Souza, J.P.","101","1995","02","16",NA,Brasil,São Paulo,Registro,Estrada para Sete Barras a 5km de Registro,-47.8400001525879,-24.4799995422363,NA,"Árvore 3-4m altura. Flores creme, tubo da corola amarelo interiormente, frutos imaturos verdes.",NA,NA,NA,NA,"1995","02",NA,NA,NA,"25922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.08,-22.5,"367",2020-09-12 05:00:02-03,US,US,"3057418",PreservedSpecimen,Plantae,NA,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,NA,A. H. Gentry & E. M. Zardini,"49295","1985","1","8",South America - Neotropics,Brazil,São Paulo,NA,Ubatuba.,-45.08,-22.5,NA,NA,US03207148,US03207148_01,"5",NA,NA,NA,NA,NA,NA,NA,NA,Dicotyledonae,NA,NA,"1",NA,"35",São Paulo,SP,Sudeste
-46.436612,-22.578961,"390",2021-03-15 18:26:08-03,USP,SPF,"189678",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,Anônimo,"Carrera, U",s.n.,"2007","09","08",NA,Brasil,Rio de Janeiro,Nova Iguaçu,Reserva Biológica do Tinguá - Vargem dos Macucos,-46.436612,-22.578961,NA,"Árvore ca. 8m, corola branca com fauce amarelada.",SPF00189678,NA,"150","150",NA,NA,"-46.436612","-22.578961",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.636065,-23.547267,"391",2020-01-22 10:54:24-03,USP,SPF,"11652",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Hoehne, W","Hoehne, W","2320","1946","11","13",NA,Brasil,São Paulo,São Paulo,Próxmo a Interlagos,-46.636065,-23.547267,NA,NA,SPF00011652,NA,NA,NA,NA,NA,"-46.636065","-23.547267",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.852732,-23.352459,"394",2021-03-15 18:26:08-03,USP,SPF,"178631",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Nave, AG","Leitão Filho, HF","34713","1996","01","30",NA,Brasil,São Paulo,Ubatuba,Trilha da casa d a Farinha,-44.852732,-23.352459,NA,"Árvore 6m altura, tubo da corola amarela e ponta das pétalas brancas; Transição entre planicie e encosta Atlantica",SPF00178631,NA,NA,NA,NA,NA,"-44.852732","-23.352459",NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.138599395752,-23.8544006347656,"402",2020-01-22 10:54:24-03,USP,SPF,"118267",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Pirani, JR","Pirani, JR",s.n.,"1996","11","09",NA,Brasil,São Paulo,Bertioga,Praia de Guaratuba,-46.138599395752,-23.8544006347656,NA,NA,SPF00118267,NA,NA,NA,NA,NA,NA,NA,NA,"37616",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"403",2020-01-22 10:54:24-03,USP,SPF,"189069",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Gentry, AH","Barros, F","1979","1990","12","02",NA,Brasil,São Paulo,Cananéia,"Ilha do Cardoso, restinga do Pereirinha",-47.9199981689453,-25.0100002288818,NA,NA,SPF00189069,NA,NA,NA,NA,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"404",2020-01-22 10:54:24-03,USP,SPF,"176049",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Cordeiro, I","Barros, F","3135","2006","03","21",NA,Brasil,São Paulo,Cananéia,"Parque Estadual da Ilha do Cardoso, Rio Canjoca, beira de mangue",-47.9199981689453,-25.0100002288818,NA,NA,SPF00176049,NA,NA,NA,"2006",NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"405",2020-01-22 10:54:24-03,USP,SPF,"189070",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Lohmann, LG","Custódio-Filho, A","934","1982","10","09",NA,Brasil,São Paulo,Caraguatatuba,Porto Novo,-45.4099998474121,-23.6200008392334,NA,NA,SPF00189070,NA,NA,NA,"2008",NA,NA,NA,NA,"30093",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"406",2020-01-22 10:54:24-03,USP,SPF,"178564",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Carvalhaes, MA","Catharino, ELM","1527","1990","11","21",NA,Brasil,São Paulo,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,Amostra em álcool.,SPF00178564,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"407",2020-01-22 10:54:24-03,USP,SPF,"178565",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,Anônimo,"Nicolau, SA","868","1994","12","06",NA,Brasil,São Paulo,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,SPF00178565,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"408",2020-01-22 10:54:24-03,USP,SPF,"178566",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,Anônimo,"Cordeiro, I","1606","1995","12","11",NA,Brasil,São Paulo,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,SPF00178566,NA,NA,NA,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6199989318848,-24.0799999237061,"409",2020-01-22 10:54:24-03,USP,SPF,"15134",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Hoehne, W","Grotta, AS",s.n.,"1953","11","29",NA,Brasil,São Paulo,Mongaguá,Praia Grande,-46.6199989318848,-24.0799999237061,NA,NA,SPF00015134,NA,NA,NA,NA,NA,NA,NA,NA,"12311",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8400001525879,-24.4799995422363,"410",2021-03-15 18:26:08-03,USP,SPF,"108167",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Miyagi, PH; Souza, JP","Souza, JP","101","1995","02","16",NA,Brasil,São Paulo,Registro,Estrada para Sete Barras a 5 km de Registro,-47.8400001525879,-24.4799995422363,NA,"Árvore 3 - 4 m alt., flores creme, tubo da corola amarelo interiormente, frutos imaturos verde; Beira de Brejo",SPF00108167,NA,NA,NA,"1995","02",NA,NA,NA,"25922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"411",2020-01-22 10:54:24-03,USP,SPF,"178563",PreservedSpecimen,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,"Gehrt, A","Correa, JA","151","1976","08","06",NA,Brasil,São Paulo,São Paulo,Reserva Biológica Parque Estadual das Fontes do Ipiranga,-46.6300010681152,-23.5400009155273,NA,NA,SPF00178563,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.85,-23.35,"414",2019-10-07 09:15:49-03,UEFS,HUEFS,"203608",PreservedSpecimen,Plantae,Angiospermae,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,NA,"Leitão-Filho, H.F.","34713","1996","01","30",NA,Brasil,São Paulo,Ubatuba,Trilha da Casa da Farinha.,-44.85,-23.35,NA,NA,HUEFS0203608,HUEFS0203608,NA,NA,NA,NA,44W51',23S21',NA,NA,NA,Asteranae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"416",2019-10-07 09:15:49-03,UEFS,HUEFS,"7419",PreservedSpecimen,Plantae,Angiospermae,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,M.M.Silva-Castro,"Queiroz, L.P.de","483","1983","02","13",NA,Brasil,São Paulo,Caraguatatuba,NA,-45.4099998474121,-23.6200008392334,NA,NA,HUEFS0007419,HUEFS0007419,NA,NA,"2007","10",NA,NA,NA,"30093",auto,Asteranae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"418",2019-11-22 16:07:27-03,UEFS,HUEFS,"178654",PreservedSpecimen,Plantae,Angiospermae,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,NA,"Prata, E.M.B.",HRCB51268,"2008","03","20",NA,Brasil,São Paulo,Ubatuba,Picinguaba. Estrada de acesso à comunidade quilombola/caiçara do sertão da praia da Fazenda (Casa da Farinha).,-45.0699996948242,-23.4300003051758,NA,NA,HUEFS0178654,HUEFS0178654,NA,NA,NA,NA,NA,NA,NA,"34265",auto,Asteranae,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-22,"426",2018-09-09 15:42:30-03,F,FMNH-SEEDPLANTS,V0445916F,PreservedSpecimen,Plantae,Magnoliophyta,Lamiales,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,NA,RRC ID Flag,A. H. Gentry & E. M. Zardini,"49295","1985","1","8",South America,Brazil,São Paulo,NA,NA,-49,-22,NA,NA,V0445916F,V0445916F_01 V0445916F_02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49295",NA,NA,"35",São Paulo,SP,Sudeste
-49.9728,-20.4228,"428",2019-06-24 08:12:32-03,IAC,IAC,"29535",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,L.C. Bernacci et al.,L.C. Bernacci et al.,"800","1994","11","29",NA,Brasil,São Paulo,Votuporanga,ESTAÇÃO EXPERIMENTAL IAC,-49.9728,-20.4228,NA,NA,NA,NA,NA,NA,"1994","11","-49.9728","-20.4228","29",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.084632,-23.366386,"429",2019-01-25 15:38:59-02,IAC,IAC,"46923",S,Plantae,NA,NA,Bignoniaceae,Tabebuia,cassinoides,Tabebuia cassinoides,(Lam.) DC.,R.B. Torres,"R.B. Torres; L.C. Bernacci; J.A.M.A. Gomes & E. Ramos","1711","2006","02","23",NA,Brasil,São Paulo,Ubatuba,"Picinguaba, Casa da Farinha",-45.084632,-23.366386,NA,"no brejo, nome popular: caxeta",NA,NA,NA,NA,"2006","02","-45.084632","-23.366386","23",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
