X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,preparationType,typeStatus,coordinatePrecision,geoFlag,class,relatedCatalogItem,infraspecificEpithet,individualCount,fieldNumber,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8800010681152,-24.7099990844727,"55",2020-11-04 11:14:06-03,ESALQ,ESA,"23286",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Pastore, J.A.",NA,NA,NA,"Fernandes, G.D. et al.","33155.0","1995","02","10",Brasil,São Paulo,Pariquera-açú,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA023286,ESA023286 ESA023286_1,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"56",2020-11-04 11:14:06-03,ESALQ,ESA,"114807",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,NA,NA,NA,NA,NA,"Campos, M.C.R.","763.0","2006","07","17",Brasil,São Paulo,Ubatuba,NA,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,ESA114807,ESA114807,Magnoliophyta,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"57",2020-11-04 11:14:06-03,ESALQ,ESA,"75354",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Mellado, B.F.",NA,NA,NA,"Farah, F.T.; Aguiar, S.; Breier, T.B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Gandolfi, S.; Oliveira, A.A.; Souza, J.P.; Ivanauskas, N.M.; Furlan, E.","2304.0","2001","04","17",Brasil,São Paulo,Itanhaém,"Parque Estadual da Serra do Mar, Núcleo Curucutu. Floresta Ombrófila Densa Baixomontana e Montana no entorno do Vale dos Rios Mambu e dos Macacos. 24o02'28,4S; 46o49'27,9W. 30-180msm.",-46.7799987792969,-24.1800003051758,NA,NA,NA,NA,"Arbusto, 2m alt.",ESA075354,ESA075354,Magnoliophyta,NA,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5400009155273,-24.7399997711182,"62",2020-11-04 11:14:06-03,ESALQ,ESA,"104673",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,NA,NA,NA,NA,NA,"Carrasco, P.G.",NA,NA,NA,NA,Brasil,São Paulo,Ilha Comprida,NA,-47.5400009155273,-24.7399997711182,NA,NA,NA,NA,NA,ESA104673,ESA104673,Magnoliophyta,NA,NA,NA,NA,"49747",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"63",2020-11-04 11:14:06-03,ESALQ,ESA,"29326",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M. ; Gomes, A.","881.0","1996","09","12",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029326,ESA029326,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"68",2020-11-04 11:14:06-03,ESALQ,ESA,"29321",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M. ; Gomes, A.","876.0","1996","08","23",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029321,ESA029321,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"69",2020-11-04 11:14:06-03,ESALQ,ESA,"76164",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Franco, G.A.D.C. & Sztutman, M.",NA,NA,NA,"Sztutman, M. ; Valmir","17.0","1998","08","24",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA076164,NA,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"70",2020-11-04 11:14:06-03,ESALQ,ESA,"28915",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Pastore, J.A.",NA,NA,NA,"Ivanauskas, N.M.","532.0","1995","11","08",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA028915,ESA028915,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"71",2020-11-04 11:14:06-03,ESALQ,ESA,"26894",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Pastore, J.A.","1996","07","18","Fernandes, G.D. et al.","33155.0","1995","02","10",Brasil,São Paulo,Pariquera-açú,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA026894,ESA026894,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"72",2020-11-04 11:14:06-03,ESALQ,ESA,"26929",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Souza, V.C.",NA,NA,NA,"Cardoso-Leite, E. ; Oliveira, A.","292.0","1993","07","21",Brasil,São Paulo,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,NA,ESA026929,ESA026929,Magnoliophyta,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7700004577637,-22.5100002288818,"73",2020-11-04 10:56:11-03,ESALQ,ESA,"139246",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,NA,NA,NA,NA,"Colletta, G.D","2796.0","2016","11","03",Brasil,SP,Charqueada,Floresta Estacional Semidecidual,-47.7700004577637,-22.5100002288818,NA,NA,NA,NA,NA,ESA139246,NA,NA,NA,NA,NA,NA,"12465",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.82,-22.43,"77",2015-07-02 14:03:00-03,JBP,HPL,"9163",S,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,H. Lorenzi,"1993","01","26",H. Lorenzi,"145","1993","01","26",Brasil,SP,Itapira,"Coletado na estrada entre Itapira e Lindóia, lado esquerdo p#?#roximo da estrada ca. 10km de Itapira.",-46.82,-22.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19933",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.084167,-23.366667,"83",2021-03-01 16:35:40-03,UNICAMP,UEC,"170004",S,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,A.DC.,"Pastore, JFB","2008","03",NA,"Rochelle, ALC",J225,NA,NA,NA,Brazil,São Paulo,Ubatuba,"Fazenda Capricórnio - Bairro Taquaral, Floresta Ombrófila Densa Submontana.",-45.084167,-23.366667,"-45.084167","-23.366667","450","450",Indivíduo J225 da parcela J do Projeto Temático BIOTA-Gradiente Funcional.,UEC041761,UEC041761,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.812222,-23.311111,"84",2021-03-01 16:35:40-03,UNICAMP,UEC,"173762",S,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,A.DC.,"Sanchez, M",NA,NA,NA,"Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1464","1997","01","22",Brazil,São Paulo,Ubatuba,"Picinguaba, Morro do Corisco.",-44.812222,-23.311111,"-44.812222","-23.311111","300","300","Árvore 72 com 7m de altura, com frutos abertos, casca amarela e arilo vermelho.; Mata Atlântica de Encosta.",UEC089740,UEC089740,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.835,-23.336667,"85",2021-03-01 16:35:40-03,UNICAMP,UEC,"173763",S,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,A.DC.,"Sanchez, M",NA,NA,NA,"Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1425","1996","09","15",Brazil,São Paulo,Ubatuba,"Picinguaba, próximo à trilha do Corisco.",-44.835,-23.336667,"-44.835","-23.336667","120","120","Árvore 952 com 7m de altura, vegetativo.; Mata Atlântica de Encosta.",UEC089738,UEC089738,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"109",2020-12-21 16:35:33-03,MBM,MBM,"269222",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Pastore, J.A.",NA,NA,NA,"Ivanauskas, N.M.","532","1995","11","08",Brazil,São Paulo,Pariquera-Açu,Propriedade de Antônio Poviaski,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,MBM269222,MBM269222,NA,NA,Southern America,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"110",2020-12-21 16:35:33-03,MBM,MBM,"85663",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Pirani, J.R.",NA,NA,NA,"Hoehne, W.",s.n.,"1947","02","11",Brazil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM085663,MBM085663,NA,NA,Southern America,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"111",2020-12-21 16:35:33-03,MBM,MBM,"215749",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Pirani, J.R.",NA,NA,NA,"Hoehne, F.C.","76",NA,NA,NA,Brazil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM215749,MBM215749,NA,NA,Southern America,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"112",2020-12-21 16:35:33-03,MBM,MBM,"199271",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Pastore, J.A.",NA,NA,NA,"Pastore, J.A.; et al.; et al.","147",NA,NA,NA,Brazil,São Paulo,São Paulo,Serra da Cantareira,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,MBM199271,MBM199271,NA,NA,Southern America,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.8400001525879,-24.6399993896484,"130",2021-02-11 17:20:26-03,UFPR,UPCB,"93984",PreservedSpecimen,Plantae,Meliacea,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Passos, L. S.","2019","06",NA,"Passos, L.S. | Machnicki-Reis, M.","30","2019","06","07",Brasil,São Paulo,Itaoca,Vale do Ribeira,-48.8400001525879,-24.6399993896484,NA,NA,NA,NA,Mata ciliar do rio Ribeira do Iguape. Borda da mata ciliar. Vale do Ribeira.,UPCB0042276,UPCB0042276,NA,NA,NA,NA,NA,"11789",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.885,-24.608333,"174",2020-07-10 09:47:40-03,MBML,MBML-HERBARIO,"40898",NA,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,J.A. Pastore/18-07-1996,NA,NA,NA,G.D. Fernandes,"33155","1995","02","10",Brasil,São Paulo,Pariquera-Açu,"Estação do Instituto Agronômico de Campinas , Mata Atlântica de Planície",-47.885,-24.608333,47W53'6,24S36'30,NA,NA,"Árvore 4m altura, frutos vermelhos. EX ESA 26894",MBML040898,MBML040898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"176",2020-06-17 15:25:16-03,UNESP-RC,HRCB,"16429",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Guilherme, F. A. G. (por comparação)",NA,NA,NA,"Assis, M. A. de",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"177",2020-06-17 15:25:16-03,UNESP-RC,HRCB,"17902",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,Marco A. de Assis,NA,NA,NA,"Assis, M. A. de",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"178",2020-06-17 15:25:16-03,UNESP-RC,HRCB,"20746",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Guilherme, F. A. G. (por comparação)",NA,NA,NA,"Assis, M. A. de",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"179",2020-06-17 15:25:16-03,UNESP-RC,HRCB,"20747",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C. DC.,"Guilherme, F. A. G. (por comparação)",NA,NA,NA,"Assis, M. A. de",NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.939998626709,-22.2099990844727,"181",2017-11-24 14:11:38-02,UFLA,ESAL,"1853",S,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,NA,NA,NA,NA,Augusto Gabriel,s.n.,NA,NA,NA,Brasil,São Paulo,Marília,Bosque Rangel Pietraróia,-49.939998626709,-22.2099990844727,NA,NA,"6","6","; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"38865",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"242",2020-09-02 16:33:31-03,Cenargen,CEN,"29292",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,J. R. Pirani,"1983","01",NA,Frederico Carlos Hoehne,NA,"1931","09","22",Brasil,SP,SAO PAULO,Nativa no Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,Doação do Instituto de Botânica - SP. São Paulo.,CEN00029292,CEN00029292,NA,NA,NA,Exsicatas,NA,"53584",auto,NA,NA,NA,"1",NA,NA,"35",São Paulo,SP,Sudeste
-46.716944,-23.818611,"256",2019-11-13 11:26:15-03,USP,SPF,"94041",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,"Pastore, JA","1995","06","16","Ávila, NS","390","1994","09","14",Brasil,São Paulo,São Paulo,NA,-46.716944,-23.818611,"-46.716944","-23.818611",NA,NA,NA,SPF00094041,SPF00094041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.716944,-23.818611,"257",2019-11-13 11:26:15-03,USP,SPF,"98572",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,"Pastore, JA","1995","06","16","Ávila, NS","390","1994","09","14",Brasil,São Paulo,São Paulo,NA,-46.716944,-23.818611,"-46.716944","-23.818611",NA,NA,NA,SPF00098572,SPF00098572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.6200008392334,"260",2019-11-13 11:26:15-03,USP,SPF,"144135",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,"Pirani, JR","2001",NA,NA,"Souza, FO","52","2000","07","18",Brasil,São Paulo,Caraguatatuba,Parque Estadual da Serra do Mar,-45.4099998474121,-23.6200008392334,NA,NA,NA,NA,NA,SPF00144135,SPF00144135,NA,NA,NA,NA,NA,"30093",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"261",2019-11-13 11:26:15-03,USP,SPF,"142600",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,"Pirani, JR","2000",NA,NA,"Cordeiro, I","897","1992","03","10",Brasil,São Paulo,Iguape,Estação Ecológica Juréia-Itatins,-47.5499992370605,-24.7000007629395,NA,NA,NA,NA,NA,SPF00142600,SPF00142600,NA,NA,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"262",2019-11-13 11:26:15-03,USP,SPF,"13255",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,"Pirani, JR","1982","12",NA,"Hoehne, W",s.n.,"1947","02","11",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00013255,SPF00013255,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"263",2019-11-13 11:26:15-03,USP,SPF,"119278",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,"Pirani, JR","1983","01",NA,"Hoehne, FC",s.n.,"1931","09","22",Brasil,São Paulo,São Paulo,Parque do Estado,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,SPF00119278,SPF00119278,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"270",2019-10-07 09:36:54-03,UEFS,HUEFS,"100015",PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,C.DC.,NA,NA,NA,NA,"Barros, F.de","786","1982","08","19",Brasil,São Paulo,Cananéia,Ilha do Cardoso.,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,HUEFS0100015,HUEFS0100015,Angiospermae,Sapindales,NA,NA,NA,"37574",auto,Rosanae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-22,"277",2020-02-13 11:47:55-03,F,FMNH-SEEDPLANTS,V0157467F,PreservedSpecimen,Plantae,Meliaceae,Trichilia,silvatica,Trichilia silvatica,NA,T. D. Pennington,NA,NA,NA,NA,NA,"1932","1","14",Brazil,São Paulo,NA,NA,-49,-22,NA,NA,NA,NA,NA,V0157467F,V0157467F_01,Spermatophyta,NA,South America,NA,NA,NA,NA,Dicotyledoneae,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
