X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,phylum,order,typeStatus,continentOcean,preparationType,occurrenceRemarks,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.9799995422363,-22.4599990844727,"71",2020-11-04 11:12:26-03,ESALQ,ESA,"118868",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Colletta, G.D. & Alves, F.M.","Colletta, G.D.","653.0","2012","05","01",Brasil,São Paulo,Agudos,"Faz. São João do Barreiro, mata de brejo ao lado da represa",-48.9799995422363,-22.4599990844727,NA,NA,NA,NA,ESA118868,ESA118868,Magnoliophyta,NA,NA,NA,NA,"Árvore, 15m","2012","05","15","52219",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1300010681152,-23.5200004577637,"74",2020-11-04 11:12:26-03,ESALQ,ESA,"26913",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,"Souza, V.C.","Cardoso-Leite, E. ; Oliveira, A.","377.0","1994","08","17",Brasil,São Paulo,São Roque,NA,-47.1300010681152,-23.5200004577637,NA,NA,NA,NA,ESA026913,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"15567",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.1399993896484,-24.3099994659424,"75",2020-11-04 11:12:26-03,ESALQ,ESA,"16485",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,"Souza, V.C.","Souza, V.C. et al.","6211.0","1994","06","04",Brasil,São Paulo,Bom Sucesso de Itararé,NA,-49.1399993896484,-24.3099994659424,NA,NA,NA,NA,ESA016485,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"14955",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"76",2020-11-04 11:12:26-03,ESALQ,ESA,"29570",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,"Souza, V.C.","Ivanauskas, N.M.",NA,"1995","01","01",Brasil,São Paulo,Pariquera-Açu,NA,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,ESA029570,ESA029570,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"77",2020-11-04 11:12:26-03,ESALQ,ESA,"10807",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,"Souza, V.C.","Barreto, K.D. et al.","797.0","1993","07","29",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA010807,ESA010807,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"78",2020-11-04 11:12:26-03,ESALQ,ESA,"113983",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Kuntz, J.","Kuntz, J.","3.0","2009","03","03",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA113983,ESA113983,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"79",2020-11-04 11:12:26-03,ESALQ,ESA,"113982",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Kuntz, J.","Kuntz, J.","1.0","2009","03","03",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA113982,ESA113982,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"80",2020-11-04 11:12:26-03,ESALQ,ESA,"104291",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Aguiar, O.T.","Aguiar, O.T.","1105.0","2002","03","13",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA104291,ESA104291,Magnoliophyta,NA,NA,NA,NA,NA,"2002","03","17","27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"81",2020-11-04 11:12:26-03,ESALQ,ESA,"6689",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,"Souza, V.C.","Moraes, P.L.R.","424.0","1989","03","20",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA006689,ESA006689,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"82",2020-11-04 11:12:26-03,ESALQ,ESA,"49829",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,"Souza, V.C.","Moraes, P.L.R.",NA,"1989","01","01",Brasil,São Paulo,São Miguel Arcanjo,NA,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,ESA049829,ESA049829,Magnoliophyta,NA,NA,NA,NA,NA,"2011","11","01","27904",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"83",2020-11-04 11:12:26-03,ESALQ,ESA,"123872",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Souza, V.C.","Souza, V.C. ; Flores, T.B.","34973.0","2013","04","30",Brasil,São Paulo,Tapiraí,Área da Cia. Votorantim. Estrada entre o alojamento da Barra e a portaria para Tapiraí.,-47.5,-23.9599990844727,NA,NA,NA,NA,ESA123872,ESA123872,Magnoliophyta,NA,NA,NA,NA,"Árvore, ca. 15 m alt.; frutos imaturos verdes.","2013",NA,NA,"41034",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"84",2020-11-04 11:12:26-03,ESALQ,ESA,"109549",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","29220.0",NA,NA,NA,Brasil,São Paulo,Sete Barras,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,ESA109549,ESA109549,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.31,-24.02,"86",2020-11-04 11:12:26-03,ESALQ,ESA,"128420",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Ivanauskas, N.M. & Souza, V.C.","Polisel, R.T.","1074.0","2013","03","26",Brasil,São Paulo,Tapiraí,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha da caixa d'água para vila de moradores. Floresta Ombrófila Densa com perturbação antrópica (presença de exóticas como nêspera, Citrus, araucária).",-47.31,-24.02,"-47.31","-24.02","516","516",ESA128420,ESA128420,Magnoliophyta,NA,NA,NA,NA,"Planta jovem de 1,5 m de altura.","2013","03","26",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.3800010681152,-22.3500003814697,"91",2020-11-04 11:12:26-03,ESALQ,ESA,"99160",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Souza, V.C.","Aguirre, G.H.","663.0","2007","03","21",Brasil,São Paulo,Araras,NA,-47.3800010681152,-22.3500003814697,NA,NA,NA,NA,ESA099160,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"22739",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"92",2020-11-04 11:12:26-03,ESALQ,ESA,"100050",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Souza, V.C.","Carboni, M.","268.0","2005","10","27",Brasil,São Paulo,Bauru,NA,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,ESA100050,ESA100050,Magnoliophyta,NA,NA,NA,NA,NA,"2005","12","12","29186",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"93",2020-11-04 11:12:26-03,ESALQ,ESA,"36150",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,"Souza, V.C.","Souza, V.C.",NA,NA,NA,NA,Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,NA,NA,NA,NA,ESA036150,ESA036150,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"27729",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"94",2020-11-04 11:12:26-03,ESALQ,ESA,"119335",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Colletta, G.D.","Colletta, G.D.","691.0","2012","07","03",Brasil,São Paulo,São Paulo,"Estrada da Cumbica n° 500, mata ao lado do ct do São Paulo",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ESA119335,ESA119335,Magnoliophyta,NA,NA,NA,NA,"Árvore, 7m, fruto esverdeado","2012","07","03","53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.060001373291,-22.3099994659424,"96",2020-11-04 11:12:26-03,ESALQ,ESA,"100047",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Souza, V.C.","Carboni, M.","278.0","2005","11","14",Brasil,São Paulo,Bauru,NA,-49.060001373291,-22.3099994659424,NA,NA,NA,NA,ESA100047,ESA100047,Magnoliophyta,NA,NA,NA,NA,NA,"2005","12","12","29186",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"97",2020-11-04 11:12:26-03,ESALQ,ESA,"36123",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,"Souza, V.C.","Cezare, C.H.",NA,"1995","09","10",Brasil,São Paulo,Brotas,NA,-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,ESA036123,ESA036123,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"26585",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"98",2020-11-04 11:12:26-03,ESALQ,ESA,"26072",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,"Souza, V.C.","Rodrigues, R.R. et al.","161.0","1995","09","03",Brasil,São Paulo,Eldorado,NA,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,ESA026072,ESA026072,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"38804",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"99",2020-11-04 11:12:26-03,ESALQ,ESA,"113981",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Kuntz, J.","Kuntz, J.","4.0","2009","10","09",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA113981,ESA113981,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"100",2020-11-04 11:12:26-03,ESALQ,ESA,"113984",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Kuntz, J.","Kuntz, J.","2.0","2009","03","03",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA113984,ESA113984,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8899993896484,-22.0100002288818,"101",2020-11-04 11:12:26-03,ESALQ,ESA,"51596",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,"Souza, V.C.","Mortara, S.R.",NA,"2005","03","19",Brasil,São Paulo,São Carlos,NA,-47.8899993896484,-22.0100002288818,NA,NA,NA,NA,ESA051596,ESA051596,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"45913",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"102",2020-11-04 11:12:26-03,ESALQ,ESA,"103903",PreservedSpecimen,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,NA,"Kuntz, J.","Aguiar, O.T.","221.0","2007","02","04",Brasil,São Paulo,São Paulo,NA,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,ESA103903,ESA103903,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.1199989318848,-22.2800006866455,"103",2020-11-04 11:12:26-03,ESALQ,ESA,"36111",PreservedSpecimen,Plantae,Magnoliaceae,Talauma,ovata,Talauma ovata,NA,NA,"Cezare, C.H.",NA,"1995","09","10",Brasil,São Paulo,Brotas,NA,-48.1199989318848,-22.2800006866455,NA,NA,NA,NA,ESA036111,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"26585",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"104",2020-11-04 11:12:26-03,ESALQ,ESA,"107916",PreservedSpecimen,Plantae,Magnoliaceae,Talauma,ovata,Talauma ovata,NA,NA,"Santos, M.B.","29.0","2005","03","23",Brasil,São Paulo,Eldorado,NA,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,ESA107916,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,"38804",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"137",2020-12-20 21:18:10-03,UFV,VIC,"10970",PreservedSpecimen,Plantae,Lythraceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,NA,"Silva, A.F.",s.n.,"1985","10","24",Brasil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,VIC010970,NA,NA,NA,NA,NA,NA,"#?#Árvore de ate 20 m, ramos aromáticoa, frutos de sementes de auto vermelho vistas quando da descencia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"165",2021-03-01 16:33:16-03,UNICAMP,UEC,"200460",S,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,NA,"Pereira, LS; Belinello, R; Leal, DAG",N1627,"2009","11","02",Brazil,São Paulo,São Luiz do Paraitinga,Parque Estadual da Serra do Mar,-45.183333,-23.4,"-45.183333","-23.4","990","1045",UEC158011,UEC158011,Magnoliopsida,NA,NA,NA,NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 6 metros de altura. Frequência da espécie na parcela: n=1; Mata Atlântica","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.994444,-24.059444,"166",2021-03-01 16:33:16-03,UNICAMP,UEC,"188962",S,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,NA,"Silva, BG; Koch, I; Castello, ACD; Vidal Junior, JD","183","2015","01","06",Brazil,São Paulo,São Miguel Arcanjo,Parque Estadual Carlos Botelho,-47.994444,-24.059444,"-47.994444","-24.059444","800","800",UEC119445,UEC119445,Magnoliopsida,NA,NA,NA,NA,"Árvore, 6 m de altura e 5,7 cm de DAP; Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"167",2021-03-01 16:33:16-03,UNICAMP,UEC,"199853",S,Plantae,Magnoliaceae,Magnolia,ovata,Magnolia ovata,(A.St.-Hil.) Spreng.,NA,"Trad, RJ; Galvão, JC","665","2019","11","26",Brazil,São Paulo,Campinas,"No campus da Universidade Estadual de Campinas (Unicamp). Área de preservação ambiental próxima à bomba de água. Árvore entre dois lagos, próxima à área úmida.",-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC1667931,NA,Magnoliopsida,NA,NA,NA,NA,"Árvore ca. 8 m; flores com cálice verde, corola creme e anteras creme com ápice enegrecido, odor adocicado.",NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.042222,-22.265,"169",2021-03-01 16:33:16-03,UNICAMP,UEC,"129362",S,Plantae,Magnoliaceae,Talauma,ovata,Talauma ovata,A.St.-Hil.,"Tamashiro, JY; Meireles, LD","Gomes, BZ","78","2002","08","07",Brazil,São Paulo,Brotas,Horto Santa Fé 1,-48.042222,-22.265,"-48.042222","-22.265",NA,NA,UEC021962,UEC021962,Magnoliopsida,NA,NA,NA,NA,"altura: 11m; Formação estudada: Transição cerradão mata ciliar.&nf;Coleta em área alagada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.9375,-23.075,"172",2021-03-01 16:33:17-03,UNICAMP,UEC,"54466",S,Plantae,Magnoliaceae,Talauma,ovata,Talauma ovata,A.St.-Hil.,NA,"Silva, AF","1327","1985","10","24",Brazil,São Paulo,São José dos Campos,Flora da Reserva Florestal da Boa Vista,-45.9375,-23.075,"-45.9375","-23.075",NA,NA,UEC021972,UEC021972,Magnoliopsida,NA,NA,NA,NA,"Árvore de até 20m, ramos aromáticos, frutos c/ sementes de auto vermelho vistas quando da deiscência",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.481389,-23.425,"173",2021-03-01 16:33:17-03,UNICAMP,UEC,"79121",S,Plantae,Magnoliaceae,Talauma,ovata,Talauma ovata,A.St.-Hil.,NA,"Gandolfi, S; Leitão Filho, HF; Bezerra, CLF",UEC26944,"1984","06","20",Brazil,São Paulo,Guarulhos,Aeroporto Internacional de São Paulo,-46.481389,-23.425,"-46.481389","-23.425",NA,NA,UEC021967,UEC021967,Magnoliopsida,NA,NA,NA,NA,"com frutos; Mata Mesófila Semidecídua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.4099998474121,-22.6599998474121,"180",2021-03-01 16:33:17-03,UNICAMP,UEC,"82023",S,Plantae,Magnoliaceae,Talauma,ovata,Talauma ovata,A.St.-Hil.,NA,"Durigan, G","31706","1994","04","15",Brazil,São Paulo,Assis,Estação Ecológica,-50.4099998474121,-22.6599998474121,NA,NA,NA,NA,UEC021971,UEC021971,Magnoliopsida,NA,NA,NA,NA,"Árvore; Mata Ciliar, em terreno encharcado",NA,NA,NA,"23972",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"181",2021-03-01 16:33:17-03,UNICAMP,UEC,"73852",S,Plantae,Magnoliaceae,Talauma,ovata,Talauma ovata,A.St.-Hil.,NA,"Toniato, MTZ","33647","1995","04","30",Brazil,São Paulo,Campinas,Altura Km 139 da rodovia D. Pedro I,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,UEC021974,UEC021974,Magnoliopsida,NA,NA,NA,NA,Mata de Brejo,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
