X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,class,typeStatus,eventTime,individualCount,fieldNumber,infraspecificEpithet,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.2731,-20.1644,"9",2021-03-15 16:37:00-03,NY,NYBG,"1018365",PreservedSpecimen,Plantae,Magnoliophyta,Asterales,Asteraceae,Eremanthus,seidelii,Eremanthus seidelii,MacLeish & H.Schumach.,J. N. Nakajima,D. Sasaki,"560","2003","06","20",South America,Brazil,São Paulo,Pedregulho,"Estreito. Usina de Estreito (Acampmento de Estreito) Encosta à margem da represa, próxima ao antiga aeroporto.",-47.2731,-20.1644,sheet,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1258836' target='other'> <mi>dwc_moreinfo</mi></a>,NY01018365,NY01018365_01,"720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"86",2020-02-10 17:50:14-03,UNICAMP,UEC,"74091",S,Plantae,Magnoliopsida,NA,Asteraceae,Eremanthus,elaeagnus,Eremanthus elaeagnus,Mart.( ex A.DC.) Sch.Bip.,"Loeuille, BFP","Marcondes-Ferreira, W; Torres Jr, AH; Venturi, LL; Domingues, MR; Mello, ALA","1215","1995","12","12",NA,Brazil,São Paulo,Pedregulho,"Estreito, Perto da Fazenda Três Irmãos, Campo rupestre com alguns arbustos e arvoretas e bastante Vellozias.",-47.4700012207031,-20.25,NA,"Arvoreta até 3,0 m de altura, com frutos com papus creme.",UEC069452,UEC069452,NA,NA,"2011",NA,NA,"27552",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"87",2020-02-10 17:50:14-03,UNICAMP,UEC,"78642",S,Plantae,Magnoliopsida,NA,Asteraceae,Eremanthus,elaeagnus,Eremanthus elaeagnus,Mart.( ex A.DC.) Sch.Bip.,"Loeuille, BFP","Marcondes-Ferreira, W; Torres Jr, AH; Venturi, LL; Domingues, MR; Mello, ALA","1215","1995","12","12",NA,Brazil,São Paulo,Pedregulho,"Estreito, Perto da Fazenda Três Irmãos, Campo rupestre com alguns arbustos e arvoretas e bastante Vellozias.",-47.4700012207031,-20.25,NA,"Arvoreta até 3,0 m de altura, com frutos com papus creme.",UEC069459,UEC069459,NA,NA,"2011",NA,NA,"27552",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4700012207031,-20.25,"88",2021-03-01 16:24:09-03,UNICAMP,UEC,"198530",S,Plantae,Magnoliopsida,NA,Asteraceae,Eremanthus,elaeagnus,Eremanthus elaeagnus,Mart.( ex A.DC.) Sch.Bip.,"Semir, J; Monge, M","Sasaki, D; Mello-Silva, R; Lovo, J; Capeli, FM","560","2003","06","20",NA,Brazil,São Paulo,Pedregulho,"Estreito. Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, rpóximo ao antigo aeroporto.",-47.4700012207031,-20.25,NA,"Árvore até 2,5m alt. Folhas discolores, face abaxial creme, eixo da inflorescência castanho-claro. Brácteas involucrais verdes, flores alvas, papus creme.; Campo sujo pedregoso com afloramentos rochosos.",UEC026134,UEC026134,"720","720","2015","11",NA,"27552",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.277222,-20.157777,"146",2020-09-02 16:21:15-03,Cenargen,CEN,"62350",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Eremanthus,seidelii,Eremanthus seidelii,Macleish & H.Schumacher,J. N. Nakajima,Denise Sasaki,"529","2003","05","24",NA,Brasil,SP,PEDREGULHO,"Usina de Estreito. Margem da represa, próxima à barragem.",-47.277222,-20.157777,Exsicatas,"Folhas discolores, face abaxial creme. Eixo da inflorescência castanho-claro. Brácteas involucrais verdes.&nf;Doação do Herbário SPF - Universidade de São Paulo.",CEN00062350,CEN00062350,"720","720","2005",NA,NA,NA,NA,"-47.277222","-20.157777",NA,NA,NA,"1",NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"157",2019-12-10 11:24:13-03,FFCLRP,SPFR,"9177",PreservedSpecimen,Plantae,NA,NA,Asteraceae,Eremanthus,elaeagnus,Eremanthus elaeagnus,(Mart.ex DC.) Sch.Bip.,"Loeville,B.","Sasaki,D.; Mello-Silva, R., Lovo, J., Capeli, F.M.","568","2003","06","20",NA,Brasil,São Paulo,Pedregulho,"Estreito. Usina de Estreito (Acampamento de Estreito). Encosta à margem da represa, próxima a barragem.",-47.277222,-20.157778,NA,Campo sujo pedregoso com afloramento rochoso.,NA,NA,"720","720","2010","11",NA,NA,NA,47°16'38''W,20°09'28''S,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.277222,-20.157778,"186",2019-05-06 11:53:13-03,UFU,HUFU,"40647",S,Plantae,NA,NA,Asteraceae,Eremanthus,elaeagnus,Eremanthus elaeagnus,(Mart. ex DC.) Sch.Bip.,"Semir, J.","Sasaki, D.; Junqueira, A.B.","529","2003","05","24",NA,Brasil,São Paulo,Pedregulho,"Usina de Estreito, Acampamento de Estreito.",-47.277222,-20.157778,NA,"Árvore, ca. 2,5 m. Folhas discolores, face abaxial creme, eixo da inflorescência castanho-claro. Brácteas involucrais verdes, flores alvas e pápus creme.; Encosta a margem da represa, próxima a barragem. Campo sujo pedregoso com afl",HUFU00045942,HUFU00045942,"720","720","2004",NA,NA,NA,NA,"-47.277222","-20.157778",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
