X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,individualCount,occurrenceRemarks,geoFlag,dayIdentified,recordNumber,barcode,imagecode,verbatimLongitude,verbatimLatitude,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8800010681152,-24.7099990844727,"1",2019-06-10 10:10:41-03,FZB-BH,CVJBFZB,"522",S,Plantae,Magnoliophyta,Poales,Bromeliaceae,Aechmea,wittmackiana,Aechmea wittmackiana,(Regel) Mez,Elton. C. M. Leme,"2011","08","Elton M. C. Leme; Bruno Rezende Silva; Karl Green","1999","08","27",Brasil,São Paulo,Pariquera-Açú,"Fazenda Chá-Pariquera, Mata Atlântica",-47.8800010681152,-24.7099990844727,"17990","1","254",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.3400001525879,-24.1100006103516,"2",2020-11-04 11:03:42-03,ESALQ,ESA,"52366",PreservedSpecimen,Plantae,Magnoliophyta,NA,Bromeliaceae,Aechmea,wittmackiana,Aechmea wittmackiana,(Regel) Mez,"Wanderley, M.G.L.","1995","05","Scaramuzza, C.A.M. ; Fina, B.G.","1993","02","16",Brasil,São Paulo,Itararé,NA,-49.3400001525879,-24.1100006103516,"27729",NA,NA,auto,"11","943.0",ESA052366,ESA052366,NA,NA,"35",São Paulo,SP,Sudeste
