X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,typeStatus,infraspecificEpithet,yearIdentified,coordinatePrecision,geoFlag,class,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,relationshipType,relatedCatalogItem,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.060001373291,-22.8999996185303,"19",2020-11-04 11:05:28-03,ESALQ,ESA,"264",PreservedSpecimen,Plantae,Magnoliophyta,NA,Convolvulaceae,Ipomoea,subspicata,Ipomoea subspicata,(Meisn.) O'Donell,"Simão-Bianchini, R.","Viegas, A.P. ; Lima, A.S.",NA,"1940","12","12",NA,Brasil,São Paulo,Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,ESA000264,ESA000264,NA,NA,NA,"23900",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"91",2019-11-13 11:18:12-03,USP,SPF,"17839",PreservedSpecimen,Plantae,NA,NA,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,"Simão-Bianchini, R","Rachid, M","13","1944","12","09",NA,Brasil,São Paulo,Pirassununga,NA,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,SPF00017839,SPF00017839,NA,NA,"2000","24621",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"92",2019-11-13 11:18:12-03,USP,SPF,"16912",PreservedSpecimen,Plantae,NA,NA,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,"Simão-Bianchini, R","Rachid, M",s.n.,"1944","12","09",NA,Brasil,São Paulo,Pirassununga,NA,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,SPF00016912,SPF00016912,NA,NA,"2000","24621",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"93",2019-11-13 11:18:12-03,USP,SPF,"34486",PreservedSpecimen,Plantae,NA,NA,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,"Simão-Bianchini, R","Rachid, M",s.n.,"1944","12","01",NA,Brasil,São Paulo,Pirassununga,NA,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,SPF00034486,SPF00034486,NA,NA,"2000","24621",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"94",2019-11-13 11:18:12-03,USP,SPF,"79896",PreservedSpecimen,Plantae,NA,NA,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,"Simão-Bianchini, R","Sousa, JP",s.n.,"1976","02","23",NA,Brasil,São Paulo,Pirassununga,NA,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,SPF00079896,SPF00079896,NA,NA,"2000","24621",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"95",2019-11-13 11:18:12-03,USP,SPF,"34485",PreservedSpecimen,Plantae,NA,NA,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,"Simão-Bianchini, R","Rachid, M",s.n.,"1944","12","06",NA,Brasil,São Paulo,Pirassununga,Cerrado de Emas,-47.4199981689453,-21.9899997711182,NA,NA,NA,NA,SPF00034485,SPF00034485,NA,NA,"2000","24621",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.077171,-22.870251,"98",2020-02-20 14:37:12-03,IAC,IAC,"7780",S,Plantae,NA,NA,Convolvulaceae-5.Convolvuloideae,Ipomoea,campestris,Ipomoea campestris,Meisn.,R. Simão-Bianchini,A.P. Viégas,s/nº,"1945","01","17",NA,Brasil,São Paulo,Campinas,"Estrada rodagem Campinas - Mogi Mirim, km.30",-47.077171,-22.870251,NA,NA,NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"03","12","-47.077171","-22.870251",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.169767,-22.922308,"99",2020-02-20 14:37:12-03,IAC,IAC,"3320",S,Plantae,NA,NA,Convolvulaceae-5.Convolvuloideae,Ipomoea,subspicata,Ipomoea subspicata,(Meisn.) O#?#Donell,H.P. Krug & A.S. Costa (1),H.P. Krug & A.S. Costa (1),s/nº,"1938","12","18",NA,Brasil,São Paulo,Campinas,Fazenda Campo Grande,-47.169767,-22.922308,NA,NA,NA,NA,NA,NA,NA,NA,"1950",NA,NA,NA,"12","18","-47.169767","-22.922308",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4199981689453,-21.9899997711182,"112",2021-03-04 15:46:40-03,IF,SPSF,"05135",PreservedSpecimen,Plantae,Magnoliophyta,Solanales,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,R.Simão-Bianchini,D.Bento Pickel,NA,"1953","03","12",América do Sul,Brasil,SP,Pirassununga,Fazenda Santa Teresa da Bela Cruz,-47.4199981689453,-21.9899997711182,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Cerrado.;",NA,NA,NA,NA,"1997","24621",auto,Magnoliopsida,"09","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.439998626709,-22.8799991607666,"131",2019-11-21 10:03:16-03,IBt,SP,"10818",S,Plantae,NA,NA,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,"Simão Bianchini, R","Edwall, G",CGG3386,"1896","11",NA,NA,Brasil,São Paulo,Botucatu,NA,-48.439998626709,-22.8799991607666,NA,NA,NA,NA,SP023827,SP023827,NA,NA,"2000","40412",auto,NA,"02","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.060001373291,-22.8999996185303,"132",2019-11-21 10:03:16-03,IBt,SP,"10819",S,Plantae,NA,NA,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,"Simão Bianchini, R","Campos Novaes, J",CGG5833,NA,NA,NA,NA,Brasil,São Paulo,Campinas,NA,-47.060001373291,-22.8999996185303,NA,NA,NA,NA,SP023825,SP023825,NA,NA,"1997","23900",auto,NA,"09","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-20.5300006866455,"133",2019-11-21 10:03:16-03,IBt,SP,"10825",S,Plantae,NA,NA,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,"Simão Bianchini, R","Loefgren, A; Edwall, G",CGG2029,"1893","01","03",NA,Brasil,São Paulo,Franca,NA,-47.4000015258789,-20.5300006866455,NA,NA,NA,NA,SP023829,SP023829,NA,NA,"1997","27521",auto,NA,"09","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-20.5300006866455,"134",2019-11-21 10:03:16-03,IBt,SP,10825a,Extra,Plantae,NA,NA,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,"Simão Bianchini, R","Loefgren, A; Edwall, G",CGG2029,"1893","01","03",NA,Brasil,São Paulo,Franca,NA,-47.4000015258789,-20.5300006866455,NA,NA,NA,NA,SP023830,SP023830,NA,NA,"1997","27521",auto,NA,"09","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9500007629395,-22.4300003051758,"135",2019-11-21 10:03:16-03,IBt,SP,"10823",S,Plantae,NA,NA,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,"Simão Bianchini, R","Hammar, A",CGG5834,"1901","11","15",NA,Brasil,São Paulo,Mogi Mirim,NA,-46.9500007629395,-22.4300003051758,NA,NA,NA,NA,SP023826,SP023826,NA,NA,"2000","19575",auto,NA,"02","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.4099998474121,"136",2019-11-21 10:03:16-03,IBt,SP,"10826",S,Plantae,NA,NA,Convolvulaceae,Ipomoea,campestris,Ipomoea campestris,Meisn.,"Simão Bianchini, R","Loefgren, A",CGG583,"1888","06","05",NA,Brasil,São Paulo,Rio Claro,Campo ao pé da linha para Rio Claro,-47.560001373291,-22.4099998474121,NA,NA,NA,NA,SP023828,SP023828,NA,NA,"1997","21773",auto,NA,"09","15",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
