X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,typeStatus,recordNumber,continentOcean,preparationType,previousCatalogNumber,occurrenceRemarks,phylum,order,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,class,infraspecificEpithet,fieldNumber,individualCount,relatedCatalogItem,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.905,-22.6792,"23",2021-03-15 16:37:00-03,NY,NYBG,"02474133",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,(Benth.) Fritsch,NA,L. Biral,"2012","08","22",Brazil,São Paulo,Rio Claro,ASFAFI. Próximo ao parque junto alambrado.,-47.905,-22.6792,NA,NA,NA,NA,NY02474133,NY02474133_01,NA,"757",South America,sheet,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685528' target='other'> <mi>dwc_moreinfo</mi></a>,Magnoliophyta,Malpighiales,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.916667,-22.916667,"31",2021-02-08 11:07:52-03,UNESP-IBB,BOTU,"30989",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,(Benth.) Fritsch.,NA,"Bicudo, L.R.H.","1996","11","07",Brasil,São Paulo,Botucatu,"Mata do Moro da Igreja de Santo Antonio Rubião, distrito de Rubião Júnior",-48.916667,-22.916667,48°55'w,22°55's,NA,NA,BOTU030989,NA,NA,"1857",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"61",2020-11-04 11:04:57-03,ESALQ,ESA,"16908",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,NA,"Ivanauskas, N.M.","Dias, F.N.","1994","09","14",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA016908,ESA016908,NA,"3.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"62",2020-11-04 11:04:57-03,ESALQ,ESA,"10136",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,(Benth.) Fritsch,"Souza, V.C.","Barreto, K.D. ; Fernandes, G.D.","1993","02","04",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA010136,ESA010136,NA,"18.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"63",2020-11-04 11:04:57-03,ESALQ,ESA,"5611",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,(Benth.) Fritsch,"Ivanauskas, N.M.","Zandoval, J.A.","1984","08","01",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA005611,ESA005611,NA,"56.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"64",2020-11-04 11:04:57-03,ESALQ,ESA,"5530",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,(Benth.) Fritsch,"Ivanauskas, N.M.","Kampf, E.","1989","07","27",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA005530,ESA005530,NA,"75.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"65",2020-11-04 11:04:57-03,ESALQ,ESA,"5531",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,(Benth.) Fritsch,"Ivanauskas, N.M.","Essoe, B.","1988","09","08",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA005531,ESA005531,NA,"235.0",NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"66",2020-11-04 11:04:57-03,ESALQ,ESA,"211",PreservedSpecimen,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,(Benth.) Fritsch,"Souza, V.C.","Cabral, P.","1935","07","02",Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA000211,ESA000211_1 ESA000211_2,NA,NA,NA,NA,NA,NA,Magnoliophyta,NA,"44778",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.64,-22.72,"77",2015-07-02 14:01:26-03,JBP,HPL,"2348",S,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,Fritsch,H. Lorenzi,H. Lorenzi,"1994","09","23",Brasil,SP,Piracicaba,Escola Superior de Agricultura Luiz de Queiroz ESALQ/USP.,-47.64,-22.72,NA,NA,NA,NA,NA,NA,NA,"1656",NA,NA,NA,NA,NA,NA,"44778",auto,"1994","09","23",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.875278,-22.968056,"112",2021-03-01 16:28:02-03,UNICAMP,UEC,"172935",S,Plantae,Chrysobalanaceae,Licania,tomentosa,Licania tomentosa,(Benth.) Fritsch,"Garcia, LC","Garcia, LC","2008","09","13",Brazil,São Paulo,Iracemápolis,Reserva de abatecimento público.,-47.875278,-22.968056,"-47.875278","-22.968056","608","608",UEC016326,UEC016326,NA,"266",NA,NA,NA,"Árvore plantada, botões e flores.; Mata ciliar em processo de restauração desde 1987. Mata Atlântica, Floresta Estacional Semidecídua.",Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
