X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,phylum,order,continentOcean,locality,preparationType,coordinatePrecision,geoFlag,class,relatedCatalogItem,typeStatus,eventTime,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.8800010681152,-24.7099990844727,"30",2020-11-04 11:14:50-03,ESALQ,ESA,"29422",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","977.0",NA,NA,NA,Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029422,ESA029422,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"31",2020-11-04 11:14:50-03,ESALQ,ESA,"29430",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","985.0","1996","01","30",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029430,ESA029430,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"32",2020-11-04 11:14:50-03,ESALQ,ESA,"29421",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","976.0","1996","02","13",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029421,ESA029421,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"33",2020-11-04 11:14:50-03,ESALQ,ESA,"14806",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Moraes, P.L.R. et al.","957.0","1994","04","23",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,NA,NA,NA,NA,NA,ESA014806,NA,Magnoliophyta,NA,NA,NA,NA,"27904",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5,-23.9599990844727,"34",2020-11-04 11:14:50-03,ESALQ,ESA,"123925",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,NA,"Souza, V.C.","2013",NA,NA,"Souza, V.C. ; Flores, T.B.","35026.0","2013","05","01",Brasil,São Paulo,Tapiraí,-47.5,-23.9599990844727,NA,NA,NA,NA,"Árvore, ca. 6 m alt. Frutos imaturos verdes.",ESA123925,NA,Magnoliophyta,NA,NA,Área da Cia. Votorantim. Trilha do Rio Dezembro.,NA,"41034",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.558425,-24.166549,"35",2020-11-04 11:14:50-03,ESALQ,ESA,"128477",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,NA,NA,NA,NA,NA,"Virillo, C.B.","71.0","2013","03","28",Brasil,São Paulo,Tapiraí,-47.558425,-24.166549,"-47.558425","-24.166549","45","45","arvoreta, 6m, frutos verdes",ESA128477,NA,Magnoliophyta,NA,NA,"Reserva Particular da Votorantim (CBA). UHE da Barra, trilha Casa de Pedra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.36,-23.45,"36",2020-11-04 11:14:50-03,ESALQ,ESA,"68275",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Oliveira, A.A.; Gandolfi, S.; Batista, F.R.Q.; Micheletto, F.; Liesenfeld, M.V.A.; San Martin-Gajardo, I.; Peroni, N.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","3625.0","2000","04","20",Brasil,São Paulo,São Sebastião,-45.36,-23.45,"-45.36","-23.45","190","190","Árvore 3,0m, com frutos imaturos verdes.",ESA068275,ESA068275,Magnoliophyta,NA,NA,Parque Estadual da Serra do Mar. Trilha das cachoeiras do Ribeirão Itu. Floresta Ombrófila Densa de Encosta com sinais perturbação. Interior de floresta (próximo à borda do ribeirão),NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"37",2020-11-04 11:14:50-03,ESALQ,ESA,"101542",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,NA,"Gissi, D.S.","2011",NA,NA,"Carboni, M.","85.0","2005","03","23",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,NA,ESA101542,ESA101542,Magnoliophyta,NA,NA,NA,NA,"38804",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"38",2020-11-04 11:14:50-03,ESALQ,ESA,"107899",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,NA,"Gissi, D.S.","2011",NA,NA,"Santos, M.B.","11.0","2005","03","23",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,NA,NA,NA,ESA107899,ESA107899,Magnoliophyta,NA,NA,NA,NA,"38804",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"39",2020-11-04 11:14:50-03,ESALQ,ESA,"29604",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.","1116.0","1995","10","01",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029604,ESA029604,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"40",2020-11-04 11:14:50-03,ESALQ,ESA,"29502",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M. ; Gomes, A.","1057.0","1996","01","09",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029502,ESA029502,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"41",2020-11-04 11:14:50-03,ESALQ,ESA,"29423",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","978.0",NA,NA,NA,Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029423,ESA029423,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"42",2020-11-04 11:14:50-03,ESALQ,ESA,"29420",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.; Gomes, A.; Dias Filho, S.","975.0","1995","12","27",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029420,ESA029420,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"43",2020-11-04 11:14:50-03,ESALQ,ESA,"29605",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.","1117.0","1995","10","01",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029605,ESA029605,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"44",2020-11-04 11:14:50-03,ESALQ,ESA,"109463",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,NA,NA,NA,NA,NA,"Duarte, A.R.","531.0",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,ESA109463,ESA109463,Magnoliophyta,NA,NA,NA,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"45",2020-11-04 11:14:50-03,ESALQ,ESA,"82480",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Mazine, F.F. Duarte, A.R. ; Gianotti, M.","458.0","2002","10","30",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,Árvore ca. 5 m. Botões muito jovens amarelados. Amostras coletadas para análise macromolecular.,ESA082480,NA,Magnoliophyta,NA,NA,Parque Estadual de Carlos Botelho - Floresta Ombrófila Densa (parcela do Biota),NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"46",2020-11-04 11:14:50-03,ESALQ,ESA,"50424",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.","11.0","2005","03","23",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,"400","400","Árvore.Flor creme, folhas jovens avermelhadas, 5 m. alt.",ESA050424,NA,Magnoliophyta,NA,NA,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha do Bugio. Floresta Ombrófila Densa Baixo Montana Ribeirinha Pouco Degradada com afloramento de calcário.",NA,"38804",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"47",2020-11-04 11:14:50-03,ESALQ,ESA,"109787",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30169.0",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,ESA109787,ESA109787,Magnoliophyta,NA,NA,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"48",2020-11-04 11:14:50-03,ESALQ,ESA,"109786",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,NA,NA,NA,NA,NA,"Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.","30166.0",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,NA,NA,NA,ESA109786,ESA109786,Magnoliophyta,NA,NA,Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"49",2020-11-04 11:14:50-03,ESALQ,ESA,"83733",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Souza, V.C.; Duarte, A.R.; Sampaio, D.; Nogueira, A.; Castanho, C.T.; Rando, J.G.","29011.0","2003","02","18",Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"300","300","Árvore, ca. 6 m alt.; flores alvas.",ESA083733,NA,Magnoliophyta,NA,NA,Parque Estadual Carlos Botelho. Floresta Ombrófila Densa. Área do Projeto Parcelas Permanentes,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.36,-23.45,"50",2020-11-04 11:14:50-03,ESALQ,ESA,"68875",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Franco, G.A.D.C.; Mendes, J.C.T.; Ferraz, K.M.B.; Ferraz, S.F.B.; Silva, E.V.; Valente, R.; Rocha, E.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","2945.0","2000","04","20",Brasil,São Paulo,São Sebastião,-45.36,-23.45,"-45.36","-23.45","190","190","Árvore com 8 metros de altura, frutos imaturos verdes",ESA068875,ESA068875,Magnoliophyta,NA,NA,"Parque Estadual da Serra do Mar - Trilha das cachoeiras do Ribeirão Itú. Floresta ombrófila densa aluvial, com perturbação. Borda da mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-25.0100002288818,"53",2020-11-04 11:14:50-03,ESALQ,ESA,"101547",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,NA,"Gissi, D.S.","2011",NA,NA,"Braidotti, J.C.","93.0","2005","03","26",Brasil,São Paulo,Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,NA,NA,ESA101547,ESA101547,Magnoliophyta,NA,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"54",2020-11-04 11:14:50-03,ESALQ,ESA,"29429",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M. et al.","984.0","1996","01","24",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029429,NA,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"55",2020-11-04 11:14:50-03,ESALQ,ESA,"29505",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M. ; Gomes, A.","1060.0","1995","12","29",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029505,ESA029505,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"56",2020-11-04 11:14:50-03,ESALQ,ESA,"29428",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M. et al.","983.0","1996","01","30",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029428,NA,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"58",2020-11-04 11:14:50-03,ESALQ,ESA,"33535",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Souza, V.C.; Sakuragui, C.M.; Campos, M.T.V.A.; Oliveira, A.A.","12304.0","1991","01","01",Brasil,São Paulo,Ilhabela,-45.3499984741211,-23.7700004577637,NA,NA,NA,NA,NA,ESA033535,ESA033535,Magnoliophyta,NA,NA,NA,NA,"23719",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"59",2020-11-04 11:14:50-03,ESALQ,ESA,"29606",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M.","1118.0","1995","11","01",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029606,ESA029606,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.8800010681152,-24.7099990844727,"60",2020-11-04 11:14:50-03,ESALQ,ESA,"29506",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Ivanauskas, N.M. ; Gomes, A.","1061.0","1995","12","27",Brasil,São Paulo,Pariquera-Açu,-47.8800010681152,-24.7099990844727,NA,NA,NA,NA,NA,ESA029506,ESA029506,Magnoliophyta,NA,NA,NA,NA,"17990",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.0999984741211,-24.5200004577637,"61",2020-11-04 11:14:50-03,ESALQ,ESA,"50459",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Santos, M.B.; Pardi, M.M.; Bordini, M.C.P.; Bosquetti, L.B.; Marcelino, V.R.; Breier, T.B.; Souza, V.C.; Rodrigues, R.R.","54.0","2005","03","25",Brasil,São Paulo,Eldorado,-48.0999984741211,-24.5200004577637,NA,NA,"400","400","Árvore.Infl. verde claro, 5 m alt.",ESA050459,NA,Magnoliophyta,NA,NA,"Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo. Trilha da Água Grande/Ressurgência. Floresta Ombrófila Densa Baixo Montana pouco degradada sobre afloramento de calcário",NA,"38804",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"62",2020-11-04 11:14:50-03,ESALQ,ESA,"52170",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Lima, R.A.F.","392.0",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"400","400",plaqueta parcelas permanentes: 10478,ESA052170,ESA052170,Magnoliophyta,NA,NA,Parcela permanente - Parque Estadual de Carlos Botelho,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.9199981689453,-24.3799991607666,"63",2020-11-04 11:14:50-03,ESALQ,ESA,"52026",PreservedSpecimen,Plantae,Myrtaceae,Myrcia,flagellaris,Myrcia flagellaris,(D. Legrand) Sobral,"Gissi, D.S.","2011",NA,NA,"Lima, R.A.F.","459.0",NA,NA,NA,Brasil,São Paulo,Sete Barras,-47.9199981689453,-24.3799991607666,NA,NA,"400","400",5 cm DAP em clareira,ESA052026,ESA052026,Magnoliophyta,NA,NA,Parcela permanente (sub-parcela E16) - Parque Estadual de Carlos Botelho,NA,"34059",auto,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
