X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,occurrenceRemarks,barcode,phylum,order,continentOcean,preparationType,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,class,relationshipType,relatedCatalogItem,fieldNumber,individualCount,sex,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.75,-22.7,"35",2019-08-20 10:17:44-03,UNICAMP,UEC,"170118",S,Plantae,Malpighiaceae,Thryallis,brachystachys,Thryallis brachystachys,Lindl.,"Kuhlmann, M",NA,NA,NA,"Kuehn, E; Kuhlmann, M","1143","1942","05","04",Brazil,São Paulo,Amparo,"Monte Alegre, Fazenda N.S. da Encarnação.",-46.75,-22.7,"-46.75","-22.7",NA,UEC010669,Magnoliopsida,NA,NA,NA,UEC010669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6800003051758,-22.6800003051758,"37",2019-08-20 10:17:44-03,UNICAMP,UEC,"170175",S,Plantae,Malpighiaceae,Thryallis,brachystachys,Thryallis brachystachys,Lindl.,"Anderson, C","1994",NA,NA,"Kuhlmann, M","1785","1949","07","20",Brazil,São Paulo,Monte Alegre do Sul,Fazenda Nossa Senhora da Encarnação.,-46.6800003051758,-22.6800003051758,NA,NA,NA,UEC010599,Magnoliopsida,NA,NA,NA,UEC010599,NA,NA,"11114",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49,-24.6499996185303,"53",2020-12-21 16:32:57-03,MBM,MBM,"42662",PreservedSpecimen,Plantae,Malpighiaceae,Thryallis,brachystachys,Thryallis brachystachys,Lindley,"Pereira, E.",NA,NA,NA,"Hatschbach, G.","2956",NA,NA,NA,Brazil,São Paulo,Ribeira,Ribeira,-49,-24.6499996185303,NA,NA,NA,MBM042662,NA,NA,Southern America,NA,MBM042662,NA,NA,"17907",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"185",2019-11-21 10:09:19-03,IBt,SP,"17819",S,Plantae,Malpighiaceae,Thryallis,brachystachys,Thryallis brachystachys,Lindl.,"Anderson, CE","1994",NA,NA,"Recch, P",s.n.,"1926","12","28",Brasil,São Paulo,Amparo,NA,-46.7599983215332,-22.7000007629395,NA,NA,NA,SP022173,NA,NA,NA,NA,NA,NA,NA,"18036",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"186",2019-11-21 10:09:19-03,IBt,SP,"20939",S,Plantae,Malpighiaceae,Thryallis,brachystachys,Thryallis brachystachys,Lindl.,"Anderson, CE","1994",NA,NA,"Araújo, P","13","1927","06",NA,Brasil,São Paulo,Amparo,NA,-46.7599983215332,-22.7000007629395,NA,NA,NA,SP022168,NA,NA,NA,NA,SP022168,NA,NA,"18036",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7599983215332,-22.7000007629395,"187",2019-11-21 10:09:19-03,IBt,SP,"46803",S,Plantae,Malpighiaceae,Thryallis,brachystachys,Thryallis brachystachys,Lindl.,"Anderson, CE","1994",NA,NA,"Kühn, E; Kuhlmann, M","1143","1942","05","04",Brasil,São Paulo,Amparo,"Monte Alegre, Fazenda Nossa Senhora da Encarnação",-46.7599983215332,-22.7000007629395,NA,NA,NA,SP022174,NA,NA,NA,NA,NA,NA,NA,"18036",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6800003051758,-22.6800003051758,"188",2019-11-21 10:09:19-03,IBt,SP,"64099",S,Plantae,Malpighiaceae,Thryallis,brachystachys,Thryallis brachystachys,Lindl.,"Anderson, CE","1994",NA,NA,"Kuhlmann, M","1785","1949","07","20",Brasil,São Paulo,Monte Alegre do Sul,Fazenda Nossa Senhora da Encarnação,-46.6800003051758,-22.6800003051758,NA,NA,NA,SP022172,NA,NA,NA,NA,SP022172,NA,NA,"11114",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.5,-22.2700004577637,"189",2019-11-21 10:09:19-03,IBt,SP,"253705",S,Plantae,Malpighiaceae,Thryallis,brachystachys,Thryallis brachystachys,Lindl.,"Mamede, MCH","2019","08","22","De Lucca, ALT; et al.","1374","1987","04","30",Brasil,São Paulo,Pirapozinho,Faz. Água Mansa,-51.5,-22.2700004577637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53887",auto,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
