X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,locality,preparationType,occurrenceRemarks,barcode,imagecode,stateProvince,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,county,class,identifiedBy,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,dayIdentified,verbatimLongitude,verbatimLatitude,typeStatus,relatedCatalogItem,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.837056,-23.3405,"245",2021-01-12 15:24:10-03,UFMG,BHCB-SL,"59116",PreservedSpecimen,Plantae,NA,NA,Hymenophyllaceae,Didymoglossum,kapplerianum,Didymoglossum kapplerianum,(Sturm) Ebihara & Dubuisson,"Salino, A; Dittrich, VAO; Meinberg, AC; Carvalho, AC; Teixeira, LCRS","6724","2001","05","04",América,Brasil,"Parque Estadual da Serra do Mar; Núcleo Picinguaba, Entre a BR-101 e a Trilha do Jatobá. Floresta Ombrófila Densa da Planície e da Encosta.",NA,Rupícola no interior da floresta,NA,NA,São Paulo,-44.837056,-23.3405,"40","40",Ubatuba,NA,"Salino, A",NA,NA,"2010","09",NA,"-44.837056","-23.3405",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.809972,-23.351611,"246",2019-12-19 16:20:48-03,UFMG,BHCB-SL,"61890",PreservedSpecimen,Plantae,NA,NA,Hymenophyllaceae,Didymoglossum,kapplerianum,Didymoglossum kapplerianum,(Sturm) Ebihara & Dubuisson,"Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7221","2001","08","04",América,Brasil,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, Trilha atrás da Sede (alojamento de pesquisador), Floresta Ombrófila Densa.",NA,Rupícola no interior da floresta.,BHCB001994,BHCB001994,São Paulo,-44.809972,-23.351611,"30","30",Ubatuba,NA,"Salino, A",NA,NA,"2010","09",NA,"-44.809972","-23.351611",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.977944,-23.34,"247",2019-11-07 11:17:15-03,UFMG,BHCB-SL,"61903",PreservedSpecimen,Plantae,NA,NA,Hymenophyllaceae,Didymoglossum,kapplerianum,Didymoglossum kapplerianum,(Sturm) Ebihara & Dubuisson,"Salino, A; Dittrich, VAO; Morais, PO; Meinberg, AC","7234","2001","08","05",América,Brasil,"Parque Estadual da Serra do Mar, Núcleo Picinguaba, Sertão do Puruba. Floresta Ombrófila Densa.",NA,Rupícola no interior da floresta.,NA,NA,São Paulo,-44.977944,-23.34,"40","40",Ubatuba,NA,"Salino, A",NA,NA,"2010","09",NA,"-44.977944","-23.34",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"259",2021-03-04 15:47:01-03,IF,SPSF,"30667",PreservedSpecimen,Plantae,Pteridophyta,Polypodiales,Hymenophyllaceae,Trichomanes,kapplerianum,Trichomanes kapplerianum,NA,A.Salino,"7221","2001","08","04",América do Sul,Brasil,"P.E.Serra do Mar, Núcleo de Picinguaba",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,SP,-45.0699996948242,-23.4300003051758,NA,NA,Ubatuba,Polypodiopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"260",2021-03-04 15:47:01-03,IF,SPSF,"31933",PreservedSpecimen,Plantae,Pteridophyta,Polypodiales,Hymenophyllaceae,Trichomanes,kapplerianum,Trichomanes kapplerianum,NA,A.Salino,"6724","2001","05","04",América do Sul,Brasil,"P.E.Serra do Mar, Núcleo Picinguaba",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,SP,-45.0699996948242,-23.4300003051758,NA,NA,Ubatuba,Polypodiopsida,NA,"34265",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
