X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,coordinatePrecision,imagecode,geoFlag,class,identifiedBy,yearIdentified,monthIdentified,dayIdentified,fieldNumber,individualCount,infraspecificEpithet,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-45.0699996948242,-23.4300003051758,"54",2020-06-17 15:23:53-03,UNESP-RC,HRCB,"8613",PreservedSpecimen,Plantae,Apiaceae,Apium,prostratum,Apium prostratum,"Furlan, A.",NA,NA,NA,NA,NA,Brasil,São Paulo,Ubatuba,Picinguaba,-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Vent.,"34265",NA,auto,NA,Izabel P. Corrêa,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9900016784668,-24.3199996948242,"89",2019-11-13 11:14:41-03,USP,SPF,"148524",PreservedSpecimen,Plantae,Apiaceae,Apium,prostratum,Apium prostratum,"Gehrt, A",s.n.,"1920","11","04",NA,Brasil,São Paulo,Peruíbe,Ilha da Queimada Grande.,-46.9900016784668,-24.3199996948242,NA,NA,NA,NA,NA,NA,NA,SPF00148524,NA,NA,Labill.,"21922",SPF00148524,auto,NA,"Corrêa, IP","1996","11",NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"95",2021-03-04 15:42:15-03,IF,SPSF,"22684",PreservedSpecimen,Plantae,Apiaceae,Apium,prostratum,Apium prostratum,A.Furlan,"496","1988","04","10",América do Sul,Brasil,SP,Ubatuba,"P.E.Serra do Mar, Núcleo Picinguaba",-45.0699996948242,-23.4300003051758,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,Magnoliophyta,Apiales,NA,"34265",NA,auto,Magnoliopsida,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
