X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,locality,decimalLongitude,decimalLatitude,preparationType,occurrenceRemarks,barcode,imagecode,county,minimumElevationInMeters,maximumElevationInMeters,class,yearIdentified,monthIdentified,dayIdentified,relatedCatalogItem,coordinatePrecision,geoFlag,typeStatus,infraspecificEpithet,verbatimLongitude,verbatimLatitude,fieldNumber,individualCount,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.460278,-20.247778,"102",2019-11-21 10:15:10-03,IBt,SP,"370192",S,Plantae,NA,NA,Poaceae,Ctenium,cirrosum,Ctenium cirrosum cirrosum,(Nees) Kunth,"Longhi Wagner, H","Sasaki, D; Mello-Silva, R; Junqueira, AB; Capeli, FM","298","2003","04","16",NA,Brasil,São Paulo,"Parque Estadual Furnas do Bom Jesus, Campo sujo próximo à sede, abaixo da estrada de terra",-47.460278,-20.247778,NA,NA,SP042753,SP042753,Pedregulho,"1000","1000",NA,"2013","06","18",NA,NA,NA,NA,cirrosum,"-47.460278","-20.247778",NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"112",2019-11-21 10:15:10-03,IBt,SP,"47661",S,Plantae,NA,NA,Poaceae,Ctenium,cirrosum,Ctenium cirrosum cirrosum,(Nees) Kunth,"Longhi Wagner, HM","Handro, O","123","1949","04","28",NA,Brasil,São Paulo,Jabaquara,-46.6300010681152,-23.5400009155273,NA,NA,SP042754,SP042754,São Paulo,NA,NA,NA,"2015","09",NA,NA,"53584",auto,NA,cirrosum,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
