X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,recordedBy,year,month,day,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,phylum,order,scientificNameAuthorship,identifiedBy,recordNumber,stateProvince,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,imagecode,county,typeStatus,coordinatePrecision,geoFlag,verbatimLongitude,verbatimLatitude,yearIdentified,monthIdentified,dayIdentified,class,relatedCatalogItem,individualCount,fieldNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-49.6800003051758,-19.9899997711182,"154",2021-03-01 16:31:07-03,UNICAMP,UEC,"64044",S,Plantae,Fabaceae,Peltogyne,confertiflora,Peltogyne confertiflora,"Lorenzi, H","1993","03","17",NA,Brazil,NA,NA,Árvore de 18 a 20 m de altura. Flores brancas.,UEC076117,Magnoliopsida,NA,(Mart. ex Hayne) Benth.,NA,"28753",São Paulo,Trevo de saída p/ Paulo de Faria,-49.6800003051758,-19.9899997711182,NA,NA,UEC076117,Riolândia,NA,"23145",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.6800003051758,-19.9899997711182,"155",2021-03-01 16:31:07-03,UNICAMP,UEC,"64084",S,Plantae,Fabaceae,Peltogyne,confertiflora,Peltogyne confertiflora,"Lorenzi, H","1992","09","15",NA,Brazil,NA,NA,Árvore de 13 a 15 m de altura.,UEC054769,Magnoliopsida,NA,(Mart. ex Hayne) Benth.,"Pinto, RB","28752",São Paulo,Trevo para P. Farias,-49.6800003051758,-19.9899997711182,NA,NA,UEC054769,Riolândia,NA,"23145",auto,NA,NA,"2017","10",NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.760278,-20.410556,"534",2020-03-04 16:04:29-03,UNESP-IS,HISA,"7041",PreservedSpecimen,Plantae,Fabaceae,Peltogyne,confertiflora,Peltogyne confertiflora,"Santos,J","2000","02","18",NA,Brasil,NA,NA,"Àrvore, ca 4m, flores brancas, frutos imaturos.",NA,Magnoliophyta,Fabales,(Mart. ex Hayne) Benth.,"Santos,J","2062",São Paulo,Cerrado,-50.760278,-20.410556,NA,NA,NA,Palmeira d'Oeste,NA,NA,NA,50W45'37,20S24'38,"2000","03","03",Magnoliopsida,NA,NA,NA,"35",São Paulo,SP,Sudeste
