X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,year,month,day,continentOcean,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,minimumElevationInMeters,maximumElevationInMeters,preparationType,occurrenceRemarks,barcode,imagecode,identifiedBy,typeStatus,infraspecificEpithet,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,coordinatePrecision,geoFlag,class,relatedCatalogItem,fieldNumber,individualCount,previousCatalogNumber,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-48.1199989318848,-22.7800006866455,"52",2020-11-04 11:19:05-03,ESALQ,ESA,"65063",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Moraes, P.L.R.","2111.0","2000","02","04",NA,Brasil,São Paulo,Anhembi,NA,-48.1199989318848,-22.7800006866455,NA,NA,NA,NA,ESA065063,ESA065063,"Souza, V.C.",NA,NA,NA,NA,NA,NA,NA,"25656",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7700004577637,-22.5100002288818,"53",2020-11-04 11:19:05-03,ESALQ,ESA,"10347",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Barreto, K.D. et al.","380.0","1993","04","30",NA,Brasil,São Paulo,Charqueada,NA,-47.7700004577637,-22.5100002288818,NA,NA,NA,NA,ESA010347,ESA010347,"Souza, V.C. et al.",NA,NA,"1993","05",NA,NA,"14","12465",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7700004577637,-22.5100002288818,"54",2020-11-04 11:19:05-03,ESALQ,ESA,"19483",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Barreto, K.D. et al.","2775.0","1994","08","02",NA,Brasil,São Paulo,Charqueada,NA,-47.7700004577637,-22.5100002288818,NA,NA,NA,NA,ESA019483,ESA019483,"Rodrigues, R.R. et al.",NA,NA,"1994","01",NA,NA,"01","12465",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"55",2020-11-04 11:19:05-03,ESALQ,ESA,"103653",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Gorenstein, M.R.","24816.0","2005","06","15",NA,Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,ESA103653,ESA103653,"Durigan, G. & Franco, G.A.D.C.",NA,NA,NA,NA,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"56",2020-11-04 11:19:05-03,ESALQ,ESA,"110107",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Franco, G.A.D.C. ; Furlan, E.","4642.0",NA,NA,NA,NA,Brasil,São Paulo,Gália,NA,-49.5499992370605,-22.2900009155273,NA,NA,NA,NA,ESA110107,ESA110107,NA,NA,NA,NA,NA,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5099983215332,-22.5799999237061,"57",2020-11-04 11:19:05-03,ESALQ,ESA,"126153",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Castillo, D.","7.0","1905","07","04",NA,Brasil,São Paulo,Iracemapolis,NA,-47.5099983215332,-22.5799999237061,NA,NA,NA,NA,ESA126153,NA,V.C. Souza,NA,NA,"1905","07",NA,NA,"04","15394",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5099983215332,-22.5799999237061,"58",2020-11-04 11:19:05-03,ESALQ,ESA,"126149",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Castillo, D.","3.0","1905","07","04",NA,Brasil,São Paulo,Iracemapolis,NA,-47.5099983215332,-22.5799999237061,NA,NA,NA,NA,ESA126149,NA,V.C. Souza,NA,NA,"1905","07",NA,NA,"04","15394",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.4000015258789,-22.5599994659424,"59",2020-11-04 11:19:05-03,ESALQ,ESA,"6799",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Miguel, M.H.",NA,"1990","10","13",NA,Brasil,São Paulo,Limeira,NA,-47.4000015258789,-22.5599994659424,NA,NA,NA,NA,ESA006799,ESA006799,"Miguel, M.H.",NA,NA,"1990","10",NA,NA,"13","20999",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-21.6000003814697,"60",2020-11-04 11:19:05-03,ESALQ,ESA,"14077",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Souza, V.C. et al.","5696.0","1994","04","14",NA,Brasil,São Paulo,Matão,NA,-48.3600006103516,-21.6000003814697,NA,NA,NA,NA,ESA014077,ESA014077,"Rodrigues, R.R.",NA,NA,NA,NA,NA,NA,NA,"26922",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.560001373291,-22.9200000762939,"61",2020-11-04 11:19:05-03,ESALQ,ESA,"51205",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Briso, J.G.","2.0","2005","10","01",NA,Brasil,São Paulo,Mombuca,NA,-47.560001373291,-22.9200000762939,NA,NA,NA,NA,ESA051205,ESA051205,NA,NA,NA,NA,NA,NA,NA,NA,"13659",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"62",2020-11-04 11:19:05-03,ESALQ,ESA,"5955",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Kämpf, E.","169.0","1990","04","06",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA005955,ESA005955,"Kämpf, E.",NA,NA,"1990","04",NA,NA,"06","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"63",2020-11-04 11:19:05-03,ESALQ,ESA,"126176",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Castillo, D.","30.0","1905","07","04",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA126176,NA,V.C. Souza,NA,NA,"1905","07",NA,NA,"04","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"64",2020-11-04 11:19:05-03,ESALQ,ESA,"5992",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Galhego, A.A.","33.0","1990","05","24",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA005992,ESA005992,"Galhego, A.A.",NA,NA,"1990","07",NA,NA,"16","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"65",2020-11-04 11:19:05-03,ESALQ,ESA,"6663",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Kämpf, E.","74.0","1989","07","27",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA006663,ESA006663,"Kämpf, E.",NA,NA,"1990","04",NA,NA,"06","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"66",2020-11-04 11:19:05-03,ESALQ,ESA,"30804",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Galzerani, M.","1.0","1995","10","02",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA030804,ESA030804,NA,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"67",2020-11-04 11:19:05-03,ESALQ,ESA,"10131",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Barreto, K.D. ; Fernandes, G.D.","54.0","1993","02","12",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA010131,ESA010131,"Rodrigues, R.R. & Souza, V.C.",NA,NA,"1993","03",NA,NA,"05","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"68",2020-11-04 11:19:05-03,ESALQ,ESA,"126190",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Castillo, D.","44.0","1905","07","04",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA126190,NA,V.C. Souza,NA,NA,"1905","07",NA,NA,"04","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"69",2020-11-04 11:19:05-03,ESALQ,ESA,"126193",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Castillo, D.","47.0","1905","07","04",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA126193,NA,V.C. Souza,NA,NA,"1905","07",NA,NA,"04","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"70",2020-11-04 11:19:05-03,ESALQ,ESA,"126337",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Forti, G.","413.0","1905","07","05",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA126337,NA,"Forti, G.",NA,NA,"1905","07",NA,NA,"05","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"71",2020-11-04 11:19:05-03,ESALQ,ESA,"13913",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Calil, E.M.","1.0","1993","10","06",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA013913,ESA013913,NA,NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"72",2020-11-04 11:19:05-03,ESALQ,ESA,"69964",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Nascimento, R.E.","1.0","1999","10","03",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA069964,ESA069964,"Nascimento, R.E.",NA,NA,"1999","10",NA,NA,"10","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"73",2020-11-04 11:19:05-03,ESALQ,ESA,"72119",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Mitsuiki, R. Yamamoto, L.","1.0","1999","10","01",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA072119,ESA072119,"Mitsuiki, R. & Yamamoto, L.",NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"74",2020-11-04 11:19:05-03,ESALQ,ESA,"2798",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Moreira, H.",NA,"1967","07","03",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA002798,ESA002798,"Leitão Filho, H.F.",NA,NA,NA,NA,NA,NA,NA,"44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"75",2020-11-04 11:19:05-03,ESALQ,ESA,"12899",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Rodrigues, R.R.",NA,"1987","05","24",NA,Brasil,São Paulo,Piracicaba,NA,-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA012899,ESA012899,"Rodrigues, R.R.",NA,NA,"1990","07",NA,NA,"18","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5200004577637,-23.2099990844727,"76",2020-11-04 11:19:05-03,ESALQ,ESA,"63992",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Bufo, L.V.B. ; Sabadim, P.C.","130.0",NA,NA,NA,NA,Brasil,São Paulo,Porto Feliz,NA,-47.5200004577637,-23.2099990844727,NA,NA,NA,NA,ESA063992,ESA063992_1 ESA063992_2,"Rodrigues, R.R. & Bufo, L.V.B.",NA,NA,"1997","01",NA,NA,"01","19715",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-51.8400001525879,-21.8700008392334,"77",2020-11-04 11:19:05-03,ESALQ,ESA,"3990",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Matsumoto, E.L.",NA,"1989","11","01",NA,Brasil,São Paulo,Presidente Venceslau,NA,-51.8400001525879,-21.8700008392334,NA,NA,NA,NA,ESA003990,ESA003990,"Souza, V.C.",NA,NA,"1993","08",NA,NA,"19","32901",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-50.689998626709,-22.2399997711182,"78",2020-11-04 11:19:05-03,ESALQ,ESA,"112085",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Aguirre, G.H.",NA,"2008","01","22",NA,Brasil,São Paulo,Quatá,NA,-50.689998626709,-22.2399997711182,NA,NA,NA,NA,ESA112085,ESA112085,"Aguirre, G.H. et al.",NA,NA,NA,NA,NA,NA,NA,"24407",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9099998474121,-22.6000003814697,"79",2020-11-04 11:19:05-03,ESALQ,ESA,"68961",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Moraes, P.L.R.","2378.0","2001","01","23",NA,Brasil,São Paulo,Santo Antônio de Posse,NA,-46.9099998474121,-22.6000003814697,NA,NA,NA,NA,ESA068961,ESA068961,"Pirani, J.R.",NA,NA,"2004","01",NA,NA,"01","14002",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-23.1000003814697,"80",2020-11-04 11:19:05-03,ESALQ,ESA,"126157",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Castillo, D.","11.0","1905","07","04",NA,Brasil,São Paulo,Tietê,NA,-47.7099990844727,-23.1000003814697,NA,NA,NA,NA,ESA126157,NA,V.C. Souza,NA,NA,"1905","07",NA,NA,"04","26682",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.7099990844727,-23.1000003814697,"81",2020-11-04 11:19:05-03,ESALQ,ESA,"126154",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Castillo, D.","8.0","1905","07","04",NA,Brasil,São Paulo,Tietê,NA,-47.7099990844727,-23.1000003814697,NA,NA,NA,NA,ESA126154,NA,V.C. Souza,NA,NA,"1905","07",NA,NA,"04","26682",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9700012207031,-23.0300006866455,"82",2020-11-04 11:19:05-03,ESALQ,ESA,"3983",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Silva, G.",NA,"1989","11","01",NA,Brasil,São Paulo,Vinhedo,NA,-46.9700012207031,-23.0300006866455,NA,NA,NA,NA,ESA003983,ESA003983,"Souza, V.C.",NA,NA,"1992","01",NA,NA,"21","9595",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"83",2020-11-04 11:19:05-03,ESALQ,ESA,"119757",PreservedSpecimen,Plantae,Magnoliophyta,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,NA,"Tavares, M.F. ; Freitas, M.K.F.","6.0","2007","10","16",NA,Brasil,São Paulo,Piracicaba,"Campus da ESALQ, à direita do Departamento de Ciências Biológicas.",-47.6399993896484,-22.7199993133545,NA,NA,NA,NA,ESA119757,NA,"Tavares, M.F. & Freitas, M.K.F.",NA,NA,"2007","10",NA,NA,"16","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.6399993896484,-22.7199993133545,"84",2020-11-04 12:16:08-03,ESALQ,ESA,"132907",PreservedSpecimen,Plantae,NA,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Colletta, G.D.","2050.0","2014","12","04",NA,Brasil,São Paulo,Piracicaba,"Campus da Esalq, em frente ao herbário ( foto)",-47.6399993896484,-22.7199993133545,NA,NA,NA,"Árvore, 10m, flores esverdeadas.",ESA132907,NA,"Colletta, G.D",NA,NA,"2014","12",NA,NA,"04","44778",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.5499992370605,-22.2900009155273,"85",2020-11-04 12:16:08-03,ESALQ,ESA,"137102",PreservedSpecimen,Plantae,NA,NA,Rutaceae,Esenbeckia,leiocarpa,Esenbeckia leiocarpa,Engl.,"Colletta, G. D","2281.0","2015","11","10",NA,Brasil,São Paulo,Gália,"Estação Ecológica de Caetetus, trilha do Lago",-49.5499992370605,-22.2900009155273,NA,NA,NA,"Árvore, 12m, (estéril)",ESA137102,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23314",auto,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
