X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,occurrenceRemarks,barcode,imagecode,coordinatePrecision,geoFlag,continentOcean,preparationType,previousCatalogNumber,phylum,order,infraspecificEpithet,class,typeStatus,relatedCatalogItem,relationshipType,individualCount,fieldNumber,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.410344,-23.776225,"131",2016-09-30 18:56:00-03,NY,NYBG,"719869",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,NA,NA,NA,NA,NA,R. J. Almeida-Scabbia,"5120","2007","11","13",Brazil,São Paulo,Santo André,"Suborefeitura de Paranapiacaba e Parque Andreense, regiao administrativa da Subprefeitura, Parque America, trilha travessa Marechal Rondon.",-46.410344,-23.776225,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2523707' target='other'> <mi>dwc_moreinfo</mi></a>,NY00719869,NY00719869_01,NA,NA,South America,sheet,NA,Magnoliophyta,Solanales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.618358,-23.646109,"135",2021-03-15 16:37:00-03,NY,NYBG,"1184668",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,I. M. C. Rodrigues,NA,NA,NA,O. Handro,"2176","1971","11","04",Brazil,São Paulo,Sao Paulo,"Sao Paulo, Agua Funda, nativa no Jardim Botanico",-46.618358,-23.646109,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1474555' target='other'> <mi>dwc_moreinfo</mi></a>,NY01184668,NA,NA,NA,South America,sheet,NA,Magnoliophyta,Solanales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883,-23.5228,"138",2016-09-30 03:12:00-03,NY,NYBG,"1184683",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,NA,I. M. C. Rodrigues,NA,NA,NA,M. Kirizawa,"1050","1983","09","16",Brazil,São Paulo,Mogi das Cruzes,Serra do Mar. Picada Mogi-Bertioga.,-46.1883,-23.5228,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1474626' target='other'> <mi>dwc_moreinfo</mi></a>,NY01184683,NA,NA,NA,South America,sheet,NA,Magnoliophyta,Solanales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"143",2021-03-15 16:37:00-03,NY,NYBG,"1184648",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,I. M. C. Rodrigues,NA,NA,NA,A. Custodio Filho,"364","1980","10","02",Brazil,São Paulo,São Paulo,"Cantareira, Reserva Florestal.",-46.6300010681152,-23.5400009155273,NA,NA,"1100","1100",<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1474244' target='other'> <mi>dwc_moreinfo</mi></a>,NY01184648,NA,"53584",auto,South America,sheet,NA,Magnoliophyta,Solanales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"144",2021-03-15 16:37:00-03,NY,NYBG,"1184647",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,I. M. C. Rodrigues,NA,NA,NA,A. Custodio Filho,"364","1980","10","02",Brazil,São Paulo,São Paulo,"Cantareira, Reserva Florestal.",-46.6300010681152,-23.5400009155273,NA,NA,"1100","1100",<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1474233' target='other'> <mi>dwc_moreinfo</mi></a>,NY01184647,NA,"53584",auto,South America,sheet,NA,Magnoliophyta,Solanales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-49.12,-23.75,"146",2021-03-15 16:37:00-03,NY,NYBG,"00962442",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,I. M. C. Rodrigues,NA,NA,NA,M. I. T. de M. Guimaraes,57-2441983,"1983","04","24",Brazil,São Paulo,Bertioga,A 3 km da colonia de ferias do SESG.,-49.12,-23.75,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1085198' target='other'> <mi>dwc_moreinfo</mi></a>,NY00962442,NA,NA,NA,South America,sheet,NA,Magnoliophyta,Solanales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.5403,"175",2021-03-15 16:37:00-03,NY,NYBG,"1184761",PreservedSpecimen,Plantae,Solanaceae,Capsicum,lucidum,Capsicum lucidum,(Moric.) Kuntze,NA,NA,NA,NA,N. A. Rosa,"3768","1980","11","16",Brazil,São Paulo,Sao Paulo,Reserva do Instituto de Botânica de Sao Paulo,-46.63,-23.5403,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1478210' target='other'> <mi>dwc_moreinfo</mi></a>,NY01184761,NY01184761_01,NA,NA,South America,sheet,NA,Magnoliophyta,Solanales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.5403,"177",2021-03-15 16:37:00-03,NY,NYBG,"1184760",PreservedSpecimen,Plantae,Solanaceae,Capsicum,lucidum,Capsicum lucidum,(Moric.) Kuntze,NA,NA,NA,NA,N. A. Rosa,"3715","1980","11","15",Brazil,São Paulo,Sao Paulo,Reserva do Instituto de Botânica de Sao Paulo,-46.63,-23.5403,NA,NA,NA,NA,<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1478208' target='other'> <mi>dwc_moreinfo</mi></a>,NY01184760,NY01184760_01,NA,NA,South America,sheet,NA,Magnoliophyta,Solanales,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"214",2020-01-20 14:40:51-03,UPM,MACK,"964",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,L. L. Giacomin,"2009","08",NA,"G. Franco; et al.","2948","2000","04","21",Brasil,SP,São Sebastião,"Parque Estadual da Serra do Mar - Cachoeira do Sítio Urucurana, trilha do escorrega, margem do Rio Una. Floresta Ombrófila Densa de Encosta, com perturbação.",-45.4099998474121,-23.7600002288818,NA,NA,NA,NA,NA,NA,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"215",2020-01-20 14:40:51-03,UPM,MACK,"967",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,L. L. Giacomin,"2009","08",NA,"G. Franco; et al.","2923","2000","04","19",Brasil,SP,São Sebastião,Parque Estadual da Serra do Mar. Estrada da Limeira. Floresta Ombrófila Densa de Encosta com perturbação.,-45.4099998474121,-23.7600002288818,NA,NA,NA,NA,NA,NA,NA,"41977",auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.940028,-23.325444,"216",2015-02-15 23:08:30-02,BM,SOLANACEAE_SOURCE_BR,"98868",O,Plantae,Solanaceae,Aureliana,darcyi,Aureliana darcyi,Carvalho & Bovini,NA,NA,NA,NA,"Giacomin, L.L.; Almeida, T.E.","1696","2012","01","26",Brazil,São Paulo,Ubatuba,"Parque Estadual da Serra do Mar, Núcleo Picinguaba",-44.940028,-23.325444,"-44.940028","-23.325444","5","5","Arvoreta, 5m, crescendo anexa a formação de mussununga e plantação de banana. Pétalas alvas com manchas verdes, frutos verdes imaturos.; Trilha saindo da Base Cambucá para a sede da fazenda (Base de Pesquisa)",NA,NA,NA,NA,Southern America,NA,"154158",Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.866667,-23.633333,"250",2015-02-10 11:45:42-02,BM,SOLANACEAE_SOURCE_BR,"69263",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Custodio Filho, A.","1592","1983","09","29",Brazil,São Paulo,Biritiba-Mirim,"Estação Biologica de Boraceia, Estação Biologica de Boraceia",-45.866667,-23.633333,"-45.866667","-23.633333","890","950","Arbusto 3 m, flores brancas.",NA,NA,NA,NA,Southern America,NA,"5937706",Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.88,-23.18,"323",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69154",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Buzato, S.","20763","1988","10","03",Brazil,São Paulo,Jundiaí,Serra do Japí,-46.88,-23.18,NA,NA,NA,NA,"Arbusto com 3m., vários botões florais e algumas flores.",K000788442,NA,"17840",auto,Southern America,NA,NA,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"325",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69174",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Handro, O.","2177","1971","11","04",Brazil,São Paulo,São Paulo,"Água Funda, Nativa do jardim Botânico.",-46.63,-23.54,NA,NA,NA,NA,"Arbusto de 2,5m, à margem de mata secundária. Corola alva com máculas pálido esverdeadas até pálido verde-amarelentas.",K000788455,NA,"53584",auto,Southern America,NA,NA,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.88,-23.18,"328",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69185",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Vasconcellos Neto, J.","20871","1988","11","01",Brazil,São Paulo,Jundiaí,Serra do Japí,-46.88,-23.18,NA,NA,NA,NA,"Arbusto 3m. de altura, flores creme esverdeadas.",K000788461,NA,"17840",auto,Southern America,NA,NA,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"344",2015-02-10 11:45:42-02,BM,SOLANACEAE_SOURCE_BR,"69291",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Hoehne, W.",s.n.,"1946","12","20",Brazil,São Paulo,São Paulo,"São Paulo, Próximo a Jaraguá. São Paulo. Capital.",-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Southern America,NA,"5769826",Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.5,-23.466667,"415",2015-02-10 11:45:42-02,BM,SOLANACEAE_SOURCE_BR,"69322",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Gentry, A.H.; Zardini, E.M.","49380","1985","01","09",Brazil,São Paulo,NA,"Parque Estadual de Caraguatatuba, road NE from SP. Hwy. 99 at km. 66, 0-2.4 km from main hwy.",-45.5,-23.466667,"-45.5","-23.466667","700","750","Shrub 2 m, fruits green.; wet premontane forest",NA,NA,NA,NA,Southern America,NA,"3312783",Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"452",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69174",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Handro, O.","2177","1971","11","04",Brazil,São Paulo,São Paulo,"Água Funda, Nativa do jardim Botânico.",-46.63,-23.54,NA,NA,NA,NA,"Arbusto de 2,5m, à margem de mata secundária. Corola alva com máculas pálido esverdeadas até pálido verde-amarelentas.",NA,NA,"53584",auto,Southern America,NA,12-8306,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"459",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69174",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Handro, O.","2177","1971","11","04",Brazil,São Paulo,São Paulo,"Água Funda, Nativa do jardim Botânico.",-46.63,-23.54,NA,NA,NA,NA,"Arbusto de 2,5m, à margem de mata secundária. Corola alva com máculas pálido esverdeadas até pálido verde-amarelentas.",G00189919,NA,"53584",auto,Southern America,NA,NA,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.88,-23.18,"463",2015-02-10 11:45:40-02,BM,SOLANACEAE_SOURCE_BR,"69225",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Buzato, S.","20694","1988","07","25",Brazil,São Paulo,Jundiaí,Serra do Japi,-46.88,-23.18,NA,NA,NA,NA,"Arbusto com 2m. de altura, frutos.",K000788499,NA,"17840",auto,Southern America,NA,NA,Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.63,-23.54,"466",2015-02-10 11:45:42-02,BM,SOLANACEAE_SOURCE_BR,"69253",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,(Vell.) Sendtn.,"Rodrigues, I.M.C.","2012","01","01","Hoehne, W.","12876","1942","03","03",Brazil,São Paulo,São Paulo,Próximo a Jaraguá.,-46.63,-23.54,NA,NA,NA,NA,NA,NA,NA,"53584",auto,Southern America,NA,"5769827",Magnoliophyta,Solanales,NA,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.33,-23.96,"500",2015-02-10 11:45:45-02,BM,SOLANACEAE_SOURCE_BR,"69478",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata fasciculata,(Vell.) Sendtn.,"Hunziker, A.T.; Barboza, G.E.","1991","02",NA,"Mosen, C.W.H.","3522","1875","03","10",Brazil,São Paulo,Santos,NA,-46.33,-23.96,NA,NA,NA,NA,NA,NA,NA,"26836",auto,Southern America,NA,12-8434,Magnoliophyta,Solanales,fasciculata,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.33,-23.96,"501",2015-02-10 11:45:45-02,BM,SOLANACEAE_SOURCE_BR,"69478",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata fasciculata,(Vell.) Sendtn.,"Hunziker, A.T.; Barboza, G.E.","1991","02",NA,"Mosen, C.W.H.","3522","1875","03","10",Brazil,São Paulo,Santos,NA,-46.33,-23.96,NA,NA,NA,NA,NA,NA,NA,"26836",auto,Southern America,NA,12-8430,Magnoliophyta,Solanales,fasciculata,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.33,-23.96,"510",2015-02-10 11:45:45-02,BM,SOLANACEAE_SOURCE_BR,"69478",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata fasciculata,(Vell.) Sendtn.,"Hunziker, A.T.; Barboza, G.E.","1991","02",NA,"Mosen, C.W.H.","3522","1875","03","10",Brazil,São Paulo,Santos,NA,-46.33,-23.96,NA,NA,NA,NA,NA,NA,NA,"26836",auto,Southern America,NA,12-8433,Magnoliophyta,Solanales,fasciculata,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.33,-23.96,"511",2015-02-10 11:45:45-02,BM,SOLANACEAE_SOURCE_BR,"69478",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata fasciculata,(Vell.) Sendtn.,"Hunziker, A.T.; Barboza, G.E.","1991","02",NA,"Mosen, C.W.H.","3522","1875","03","10",Brazil,São Paulo,Santos,NA,-46.33,-23.96,NA,NA,NA,NA,NA,NA,NA,"26836",auto,Southern America,NA,12-8399,Magnoliophyta,Solanales,fasciculata,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.96,-23.3,"516",2015-02-10 11:45:45-02,BM,SOLANACEAE_SOURCE_BR,"69486",O,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata longifolia,(Sendtn.) Hunz. & Barboza,"Hunziker, A.T.; Barboza, G.E.","1991","02",NA,"Dusén, P.","15548","1914","09","26",Brazil,São Paulo,Jacareí,NA,-45.96,-23.3,NA,NA,NA,NA,Ad viam silvestrum,NA,NA,"19066",auto,Southern America,NA,12-8401,Magnoliophyta,Solanales,longifolia,Dicotyledoneae,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48.3600006103516,-24.0900001525879,"536",2019-12-04 15:25:51-03,PUCPR,HUCP,"23359",S,Plantae,Solanaceae,Capsicum,lucidum,Capsicum lucidum,(Moric.) Kuntze.,"Stozonii, S; Visintin, RR",NA,NA,NA,"Kersten, RA",s.n.,"1997","09","28",Brasil,São Paulo,Ribeirão Grande,NA,-48.3600006103516,-24.0900001525879,NA,NA,NA,NA,NA,HUCP00018637,HUCP00018637,"25028",auto,NA,NA,NA,Eudicotiledonea,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"594",2020-11-04 11:19:52-03,ESALQ,ESA,"34266",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,NA,NA,NA,NA,NA,"Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.","146.0","1996","12","14",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,ESA034266,ESA034266,"38855",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.9599990844727,-23.0699996948242,"595",2020-11-04 11:19:52-03,ESALQ,ESA,"34076",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,NA,NA,NA,NA,NA,"Ferretti, A. et al.","72.0","1996","12","14",Brasil,São Paulo,Cunha,NA,-44.9599990844727,-23.0699996948242,NA,NA,NA,NA,NA,ESA034076,ESA034076,"38855",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.3499984741211,-23.7700004577637,"596",2020-11-04 11:19:52-03,ESALQ,ESA,"12623",PreservedSpecimen,Plantae,Solanaceae,Aureliana,fasciculata,Aureliana fasciculata,NA,NA,NA,NA,NA,"Campos, M.T.V.A. et al.","151.0","1991","04","20",Brasil,São Paulo,Ilhabela,NA,-45.3499984741211,-23.7700004577637,NA,NA,NA,NA,NA,ESA012623,ESA012623,"23719",auto,NA,NA,NA,Magnoliophyta,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
