X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,identifiedBy,yearIdentified,monthIdentified,dayIdentified,recordedBy,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,imagecode,geoFlag,scientificNameAuthorship,recordNumber,continentOcean,occurrenceRemarks,typeStatus,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-44.3199996948242,-22.6800003051758,"3",2018-12-10 13:05:00-02,MO,MOBOT,"101087996",PreservedSpecimen,Plantae,NA,Araceae,Anthurium,bocainense,Anthurium bocainense,NA,NA,NA,NA,M. A. Nadruz Coelho|V. González,NA,NA,NA,Brazil,São Paulo,Bananal,NA,-44.3199996948242,-22.6800003051758,"26795",NA,NA,auto,Cath. & Nadruz,Nadruz Coelho 1691,South America,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"4",2018-12-10 13:05:00-02,MO,MOBOT,"101087995",PreservedSpecimen,Plantae,NA,Araceae,Anthurium,bocainense,Anthurium bocainense,NA,NA,NA,NA,M. A. Nadruz Coelho|V. González,NA,NA,NA,Brazil,São Paulo,Bananal,NA,-44.3199996948242,-22.6800003051758,"26795",NA,NA,auto,Cath. & Nadruz,Nadruz Coelho 1685,South America,NA,NA,"35",São Paulo,SP,Sudeste
-44.3199996948242,-22.6800003051758,"5",2019-11-21 09:59:10-03,IBt,SP,"276562",S,Plantae,NA,Araceae,Anthurium,bocainense,Anthurium bocainense,"Nadruz, M","2008","05","21","Esteves, GL; Rodrigues, EA; Shirasuna, RT; Catharino, ELM","1994","09","28",Brasil,São Paulo,Bananal,Serra da Bocaina,-44.3199996948242,-22.6800003051758,"26795",SP049081,SP049081,auto,Cath. & Nadruz,"2652",NA,"Humidícola, pecíolos, eixo da inflorescência e espata avermelhados a vináceos, espádice esverdeado, chão da mata de altitude",NA,"35",São Paulo,SP,Sudeste
-44.5699996948242,-22.6399993896484,"6",2019-11-21 09:59:10-03,IBt,SP,"276558",S,Plantae,NA,Araceae,Anthurium,bocainense,Anthurium bocainense,"Catharino, ELM","2005",NA,NA,"Rossi, L; Catharino, ELM","1994","07","20",Brasil,São Paulo,São José do Barreiro,"Parque Nacional da Bocaina, Mata de altitude no divisor de águas do rio Mambucaba e rio Veado",-44.5699996948242,-22.6399993896484,"30784",SP001716,SP001716,auto,Cath. & Nadruz,"1603",NA,"Terrestre; brácteas fibrosas marrons; pedúnculo avermelhado, principalmente na base e base da estípula verde acinzentada; espata verde com nuances avermelhadas; espádice verde, estigma vináceo",Holotype,"35",São Paulo,SP,Sudeste
