X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,barcode,imagecode,geoFlag,locality,occurrenceRemarks,yearIdentified,monthIdentified,dayIdentified,typeStatus,continentOcean,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,fieldNumber,preparationType,class,order,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-46.5800018310547,-23.3099994659424,"1",2020-11-04 11:12:03-03,ESALQ,ESA,"70231",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,bragai,Ocotea bragai,Coe- Teix.,"Moraes, P.L.R.","Moraes, P.L.R. et al.","2417.0","2001","04","17",Brasil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,"15840",ESA070231,ESA070231,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"2",2020-11-04 11:12:03-03,ESALQ,ESA,"70230",PreservedSpecimen,Plantae,Magnoliophyta,Lauraceae,Ocotea,bragai,Ocotea bragai,Coe- Teix.,"Moraes, P.L.R.","Moraes, P.L.R. et al.","2415.0","2001","04","17",Brasil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,"15840",ESA070230,ESA070230,auto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"3",2021-03-01 16:32:36-03,UNICAMP,UEC,"134583",S,Plantae,Magnoliopsida,Lauraceae,Ocotea,bragai,Ocotea bragai,Coe-Teix.,"Moraes, PLR","Moraes, PLR; Arzolla, FARDP; Camargo, AP","2415","2001","04","17",Brazil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,"15840",UEC061468,UEC061468,auto,"Parque Estadual da Cantareira, região de Águas Claras.","Árvore 25 m, flores brancas com odor, flores masculinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"4",2021-03-01 16:32:36-03,UNICAMP,UEC,"130160",S,Plantae,Magnoliopsida,Lauraceae,Ocotea,bragai,Ocotea bragai,Coe-Teix.,"Baitello, JB","Arzolla, FARDP","253","2001","03","31",Brazil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,"15840",UEC061466,UEC061466,auto,"Parque Estadual da Cantareira, região de Águas Claras.","Árvore 25 m altura, indumento e flores claros.","2001","04","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"8",2020-12-21 16:31:02-03,MBM,MBM,"293797",PreservedSpecimen,Plantae,NA,Lauraceae,Ocotea,bragai,Ocotea bragai,Coe-Teixeira,"Baitello, J.B.","Arzolla, FARDP","256","2001","04","17",Brazil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,"15840",MBM293797,MBM293797,auto,Parque Estadual da Cantareira,= 287159,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"9",2020-12-21 16:31:02-03,MBM,MBM,"288159",PreservedSpecimen,Plantae,NA,Lauraceae,Ocotea,bragai,Ocotea bragai,Coe-Teixeira,"Baitello, J.B.","Arzolla, FARDP","256","2001","04","17",Brazil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,"15840",MBM288159,MBM288159,auto,Parque Estadual da Cantareira,= 293797,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"10",2020-12-21 16:31:02-03,MBM,MBM,"296650",PreservedSpecimen,Plantae,NA,Lauraceae,Ocotea,bragai,Ocotea bragai,Coe-Teixeira,NA,"Moraes, P.L.R. de; et al.; et al.","2415","2001","04","17",Brazil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,"15840",MBM296650,MBM296650,auto,Parque Estadual da Cantareira,NA,NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"11",2015-09-03 18:55:19-03,MNHN,RECOLNAT_MNHN_P,P01959649,PreservedSpecimen,NA,NA,Lauraceae,Ocotea,bragai,Ocotea bragai,Coe-Teix.,NA,"Moraes, P.L.R.|Arzolla, F.|Camargo, A.A.",NA,"2001","4","17",Brasil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,"15840",P01959649,P01959649_01,auto,"Parque Estadual da Cantareira, região Águas Claras.",<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01959649' target='other'> <mi>dwc_moreinfo</mi></a>,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2417",hb,NA,NA,"35",São Paulo,SP,Sudeste
-47.9900016784668,-23.8700008392334,"12",2020-12-11 11:37:03-03,UFMG,BHCB,"42087",PreservedSpecimen,Plantae,Dicotyledon,Lauraceae,Ocotea,bragai,Ocotea bragai,Coe-Teix.,NA,"Moraes, PLR de",s.n.,"1994","09","08",Brasil,São Paulo,São Miguel Arcanjo,-47.9900016784668,-23.8700008392334,"27904",NA,NA,auto,Parque Estadual de Carlos Botelho,"Árvore ca. 10m alt., topo de morro.",NA,NA,NA,NA,Southern America,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.5800018310547,-23.3099994659424,"15",2020-07-10 09:46:37-03,MBML,MBML-HERBARIO,"37383",NA,Plantae,NA,Lauraceae,Ocotea,bragai,Ocotea bragai,Coe-Teixeira,O.T.Aguiar/ 04-2001,F.A.R.D.P. Arzolla,"253","2001","03","31",Brasil,São Paulo,Mairiporã,-46.5800018310547,-23.3099994659424,"15840",MBML037383,MBML037383,auto,"Parque Estadual da Cantareira, região de Águas Claras.","Árvore 25m altura, flores e indumento claros.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
