X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,phylum,order,family,genus,specificEpithet,scientificName,scientificNameAuthorship,recordedBy,recordNumber,continentOcean,country,stateProvince,county,decimalLongitude,decimalLatitude,coordinatePrecision,preparationType,occurrenceRemarks,barcode,imagecode,geoFlag,identifiedBy,year,month,day,locality,minimumElevationInMeters,maximumElevationInMeters,yearIdentified,monthIdentified,dayIdentified,class,typeStatus,verbatimLongitude,verbatimLatitude,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-50.4099998474121,-22.6599998474121,"9",2020-02-10 17:53:35-03,UNICAMP,UEC,"71213",S,Plantae,Magnoliopsida,NA,Malpighiaceae,Banisteriopsis,salicifolia,Banisteriopsis salicifolia,(A.DC.) B.Gates,"Durigan, G","30688",NA,Brazil,São Paulo,Assis,-50.4099998474121,-22.6599998474121,"23972",NA,"flor, Liana. Flores amarelas. Cerrado.",UEC166693,UEC166693,auto,"Leitão Filho, HF","1992","05","18",Est. Exp. De Assis.,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.9421997070312,-22.372200012207,"10",2020-02-10 17:53:35-03,UNICAMP,UEC,"9641",S,Plantae,Magnoliopsida,NA,Malpighiaceae,Banisteriopsis,salicifolia,Banisteriopsis salicifolia,(A.DC.) B.Gates,?,s.n.,NA,Brazil,São Paulo,Mogi Guaçu,-46.9421997070312,-22.372200012207,"39309",NA,"flor, Arbusto de 1m. Flores amarelo-ouro.",UEC166694,UEC166694,auto,NA,"1978","05","19","Estação Biológica de Mogi Guaçu, (faz. Campininha)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
